range,x,y,z,intensity,ring,time,timestamp
25.000002,24.980066,0.8112233,0.58157855,37.0,24,-0.0075703897,1782509567.83266
25.008,24.99074,0.72424674,0.58176464,37.0,24,-0.007515094,1782509567.83266
24.987999,24.972713,0.82406914,0.2908874,63.0,22,-0.009318626,1782509567.9322543
24.987999,24.975178,0.74561596,0.2908874,63.0,22,-0.009254064,1782509567.9322543
24.988,24.97017,0.83707535,0.43610072,77.0,23,-0.008540416,1782509567.9322543
24.988,24.973068,0.74555504,0.43610072,77.0,23,-0.008485121,1782509567.9322543
25.008001,24.987196,0.83764833,0.58176464,37.0,24,-0.0077829915,1782509567.9322543
25.008,24.989836,0.7547882,0.58176464,38.0,24,-0.0077276956,1782509567.9322543
25.004002,24.98844,0.66306645,0.5816716,37.0,24,-0.0076723997,1782509567.9322543
24.992002,24.976131,0.84163684,0.29093397,66.0,22,-0.009551729,1782509568.0329797
24.991999,24.978914,0.7544422,0.29093397,65.0,22,-0.009496434,1782509568.0329797
24.996,24.98528,0.67172956,0.29098052,65.0,22,-0.009441137,1782509568.0329797
24.976004,24.957886,0.845385,0.43589133,80.0,23,-0.008761805,1782509568.0329797
24.984003,24.96868,0.75850856,0.43603092,77.0,23,-0.008706509,1782509568.0329797
24.988003,24.975056,0.67580646,0.43610072,80.0,23,-0.008651213,1782509568.0329797
25.0,24.978462,0.8591772,0.58157855,37.0,24,-0.0080039045,1782509568.0329797
25.012001,24.993568,0.763621,0.5818577,37.0,24,-0.007957702,1782509568.0329797
25.008001,24.992085,0.6762576,0.58176464,38.0,24,-0.007902405,1782509568.0329797
24.991999,24.975386,0.86343104,0.29093397,64.0,22,-0.009793894,1782509568.1327379
24.996,24.982244,0.7763748,0.29098052,65.0,22,-0.009738598,1782509568.1327379
24.992,24.980684,0.6934088,0.29093397,63.0,22,-0.009683303,1782509568.1327379
24.984001,24.964827,0.8761547,0.43603092,77.0,23,-0.009013507,1782509568.1327379
24.988,24.97173,0.78913754,0.43610072,80.0,23,-0.00895821,1782509568.1327379
24.992002,24.97833,0.7020707,0.43617055,80.0,23,-0.008902915,1782509568.1327379
25.004002,24.9817,0.88111436,0.5816716,39.0,24,-0.008244161,1782509568.1327379
24.999998,24.980625,0.79378486,0.58157855,37.0,24,-0.008188865,1782509568.1327379
25.008001,24.99124,0.70680076,0.58176464,38.0,24,-0.008133569,1782509568.1327379
24.996,24.983435,0.7371343,0.29098052,64.0,22,-0.009889704,1782509568.2335212
24.984,24.966316,0.8325844,0.43603092,73.0,23,-0.009170812,1782509568.2335212
24.984,24.96907,0.7454357,0.43603092,77.0,23,-0.009115515,1782509568.2335212
25.015999,24.995333,0.833554,0.5819507,37.0,24,-0.008408142,1782509568.2335212
25.004,24.985971,0.7502949,0.5816716,39.0,24,-0.008352846,1782509568.2335212
24.996,24.980442,0.66285425,0.58148545,37.0,24,-0.0082975505,1782509568.2335212
24.996,24.977997,0.90281534,0.29098052,63.0,22,-0.010179026,1782509568.3337414
24.996,24.980995,0.8156137,0.29098052,64.0,22,-0.01012373,1782509568.3337414
24.987997,24.975693,0.72816885,0.2908874,66.0,22,-0.010068433,1782509568.3337414
24.988003,24.967735,0.90679777,0.43610072,80.0,23,-0.00938934,1782509568.3337414
24.988,24.970747,0.81964374,0.43610072,84.0,23,-0.009334044,1782509568.3337414
24.988,24.973455,0.7324799,0.43610072,80.0,23,-0.009278781,1782509568.3337414
25.012,24.991627,0.8246977,0.5818577,38.0,24,-0.008575938,1782509568.3337414
25.008,24.990356,0.737331,0.58176464,37.0,24,-0.008520641,1782509568.3337414
24.996,24.984192,0.7109731,0.29098052,63.0,22,-0.010235037,1782509568.4331744
24.992002,24.972204,0.8938683,0.43617055,73.0,23,-0.009556659,1782509568.4331744
24.980003,24.96318,0.80631155,0.43596113,80.0,23,-0.009501362,1782509568.4331744
24.980001,24.965841,0.7191742,0.43596113,80.0,23,-0.009446066,1782509568.4331744
25.0,24.977081,0.8984099,0.58157855,37.0,24,-0.008773962,1782509568.4331744
25.012,24.992056,0.8116127,0.5818577,37.0,24,-0.008718666,1782509568.4331744
24.987999,24.971985,0.84586036,0.2908874,64.0,22,-0.010506511,1782509568.5339856
24.988,24.974787,0.75869185,0.2908874,63.0,22,-0.010451215,1782509568.5339856
24.987999,24.977045,0.6802206,0.2908874,64.0,22,-0.010395919,1782509568.5339856
24.992002,24.973577,0.8546434,0.43617055,80.0,23,-0.009714202,1782509568.5339856
24.988003,24.97241,0.76733464,0.43610072,80.0,23,-0.009658907,1782509568.5339856
24.980003,24.966942,0.67995936,0.43596113,80.0,23,-0.00960361,1782509568.5339856
25.004,24.98246,0.8593147,0.5816716,38.0,24,-0.008946526,1782509568.5339856
25.004002,24.985172,0.77645826,0.5816716,37.0,24,-0.0088912295,1782509568.5339856
25.004,24.98785,0.6848833,0.5816716,38.0,24,-0.008835934,1782509568.5339856
24.991999,24.974623,0.8852364,0.29093397,63.0,22,-0.010724324,1782509568.633839
24.988,24.973564,0.7979189,0.2908874,62.0,22,-0.010669028,1782509568.633839
24.988003,24.96805,0.89809465,0.43610072,77.0,23,-0.009934194,1782509568.633839
24.988,24.971031,0.8109277,0.43610072,80.0,23,-0.009878898,1782509568.633839
24.980001,24.965715,0.7235194,0.43596113,77.0,23,-0.009823603,1782509568.633839
25.004,24.98108,0.89855367,0.5816716,37.0,24,-0.009169141,1782509568.633839
25.008,24.988058,0.8114829,0.58176464,37.0,24,-0.009113845,1782509568.633839
25.000002,24.982746,0.72401506,0.58157855,36.0,24,-0.009058549,1782509568.633839
24.991999,24.975685,0.8547135,0.29093397,63.0,22,-0.010883297,1782509568.733954
24.992002,24.978785,0.7588133,0.29093397,66.0,22,-0.010828001,1782509568.733954
24.988,24.977282,0.6715146,0.2908874,63.0,22,-0.010772705,1782509568.733954
24.980003,24.961586,0.8542331,0.43596113,77.0,23,-0.010105055,1782509568.733954
24.984003,24.968412,0.7672118,0.43603092,77.0,23,-0.010049759,1782509568.733954
24.984003,24.97082,0.68441427,0.43603092,77.0,23,-0.009994463,1782509568.733954
25.008,24.986305,0.8638128,0.58176464,37.0,24,-0.009340241,1782509568.733954
25.004002,24.985308,0.7720977,0.5816716,37.0,24,-0.009285215,1782509568.733954
25.012001,24.995724,0.68947667,0.5818577,37.0,24,-0.009229919,1782509568.733954
24.992,24.973999,0.90267086,0.29093397,64.0,22,-0.011106627,1782509568.8342075
24.988,24.973143,0.8109942,0.2908874,63.0,22,-0.011051331,1782509568.8342075
24.992,24.979818,0.723938,0.29093397,62.0,22,-0.010996035,1782509568.8342075
24.992002,24.971731,0.90694296,0.43617055,80.0,23,-0.010328624,1782509568.8342075
24.984001,24.96675,0.81951255,0.43603092,77.0,23,-0.010273328,1782509568.8342075
25.004,24.980762,0.907285,0.5816716,36.0,24,-0.009561902,1782509568.8342075
25.004,24.983778,0.82007366,0.5816716,37.0,24,-0.0095066065,1782509568.8342075
25.008001,24.990229,0.7417042,0.58176464,37.0,24,-0.00945131,1782509568.8342075
24.987999,24.970932,0.8763788,0.2908874,65.0,22,-0.011271085,1782509568.934548
24.992,24.977976,0.7849692,0.29093397,65.0,22,-0.011215788,1782509568.934548
24.988,24.976566,0.69766855,0.2908874,65.0,22,-0.011160492,1782509568.934548
24.988003,24.968672,0.8806526,0.43610072,80.0,23,-0.010482113,1782509568.934548
24.992002,24.97559,0.7936227,0.43617055,80.0,23,-0.0104268165,1782509568.934548
24.984,24.970211,0.70621574,0.43603092,77.0,23,-0.01037152,1782509568.934548
25.008001,24.985542,0.8856158,0.58176464,35.0,24,-0.009715391,1782509568.934548
25.004,24.984623,0.7939119,0.5816716,37.0,24,-0.009660095,1782509568.934548
25.008001,24.991117,0.71116227,0.58176464,39.0,24,-0.0096048,1782509568.934548
24.987999,24.972424,0.83278584,0.2908874,63.0,22,-0.011429787,1782509569.0351174
24.987999,24.977514,0.6627841,0.2908874,62.0,22,-0.011319195,1782509569.0351174
24.988,24.970022,0.8414333,0.43610072,77.0,23,-0.010640816,1782509569.0351174
24.984,24.96881,0.75413907,0.43603092,80.0,23,-0.010575301,1782509569.0351174
24.996002,24.983284,0.6673146,0.43624035,80.0,23,-0.010520005,1782509569.0351174
25.008001,24.986902,0.8463699,0.58176464,37.0,24,-0.00987365,1782509569.0351174
25.008001,24.989706,0.7591376,0.58176464,37.0,24,-0.009818354,1782509569.0351174
25.004002,24.98797,0.6805224,0.5816716,37.0,24,-0.009763058,1782509569.0351174
24.995998,24.978926,0.87665933,0.29098052,63.0,22,-0.011660746,1782509569.1353574
24.992,24.977839,0.78932834,0.29093397,63.0,22,-0.01160545,1782509569.1353574
24.995998,24.984682,0.6935198,0.29098052,62.0,22,-0.011550154,1782509569.1353574
24.992,24.97282,0.8764353,0.43617055,77.0,23,-0.010836966,1782509569.1353574
24.984001,24.967731,0.78901124,0.43603092,80.0,23,-0.01078167,1782509569.1353574
25.008001,24.988482,0.79839987,0.58176464,39.0,24,-0.010011372,1782509569.1353574
25.004002,24.987244,0.70668775,0.5816716,37.0,24,-0.009956077,1782509569.1353574
24.988,24.970316,0.89379853,0.2908874,63.0,22,-0.011859042,1782509569.23486
24.992,24.976997,0.81548315,0.29093397,62.0,22,-0.011803745,1782509569.23486
25.008,24.984758,0.90743005,0.58176464,37.0,24,-0.010323136,1782509569.23486
25.0,24.979494,0.8286495,0.58157855,37.0,24,-0.010267841,1782509569.23486
25.004002,24.98649,0.73285234,0.5816716,38.0,24,-0.010212544,1782509569.23486
24.987997,24.971687,0.8545767,0.2908874,63.0,22,-0.012044685,1782509569.3351266
24.988003,24.974522,0.76740927,0.2908874,63.0,22,-0.01198939,1782509569.3351266
24.988,24.976927,0.68459153,0.2908874,63.0,22,-0.011921014,1782509569.3351266
24.984001,24.96528,0.8630839,0.43603092,80.0,23,-0.01125837,1782509569.3351266
24.988003,24.972141,0.77606297,0.43610072,77.0,23,-0.011203074,1782509569.3351266
24.988,24.974697,0.68888247,0.43610072,77.0,23,-0.0111477785,1782509569.3351266
25.004002,24.982008,0.8723946,0.5816716,37.0,24,-0.0105019,1782509569.3351266
25.004002,24.985037,0.7808306,0.5816716,37.0,24,-0.010446604,1782509569.3351266
25.008,24.991362,0.70245117,0.58176464,38.0,24,-0.010391308,1782509569.3351266
24.992,24.976276,0.83727807,0.29093397,64.0,22,-0.012226547,1782509569.4352827
24.980003,24.962175,0.8368074,0.43596113,80.0,23,-0.011437338,1782509569.4352827
24.992002,24.976936,0.7500216,0.43617055,80.0,23,-0.011382042,1782509569.4352827
24.984003,24.97129,0.6669943,0.43603092,80.0,23,-0.011326746,1782509569.4352827
25.012001,24.990751,0.8508668,0.5818577,37.0,24,-0.010654165,1782509569.4352827
25.008,24.9922,0.67190784,0.58176464,39.0,24,-0.01055815,1782509569.4352827
24.996,24.97831,0.8940847,0.29098052,63.0,22,-0.012436049,1782509569.5356104
24.996,24.98128,0.806894,0.29098052,62.0,22,-0.012380753,1782509569.5356104
24.992,24.979944,0.71957827,0.29093397,65.0,22,-0.012325457,1782509569.5356104
24.984003,24.964052,0.8979509,0.43603092,77.0,23,-0.011648508,1782509569.5356104
24.984001,24.969713,0.7236352,0.43603092,77.0,23,-0.011537915,1782509569.5356104
24.996,24.972929,0.9026244,0.58148545,36.0,24,-0.010858421,1782509569.5356104
25.008001,24.987919,0.815832,0.58176464,37.0,24,-0.010803126,1782509569.5356104
25.008001,24.990614,0.7286201,0.58176464,37.0,24,-0.010747829,1782509569.5356104
24.987999,24.972279,0.8371441,0.2908874,66.0,22,-0.012584055,1782509569.6356502
24.992,24.979048,0.75009465,0.29093397,62.0,22,-0.0125287585,1782509569.6356502
25.004002,24.982906,0.84623456,0.5816716,37.0,24,-0.011043143,1782509569.6356502
25.004002,24.98571,0.7590162,0.5816716,37.0,24,-0.010987847,1782509569.6356502
25.004,24.988205,0.67180043,0.5816716,38.0,24,-0.010932552,1782509569.6356502
24.996,24.979534,0.8592098,0.29098052,65.0,22,-0.012834294,1782509569.7361517
24.992002,24.97852,0.7675321,0.29093397,61.0,22,-0.012778997,1782509569.7361517
24.984,24.973047,0.68011177,0.29084083,62.0,22,-0.012723701,1782509569.7361517
24.988,24.969278,0.8632221,0.43610072,77.0,23,-0.012046038,1782509569.7361517
24.980003,24.964148,0.7758146,0.43596113,73.0,23,-0.011990742,1782509569.7361517
25.003998,24.982157,0.8680346,0.5816716,37.0,24,-0.011293415,1782509569.7361517
25.008,24.988895,0.7853047,0.58176464,38.0,24,-0.011238119,1782509569.7361517
25.004002,24.987488,0.69796604,0.5816716,36.0,24,-0.011182822,1782509569.7361517
24.988,24.971539,0.85893476,0.2908874,62.0,22,-0.013068589,1782509569.8363261
24.991999,24.978382,0.77189165,0.29093397,62.0,22,-0.013013294,1782509569.8363261
24.991999,24.980925,0.68470114,0.29093397,62.0,22,-0.012957998,1782509569.8363261
24.992,24.972973,0.872077,0.43617055,77.0,23,-0.01228248,1782509569.8363261
24.984003,24.96787,0.78465366,0.43603092,73.0,23,-0.012227183,1782509569.8363261
24.980003,24.966581,0.6930312,0.43596113,77.0,23,-0.012171888,1782509569.8363261
25.004,24.981853,0.87675446,0.5816716,37.0,24,-0.011493109,1782509569.8363261
24.991999,24.975983,0.8459958,0.29093397,63.0,22,-0.013259257,1782509569.93652
24.991999,24.98128,0.67162204,0.29093397,64.0,22,-0.0131486645,1782509569.93652
24.984003,24.96573,0.8500127,0.43603092,80.0,23,-0.012479586,1782509569.93652
24.984003,24.968546,0.7628543,0.43603092,77.0,23,-0.012424289,1782509569.93652
24.984001,24.970938,0.6800682,0.43603092,80.0,23,-0.012368993,1782509569.93652
25.008001,24.986607,0.85509145,0.58176464,39.0,24,-0.011716916,1782509569.93652
25.008,24.989304,0.7722212,0.58176464,37.0,24,-0.01166162,1782509569.93652
25.008001,24.991966,0.6806312,0.58176464,37.0,24,-0.011606324,1782509569.93652
24.991999,24.976421,0.8329191,0.29093397,63.0,22,-0.013501389,1782509570.0368268
24.992002,24.97402,0.841568,0.43617055,80.0,23,-0.012707411,1782509570.0368268
24.980001,24.964813,0.75401837,0.43596113,77.0,23,-0.012652115,1782509570.0368268
24.988,24.975288,0.667101,0.43610072,84.0,23,-0.012587792,1782509570.0368268
25.008,24.986753,0.85073066,0.58176464,37.0,24,-0.011940484,1782509570.0368268
25.012001,24.996084,0.6763658,0.5818577,37.0,24,-0.011829891,1782509570.0368268
24.991999,24.975834,0.85035473,0.29093397,65.0,22,-0.013727818,1782509570.1371014
24.991999,24.97865,0.7631728,0.29093397,63.0,22,-0.013672522,1782509570.1371014
24.992,24.981163,0.67596966,0.29093397,64.0,22,-0.013617226,1782509570.1371014
24.988003,24.96943,0.8588643,0.43610072,80.0,23,-0.0129398005,1782509570.1371014
24.984001,24.968277,0.77158123,0.43603092,80.0,23,-0.012884505,1782509570.1371014
24.980003,24.966703,0.688662,0.43596113,77.0,23,-0.012829209,1782509570.1371014
25.008,24.989168,0.7765824,0.58176464,38.0,24,-0.0121046705,1782509570.1371014
25.004002,24.98773,0.6892562,0.5816716,37.0,24,-0.012049374,1782509570.1371014
24.984001,24.963737,0.90665257,0.43603092,80.0,23,-0.013133804,1782509570.2370343
24.992002,24.974745,0.819775,0.43617055,77.0,23,-0.013078508,1782509570.2370343
25.007998,24.987629,0.82456577,0.58176464,39.0,24,-0.0123220375,1782509570.2370343
25.015999,24.99835,0.7375668,0.5819507,38.0,24,-0.012266742,1782509570.2370343
24.987999,24.97078,0.8807249,0.2908874,63.0,22,-0.014092922,1782509570.337191
24.995996,24.981695,0.7938147,0.29098052,64.0,22,-0.014037626,1782509570.337191
24.996,24.984316,0.70660055,0.29098052,64.0,22,-0.01398233,1782509570.337191
24.984,24.964518,0.8848804,0.43603092,77.0,23,-0.013294892,1782509570.337191
24.980003,24.963459,0.7975983,0.43596113,77.0,23,-0.013229854,1782509570.337191
25.004,24.981236,0.8941939,0.5816716,36.0,24,-0.012537263,1782509570.337191
25.008001,24.988201,0.807122,0.58176464,38.0,24,-0.012481967,1782509570.337191
25.012001,24.994864,0.7200004,0.5818577,38.0,24,-0.012426672,1782509570.337191
24.992002,24.978575,0.6933641,0.43617055,77.0,23,-0.013355433,1782509570.4373536
25.0,24.97816,0.8678957,0.58157855,37.0,24,-0.012697872,1782509570.4373536
25.012001,24.992756,0.7897921,0.5818577,37.0,24,-0.012642576,1782509570.4373536
25.004002,24.98761,0.6936051,0.5816716,37.0,24,-0.01259709,1782509570.4373536
24.983997,24.965845,0.9067272,0.29084083,69.0,22,-0.014471411,1782509570.5375707
24.987999,24.972857,0.8197107,0.2908874,64.0,22,-0.014416115,1782509570.5375707
24.984,24.971567,0.7324225,0.29084083,66.0,22,-0.014360819,1782509570.5375707
24.980003,24.962467,0.8280945,0.43596113,77.0,23,-0.01362619,1782509570.5375707
24.988,24.973198,0.74118483,0.43610072,73.0,23,-0.013570894,1782509570.5375707
25.012001,24.991484,0.8290473,0.5818577,38.0,24,-0.01284707,1782509570.5375707
24.996,24.978106,0.74569565,0.58148545,38.0,24,-0.012791774,1782509570.5375707
24.996002,24.982517,0.76765496,0.29098052,63.0,22,-0.014572705,1782509570.6375735
24.988,24.977165,0.6758615,0.2908874,63.0,22,-0.014517409,1782509570.6375735
24.980003,24.961437,0.8585894,0.43596113,80.0,23,-0.013839983,1782509570.6375735
24.980003,24.964417,0.767089,0.43596113,80.0,23,-0.013784688,1782509570.6375735
24.988,24.974936,0.6801771,0.43610072,77.0,23,-0.013729392,1782509570.6375735
25.008001,24.986456,0.8594521,0.58176464,39.0,24,-0.013081607,1782509570.6375735
25.008,24.991726,0.6893664,0.58176464,37.0,24,-0.012971015,1782509570.6375735
24.987999,24.976686,0.6932978,0.2908874,63.0,22,-0.014757871,1782509570.7378504
24.996,24.976816,0.8765755,0.43624035,80.0,23,-0.01407377,1782509570.7378504
24.992,24.975727,0.7892639,0.43617055,77.0,23,-0.014018474,1782509570.7378504
24.988,24.974209,0.7063288,0.43610072,80.0,23,-0.013963178,1782509570.7378504
25.0,24.977549,0.8853325,0.58157855,37.0,24,-0.013282491,1782509570.7378504
24.987999,24.973,0.8153526,0.2908874,64.0,22,-0.015023861,1782509570.838145
24.992,24.977453,0.7325972,0.43617055,77.0,23,-0.01417888,1782509570.838145
25.004002,24.986233,0.7415856,0.5816716,37.0,24,-0.013402859,1782509570.838145
24.996,24.97908,0.8722881,0.29098052,62.0,22,-0.015234078,1782509570.9383857
24.988003,24.968977,0.8719374,0.43610072,77.0,23,-0.014446061,1782509570.9383857
24.984003,24.970335,0.70184594,0.43603092,77.0,23,-0.014335468,1782509570.9383857
25.008,24.985695,0.88125527,0.58176464,36.0,24,-0.013679101,1782509570.9383857
25.008,24.988619,0.79403883,0.58176464,37.0,24,-0.013623805,1782509570.9383857
25.004,24.9849,0.7851792,0.5816716,38.0,24,-0.013800182,1782509571.038626
25.0,24.98349,0.69785434,0.58157855,37.0,24,-0.013744887,1782509571.038626
24.991999,24.976566,0.8285602,0.29093397,62.0,22,-0.015586563,1782509571.1387904
24.991999,24.979307,0.7413641,0.29093397,63.0,22,-0.015531267,1782509571.1387904
24.996,24.985512,0.6629963,0.29098052,64.0,22,-0.015475972,1782509571.1387904
24.999998,24.979055,0.8417279,0.58157855,36.0,24,-0.014020142,1782509571.1387904
25.000002,24.98409,0.6760413,0.58157855,37.0,24,-0.013918881,1782509571.1387904
24.991999,24.977697,0.79368764,0.29093397,66.0,22,-0.015741961,1782509571.2389448
24.988,24.97632,0.7063744,0.2908874,63.0,22,-0.015686665,1782509571.2389448
24.992002,24.97545,0.79798144,0.43617055,77.0,23,-0.014954182,1782509571.2389448
25.008001,24.985231,0.8943369,0.58176464,38.0,24,-0.014232743,1782509571.2389448
25.0,24.984562,0.8288255,0.2910271,62.0,22,-0.015977893,1782509571.3391693
24.976,24.958323,0.8323178,0.43589133,80.0,23,-0.01516869,1782509571.3391693
25.004,24.983053,0.8418626,0.5816716,38.0,24,-0.014418896,1782509571.3391693
25.012001,24.996317,0.66765296,0.5818577,40.0,24,-0.014308304,1782509571.3391693
24.995998,24.978619,0.88537806,0.29098052,62.0,22,-0.016205277,1782509571.4393768
24.988003,24.971174,0.80656976,0.43610072,77.0,23,-0.015360056,1782509571.4393768
25.004002,24.986744,0.7241309,0.5816716,37.0,24,-0.014533064,1782509571.4393768
24.995996,24.982912,0.754563,0.29098052,62.0,22,-0.016311815,1782509571.5395606
24.991999,24.981512,0.6628902,0.29093397,60.0,22,-0.016256519,1782509571.5395606
24.988003,24.969728,0.85014886,0.43610072,80.0,23,-0.01557671,1782509571.5395606
24.992,24.976805,0.7543805,0.43617055,80.0,23,-0.015521415,1782509571.5395606
25.012001,24.9909,0.84650534,0.5818577,37.0,24,-0.014800213,1782509571.5395606
25.000002,24.981712,0.75889474,0.58157855,37.0,24,-0.014744917,1782509571.5395606
24.996,24.98021,0.67158544,0.58148545,37.0,24,-0.014689621,1782509571.5395606
24.992,24.975235,0.8677898,0.29093397,66.0,22,-0.016573036,1782509571.6397467
24.992,24.978111,0.7806099,0.29093397,65.0,22,-0.016517742,1782509571.6397467
24.987999,24.976442,0.7020156,0.2908874,63.0,22,-0.016462445,1782509571.6397467
24.980003,24.960678,0.88037074,0.43596113,80.0,23,-0.01578502,1782509571.6397467
25.012003,24.995115,0.71127605,0.5818577,39.0,24,-0.014924395,1782509571.6397467
24.992,24.976711,0.82420105,0.29093397,64.0,22,-0.016748905,1782509571.7400224
24.992002,24.974167,0.8372094,0.43617055,80.0,23,-0.01596041,1782509571.7400224
24.984001,24.96894,0.7497814,0.43603092,80.0,23,-0.015905624,1782509571.7400224
25.008001,24.99232,0.66754615,0.58176464,38.0,24,-0.015086707,1782509571.7400224
24.984001,24.967392,0.86315465,0.29084083,64.0,22,-0.016965559,1782509571.8406699
24.987999,24.974249,0.7761263,0.2908874,63.0,22,-0.016910262,1782509571.8406699
24.984003,24.965132,0.8674408,0.43603092,73.0,23,-0.016176589,1782509571.8406699
24.988,24.974333,0.70195836,0.43610072,77.0,23,-0.016065996,1782509571.8406699
25.012,24.989845,0.87703496,0.5818577,37.0,24,-0.015387693,1782509571.8406699
25.0,24.980764,0.7894132,0.58157855,37.0,24,-0.015332397,1782509571.8406699
24.996,24.981558,0.7981743,0.29098052,66.0,22,-0.017125487,1782509571.9404392
24.991999,24.980194,0.7108593,0.29093397,61.0,22,-0.017070191,1782509571.9404392
24.980003,24.960215,0.8934392,0.43596113,80.0,23,-0.01639372,1782509571.9404392
24.984003,24.967176,0.8064406,0.43603092,77.0,23,-0.016338423,1782509571.9404392
24.988,24.973835,0.7194045,0.43610072,87.0,23,-0.016725939,1782509572.1408517
25.012001,24.98907,0.89884114,0.5818577,40.0,24,-0.016059795,1782509572.1408517
24.991999,24.976854,0.8198419,0.29093397,66.0,22,-0.017787337,1782509572.2407389
24.991999,24.979563,0.732657,0.29093397,63.0,22,-0.017732041,1782509572.2407389
24.987999,24.970602,0.8240017,0.43610072,87.0,23,-0.017001227,1782509572.2407389
24.988003,24.97333,0.7368263,0.43610072,80.0,23,-0.01694593,1782509572.2407389
25.008,24.98734,0.8332875,0.58176464,39.0,24,-0.016213285,1782509572.2407389
25.012001,24.994354,0.73744893,0.5818577,40.0,24,-0.01615799,1782509572.2407389
24.987999,24.971237,0.86765087,0.2908874,64.0,22,-0.017982738,1782509572.341584
24.991999,24.978247,0.7762506,0.29093397,64.0,22,-0.017927442,1782509572.341584
24.987997,24.976805,0.6889388,0.2908874,63.0,22,-0.017866218,1782509572.341584
24.992004,24.973127,0.8677186,0.43617055,80.0,23,-0.017204052,1782509572.341584
24.988003,24.972006,0.7804092,0.43610072,80.0,23,-0.017148757,1782509572.341584
25.004002,24.987366,0.7023388,0.5816716,37.0,24,-0.016331745,1782509572.341584
24.984,24.97118,0.74549663,0.29084083,66.0,22,-0.018099053,1782509572.4413383
25.004002,24.988089,0.6761495,0.5816716,39.0,24,-0.016497156,1782509572.4413383
24.992,24.97493,0.876519,0.29093397,63.0,22,-0.01840915,1782509572.5415294
24.984,24.972567,0.69755685,0.29084083,64.0,22,-0.018298557,1782509572.5415294
24.988,24.971592,0.79349566,0.43610072,80.0,23,-0.017567268,1782509572.5415294
25.004002,24.984486,0.7982722,0.5816716,35.0,24,-0.016778849,1782509572.5415294
24.995996,24.980707,0.82433295,0.29098052,63.0,22,-0.01855334,1782509572.6416953
24.992002,24.979437,0.7370163,0.29093397,63.0,22,-0.018498046,1782509572.6416953
25.004,24.9832,0.83751434,0.5816716,37.0,24,-0.017007424,1782509572.6416953
25.012001,24.996433,0.6632786,0.5818577,38.0,24,-0.01689683,1782509572.6416953
24.984,24.969843,0.7890757,0.29084083,63.0,22,-0.018734217,1782509572.7419233
24.991999,24.98044,0.702128,0.29093397,61.0,22,-0.01867892,1782509572.7419233
24.988,24.968822,0.87629503,0.43610072,80.0,23,-0.018004118,1782509572.7419233
25.012,24.989538,0.8857575,0.5818577,38.0,24,-0.017227653,1782509572.7419233
25.0,24.983244,0.7065747,0.58157855,38.0,24,-0.017117063,1782509572.7419233
24.996,24.978153,0.89845586,0.29098052,63.0,22,-0.018971834,1782509572.842079
24.988,24.973423,0.8022775,0.2908874,63.0,22,-0.018916538,1782509572.842079
24.987997,24.975819,0.7238221,0.2908874,63.0,22,-0.018861242,1782509572.842079
24.992002,24.97189,0.90258473,0.43617055,80.0,23,-0.018182626,1782509572.842079
24.988,24.97089,0.8152858,0.43610072,80.0,23,-0.01812733,1782509572.842079
24.988,24.973583,0.7281096,0.43610072,77.0,23,-0.018072033,1782509572.842079
