calculated_range,x,y,z,intensity,ring,time,timestamp,cloud_index
25.024,25.012701,0.47590128,0.58213687,65.0,24,-0.01741306,1782510419.5328338,1
25.024,25.014212,0.38858774,0.58213687,65.0,24,-0.017357763,1782510419.5328338,1
25.000002,24.989855,0.6500188,0.2910271,69.0,22,-0.019295964,1782510419.6321664,2
25.000002,24.991873,0.567151,0.2910271,64.0,22,-0.019230688,1782510419.6321664,2
25.000002,24.993784,0.4755408,0.2910271,67.0,22,-0.019175394,1782510419.6321664,2
25.004002,24.999292,0.38834876,0.29107368,65.0,22,-0.019120097,1782510419.6321664,2
25.004002,24.991512,0.6587931,0.43637997,80.0,23,-0.018513704,1782510419.6321664,2
25.000002,24.98986,0.56273186,0.43631017,80.0,23,-0.018458407,1782510419.6321664,2
25.004005,24.995672,0.4755908,0.43637997,77.0,23,-0.018403111,1782510419.6321664,2
25.004005,24.997044,0.39704317,0.43637997,80.0,23,-0.018347815,1782510419.6321664,2
25.02,25.006592,0.57621247,0.58204377,62.0,24,-0.017702175,1782510419.6321664,2
25.032,25.020615,0.48042032,0.58232296,69.0,24,-0.017646879,1782510419.6321664,2
25.019999,25.010004,0.40162092,0.58204377,65.0,24,-0.017591583,1782510419.6321664,2
25.008001,24.997156,0.6764024,0.29112023,62.0,22,-0.01950499,1782510419.7325363,3
25.008001,24.999466,0.58478427,0.29112023,60.0,22,-0.019449694,1782510419.7325363,3
25.012,25.005354,0.4975894,0.29116678,62.0,22,-0.019394398,1782510419.7325363,3
25.004002,24.998798,0.418901,0.29107368,62.0,22,-0.019339101,1782510419.7325363,3
25.000002,24.98705,0.67613107,0.43631017,77.0,23,-0.018726032,1782510419.7325363,3
25.000002,24.989256,0.5888993,0.43631017,73.0,23,-0.018670736,1782510419.7325363,3
25.008001,24.999155,0.5018446,0.4364498,77.0,23,-0.01861544,1782510419.7325363,3
25.000004,24.99276,0.41443887,0.43631017,80.0,23,-0.018568998,1782510419.7325363,3
25.024,25.007837,0.6854311,0.58213687,77.0,24,-0.017967654,1782510419.7325363,3
25.024002,25.010078,0.5981302,0.58213687,65.0,24,-0.0179081,1782510419.7325363,3
25.012001,25.00002,0.5105801,0.5818577,65.0,24,-0.017852804,1782510419.7325363,3
25.016,25.005646,0.4233784,0.5819507,65.0,24,-0.01779751,1782510419.7325363,3
25.008,24.998625,0.6196875,0.29112023,62.0,22,-0.019640122,1782510419.8318708,4
25.008001,25.00073,0.5280522,0.29112023,60.0,22,-0.019584825,1782510419.8318708,4
25.007998,25.002419,0.44079754,0.29112023,64.0,22,-0.019529529,1782510419.8318708,4
25.012,25.007805,0.35356992,0.29116678,63.0,22,-0.019474234,1782510419.8318708,4
25.004002,24.990078,0.7111307,0.43637997,100.0,23,-0.018917652,1782510419.8318708,4
25.000002,24.98841,0.6238001,0.43631017,80.0,23,-0.018862357,1782510419.8318708,4
25.004002,24.994434,0.53664964,0.43637997,77.0,23,-0.018807061,1782510419.8318708,4
25.004005,24.996157,0.4494167,0.43637997,80.0,23,-0.018751765,1782510419.8318708,4
25.027998,25.01085,0.72046095,0.5822299,77.0,24,-0.018159514,1782510419.8318708,4
25.02,25.00522,0.6329553,0.58204377,65.0,24,-0.018104218,1782510419.8318708,4
25.02,25.007278,0.54566073,0.58204377,62.0,24,-0.018048922,1782510419.8318708,4
25.024,25.01303,0.45843902,0.58213687,69.0,24,-0.017993625,1782510419.8318708,4
25.024002,25.014477,0.37112448,0.58213687,65.0,24,-0.017938329,1782510419.8318708,4
25.012001,25.002186,0.63724047,0.29116678,60.0,22,-0.019864643,1782510419.9320993,5
25.008,25.000257,0.54988015,0.29112023,62.0,22,-0.019809349,1782510419.9320993,5
25.004002,24.99803,0.4625289,0.29107368,62.0,22,-0.019754052,1782510419.9320993,5
25.008003,25.00349,0.37532005,0.29112023,61.0,22,-0.019698756,1782510419.9320993,5
25.012001,24.99757,0.7288089,0.4365196,100.0,23,-0.01915052,1782510419.9320993,5
25.004002,24.991966,0.64134675,0.43637997,77.0,23,-0.019095223,1782510419.9320993,5
25.008001,24.998049,0.5541984,0.4364498,77.0,23,-0.019039927,1782510419.9320993,5
25.000004,24.991837,0.46677953,0.43631017,73.0,23,-0.01898463,1782510419.9320993,5
25.000002,24.993313,0.37954417,0.43631017,70.0,23,-0.018929334,1782510419.9320993,5
25.012001,24.994484,0.7330868,0.5818577,77.0,24,-0.018391903,1782510419.9320993,5
25.020002,25.004887,0.6460471,0.58204377,65.0,24,-0.018336607,1782510419.9320993,5
25.028,25.014984,0.5589331,0.5822299,62.0,24,-0.01828131,1782510419.9320993,5
25.019999,25.008785,0.47146034,0.58204377,69.0,24,-0.018226014,1782510419.9320993,5
25.008001,24.998283,0.3839763,0.58176464,65.0,24,-0.01817072,1782510419.9320993,5
24.996,24.985855,0.64991474,0.29098052,64.0,22,-0.0201423,1782510420.0330906,6
25.008001,25.001781,0.47569293,0.29112023,66.0,22,-0.020031707,1782510420.0330906,6
25.008001,25.003288,0.38841084,0.29112023,65.0,22,-0.019976411,1782510420.0330906,6
25.004004,24.993662,0.57155764,0.43637997,73.0,23,-0.019298509,1782510420.0330906,6
25.004005,24.995504,0.4843034,0.43637997,77.0,23,-0.019252306,1782510420.0330906,6
25.012001,24.996548,0.6589281,0.5818577,77.0,24,-0.018602613,1782510420.0330906,6
25.016,25.002594,0.5761203,0.5819507,65.0,24,-0.018547317,1782510420.0330906,6
25.015999,25.004452,0.48884153,0.5819507,65.0,24,-0.018492023,1782510420.0330906,6
25.016,25.006006,0.4015567,0.5819507,62.0,24,-0.018436726,1782510420.0330906,6
25.004002,24.995056,0.6021398,0.29107368,62.0,22,-0.020268133,1782510420.1331694,7
25.003998,24.997004,0.5148804,0.29107368,63.0,22,-0.020212837,1782510420.1331694,7
25.008001,25.002647,0.42769518,0.29112023,60.0,22,-0.020157542,1782510420.1331694,7
25.008001,25.003988,0.34042203,0.29112023,60.0,22,-0.020102246,1782510420.1331694,7
25.004004,24.990326,0.70240784,0.43637997,80.0,23,-0.019523969,1782510420.1331694,7
25.004002,24.992624,0.6151645,0.43637997,77.0,23,-0.019468673,1782510420.1331694,7
25.004004,24.99462,0.5279373,0.43637997,77.0,23,-0.019413376,1782510420.1331694,7
25.004004,24.996311,0.44068003,0.43637997,80.0,23,-0.01935808,1782510420.1331694,7
24.996,24.989819,0.3445816,0.43624035,45.0,23,-0.019302784,1782510420.1331694,7
25.032001,25.015224,0.7074791,0.58232296,73.0,24,-0.018766068,1782510420.1331694,7
25.028,25.013544,0.6200615,0.5822299,65.0,24,-0.018710772,1782510420.1331694,7
25.02,25.007652,0.52820224,0.58204377,65.0,24,-0.018655475,1782510420.1331694,7
25.024,25.013266,0.44534218,0.58213687,62.0,24,-0.018600179,1782510420.1331694,7
25.024,25.014729,0.35366094,0.58213687,65.0,24,-0.018545154,1782510420.1331694,7
25.012001,25.001505,0.6634207,0.29116678,64.0,22,-0.0205041,1782510420.2340364,8
25.015999,25.007666,0.5762427,0.29121333,59.0,22,-0.020448804,1782510420.2340364,8
25.008001,25.001442,0.49315834,0.29112023,61.0,22,-0.020393508,1782510420.2340364,8
25.004,24.999012,0.40581247,0.29107368,60.0,22,-0.020338211,1782510420.2340364,8
25.008003,24.99528,0.66763496,0.4364498,77.0,23,-0.019735394,1782510420.2340364,8
25.000004,24.989462,0.5801888,0.43631017,73.0,23,-0.019680098,1782510420.2340364,8
25.000002,24.991333,0.49294907,0.43631017,80.0,23,-0.019624801,1782510420.2340364,8
25.000004,24.992903,0.40571526,0.43631017,77.0,23,-0.019569507,1782510420.2340364,8
25.028,25.01219,0.6724452,0.5822299,77.0,24,-0.018967956,1782510420.2340364,8
25.019999,25.006184,0.5936702,0.58204377,65.0,24,-0.01891266,1782510420.2340364,8
25.024,25.012278,0.49772882,0.58213687,69.0,24,-0.018857365,1782510420.2340364,8
25.015999,25.005718,0.41901407,0.5819507,69.0,24,-0.01880207,1782510420.2340364,8
25.008,24.998186,0.63713855,0.29112023,62.0,22,-0.020646827,1782510420.3336112,9
25.008,25.002026,0.46260288,0.29112023,64.0,22,-0.020554626,1782510420.3336112,9
25.004002,24.999493,0.37526003,0.29107368,64.0,22,-0.020499332,1782510420.3336112,9
25.000002,24.985579,0.72845924,0.43631017,94.0,23,-0.019941762,1782510420.3336112,9
25.000002,24.990053,0.5540211,0.43631017,80.0,23,-0.01983192,1782510420.3336112,9
25.008001,24.999832,0.46692887,0.4364498,77.0,23,-0.019776624,1782510420.3336112,9
25.028,25.010473,0.7335558,0.5822299,73.0,24,-0.019165775,1782510420.3336112,9
25.024,25.008884,0.64615047,0.58213687,69.0,24,-0.01911048,1782510420.3336112,9
25.02,25.006989,0.55875444,0.58204377,62.0,24,-0.019055184,1782510420.3336112,9
25.028,25.018276,0.3842834,0.5822299,65.0,24,-0.018944591,1782510420.3336112,9
25.015999,25.005386,0.667891,0.29121333,64.0,22,-0.020890184,1782510420.433146,10
25.008,24.999567,0.58042145,0.29112023,61.0,22,-0.02083489,1782510420.433146,10
25.012001,25.005442,0.4932372,0.29116678,63.0,22,-0.020779593,1782510420.433146,10
25.012,25.00701,0.4059423,0.29116678,61.0,22,-0.020724297,1782510420.433146,10
25.004004,24.991165,0.67187774,0.43637997,80.0,23,-0.020112181,1782510420.433146,10
25.008001,24.997355,0.58473706,0.4364498,80.0,23,-0.020056885,1782510420.433146,10
25.008003,24.999245,0.49746978,0.4364498,80.0,23,-0.020001588,1782510420.433146,10
24.995998,24.988829,0.40999958,0.43624035,84.0,23,-0.019946292,1782510420.433146,10
25.020002,25.006289,0.5893058,0.58204377,62.0,24,-0.01928897,1782510420.433146,10
25.012001,25.000196,0.50185347,0.5818577,65.0,24,-0.019234423,1782510420.433146,10
25.016,25.005793,0.41464978,0.5819507,65.0,24,-0.019179126,1782510420.433146,10
25.000004,24.99236,0.5453426,0.2910271,63.0,22,-0.020993624,1782510420.5333009,11
25.012,25.007553,0.3710275,0.29116678,62.0,22,-0.020883031,1782510420.5333009,11
24.996,24.981705,0.72398275,0.43624035,94.0,23,-0.020316437,1782510420.5333009,11
25.004004,24.992079,0.636985,0.43637997,77.0,23,-0.02026114,1782510420.5333009,11
25.004002,24.994148,0.54973584,0.43637997,80.0,23,-0.020205846,1782510420.5333009,11
25.004004,24.995916,0.46250385,0.43637997,73.0,23,-0.02015055,1782510420.5333009,11
25.000002,24.99338,0.3751823,0.43631017,70.0,23,-0.020095253,1782510420.5333009,11
25.024,25.008995,0.6417858,0.58213687,69.0,24,-0.019495374,1782510420.5333009,11
25.020002,25.00887,0.46709552,0.58204377,65.0,24,-0.01938478,1782510420.5333009,11
25.019999,25.010345,0.37979546,0.58204377,65.0,24,-0.019329485,1782510420.5333009,11
25.012,25.002838,0.6110593,0.29116678,63.0,22,-0.021197403,1782510420.6334338,12
25.004002,24.99981,0.35345688,0.29107368,60.0,22,-0.021031516,1782510420.6334338,12
25.008001,24.994322,0.70252013,0.4364498,80.0,23,-0.020466352,1782510420.6334338,12
25.000002,24.988733,0.6107169,0.43631017,77.0,23,-0.020411056,1782510420.6334338,12
25.000002,24.990711,0.5234795,0.43631017,77.0,23,-0.02035576,1782510420.6334338,12
25.004004,24.996387,0.4363056,0.43637997,77.0,23,-0.020300463,1782510420.6334338,12
25.000004,24.993635,0.35772267,0.43631017,52.0,23,-0.020245166,1782510420.6334338,12
25.024,25.009438,0.6243152,0.58213687,65.0,24,-0.019641234,1782510420.6334338,12
25.028,25.015461,0.5371032,0.5822299,62.0,24,-0.019585937,1782510420.6334338,12
25.028,25.017183,0.44977963,0.5822299,65.0,24,-0.01953064,1782510420.6334338,12
25.024002,25.014605,0.36239275,0.58213687,65.0,24,-0.019475346,1782510420.6334338,12
25.008,24.997505,0.6633146,0.29112023,62.0,22,-0.021444542,1782510420.7337866,13
25.008003,24.995163,0.67198515,0.4364498,73.0,23,-0.020669399,1782510420.7337866,13
25.000002,24.989359,0.5845501,0.43631017,77.0,23,-0.020614102,1782510420.7337866,13
25.000006,24.99125,0.49731067,0.43631017,80.0,23,-0.020547157,1782510420.7337866,13
25.012001,24.996084,0.6763658,0.5818577,77.0,24,-0.01989055,1782510420.7337866,13
25.024,25.010181,0.59376514,0.58213687,62.0,24,-0.019835254,1782510420.7337866,13
25.024,25.012102,0.5064597,0.58213687,65.0,24,-0.01977996,1782510420.7337866,13
25.024,25.013718,0.41914812,0.58213687,69.0,24,-0.019724663,1782510420.7337866,13
25.004002,24.994629,0.61958843,0.29107368,63.0,22,-0.021600178,1782510420.8339405,14
25.011997,25.006418,0.44086805,0.29116678,63.0,22,-0.021489587,1782510420.8339405,14
25.008001,25.003807,0.3535134,0.29112023,64.0,22,-0.02143429,1782510420.8339405,14
25.000002,24.98608,0.7110169,0.43631017,94.0,23,-0.020877233,1782510420.8339405,14
25.012003,25.000404,0.62409955,0.4365196,77.0,23,-0.020821936,1782510420.8339405,14
25.000002,24.990435,0.5365638,0.43631017,77.0,23,-0.02076664,1782510420.8339405,14
24.992,24.985636,0.35760817,0.43617055,59.0,23,-0.020656047,1782510420.8339405,14
25.024,25.009218,0.6330565,0.58213687,65.0,24,-0.020041863,1782510420.8339405,14
25.02,25.010477,0.37106514,0.58204377,69.0,24,-0.019875769,1782510420.8339405,14
25.012,25.002296,0.63287693,0.29116678,62.0,22,-0.021822078,1782510420.934136,15
25.028,25.01299,0.6418884,0.5822299,65.0,24,-0.020282835,1782510420.934136,15
25.020002,25.007086,0.5543899,0.58204377,62.0,24,-0.020227538,1782510420.934136,15
25.028,25.016865,0.4672449,0.5822299,69.0,24,-0.020172244,1782510420.934136,15
25.016003,25.006348,0.37973472,0.5819507,65.0,24,-0.020116948,1782510420.934136,15
25.012,25.001848,0.6503307,0.29116678,63.0,22,-0.02204585,1782510421.0349667,16
25.008001,24.999968,0.56296927,0.29112023,62.0,22,-0.021990554,1782510421.0349667,16
25.012001,25.00578,0.475769,0.29116678,60.0,22,-0.021935258,1782510421.0349667,16
25.012001,25.007288,0.38847297,0.29116678,63.0,22,-0.021880472,1782510421.0349667,16
25.008003,24.995396,0.6632608,0.4364498,73.0,23,-0.021267608,1782510421.0349667,16
25.008001,24.997557,0.5759999,0.4364498,73.0,23,-0.021211391,1782510421.0349667,16
25.000002,24.991419,0.48859948,0.43631017,80.0,23,-0.021156097,1782510421.0349667,16
25.004002,24.996971,0.40141767,0.43637997,77.0,23,-0.0211008,1782510421.0349667,16
25.028,25.012423,0.66370285,0.5822299,73.0,24,-0.020504018,1782510421.0349667,16
25.02,25.00649,0.5805769,0.58204377,69.0,24,-0.020448724,1782510421.0349667,16
25.028,25.016361,0.4934422,0.5822299,65.0,24,-0.020393427,1782510421.0349667,16
25.024,25.014004,0.40168515,0.58213687,65.0,24,-0.020338131,1782510421.0349667,16
25.004,24.994843,0.6108639,0.29107368,62.0,22,-0.022234865,1782510421.13432,17
25.008,25.000635,0.5324274,0.29112023,63.0,22,-0.02217957,1782510421.13432,17
25.012001,25.006342,0.44522005,0.29116678,62.0,22,-0.022124274,1782510421.13432,17
25.008,25.003744,0.357877,0.29112023,62.0,22,-0.022068977,1782510421.13432,17
25.008001,24.99843,0.5367355,0.4364498,80.0,23,-0.02139489,1782510421.13432,17
25.004002,24.996233,0.44504243,0.43637997,77.0,23,-0.021339593,1782510421.13432,17
24.996,24.989634,0.3576654,0.43624035,63.0,23,-0.021284297,1782510421.13432,17
25.028,25.013216,0.6331577,0.5822299,69.0,24,-0.020695623,1782510421.13432,17
25.016,25.003468,0.5368457,0.5819507,65.0,24,-0.020640327,1782510421.13432,17
25.024,25.013187,0.44970778,0.58213687,65.0,24,-0.020594839,1782510421.13432,17
25.019999,25.010605,0.36233482,0.58204377,65.0,24,-0.020539543,1782510421.13432,17
25.011997,25.001034,0.68087393,0.29116678,62.0,22,-0.022421956,1782510421.2344997,18
25.011997,25.00336,0.5892414,0.29116678,62.0,22,-0.02236666,1782510421.2344997,18
25.008001,25.00118,0.506248,0.29112023,62.0,22,-0.022311363,1782510421.2344997,18
25.000004,24.98693,0.6805038,0.43631017,77.0,23,-0.021642998,1782510421.2344997,18
25.000002,24.989153,0.59327245,0.43631017,80.0,23,-0.021587702,1782510421.2344997,18
25.008003,24.99907,0.5061956,0.4364498,84.0,23,-0.021532407,1782510421.2344997,18
25.004004,24.996685,0.41886768,0.43637997,73.0,23,-0.02147711,1782510421.2344997,18
25.028,25.011713,0.68991774,0.5822299,77.0,24,-0.020884858,1782510421.2344997,18
25.028,25.01397,0.60259163,0.5822299,62.0,24,-0.020829564,1782510421.2344997,18
25.024,25.011923,0.51519054,0.58213687,65.0,24,-0.020774268,1782510421.2344997,18
25.02,25.009571,0.4278111,0.58204377,62.0,24,-0.020718971,1782510421.2344997,18
25.024,25.014912,0.34056324,0.58213687,69.0,24,-0.020663675,1782510421.2344997,18
25.011997,25.002071,0.6416038,0.29116678,62.0,22,-0.022597585,1782510421.335124,19
25.012001,25.004065,0.55869555,0.29116678,61.0,22,-0.022542322,1782510421.335124,19
25.015999,25.009861,0.47148028,0.29121333,63.0,22,-0.022487028,1782510421.335124,19
25.008001,25.003355,0.38405916,0.29112023,62.0,22,-0.022431731,1782510421.335124,19
25.004004,24.989449,0.73294896,0.43637997,94.0,23,-0.021876818,1782510421.335124,19
25.004002,24.991627,0.6544316,0.43637997,77.0,23,-0.021821523,1782510421.335124,19
25.004004,24.99711,0.39269257,0.43637997,77.0,23,-0.021655634,1782510421.335124,19
25.02,25.004772,0.65039915,0.58204377,65.0,24,-0.021054562,1782510421.335124,19
25.015999,25.002693,0.57175654,0.5819507,62.0,24,-0.020999266,1782510421.335124,19
25.024,25.012535,0.48463234,0.58213687,69.0,24,-0.02094397,1782510421.335124,19
25.004002,24.993277,0.67194456,0.29107368,65.0,22,-0.02282187,1782510421.4349115,20
25.008001,25.001356,0.49750984,0.29112023,63.0,22,-0.022711277,1782510421.4349115,20
25.008,25.00294,0.41024095,0.29112023,62.0,22,-0.02265598,1782510421.4349115,20
25.004005,24.991049,0.67623925,0.43637997,77.0,23,-0.022053402,1782510421.4349115,20
25.004004,24.993256,0.58899355,0.43637997,80.0,23,-0.021998106,1782510421.4349115,20
25.004002,24.995157,0.5017643,0.43637997,80.0,23,-0.02194281,1782510421.4349115,20
24.992002,24.984833,0.40993398,0.43617055,73.0,23,-0.021878725,1782510421.4349115,20
25.024002,25.007957,0.68106675,0.58213687,77.0,24,-0.021277381,1782510421.4349115,20
25.012001,24.998085,0.5978434,0.5818577,62.0,24,-0.021223787,1782510421.4349115,20
25.024002,25.013645,0.42351383,0.58213687,65.0,24,-0.021113196,1782510421.4349115,20
25.015999,25.00705,0.60242873,0.29121333,62.0,22,-0.022997532,1782510421.535199,21
25.008001,25.001091,0.5105995,0.29112023,63.0,22,-0.022942236,1782510421.535199,21
25.011997,25.00672,0.4233993,0.29116678,59.0,22,-0.02288694,1782510421.535199,21
25.008001,24.994564,0.693808,0.4364498,77.0,23,-0.022269102,1782510421.535199,21
25.004002,24.992731,0.61081463,0.43637997,80.0,23,-0.022213807,1782510421.535199,21
25.012001,25.002707,0.5237308,0.4365196,77.0,23,-0.022158511,1782510421.535199,21
25.000002,24.992388,0.43623582,0.43631017,77.0,23,-0.022103215,1782510421.535199,21
25.004004,24.997759,0.34906644,0.43637997,42.0,23,-0.022047918,1782510421.535199,21
25.028,25.011349,0.70301294,0.5822299,77.0,24,-0.021491652,1782510421.535199,21
25.028,25.01365,0.6156961,0.5822299,65.0,24,-0.021436356,1782510421.535199,21
25.028,25.015648,0.5283711,0.5822299,65.0,24,-0.02138106,1782510421.535199,21
25.019999,25.009342,0.44090602,0.58204377,65.0,24,-0.021325763,1782510421.535199,21
25.028,25.018726,0.35371745,0.5822299,69.0,24,-0.021270467,1782510421.535199,21
25.012001,25.006025,0.46267685,0.29116678,63.0,22,-0.023094773,1782510421.6362133,22
24.996002,24.991493,0.37513995,0.29098052,61.0,22,-0.023039477,1782510421.6362133,22
25.008001,24.993698,0.72433037,0.4364498,94.0,23,-0.022481704,1782510421.6362133,22
25.008,24.995962,0.6414493,0.4364498,77.0,23,-0.022426408,1782510421.6362133,22
25.004002,24.994246,0.54537374,0.43637997,77.0,23,-0.022371111,1782510421.6362133,22
24.996002,24.987997,0.4579829,0.43624035,77.0,23,-0.022315815,1782510421.6362133,22
24.992002,24.985315,0.37942272,0.43617055,73.0,23,-0.022260519,1782510421.6362133,22
25.024,25.010986,0.5588438,0.58213687,65.0,24,-0.021606535,1782510421.6362133,22
25.019999,25.010279,0.38416055,0.58204377,65.0,24,-0.021495944,1782510421.6362133,22
25.008001,24.996918,0.6851395,0.29112023,64.0,22,-0.02343486,1782510421.7355442,23
25.004002,24.995161,0.5977774,0.29107368,61.0,22,-0.023379564,1782510421.7355442,23
25.012001,25.00509,0.51068115,0.29116678,63.0,22,-0.023324268,1782510421.7355442,23
25.011997,25.006645,0.42776358,0.29116678,62.0,22,-0.023268972,1782510421.7355442,23
25.008001,24.994686,0.6894339,0.4364498,77.0,23,-0.022644697,1782510421.7355442,23
25.004004,24.992945,0.60207903,0.43637997,80.0,23,-0.0225894,1782510421.7355442,23
25.008001,24.99889,0.5149332,0.4364498,80.0,23,-0.022534376,1782510421.7355442,23
24.996,24.988537,0.4274559,0.43624035,80.0,23,-0.022479082,1782510421.7355442,23
24.992002,24.98588,0.3401778,0.43617055,38.0,23,-0.022423785,1782510421.7355442,23
25.032001,25.015347,0.7031253,0.58232296,73.0,24,-0.021883491,1782510421.7355442,23
25.020002,25.00587,0.60676336,0.58204377,65.0,24,-0.021828195,1782510421.7355442,23
25.015999,25.003836,0.5193898,0.5819507,62.0,24,-0.0217729,1782510421.7355442,23
25.027998,25.01749,0.43231425,0.5822299,62.0,24,-0.021717604,1782510421.7355442,23
25.019999,25.010729,0.3536044,0.58204377,65.0,24,-0.021662308,1782510421.7355442,23
25.008,24.999668,0.5760584,0.29112023,64.0,22,-0.023533054,1782510421.8357127,24
25.008001,25.001528,0.488783,0.29112023,62.0,22,-0.02347776,1782510421.8357127,24
25.004004,24.993359,0.5846436,0.43637997,80.0,23,-0.022756005,1782510421.8357127,24
25.000002,24.99283,0.4100652,0.43631017,77.0,23,-0.022645412,1782510421.8357127,24
25.028002,25.012074,0.67679846,0.5822299,73.0,24,-0.022042671,1782510421.8357127,24
25.016,25.004192,0.5019337,0.5819507,65.0,24,-0.021932079,1782510421.8357127,24
25.015999,25.008352,0.5456916,0.29121333,62.0,22,-0.023692029,1782510421.9359179,25
25.004,24.998108,0.458166,0.29107368,62.0,22,-0.023636732,1782510421.9359179,25
25.008001,25.003553,0.37096816,0.29112023,63.0,22,-0.023581436,1782510421.9359179,25
24.996002,24.984081,0.6367811,0.43624035,73.0,23,-0.022969082,1782510421.9359179,25
25.028,25.015081,0.5545671,0.5822299,65.0,24,-0.022154933,1782510421.9359179,25
25.012001,25.00162,0.6590694,0.29116678,62.0,22,-0.023982303,1782510422.0360656,26
25.008001,24.99977,0.5716953,0.29112023,63.0,22,-0.023927007,1782510422.0360656,26
25.012,25.00708,0.40156606,0.29116678,62.0,22,-0.023807151,1782510422.0360656,26
25.000004,24.9874,0.6630486,0.43631017,77.0,23,-0.023203617,1782510422.0360656,26
25.024,25.008076,0.67669034,0.58213687,73.0,24,-0.02244548,1782510422.0360656,26
25.024,25.010387,0.5850349,0.58213687,62.0,24,-0.022390183,1782510422.0360656,26
25.012001,25.00037,0.49312678,0.5818577,62.0,24,-0.022334887,1782510422.0360656,26
25.015999,25.005863,0.41028538,0.5819507,62.0,24,-0.02227959,1782510422.0360656,26
25.012001,25.001389,0.6677842,0.29116678,63.0,22,-0.02420301,1782510422.1366866,27
25.012,25.003567,0.58051425,0.29116678,61.0,22,-0.024147715,1782510422.1366866,27
25.004002,24.99683,0.41013083,0.43637997,80.0,23,-0.023240283,1782510422.1366866,27
25.032001,25.015833,0.6856502,0.58232296,73.0,24,-0.022648271,1782510422.1366866,27
25.028,25.01418,0.59386003,0.5822299,62.0,24,-0.022592975,1782510422.1366866,27
25.02,25.008104,0.5063787,0.58204377,62.0,24,-0.022547964,1782510422.1366866,27
25.028,25.017715,0.41921508,0.5822299,65.0,24,-0.022492668,1782510422.1366866,27
25.012001,25.001272,0.6721595,0.29116678,62.0,22,-0.024400115,1782510422.2365017,28
25.008,24.999363,0.58914715,0.29112023,62.0,22,-0.024344819,1782510422.2365017,28
25.004002,24.998943,0.41017538,0.29107368,59.0,22,-0.024234226,1782510422.2365017,28
25.004004,24.993153,0.59336734,0.43637997,77.0,23,-0.02356586,1782510422.2365017,28
25.004004,24.995071,0.50611466,0.43637997,77.0,23,-0.023510566,1782510422.2365017,28
25.008001,25.000683,0.41893467,0.4364498,73.0,23,-0.02345527,1782510422.2365017,28
25.032,25.01571,0.690028,0.58232296,69.0,24,-0.022863733,1782510422.2365017,28
25.024,25.012012,0.5108251,0.58213687,65.0,24,-0.022753142,1782510422.2365017,28
25.02,25.009645,0.42344612,0.58204377,62.0,24,-0.022697845,1782510422.2365017,28
25.004002,24.99452,0.6239506,0.29107368,62.0,22,-0.024583612,1782510422.3375049,29
25.004002,24.989828,0.7198652,0.43637997,94.0,23,-0.023838764,1782510422.3375049,29
25.008001,24.996296,0.62836206,0.4364498,77.0,23,-0.02378347,1782510422.3375049,29
25.000004,24.990248,0.5452865,0.43631017,77.0,23,-0.023728173,1782510422.3375049,29
