range,x,y,z,intensity,ring,time,timestamp
24.984001,24.979282,0.21363631,0.43603092,73.0,23,-0.022411166,1782504364.614572
25.000002,24.996986,0.38832018,0.0,45.0,20,-0.021750424,1782504364.614572
25.0,24.998081,0.30978808,0.0,45.0,20,-0.021695128,1782504364.614572
25.000002,24.999012,0.22252658,0.0,45.0,20,-0.021639831,1782504364.614572
25.000002,24.996357,0.40140158,0.14529786,35.0,21,-0.020962168,1782504364.614572
24.984,24.98166,0.3095845,0.14520486,34.0,21,-0.020906871,1782504364.614572
24.988,24.98659,0.22241612,0.1452281,34.0,21,-0.020851575,1782504364.614572
24.991999,24.986345,0.44486403,0.29093397,61.0,22,-0.023463454,1782504364.7141464
24.992002,24.987686,0.3619971,0.29093397,62.0,22,-0.023408158,1782504364.7141464
24.987999,24.984795,0.27474475,0.2908874,62.0,22,-0.023352861,1782504364.7141464
24.984,24.981604,0.18749332,0.29084083,61.0,22,-0.023297565,1782504364.7141464
24.996002,24.987997,0.4579829,0.43624035,73.0,23,-0.022696178,1782504364.7141464
24.984001,24.977448,0.3705711,0.43603092,70.0,23,-0.022640882,1782504364.7141464
24.980001,24.97459,0.28335312,0.43596113,77.0,23,-0.022585586,1782504364.7141464
24.980001,24.975428,0.1961671,0.43596113,73.0,23,-0.022539621,1782504364.7141464
24.996,24.991722,0.46241185,0.0,45.0,20,-0.021947494,1782504364.7141464
24.984,24.981186,0.37499163,0.0,49.0,20,-0.021890324,1782504364.7141464
24.988,24.986343,0.28783476,0.0,45.0,20,-0.021835027,1782504364.7141464
24.988,24.987196,0.2006144,0.0,45.0,20,-0.02177973,1782504364.7141464
24.988,24.983221,0.4666165,0.1452281,37.0,21,-0.021158079,1782504364.7141464
24.996,24.992697,0.3795274,0.1452746,35.0,21,-0.021102784,1782504364.7141464
24.996002,24.99387,0.2922843,0.1452746,36.0,21,-0.021047488,1782504364.7141464
24.988,24.986738,0.20497218,0.1452281,36.0,21,-0.020992192,1782504364.7141464
24.987997,24.98265,0.42735314,0.2908874,61.0,22,-0.023650084,1782504364.8150299
24.988,24.983992,0.3401498,0.2908874,62.0,22,-0.023594787,1782504364.8150299
24.987997,24.985025,0.2529308,0.2908874,61.0,22,-0.023539491,1782504364.8150299
24.987999,24.985697,0.17444171,0.2908874,62.0,22,-0.023484197,1782504364.8150299
24.988,24.98039,0.43602642,0.43610072,73.0,23,-0.02287065,1782504364.8150299
24.992002,24.98582,0.34452647,0.43617055,73.0,23,-0.022815354,1782504364.8150299
24.980003,24.974783,0.26590672,0.43596113,70.0,23,-0.022760058,1782504364.8150299
24.988,24.983616,0.17006885,0.43610072,73.0,23,-0.022704761,1782504364.8150299
25.000002,24.996195,0.43631023,0.0,49.0,20,-0.022123158,1782504364.8150299
24.991999,24.989439,0.3576658,0.0,45.0,20,-0.022067862,1782504364.8150299
24.991999,24.990536,0.2704342,0.0,49.0,20,-0.022012565,1782504364.8150299
24.992002,24.991331,0.18319933,0.0,45.0,20,-0.021957269,1782504364.8150299
25.000002,24.995539,0.44939062,0.14529786,36.0,21,-0.021332994,1782504364.8150299
25.000002,24.996956,0.3621371,0.14529786,36.0,21,-0.021277698,1782504364.8150299
24.996002,24.994116,0.27047297,0.1452746,34.0,21,-0.021210752,1782504364.8150299
25.000002,24.998909,0.18325494,0.14529786,35.0,21,-0.021155456,1782504364.8150299
24.988,24.983225,0.39247242,0.2908874,61.0,22,-0.023818595,1782504364.9148023
24.984003,24.981358,0.21801202,0.29084083,61.0,22,-0.023708003,1782504364.9148023
24.988003,24.981047,0.3967891,0.43610072,73.0,23,-0.023037968,1782504364.9148023
24.996,24.990381,0.3009683,0.43624035,73.0,23,-0.022982672,1782504364.9148023
24.992002,24.987282,0.21370472,0.43617055,73.0,23,-0.022927376,1782504364.9148023
24.996,24.992847,0.3969822,0.0,45.0,20,-0.022278316,1782504364.9148023
24.996,24.994135,0.30537617,0.0,49.0,20,-0.02222302,1782504364.9148023
24.996,24.995049,0.21812853,0.0,49.0,20,-0.022167724,1782504364.9148023
24.992002,24.988358,0.4012731,0.14525135,35.0,21,-0.021500073,1782504364.9148023
24.996,24.993605,0.31409538,0.1452746,36.0,21,-0.021444779,1782504364.9148023
24.991999,24.990507,0.2311749,0.14525135,35.0,21,-0.021389483,1782504364.9148023
24.984,24.979992,0.34009534,0.29084083,62.0,22,-0.02398278,1782504365.0147412
24.984001,24.981028,0.2528903,0.29084083,62.0,22,-0.023927484,1782504365.0147412
24.984,24.981728,0.17004208,0.29084083,62.0,22,-0.023862446,1782504365.0147412
24.988,24.98176,0.34884304,0.43610072,77.0,23,-0.023194795,1782504365.0147412
24.992002,24.986778,0.26603445,0.43617055,73.0,23,-0.023139501,1782504365.0147412
24.988,24.983555,0.17877735,0.43610072,73.0,23,-0.023084205,1782504365.0147412
25.000002,24.996117,0.44067287,0.0,49.0,20,-0.022500692,1782504365.0147412
24.996,24.993563,0.34899873,0.0,49.0,20,-0.022445396,1782504365.0147412
24.996,24.994535,0.27047747,0.0,45.0,20,-0.022390101,1782504365.0147412
24.988003,24.987331,0.18317002,0.0,45.0,20,-0.022334805,1782504365.0147412
25.000002,24.995617,0.445028,0.14529786,36.0,21,-0.021721736,1782504365.0147412
24.992,24.988956,0.3620212,0.14525135,35.0,21,-0.02166644,1782504365.0147412
24.988,24.986067,0.27474728,0.1452281,34.0,21,-0.021611143,1782504365.0147412
24.988003,24.986908,0.18316697,0.1452281,37.0,21,-0.021555847,1782504365.0147412
24.992,24.988495,0.30095527,0.29093397,61.0,22,-0.024162736,1782504365.1154397
24.991999,24.989391,0.21372083,0.29093397,61.0,22,-0.02410744,1782504365.1154397
24.988,24.98233,0.30523193,0.43610072,77.0,23,-0.023381393,1782504365.1154397
24.984001,24.979244,0.21798392,0.43603092,73.0,23,-0.023326097,1782504365.1154397
24.992,24.98878,0.40128008,0.0,49.0,20,-0.022669408,1782504365.1154397
24.996,24.994026,0.3141007,0.0,49.0,20,-0.022614112,1782504365.1154397
24.988,24.98697,0.22678082,0.0,45.0,20,-0.022558134,1782504365.1154397
24.996,24.99355,0.31845748,0.1452746,37.0,21,-0.021835187,1782504365.1154397
24.992002,24.990469,0.23553649,0.14525135,32.0,21,-0.021779893,1782504365.1154397
24.984001,24.978271,0.44908124,0.29084083,62.0,22,-0.024434209,1782504365.2151175
24.984001,24.979687,0.36188123,0.29084083,61.0,22,-0.024378913,1782504365.2151175
24.988003,24.980001,0.45783633,0.43610072,73.0,23,-0.023644999,1782504365.2151175
24.988003,24.981447,0.37063044,0.43610072,77.0,23,-0.023589702,1782504365.2151175
24.976002,24.97059,0.28330776,0.43589133,73.0,23,-0.023534408,1782504365.2151175
24.984001,24.979425,0.19619851,0.43603092,80.0,23,-0.023479111,1782504365.2151175
25.000002,24.995724,0.46248588,0.0,49.0,20,-0.022877956,1782504365.2151175
24.992,24.989185,0.3751117,0.0,49.0,20,-0.02282266,1782504365.2151175
24.992,24.988697,0.37946665,0.14525135,34.0,21,-0.02204418,1782504365.2151175
24.992,24.98987,0.29223755,0.14525135,36.0,21,-0.021988884,1782504365.2151175
24.992002,24.990738,0.20500499,0.14525135,35.0,21,-0.021933587,1782504365.2151175
24.996,24.990799,0.41876695,0.29098052,62.0,22,-0.02457622,1782504365.316208
24.988,24.98411,0.33142936,0.2908874,61.0,22,-0.02453407,1782504365.316208
24.987999,24.985113,0.24420983,0.2908874,64.0,22,-0.024478776,1782504365.316208
24.988,24.980614,0.4229475,0.43610072,70.0,23,-0.023809934,1782504365.316208
24.988,24.98194,0.33576348,0.43610072,73.0,23,-0.023754638,1782504365.316208
24.991999,24.986914,0.25295213,0.43617055,77.0,23,-0.023699341,1782504365.316208
24.996,24.992193,0.43624038,0.0,49.0,20,-0.02302787,1782504365.316208
24.991999,24.989624,0.34458128,0.0,49.0,20,-0.022972574,1782504365.316208
24.996,24.994629,0.26175278,0.0,45.0,20,-0.022917278,1782504365.316208
24.988,24.987392,0.17444776,0.0,49.0,20,-0.022861982,1782504365.316208
24.996,24.99177,0.43623304,0.1452746,34.0,21,-0.02225845,1782504365.316208
24.996002,24.993082,0.35335505,0.1452746,34.0,21,-0.022203153,1782504365.316208
24.988,24.986162,0.2660256,0.1452281,34.0,21,-0.022147857,1782504365.316208
24.992002,24.99097,0.17447256,0.14525135,34.0,21,-0.022092562,1782504365.316208
24.987999,24.98219,0.45352498,0.2908874,62.0,22,-0.024822678,1782504365.4156716
24.988,24.983559,0.37067148,0.2908874,62.0,22,-0.024767382,1782504365.4156716
24.984,24.9807,0.28340825,0.29084083,61.0,22,-0.024712086,1782504365.4156716
24.984,24.981503,0.20057268,0.29084083,62.0,22,-0.02465679,1782504365.4156716
24.996,24.987917,0.46235582,0.43624035,73.0,23,-0.02404372,1782504365.4156716
24.980003,24.973385,0.37488216,0.43596113,73.0,23,-0.023988424,1782504365.4156716
24.988,24.982536,0.28779197,0.43610072,77.0,23,-0.023933128,1782504365.4156716
24.984001,24.979391,0.200558,0.43603092,73.0,23,-0.023879057,1782504365.4156716
24.992002,24.987644,0.46669912,0.0,45.0,20,-0.02328693,1782504365.4156716
24.988003,24.98512,0.37941238,0.0,49.0,20,-0.023221415,1782504365.4156716
24.988,24.986292,0.2921957,0.0,45.0,20,-0.023166118,1782504365.4156716
24.992002,24.991161,0.20500825,0.0,45.0,20,-0.023110822,1782504365.4156716
24.996002,24.991138,0.47112772,0.1452746,34.0,21,-0.022497276,1782504365.4156716
25.000002,24.996632,0.38395086,0.14529786,36.0,21,-0.022441981,1782504365.4156716
24.996002,24.993818,0.29664668,0.1452746,35.0,21,-0.022386685,1782504365.4156716
24.988,24.986702,0.20933288,0.1452281,34.0,21,-0.022331389,1782504365.4156716
24.988,24.983015,0.40555277,0.2908874,60.0,22,-0.024986658,1782504365.5158124
24.988,24.98428,0.31834847,0.2908874,61.0,22,-0.024931362,1782504365.5158124
24.988,24.985277,0.22676808,0.2908874,61.0,22,-0.024876066,1782504365.5158124
24.992002,24.984833,0.40993398,0.43617055,77.0,23,-0.024205795,1782504365.5158124
24.992004,24.986113,0.3227353,0.43617055,73.0,23,-0.024150498,1782504365.5158124
24.988,24.983044,0.23983121,0.43610072,77.0,23,-0.024095202,1782504365.5158124
25.000002,24.996637,0.41013402,0.0,45.0,20,-0.023436844,1782504365.5158124
24.992,24.989916,0.32277367,0.0,49.0,20,-0.023381548,1782504365.5158124
24.992,24.99089,0.23554058,0.0,45.0,20,-0.023326252,1782504365.5158124
24.992,24.98807,0.41871825,0.14525135,33.0,21,-0.022660986,1782504365.5158124
24.992002,24.989323,0.3358527,0.14525135,35.0,21,-0.02260569,1782504365.5158124
24.996002,24.994385,0.24429895,0.1452746,35.0,21,-0.022557102,1782504365.5158124
24.992,24.986269,0.44922504,0.29093397,61.0,22,-0.025194252,1782504365.6161
24.984001,24.97975,0.35753354,0.29084083,61.0,22,-0.025138957,1782504365.6161
24.987999,24.984842,0.27037236,0.2908874,61.0,22,-0.025083661,1782504365.6161
24.984001,24.976002,0.45776305,0.43603092,77.0,23,-0.024421256,1782504365.6161
24.992002,24.986588,0.28348923,0.43617055,73.0,23,-0.024310663,1782504365.6161
24.988,24.983425,0.19622992,0.43610072,73.0,23,-0.024255367,1782504365.6161
24.992,24.987724,0.46233785,0.0,45.0,20,-0.023654213,1782504365.6161
24.996,24.993185,0.37517172,0.0,49.0,20,-0.023598917,1782504365.6161
25.000002,24.998343,0.287973,0.0,45.0,20,-0.02354362,1782504365.6161
25.012001,25.007217,0.46706468,0.1453676,41.0,21,-0.022865718,1782504365.6161
24.988,24.984697,0.37940592,0.1452281,34.0,21,-0.022810422,1782504365.6161
24.988,24.98587,0.29219076,0.1452281,37.0,21,-0.022755127,1782504365.6161
24.987999,24.983154,0.39683273,0.2908874,62.0,22,-0.025365114,1782504365.716171
24.988,24.984388,0.30961597,0.2908874,62.0,22,-0.025309818,1782504365.716171
24.980001,24.97728,0.22669548,0.29079428,61.0,22,-0.025254522,1782504365.716171
24.988003,24.980906,0.4055205,0.43610072,77.0,23,-0.024586156,1782504365.716171
24.992,24.986166,0.3183628,0.43617055,77.0,23,-0.024531608,1782504365.716171
24.988003,24.983128,0.23111102,0.43610072,77.0,23,-0.024476314,1782504365.716171
24.988,24.984566,0.41429782,0.0,45.0,20,-0.023810087,1782504365.716171
24.988,24.98689,0.23550288,0.0,49.0,20,-0.023699496,1782504365.716171
25.000002,24.996143,0.4144899,0.14529786,33.0,21,-0.023021117,1782504365.716171
24.996002,24.993439,0.32718223,0.1452746,35.0,21,-0.02296582,1782504365.716171
24.984,24.982428,0.23982148,0.14520486,34.0,21,-0.022910524,1782504365.716171
24.987999,24.9828,0.41863292,0.2908874,60.0,22,-0.025592973,1782504365.816337
24.987997,24.98507,0.24858221,0.2908874,61.0,22,-0.025482383,1782504365.816337
24.988003,24.980541,0.4273191,0.43610072,73.0,23,-0.024811633,1782504365.816337
24.992002,24.985939,0.33581725,0.43617055,77.0,23,-0.024756337,1782504365.816337
24.980001,24.974918,0.25283068,0.43596113,77.0,23,-0.02470104,1782504365.816337
25.004002,25.000195,0.43638003,0.0,49.0,20,-0.024053412,1782504365.816337
24.991999,24.989563,0.34894288,0.0,49.0,20,-0.023998115,1782504365.816337
25.000002,24.998676,0.25743154,0.0,45.0,20,-0.023942819,1782504365.816337
24.992002,24.991392,0.17447568,0.0,45.0,20,-0.023880165,1782504365.816337
24.996002,24.991695,0.44059503,0.1452746,34.0,21,-0.0232673,1782504365.816337
24.996,24.993141,0.34899285,0.1452746,37.0,21,-0.023203932,1782504365.816337
24.996,24.994162,0.26611078,0.1452746,34.0,21,-0.023148635,1782504365.816337
24.996002,24.99494,0.17886332,0.1452746,36.0,21,-0.02309334,1782504365.816337
24.988,24.983686,0.36193916,0.2908874,62.0,22,-0.025771737,1782504365.9169266
24.984,24.980797,0.27470076,0.29084083,61.0,22,-0.02571644,1782504365.9169266
24.988,24.985603,0.18752335,0.2908874,62.0,22,-0.025661144,1782504365.9169266
24.996,24.989443,0.3707491,0.43624035,77.0,23,-0.02499111,1782504365.9169266
24.988,24.982588,0.28344387,0.43610072,73.0,23,-0.024935814,1782504365.9169266
24.992002,24.987425,0.19626133,0.43617055,77.0,23,-0.02488052,1782504365.9169266
24.988,24.983725,0.46226388,0.0,54.0,20,-0.024288662,1782504365.9169266
24.996,24.994343,0.2879269,0.0,49.0,20,-0.02417807,1782504365.9169266
24.992002,24.991196,0.2006465,0.0,45.0,20,-0.024122775,1782504365.9169266
24.996,24.991219,0.46676588,0.1452746,37.0,21,-0.023500882,1782504365.9169266
24.987999,24.981949,0.46660474,0.2908874,62.0,22,-0.02605009,1782504366.0167325
24.991999,24.987425,0.37945265,0.29093397,60.0,22,-0.025994794,1782504366.0167325
24.991999,24.988596,0.29222137,0.29093397,61.0,22,-0.025939498,1782504366.0167325
24.984001,24.981468,0.20493266,0.29084083,61.0,22,-0.025884474,1782504366.0167325
24.992002,24.983757,0.4709904,0.43617055,73.0,23,-0.02527161,1782504366.0167325
24.988,24.981249,0.38370982,0.43610072,73.0,23,-0.0252142,1782504366.0167325
24.992002,24.98732,0.20934395,0.43617055,77.0,23,-0.02510361,1782504366.0167325
24.988,24.984987,0.38813376,0.0,49.0,20,-0.02445431,1782504366.0167325
24.992,24.990189,0.30096573,0.0,45.0,20,-0.024399016,1782504366.0167325
24.992,24.991087,0.21373183,0.0,45.0,20,-0.02434372,1782504366.0167325
25.000002,24.996563,0.38831347,0.14529786,34.0,21,-0.023666056,1782504366.0167325
24.996,24.993765,0.3010086,0.1452746,34.0,21,-0.02361076,1782504366.0167325
24.988,24.98203,0.46223292,0.2908874,62.0,22,-0.02623885,1782504366.116932
24.984,24.979425,0.37933117,0.29084083,62.0,22,-0.026183553,1782504366.116932
24.984,24.980598,0.29212782,0.29084083,62.0,22,-0.026128259,1782504366.116932
24.996002,24.987837,0.46670482,0.43624035,73.0,23,-0.025465615,1782504366.116932
25.000002,24.993313,0.37954417,0.43631017,77.0,23,-0.025410319,1782504366.116932
24.992002,24.986486,0.29219866,0.43617055,73.0,23,-0.025355022,1782504366.116932
24.984003,24.979357,0.20490557,0.43603092,77.0,23,-0.025299726,1782504366.116932
25.000002,24.99556,0.47121102,0.0,49.0,20,-0.024717407,1782504366.116932
24.996,24.993052,0.38389596,0.0,49.0,20,-0.024662111,1782504366.116932
24.991999,24.99024,0.2966041,0.0,49.0,20,-0.024606815,1782504366.116932
24.992002,24.991125,0.20937006,0.0,45.0,20,-0.024555605,1782504366.116932
24.992,24.988564,0.38818917,0.14525135,34.0,21,-0.023878418,1782504366.116932
25.004002,25.001713,0.30546865,0.1453211,34.0,21,-0.023823122,1782504366.116932
24.991999,24.990664,0.21372817,0.14525135,37.0,21,-0.023767827,1782504366.116932
24.991999,24.985949,0.46667945,0.29093397,60.0,22,-0.026472433,1782504366.2171006
24.984,24.980547,0.29648724,0.29084083,60.0,22,-0.02636184,1782504366.2171006
24.988,24.98543,0.20933805,0.2908874,60.0,22,-0.026306543,1782504366.2171006
24.992002,24.985249,0.38377124,0.43617055,77.0,23,-0.025627688,1782504366.2171006
24.988,24.983282,0.21367052,0.43610072,73.0,23,-0.025517097,1782504366.2171006
24.996,24.992985,0.388258,0.0,45.0,20,-0.024856115,1782504366.2171006
25.000002,24.996496,0.39267635,0.14529786,34.0,21,-0.024087172,1782504366.2171006
24.992,24.989605,0.31404513,0.14525135,34.0,21,-0.024031876,1782504366.2171006
24.988,24.985357,0.21804692,0.2908874,62.0,22,-0.026539886,1782504366.3178544
24.996,24.989042,0.3969161,0.43624035,73.0,23,-0.025869614,1782504366.3178544
24.988003,24.983208,0.2223908,0.43610072,77.0,23,-0.025759023,1782504366.3178544
25.000002,24.997972,0.31851402,0.0,49.0,20,-0.025042508,1782504366.3178544
24.995998,24.992212,0.41006145,0.1452746,34.0,21,-0.024329813,1782504366.3178544
24.995998,24.993492,0.32281977,0.1452746,37.0,21,-0.024274517,1782504366.3178544
25.000002,24.998426,0.23997508,0.14529786,36.0,21,-0.02421922,1782504366.3178544
24.988,24.982872,0.4142728,0.2908874,58.0,22,-0.026855417,1782504366.4174778
24.984,24.980165,0.3270167,0.29084083,61.0,22,-0.026800122,1782504366.4174778
24.988,24.985155,0.23984934,0.2908874,62.0,22,-0.026744826,1782504366.4174778
24.992,24.984613,0.4230152,0.43617055,73.0,23,-0.02607503,1782504366.4174778
24.992,24.985996,0.33144465,0.43617055,77.0,23,-0.026019733,1782504366.4174778
24.996,24.991,0.24426949,0.43624035,77.0,23,-0.025964437,1782504366.4174778
24.992,24.988344,0.427448,0.0,49.0,20,-0.025317762,1782504366.4174778
24.996,24.993685,0.34027424,0.0,49.0,20,-0.025262466,1782504366.4174778
24.992002,24.990767,0.24862576,0.0,45.0,20,-0.025206488,1782504366.4174778
24.992,24.987772,0.43616322,0.14525135,33.0,21,-0.02453836,1782504366.4174778
25.000002,24.997143,0.34904873,0.14529786,36.0,21,-0.024483064,1782504366.4174778
24.992,24.990253,0.2573448,0.14525135,34.0,21,-0.02442777,1782504366.4174778
24.992,24.991,0.17011096,0.14525135,35.0,21,-0.024372473,1782504366.4174778
24.987999,24.982347,0.44479284,0.2908874,60.0,22,-0.02707827,1782504366.517626
24.988,24.98375,0.3575908,0.2908874,60.0,22,-0.027022975,1782504366.517626
24.984,24.976236,0.4446864,0.43603092,77.0,23,-0.02629979,1782504366.517626
24.992002,24.985575,0.3619806,0.43617055,73.0,23,-0.026244493,1782504366.517626
24.984001,24.978685,0.2746679,0.43603092,77.0,23,-0.026189199,1782504366.517626
24.988,24.983492,0.18750955,0.43610072,73.0,23,-0.026133902,1782504366.517626
24.988,24.983805,0.45790341,0.0,54.0,20,-0.025532508,1782504366.517626
24.988,24.985252,0.37069088,0.0,54.0,20,-0.025477212,1782504366.517626
24.992,24.990393,0.28351918,0.0,49.0,20,-0.025421917,1782504366.517626
24.988,24.98723,0.19625328,0.0,49.0,20,-0.025366621,1782504366.517626
24.992,24.988764,0.37510532,0.14525135,36.0,21,-0.024700163,1782504366.517626
24.992002,24.989922,0.28787595,0.14525135,35.0,21,-0.024644867,1782504366.517626
24.988,24.986774,0.2006111,0.1452281,35.0,21,-0.02458957,1782504366.517626
24.984,24.979225,0.3924096,0.29084083,62.0,22,-0.027250323,1782504366.617898
24.988,24.984442,0.30525568,0.2908874,62.0,22,-0.027193153,1782504366.617898
24.988,24.985394,0.21368662,0.2908874,61.0,22,-0.027137859,1782504366.617898
24.996,24.989178,0.3882058,0.43624035,77.0,23,-0.026473785,1782504366.617898
24.991999,24.988916,0.3925573,0.0,54.0,20,-0.025706265,1782504366.617898
24.991999,24.990026,0.31405047,0.0,49.0,20,-0.025650969,1782504366.617898
24.988,24.987011,0.22241975,0.0,45.0,20,-0.025595672,1782504366.617898
24.996002,24.992287,0.40569943,0.1452746,34.0,21,-0.02491777,1782504366.617898
24.992,24.99055,0.2268135,0.14525135,34.0,21,-0.024807177,1782504366.617898
24.987997,24.982725,0.42299303,0.2908874,61.0,22,-0.027480807,1782504366.7180593
24.984,24.98005,0.335724,0.29084083,62.0,22,-0.02742551,1782504366.7180593
24.980003,24.973764,0.34873137,0.43596113,70.0,23,-0.02664703,1782504366.7180593
24.992002,24.98687,0.2573248,0.43617055,73.0,23,-0.026591733,1782504366.7180593
24.980003,24.97559,0.17437322,0.43596113,70.0,23,-0.026536709,1782504366.7180593
25.004002,25.000116,0.44074336,0.0,54.0,20,-0.025944581,1782504366.7180593
24.991999,24.99063,0.26171088,0.0,49.0,20,-0.025833068,1782504366.7180593
24.988,24.987362,0.17880891,0.0,49.0,20,-0.025777772,1782504366.7180593
24.992002,24.98902,0.3576599,0.14525135,34.0,21,-0.02509248,1782504366.7180593
24.992002,24.990116,0.27042967,0.14525135,36.0,21,-0.025037184,1782504366.7180593
24.996002,24.994907,0.18322562,0.1452746,37.0,21,-0.024981888,1782504366.7180593
24.992,24.987291,0.38816234,0.29093397,62.0,22,-0.027639065,1782504366.818435
24.984,24.980495,0.30085894,0.29084083,62.0,22,-0.027583769,1782504366.818435
24.992002,24.986383,0.30092016,0.43617055,77.0,23,-0.026801951,1782504366.818435
24.992002,24.987206,0.2224264,0.43617055,73.0,23,-0.026746655,1782504366.818435
24.991999,24.988848,0.39691868,0.0,45.0,20,-0.026100934,1782504366.818435
24.996,24.992355,0.40133733,0.1452746,34.0,21,-0.025314823,1782504366.818435
24.988,24.98555,0.31835556,0.1452281,34.0,21,-0.025259526,1782504366.818435
24.991999,24.988842,0.27041563,0.29093397,61.0,22,-0.02774465,1782504366.9189672
