range,x,y,z,intensity,ring,time,timestamp
25.016,25.003794,0.78141683,0.0,37.0,20,-0.08376773,1782512051.4763448
25.012001,25.002249,0.6983784,0.0,39.0,20,-0.08371243,1782512051.4763448
25.016,25.000492,0.8686675,0.14539084,38.0,21,-0.083044544,1782512051.4763448
25.004002,24.991104,0.7897431,0.1453211,38.0,21,-0.082989246,1782512051.4763448
25.004002,24.99383,0.6981409,0.1453211,38.0,21,-0.082933985,1782512051.4763448
25.004002,24.98738,0.86384565,0.29107368,60.0,22,-0.08550535,1782512051.5771308
25.004002,24.990107,0.78098476,0.29107368,60.0,22,-0.08545005,1782512051.5771308
24.996,24.984562,0.6978919,0.29098052,61.0,22,-0.085394755,1782512051.5771308
25.000002,24.980814,0.8767159,0.43631017,77.0,23,-0.08471662,1782512051.5771308
24.996002,24.979862,0.78503054,0.43624035,77.0,23,-0.08466132,1782512051.5771308
24.996,24.982449,0.69782317,0.43624035,80.0,23,-0.08460602,1782512051.5771308
25.012001,24.996458,0.88163483,0.0,39.0,20,-0.08397413,1782512051.5771308
25.015999,25.00338,0.7945079,0.0,40.0,20,-0.08391883,1782512051.5771308
25.016,25.006124,0.7028661,0.0,39.0,20,-0.08386354,1782512051.5771308
25.012001,24.995882,0.8859795,0.1453676,37.0,21,-0.08320471,1782512051.5771308
25.016003,25.002821,0.79884994,0.14539084,38.0,21,-0.08314941,1782512051.5771308
25.004002,24.993462,0.71122754,0.1453211,39.0,21,-0.08309412,1782512051.5771308
25.004002,24.98677,0.8812889,0.29107368,61.0,22,-0.085702434,1782512051.677192
25.004,24.989693,0.7940688,0.29107368,60.0,22,-0.08564714,1782512051.677192
25.004002,24.992313,0.70682675,0.29107368,62.0,22,-0.0855821,1782512051.677192
24.996,24.979446,0.7981091,0.43624035,73.0,23,-0.0848861,1782512051.677192
24.992002,24.978085,0.7107894,0.43617055,73.0,23,-0.0848308,1782512051.677192
25.016,24.99999,0.8948652,0.0,38.0,20,-0.08418746,1782512051.677192
25.016003,25.002962,0.80759877,0.0,39.0,20,-0.084132165,1782512051.677192
25.012,25.001629,0.7201953,0.0,39.0,20,-0.084076874,1782512051.677192
25.012001,25.003881,0.63727605,0.0,40.0,20,-0.084021576,1782512051.677192
25.008001,24.994404,0.8116815,0.14534435,38.0,21,-0.08333915,1782512051.677192
25.008,24.996956,0.7287926,0.14534435,39.0,21,-0.08328385,1782512051.677192
25.004002,24.99535,0.64143,0.1453211,38.0,21,-0.08322855,1782512051.677192
24.992,24.977833,0.7195197,0.43617055,80.0,23,-0.08497448,1782512051.777487
25.024,25.007986,0.89515144,0.0,40.0,20,-0.0843054,1782512051.777487
25.012001,24.998964,0.8074696,0.0,40.0,20,-0.08424799,1782512051.777487
25.008001,24.997505,0.72444284,0.0,40.0,20,-0.08419269,1782512051.777487
25.016003,25.007881,0.637378,0.0,40.0,20,-0.084137395,1782512051.777487
25.004002,24.990263,0.8159134,0.1453211,40.0,21,-0.083479285,1782512051.777487
25.0,24.98383,0.850627,0.2910271,59.0,22,-0.0860335,1782512051.8771026
24.995998,24.982647,0.76329494,0.29098052,61.0,22,-0.0859782,1782512051.8771026
25.004002,24.993158,0.67629427,0.29107368,61.0,22,-0.085922904,1782512051.8771026
25.004005,24.98542,0.8594143,0.43637997,77.0,23,-0.08522641,1782512051.8771026
25.004004,24.988132,0.77655995,0.43637997,77.0,23,-0.08517111,1782512051.8771026
25.004004,24.99081,0.6849622,0.43637997,80.0,23,-0.08511581,1782512051.8771026
25.02,25.005062,0.86446124,0.0,38.0,20,-0.08444291,1782512051.8771026
25.02,25.007927,0.7771654,0.0,39.0,20,-0.084387615,1782512051.8771026
25.008001,24.998493,0.689553,0.0,39.0,20,-0.08433232,1782512051.8771026
25.008001,24.992344,0.872752,0.14534435,39.0,21,-0.08369686,1782512051.8771026
25.004002,24.991379,0.78101975,0.1453211,40.0,21,-0.08364156,1782512051.8771026
25.004004,24.99371,0.70250326,0.1453211,37.0,21,-0.08360656,1782512051.8771026
25.004002,24.986923,0.87693995,0.29107368,60.0,22,-0.08625396,1782512051.9779742
24.995996,24.981695,0.7938147,0.29098052,62.0,22,-0.08619867,1782512051.9779742
24.996,24.984316,0.70660055,0.29098052,62.0,22,-0.086143374,1782512051.9779742
24.992,24.972511,0.8851638,0.43617055,73.0,23,-0.08547024,1782512051.9779742
24.988,24.974085,0.7106756,0.43610072,77.0,23,-0.08535965,1782512051.9779742
25.012001,24.995993,0.8947221,0.0,37.0,20,-0.08468198,1782512051.9779742
25.004002,24.990406,0.8115517,0.1453211,39.0,21,-0.0838482,1782512051.9779742
24.996,24.985088,0.72408235,0.1452746,40.0,21,-0.0837929,1782512051.9779742
25.000002,24.991352,0.6413274,0.14529786,40.0,21,-0.08373761,1782512051.9779742
25.004002,24.989134,0.81151354,0.29107368,62.0,22,-0.086432695,1782512052.0779061
25.000002,24.987942,0.7198087,0.2910271,62.0,22,-0.0863774,1782512052.0779061
25.000002,24.990192,0.63693476,0.2910271,63.0,22,-0.08632211,1782512052.0779061
24.996,24.978884,0.81554675,0.43624035,70.0,23,-0.085645154,1782512052.0779061
24.996,24.981579,0.72834265,0.43624035,77.0,23,-0.08557726,1782512052.0779061
24.988003,24.975973,0.6409363,0.43610072,77.0,23,-0.08552196,1782512052.0779061
25.016003,25.00268,0.816314,0.0,41.0,20,-0.08488339,1782512052.0779061
25.012001,25.001377,0.72893393,0.0,39.0,20,-0.08482809,1782512052.0779061
25.012003,25.003658,0.6460154,0.0,40.0,20,-0.084772795,1782512052.0779061
25.008001,24.994118,0.82040626,0.14534435,37.0,21,-0.08410491,1782512052.0779061
25.012001,25.0007,0.73763615,0.1453676,37.0,21,-0.08404961,1782512052.0779061
25.008001,24.999123,0.65025896,0.14534435,38.0,21,-0.08399432,1782512052.0779061
25.000002,24.985136,0.8113837,0.2910271,61.0,22,-0.08664482,1782512052.1778738
25.000002,24.987816,0.7241698,0.2910271,60.0,22,-0.08658952,1782512052.1778738
24.996,24.986193,0.63683283,0.29098052,61.0,22,-0.086534224,1782512052.1778738
24.992002,24.974888,0.8154163,0.43617055,73.0,23,-0.085854895,1782512052.1778738
24.992002,24.977581,0.7282261,0.43617055,73.0,23,-0.0857996,1782512052.1778738
24.988,24.97586,0.64529514,0.43610072,73.0,23,-0.08574431,1782512052.1778738
25.016,25.002535,0.8206893,0.0,39.0,20,-0.08508308,1782512052.1778738
25.012003,25.001251,0.7332853,0.0,39.0,20,-0.085027784,1782512052.1778738
25.008003,24.99966,0.6459121,0.0,40.0,20,-0.08497249,1782512052.1778738
25.008001,24.99383,0.8291307,0.14534435,38.0,21,-0.08431485,1782512052.1778738
25.004002,24.992704,0.73740023,0.1453211,37.0,21,-0.08425935,1782512052.1778738
25.0,24.991125,0.65005094,0.14529786,37.0,21,-0.084204055,1782512052.1778738
25.004002,24.991688,0.72863513,0.29107368,62.0,22,-0.086799026,1782512052.2784462
24.999998,24.990078,0.641296,0.2910271,61.0,22,-0.08674373,1782512052.2784462
24.984001,24.969458,0.7323626,0.43603092,80.0,23,-0.086011484,1782512052.2784462
24.984001,24.971863,0.6451918,0.43603092,77.0,23,-0.085956186,1782512052.2784462
25.012,24.998392,0.8249209,0.0,40.0,20,-0.08529902,1782512052.2784462
25.008001,24.996994,0.74190503,0.0,39.0,20,-0.085243724,1782512052.2784462
25.012001,25.003544,0.6503672,0.0,40.0,20,-0.08518843,1782512052.2784462
25.016,25.00197,0.8250324,0.14539084,39.0,21,-0.084520064,1782512052.2784462
25.000002,24.984127,0.8419063,0.2910271,62.0,22,-0.08707619,1782512052.3780284
25.000004,24.986782,0.75905627,0.2910271,60.0,22,-0.08702089,1782512052.3780284
25.000002,24.989395,0.6674639,0.2910271,61.0,22,-0.0869656,1782512052.3780284
25.008001,24.989565,0.8551906,0.4364498,77.0,23,-0.08628102,1782512052.3780284
25.004004,24.988668,0.7591158,0.43637997,73.0,23,-0.08622933,1782512052.3780284
24.996002,24.983168,0.6716627,0.43624035,77.0,23,-0.08617403,1782512052.3780284
25.016003,25.001514,0.85123324,0.0,38.0,20,-0.08554238,1782512052.3780284
25.012001,25.000336,0.7638277,0.0,39.0,20,-0.08548708,1782512052.3780284
25.008003,24.998734,0.6808155,0.0,37.0,20,-0.085431784,1782512052.3780284
25.008001,24.992798,0.85966575,0.14534435,40.0,21,-0.08476366,1782512052.3780284
25.004002,24.991514,0.77665776,0.1453211,39.0,21,-0.08470836,1782512052.3780284
25.008,24.99819,0.68516374,0.14534435,38.0,21,-0.08465307,1782512052.3780284
24.996,24.981136,0.81125385,0.29098052,62.0,22,-0.087248035,1782512052.478266
24.995998,24.983816,0.72405386,0.29098052,62.0,22,-0.08719274,1782512052.478266
24.992,24.982193,0.6367309,0.29093397,59.0,22,-0.087137446,1782512052.478266
25.02,25.006533,0.8208205,0.0,40.0,20,-0.08568844,1782512052.478266
25.004004,24.989979,0.8246367,0.1453211,37.0,21,-0.08490499,1782512052.478266
25.004002,24.992575,0.7417622,0.1453211,39.0,21,-0.08484969,1782512052.478266
24.992,24.983128,0.64984286,0.14525135,37.0,21,-0.0847944,1782512052.478266
25.008,24.99464,0.7636614,0.29112023,60.0,22,-0.08740844,1782512052.5786483
24.996,24.98528,0.67172956,0.29098052,60.0,22,-0.08735315,1782512052.5786483
24.996002,24.977722,0.85042095,0.43624035,77.0,23,-0.086685255,1782512052.5786483
24.996,24.980537,0.76322067,0.43624035,77.0,23,-0.08662996,1782512052.5786483
24.992,24.978933,0.680286,0.43617055,77.0,23,-0.086574666,1782512052.5786483
25.012001,24.997217,0.85982233,0.0,37.0,20,-0.085926555,1782512052.5786483
25.016,25.00673,0.6810333,0.0,39.0,20,-0.085815966,1782512052.5786483
25.012001,24.996647,0.864166,0.1453676,40.0,21,-0.0851476,1782512052.5786483
25.012001,24.99951,0.77690625,0.1453676,37.0,21,-0.085092306,1782512052.5786483
25.004,24.994072,0.68941617,0.1453211,40.0,21,-0.08503701,1782512052.5786483
25.004004,24.989834,0.7897074,0.29107368,60.0,22,-0.08762602,1782512052.6786513
25.000004,24.983446,0.7982369,0.43631017,77.0,23,-0.08684256,1782512052.6786513
24.984,24.970087,0.7105618,0.43603092,73.0,23,-0.08678726,1782512052.6786513
25.019999,25.003986,0.89500827,0.0,39.0,20,-0.08613987,1782512052.6786513
25.004002,24.995462,0.63706744,0.1453211,40.0,21,-0.08519908,1782512052.6786513
25.004002,24.98885,0.8202356,0.29107368,62.0,22,-0.08785673,1782512052.778904
24.995998,24.98356,0.73277426,0.29098052,62.0,22,-0.08780144,1782512052.778904
24.996,24.985968,0.6455542,0.29098052,60.0,22,-0.08774614,1782512052.778904
24.996,24.978596,0.8242655,0.43624035,77.0,23,-0.087075874,1782512052.778904
24.996002,24.981323,0.73706216,0.43624035,77.0,23,-0.087020576,1782512052.778904
24.996,24.983742,0.6498619,0.43624035,77.0,23,-0.08696528,1782512052.778904
25.016,25.00486,0.74649435,0.0,42.0,20,-0.08625738,1782512052.778904
25.000002,24.988316,0.7503662,0.14529786,39.0,21,-0.08547747,1782512052.778904
25.000002,24.991013,0.65441275,0.14529786,38.0,21,-0.08542217,1782512052.778904
25.007998,24.992556,0.82909065,0.29112023,60.0,22,-0.08806051,1782512052.87968
25.000002,24.987305,0.74160147,0.2910271,62.0,22,-0.08800522,1782512052.87968
24.996,24.98574,0.6542751,0.29098052,60.0,22,-0.087949924,1782512052.87968
25.000004,24.982162,0.8374774,0.43631017,77.0,23,-0.08728203,1782512052.87968
24.988,24.972939,0.7499015,0.43610072,73.0,23,-0.08722674,1782512052.87968
24.992002,24.979403,0.66283643,0.43617055,73.0,23,-0.08717144,1782512052.87968
25.012,24.99781,0.8423599,0.0,39.0,20,-0.08653502,1782512052.87968
25.016003,25.004599,0.7552341,0.0,39.0,20,-0.08647972,1782512052.87968
25.012001,25.002966,0.6721973,0.0,39.0,20,-0.086424425,1782512052.87968
25.008,24.993244,0.8465795,0.14534435,37.0,21,-0.08575535,1782512052.87968
25.004004,24.992052,0.75921017,0.1453211,39.0,21,-0.08570005,1782512052.87968
24.996,24.98655,0.6717521,0.1452746,39.0,21,-0.08564475,1782512052.87968
24.996,24.98042,0.83305246,0.29098052,60.0,22,-0.08828906,1782512052.97931
24.995996,24.983173,0.7458547,0.29098052,63.0,22,-0.08822497,1782512052.97931
24.996,24.985626,0.65864784,0.29098052,60.0,22,-0.08816968,1782512052.97931
24.995998,24.978014,0.8417026,0.43624035,73.0,23,-0.08750226,1782512052.97931
24.996,24.9808,0.7545012,0.43624035,77.0,23,-0.087446965,1782512052.97931
24.984003,24.97129,0.6669943,0.43603092,73.0,23,-0.087391675,1782512052.97931
25.015999,25.001808,0.8424946,0.0,37.0,20,-0.08675358,1782512052.97931
25.012001,25.00047,0.75946456,0.0,38.0,20,-0.086698286,1782512052.97931
25.008001,24.998968,0.67208976,0.0,40.0,20,-0.08664299,1782512052.97931
25.000002,24.98525,0.8463087,0.14529786,37.0,21,-0.08597606,1782512052.97931
24.996002,24.984055,0.7589672,0.1452746,38.0,21,-0.08592076,1782512052.97931
24.996,24.986431,0.676113,0.1452746,38.0,21,-0.08586546,1782512052.97931
25.0,24.984562,0.8288255,0.2910271,60.0,22,-0.088530265,1782512053.079556
24.996,24.983435,0.7371343,0.29098052,60.0,22,-0.088474974,1782512053.079556
24.996,24.985855,0.64991474,0.29098052,62.0,22,-0.088419676,1782512053.079556
24.988,24.970459,0.8283596,0.43610072,73.0,23,-0.08774845,1782512053.079556
24.992,24.977196,0.74130344,0.43617055,73.0,23,-0.087693155,1782512053.079556
24.995998,24.983627,0.65422213,0.43624035,73.0,23,-0.08763786,1782512053.079556
25.016,25.002102,0.8337797,0.0,39.0,20,-0.08698522,1782512053.079556
25.012001,25.000732,0.75073814,0.0,40.0,20,-0.08693282,1782512053.079556
25.016,25.007198,0.66356426,0.0,40.0,20,-0.086877525,1782512053.079556
25.012,24.997389,0.84235203,0.1453676,40.0,21,-0.086218216,1782512053.079556
25.000004,24.988186,0.7547274,0.14529786,40.0,21,-0.086162925,1782512053.079556
25.000002,24.990667,0.66749793,0.14529786,38.0,21,-0.08610763,1782512053.079556
25.004,24.98856,0.8289581,0.29107368,62.0,22,-0.08873595,1782512053.1797187
25.000002,24.989855,0.6500188,0.2910271,63.0,22,-0.088625364,1782512053.1797187
25.000002,24.982595,0.82439744,0.43631017,77.0,23,-0.08795199,1782512053.1797187
24.992002,24.979519,0.6584769,0.43617055,77.0,23,-0.0878414,1782512053.1797187
25.016,25.001957,0.8381431,0.0,40.0,20,-0.08718519,1782512053.1797187
25.012001,25.000862,0.746375,0.0,42.0,20,-0.08712989,1782512053.1797187
25.016003,25.007315,0.6592119,0.0,42.0,20,-0.08707459,1782512053.1797187
25.004,24.989393,0.8420827,0.1453211,39.0,21,-0.086402416,1782512053.1797187
25.004002,24.992313,0.75048625,0.1453211,39.0,21,-0.08634712,1782512053.1797187
25.008001,24.99878,0.66334844,0.14534435,39.0,21,-0.08629182,1782512053.1797187
25.004,24.987976,0.84640205,0.29107368,62.0,22,-0.08893827,1782512053.2800722
25.004002,24.99078,0.7591777,0.29107368,62.0,22,-0.08888181,1782512053.2800722
24.996,24.977571,0.85478014,0.43624035,73.0,23,-0.088157676,1782512053.2800722
25.000002,24.984404,0.7677032,0.43631017,77.0,23,-0.08810238,1782512053.2800722
25.015999,25.001215,0.8599598,0.0,39.0,20,-0.08739993,1782512053.2800722
25.016,25.004065,0.77267736,0.0,41.0,20,-0.08734464,1782512053.2800722
25.012001,25.002491,0.68966335,0.0,38.0,20,-0.08728934,1782512053.2800722
25.004002,24.988651,0.86388963,0.1453211,37.0,21,-0.08662241,1782512053.2800722
25.000002,24.989832,0.6980293,0.14529786,37.0,21,-0.08651181,1782512053.2800722
25.0,24.98756,0.73289156,0.2910271,62.0,22,-0.089072466,1782512053.3802779
24.987997,24.977743,0.6540657,0.2908874,60.0,22,-0.08901717,1782512053.3802779
24.995998,24.978306,0.8329842,0.43624035,77.0,23,-0.08834022,1782512053.3802779
24.996,24.981062,0.7457937,0.43624035,77.0,23,-0.088284925,1782512053.3802779
24.992002,24.979746,0.6497579,0.43617055,77.0,23,-0.088227995,1782512053.3802779
25.019999,25.006245,0.829537,0.0,42.0,20,-0.087589666,1782512053.3802779
25.016,25.00473,0.75085825,0.0,41.0,20,-0.08753437,1782512053.3802779
25.008001,24.993391,0.8422174,0.14534435,39.0,21,-0.08681095,1782512053.3802779
24.996002,24.986668,0.6673911,0.1452746,40.0,21,-0.08670035,1782512053.3802779
24.991999,24.974312,0.8939416,0.29093397,64.0,22,-0.0893418,1782512053.4803188
24.996,24.98128,0.806894,0.29098052,62.0,22,-0.0892865,1782512053.4803188
24.996,24.983942,0.7196935,0.29098052,64.0,22,-0.0892312,1782512053.4803188
24.996,24.979025,0.81118727,0.43624035,77.0,23,-0.0884961,1782512053.4803188
24.996,24.981705,0.72398275,0.43624035,80.0,23,-0.0884408,1782512053.4803188
24.992002,24.980083,0.63667923,0.43617055,73.0,23,-0.08838551,1782512053.4803188
25.016,25.005375,0.7290505,0.0,40.0,20,-0.087679476,1782512053.4803188
25.012001,25.003769,0.6416517,0.0,40.0,20,-0.087624185,1782512053.4803188
25.012001,24.998116,0.82053745,0.1453676,40.0,21,-0.08696607,1782512053.4803188
25.004002,24.992832,0.7330381,0.1453211,40.0,21,-0.08691438,1782512053.4803188
25.004002,24.99524,0.6457923,0.1453211,38.0,21,-0.086859085,1782512053.4803188
25.004002,24.98753,0.8594848,0.29107368,60.0,22,-0.08950721,1782512053.580486
25.008,24.994373,0.7723858,0.29112023,62.0,22,-0.08945191,1782512053.580486
25.004,24.99292,0.6850299,0.29107368,59.0,22,-0.08939661,1782512053.580486
25.004002,24.985268,0.8637749,0.43637997,80.0,23,-0.08871895,1782512053.580486
25.000004,24.984135,0.7764357,0.43631017,77.0,23,-0.08866365,1782512053.580486
24.996,24.98257,0.69347507,0.43624035,77.0,23,-0.088608354,1782512053.580486
25.019999,25.00491,0.8688252,0.0,39.0,20,-0.08794809,1782512053.580486
25.012001,24.999659,0.785643,0.0,41.0,20,-0.08789279,1782512053.580486
25.008001,24.998373,0.6939039,0.0,38.0,20,-0.0878375,1782512053.580486
25.012001,24.99619,0.87725407,0.1453676,39.0,21,-0.08717676,1782512053.580486
25.008003,24.997585,0.7069784,0.14534435,37.0,21,-0.08706617,1782512053.580486
25.000004,24.98274,0.8200374,0.43631017,73.0,23,-0.0889051,1782512053.6806731
25.000002,24.985449,0.73283166,0.43631017,77.0,23,-0.088849805,1782512053.6806731
25.015999,25.00239,0.82505286,0.0,40.0,20,-0.08815475,1782512053.6806731
25.020002,25.00899,0.742261,0.0,40.0,20,-0.08809945,1782512053.6806731
25.012001,24.997683,0.8336261,0.1453676,39.0,21,-0.08737126,1782512053.6806731
25.000002,24.988577,0.7416436,0.14529786,39.0,21,-0.08731597,1782512053.6806731
25.004002,24.994781,0.66324234,0.1453211,38.0,21,-0.08726067,1782512053.6806731
25.0,24.986912,0.7546838,0.2910271,59.0,22,-0.08983823,1782512053.7809052
24.996,24.985395,0.667357,0.29098052,61.0,22,-0.08978294,1782512053.7809052
25.004004,24.985865,0.8463327,0.43637997,77.0,23,-0.089121245,1782512053.7809052
25.012001,25.000067,0.77255386,0.0,39.0,20,-0.088296525,1782512053.7809052
25.008001,24.99265,0.8640278,0.14534435,38.0,21,-0.08757337,1782512053.7809052
25.004002,24.99165,0.77229583,0.1453211,40.0,21,-0.08751807,1782512053.7809052
25.000002,24.990074,0.6893059,0.14529786,40.0,21,-0.08746278,1782512053.7809052
25.004002,24.98688,0.8158079,0.43637997,73.0,23,-0.08929238,1782512053.881114
24.992002,24.97997,0.6410389,0.43617055,77.0,23,-0.08918179,1782512053.881114
25.016003,25.005249,0.73340255,0.0,40.0,20,-0.08846551,1782512053.881114
25.016003,25.007656,0.6461187,0.0,40.0,20,-0.08841021,1782512053.881114
25.008003,24.996702,0.7375182,0.14534435,38.0,21,-0.08769561,1782512053.881114
25.008001,24.990301,0.8945139,0.29112023,61.0,22,-0.09027437,1782512053.9812367
25.000002,24.985277,0.80702317,0.2910271,61.0,22,-0.090220295,1782512053.9812367
25.004002,24.991814,0.72428566,0.29107368,59.0,22,-0.090165004,1782512053.9812367
25.008001,24.993975,0.8247686,0.14534435,37.0,21,-0.08790297,1782512053.9812367
25.000002,24.98231,0.8942278,0.2910271,71.0,22,-0.09043811,1782512054.0814772
24.988,24.973284,0.80663574,0.2908874,64.0,22,-0.090382814,1782512054.0814772
24.988,24.975946,0.7194631,0.2908874,63.0,22,-0.090327516,1782512054.0814772
25.000002,24.983025,0.8113172,0.43631017,80.0,23,-0.08960123,1782512054.0814772
25.000002,24.985704,0.7240987,0.43631017,77.0,23,-0.08954001,1782512054.0814772
24.996002,24.984081,0.6367811,0.43624035,77.0,23,-0.089484714,1782512054.0814772
25.008001,24.999771,0.6415491,0.0,40.0,20,-0.08871934,1782512054.0814772
25.004002,24.990122,0.820275,0.1453211,40.0,21,-0.08806099,1782512054.0814772
25.000002,24.99124,0.64568895,0.14529786,39.0,21,-0.0879504,1782512054.0814772
25.008,24.990917,0.8770802,0.29112023,60.0,22,-0.090625934,1782512054.1816921
25.000002,24.985836,0.78958106,0.2910271,59.0,22,-0.090570636,1782512054.1816921
24.995998,24.984682,0.6935198,0.29098052,60.0,22,-0.09051534,1782512054.1816921
25.004004,24.98466,0.8812165,0.43637997,77.0,23,-0.08984793,1782512054.1816921
25.000004,24.983585,0.7938767,0.43631017,77.0,23,-0.08979263,1782512054.1816921
25.000004,24.986204,0.7066681,0.43631017,80.0,23,-0.08973734,1782512054.1816921
25.015999,25.000454,0.88177586,0.0,39.0,20,-0.08907683,1782512054.1816921
25.012001,24.999382,0.79438084,0.0,39.0,20,-0.089021534,1782512054.1816921
25.016,25.005878,0.71158236,0.0,38.0,20,-0.08896624,1782512054.1816921
25.008003,24.994545,0.80731916,0.14534435,37.0,21,-0.08823045,1782512054.1816921
25.004002,24.993214,0.7199519,0.1453211,37.0,21,-0.088175155,1782512054.1816921
25.004002,24.988272,0.83768016,0.29107368,59.0,22,-0.09077847,1782512054.2819376
24.996,24.983046,0.7502147,0.29098052,60.0,22,-0.09072317,1782512054.2819376
25.008001,24.98986,0.8464681,0.4364498,77.0,23,-0.089999035,1782512054.2819376
25.004002,24.992474,0.7592217,0.0,40.0,20,-0.089194104,1782512054.2819376
25.008001,24.992949,0.8553038,0.14534435,38.0,21,-0.08847997,1782512054.2819376
25.008001,24.995647,0.7724194,0.14534435,38.0,21,-0.08842468,1782512054.2819376
25.008003,24.998312,0.6808007,0.14534435,40.0,21,-0.088369384,1782512054.2819376
25.000002,24.98608,0.7110169,0.43631017,77.0,23,-0.09009675,1782512054.3820584
25.015999,25.005627,0.7203105,0.0,42.0,20,-0.08933758,1782512054.3820584
25.008,24.9927,0.8247287,0.29112023,62.0,22,-0.09118339,1782512054.4822845
24.996,24.983305,0.74148273,0.29098052,60.0,22,-0.091128096,1782512054.4822845
25.016,25.002247,0.82940435,0.0,40.0,20,-0.08959042,1782512054.4822845
25.008001,24.99354,0.8378551,0.14534435,39.0,21,-0.088844396,1782512054.4822845
25.000002,24.990784,0.66313624,0.14529786,38.0,21,-0.08873381,1782512054.4822845
25.000002,24.983978,0.8462666,0.2910271,59.0,22,-0.09136595,1782512054.582459
25.000002,24.986647,0.7634171,0.2910271,60.0,22,-0.09131066,1782512054.582459
25.004002,24.993277,0.67194456,0.29107368,62.0,22,-0.09125536,1782512054.582459
24.988003,24.972544,0.76297647,0.43610072,80.0,23,-0.090521686,1782512054.582459
24.992002,24.979053,0.67591465,0.43617055,73.0,23,-0.09046639,1782512054.582459
25.008003,24.993372,0.85532296,0.0,39.0,20,-0.08981018,1782512054.582459
25.012001,24.996796,0.85980326,0.1453676,37.0,21,-0.0890317,1782512054.582459
25.000002,24.986244,0.7764991,0.2910271,60.0,22,-0.091551624,1782512054.6831422
