calculated_range,x,y,z,intensity,ring,time,timestamp,cloud_index
25.004002,24.990406,0.8115517,0.1453211,39.0,21,-0.0838482,1782512051.9779742,8
24.996,24.985088,0.72408235,0.1452746,40.0,21,-0.0837929,1782512051.9779742,8
25.000002,24.991352,0.6413274,0.14529786,40.0,21,-0.08373761,1782512051.9779742,8
25.004002,24.986149,0.8987435,0.29107368,62.0,22,-0.08648799,1782512052.0779061,9
25.004002,24.989134,0.81151354,0.29107368,62.0,22,-0.086432695,1782512052.0779061,9
25.000002,24.987942,0.7198087,0.2910271,62.0,22,-0.0863774,1782512052.0779061,9
25.000002,24.990192,0.63693476,0.2910271,63.0,22,-0.08632211,1782512052.0779061,9
25.004004,24.983881,0.9030181,0.43637997,77.0,23,-0.08570045,1782512052.0779061,9
24.996,24.978884,0.81554675,0.43624035,70.0,23,-0.085645154,1782512052.0779061,9
24.996,24.981579,0.72834265,0.43624035,77.0,23,-0.08557726,1782512052.0779061,9
24.988003,24.975973,0.6409363,0.43610072,77.0,23,-0.08552196,1782512052.0779061,9
25.012001,24.9951,0.9077922,0.1453676,40.0,21,-0.08416021,1782512052.0779061,9
25.008001,24.994118,0.82040626,0.14534435,37.0,21,-0.08410491,1782512052.0779061,9
25.012001,25.0007,0.73763615,0.1453676,37.0,21,-0.08404961,1782512052.0779061,9
25.008001,24.999123,0.65025896,0.14534435,38.0,21,-0.08399432,1782512052.0779061,9
25.008001,24.990145,0.8988872,0.29112023,62.0,22,-0.08670012,1782512052.1778738,10
25.000002,24.985136,0.8113837,0.2910271,61.0,22,-0.08664482,1782512052.1778738,10
25.000002,24.987816,0.7241698,0.2910271,60.0,22,-0.08658952,1782512052.1778738,10
24.996,24.986193,0.63683283,0.29098052,61.0,22,-0.086534224,1782512052.1778738,10
24.992002,24.97189,0.90258473,0.43617055,80.0,23,-0.08591019,1782512052.1778738,10
24.992002,24.974888,0.8154163,0.43617055,73.0,23,-0.085854895,1782512052.1778738,10
24.992002,24.977581,0.7282261,0.43617055,73.0,23,-0.0857996,1782512052.1778738,10
24.988,24.97586,0.64529514,0.43610072,73.0,23,-0.08574431,1782512052.1778738,10
25.012003,24.994942,0.9121545,0.1453676,37.0,21,-0.08437015,1782512052.1778738,10
25.008001,24.99383,0.8291307,0.14534435,38.0,21,-0.08431485,1782512052.1778738,10
25.004002,24.992704,0.73740023,0.1453211,37.0,21,-0.08425935,1782512052.1778738,10
25.0,24.991125,0.65005094,0.14529786,37.0,21,-0.084204055,1782512052.1778738,10
25.004002,24.991688,0.72863513,0.29107368,62.0,22,-0.086799026,1782512052.2784462,11
24.999998,24.990078,0.641296,0.2910271,61.0,22,-0.08674373,1782512052.2784462,11
25.000002,24.979725,0.9072333,0.43631017,77.0,23,-0.08612207,1782512052.2784462,11
24.984001,24.969458,0.7323626,0.43603092,80.0,23,-0.086011484,1782512052.2784462,11
24.984001,24.971863,0.6451918,0.43603092,77.0,23,-0.085956186,1782512052.2784462,11
25.008003,24.990946,0.91200864,0.14534435,37.0,21,-0.08457536,1782512052.2784462,11
25.016,25.00197,0.8250324,0.14539084,39.0,21,-0.084520064,1782512052.2784462,11
25.000002,24.984127,0.8419063,0.2910271,62.0,22,-0.08707619,1782512052.3780284,12
25.000004,24.986782,0.75905627,0.2910271,60.0,22,-0.08702089,1782512052.3780284,12
25.000002,24.989395,0.6674639,0.2910271,61.0,22,-0.0869656,1782512052.3780284,12
25.008003,24.986755,0.9336884,0.4364498,77.0,23,-0.086336315,1782512052.3780284,12
25.008001,24.989565,0.8551906,0.4364498,77.0,23,-0.08628102,1782512052.3780284,12
25.004004,24.988668,0.7591158,0.43637997,73.0,23,-0.08622933,1782512052.3780284,12
24.996002,24.983168,0.6716627,0.43624035,77.0,23,-0.08617403,1782512052.3780284,12
24.976004,24.96537,0.5839889,0.43589133,49.0,23,-0.086118735,1782512052.3780284,12
25.004002,24.98565,0.94675034,0.1453211,39.0,21,-0.08481896,1782512052.3780284,12
25.008001,24.992798,0.85966575,0.14534435,40.0,21,-0.08476366,1782512052.3780284,12
25.004002,24.991514,0.77665776,0.1453211,39.0,21,-0.08470836,1782512052.3780284,12
25.008,24.99819,0.68516374,0.14534435,38.0,21,-0.08465307,1782512052.3780284,12
25.000002,24.992434,0.59770834,0.14529786,100.0,21,-0.084597774,1782512052.3780284,12
25.012,24.99414,0.899031,0.29116678,61.0,22,-0.08730333,1782512052.478266,13
24.996,24.981136,0.81125385,0.29098052,62.0,22,-0.087248035,1782512052.478266,13
24.995998,24.983816,0.72405386,0.29098052,62.0,22,-0.08719274,1782512052.478266,13
24.992,24.982193,0.6367309,0.29093397,59.0,22,-0.087137446,1782512052.478266,13
24.996002,24.975885,0.90272915,0.43624035,77.0,23,-0.08651436,1782512052.478266,13
25.004004,24.989979,0.8246367,0.1453211,37.0,21,-0.08490499,1782512052.478266,13
25.004002,24.992575,0.7417622,0.1453211,39.0,21,-0.08484969,1782512052.478266,13
24.992,24.983128,0.64984286,0.14525135,37.0,21,-0.0847944,1782512052.478266,13
25.008,24.99464,0.7636614,0.29112023,60.0,22,-0.08740844,1782512052.5786483,14
24.996,24.98528,0.67172956,0.29098052,60.0,22,-0.08735315,1782512052.5786483,14
24.991999,24.98347,0.58441013,0.29093397,60.0,22,-0.08729785,1782512052.5786483,14
25.012003,24.990587,0.938211,0.4365196,80.0,23,-0.08674055,1782512052.5786483,14
24.996002,24.977722,0.85042095,0.43624035,77.0,23,-0.086685255,1782512052.5786483,14
24.996,24.980537,0.76322067,0.43624035,77.0,23,-0.08662996,1782512052.5786483,14
24.992,24.978933,0.680286,0.43617055,77.0,23,-0.086574666,1782512052.5786483,14
24.976004,24.965164,0.59270287,0.43589133,49.0,23,-0.08651937,1782512052.5786483,14
25.004002,24.985483,0.9511109,0.1453211,39.0,21,-0.085202895,1782512052.5786483,14
25.012001,24.996647,0.864166,0.1453676,40.0,21,-0.0851476,1782512052.5786483,14
25.012001,24.99951,0.77690625,0.1453676,37.0,21,-0.085092306,1782512052.5786483,14
25.004,24.994072,0.68941617,0.1453211,40.0,21,-0.08503701,1782512052.5786483,14
24.996,24.988329,0.6019739,0.1452746,100.0,21,-0.08498171,1782512052.5786483,14
25.004004,24.989834,0.7897074,0.29107368,60.0,22,-0.08762602,1782512052.6786513,15
25.000004,24.983446,0.7982369,0.43631017,77.0,23,-0.08684256,1782512052.6786513,15
24.984,24.970087,0.7105618,0.43603092,73.0,23,-0.08678726,1782512052.6786513,15
24.988003,24.976416,0.6235007,0.43610072,77.0,23,-0.08673197,1782512052.6786513,15
25.004002,24.995462,0.63706744,0.1453211,40.0,21,-0.08519908,1782512052.6786513,15
25.012,24.993984,0.9033932,0.29116678,62.0,22,-0.08791203,1782512052.778904,16
25.004002,24.98885,0.8202356,0.29107368,62.0,22,-0.08785673,1782512052.778904,16
24.995998,24.98356,0.73277426,0.29098052,62.0,22,-0.08780144,1782512052.778904,16
24.996,24.985968,0.6455542,0.29098052,60.0,22,-0.08774614,1782512052.778904,16
24.996,24.975567,0.9114587,0.43624035,73.0,23,-0.087131165,1782512052.778904,16
24.996,24.978596,0.8242655,0.43624035,77.0,23,-0.087075874,1782512052.778904,16
24.996002,24.981323,0.73706216,0.43624035,77.0,23,-0.087020576,1782512052.778904,16
24.996,24.983742,0.6498619,0.43624035,77.0,23,-0.08696528,1782512052.778904,16
25.015999,24.998777,0.9166635,0.14539084,39.0,21,-0.08558806,1782512052.778904,16
25.000002,24.988316,0.7503662,0.14529786,39.0,21,-0.08547747,1782512052.778904,16
25.000002,24.991013,0.65441275,0.14529786,38.0,21,-0.08542217,1782512052.778904,16
25.012,24.993507,0.9164789,0.29116678,62.0,22,-0.08811581,1782512052.87968,17
25.007998,24.992556,0.82909065,0.29112023,60.0,22,-0.08806051,1782512052.87968,17
25.000002,24.987305,0.74160147,0.2910271,62.0,22,-0.08800522,1782512052.87968,17
24.996,24.98574,0.6542751,0.29098052,60.0,22,-0.087949924,1782512052.87968,17
24.991999,24.983673,0.5756898,0.29093397,63.0,22,-0.087894626,1782512052.87968,17
24.996,24.975086,0.9245349,0.43624035,73.0,23,-0.08733733,1782512052.87968,17
25.000004,24.982162,0.8374774,0.43631017,77.0,23,-0.08728203,1782512052.87968,17
24.988,24.972939,0.7499015,0.43610072,73.0,23,-0.08722674,1782512052.87968,17
24.992002,24.979403,0.66283643,0.43617055,73.0,23,-0.08717144,1782512052.87968,17
24.988,24.977566,0.5755393,0.43610072,31.0,23,-0.087116145,1782512052.87968,17
25.012001,24.994135,0.9339663,0.1453676,43.0,21,-0.08581064,1782512052.87968,17
25.008,24.993244,0.8465795,0.14534435,37.0,21,-0.08575535,1782512052.87968,17
25.004004,24.992052,0.75921017,0.1453211,39.0,21,-0.08570005,1782512052.87968,17
24.996,24.98655,0.6717521,0.1452746,39.0,21,-0.08564475,1782512052.87968,17
24.991999,24.984743,0.58443505,0.14525135,93.0,21,-0.08558973,1782512052.87968,17
25.004002,24.985193,0.92490697,0.29107368,63.0,22,-0.08834435,1782512052.97931,18
24.996,24.98042,0.83305246,0.29098052,60.0,22,-0.08828906,1782512052.97931,18
24.995996,24.983173,0.7458547,0.29098052,63.0,22,-0.08822497,1782512052.97931,18
24.996,24.985626,0.65864784,0.29098052,60.0,22,-0.08816968,1782512052.97931,18
24.996,24.987673,0.57578194,0.29098052,60.0,22,-0.08811438,1782512052.97931,18
25.000004,24.978926,0.92903036,0.43631017,77.0,23,-0.08755756,1782512052.97931,18
24.995998,24.978014,0.8417026,0.43624035,73.0,23,-0.08750226,1782512052.97931,18
24.996,24.9808,0.7545012,0.43624035,77.0,23,-0.087446965,1782512052.97931,18
24.984003,24.97129,0.6669943,0.43603092,73.0,23,-0.087391675,1782512052.97931,18
24.988003,24.977467,0.57991034,0.43610072,35.0,23,-0.08733638,1782512052.97931,18
25.004002,24.986141,0.9336676,0.1453211,39.0,21,-0.08603135,1782512052.97931,18
25.000002,24.98525,0.8463087,0.14529786,37.0,21,-0.08597606,1782512052.97931,18
24.996002,24.984055,0.7589672,0.1452746,38.0,21,-0.08592076,1782512052.97931,18
24.996,24.986431,0.676113,0.1452746,38.0,21,-0.08586546,1782512052.97931,18
24.992002,24.984642,0.5887958,0.14525135,96.0,21,-0.08581016,1782512052.97931,18
25.0,24.984562,0.8288255,0.2910271,60.0,22,-0.088530265,1782512053.079556,19
24.996,24.983435,0.7371343,0.29098052,60.0,22,-0.088474974,1782512053.079556,19
24.996,24.985855,0.64991474,0.29098052,62.0,22,-0.088419676,1782512053.079556,19
25.004002,24.983404,0.9160988,0.43637997,73.0,23,-0.087803744,1782512053.079556,19
24.988,24.970459,0.8283596,0.43610072,73.0,23,-0.08774845,1782512053.079556,19
24.992,24.977196,0.74130344,0.43617055,73.0,23,-0.087693155,1782512053.079556,19
24.995998,24.983627,0.65422213,0.43624035,73.0,23,-0.08763786,1782512053.079556,19
25.012001,24.994297,0.9296042,0.1453676,38.0,21,-0.086273514,1782512053.079556,19
25.012,24.997389,0.84235203,0.1453676,40.0,21,-0.086218216,1782512053.079556,19
25.000004,24.988186,0.7547274,0.14529786,40.0,21,-0.086162925,1782512053.079556,19
25.000002,24.990667,0.66749793,0.14529786,38.0,21,-0.08610763,1782512053.079556,19
24.996002,24.988846,0.5801673,0.1452746,73.0,21,-0.08605233,1782512053.079556,19
25.004002,24.985516,0.9161858,0.29107368,64.0,22,-0.08879125,1782512053.1797187,20
25.004,24.98856,0.8289581,0.29107368,62.0,22,-0.08873595,1782512053.1797187,20
25.000002,24.989855,0.6500188,0.2910271,63.0,22,-0.088625364,1782512053.1797187,20
25.000002,24.982595,0.82439744,0.43631017,77.0,23,-0.08795199,1782512053.1797187,20
24.992002,24.979519,0.6584769,0.43617055,77.0,23,-0.0878414,1782512053.1797187,20
25.012003,24.994461,0.9252417,0.1453676,39.0,21,-0.08645771,1782512053.1797187,20
25.004,24.989393,0.8420827,0.1453211,39.0,21,-0.086402416,1782512053.1797187,20
25.004002,24.992313,0.75048625,0.1453211,39.0,21,-0.08634712,1782512053.1797187,20
25.008001,24.99878,0.66334844,0.14534435,39.0,21,-0.08629182,1782512053.1797187,20
24.996,24.988945,0.57580596,0.1452746,73.0,21,-0.08624705,1782512053.1797187,20
24.988,24.968882,0.9330183,0.2908874,68.0,22,-0.088993564,1782512053.2800722,21
25.004,24.987976,0.84640205,0.29107368,62.0,22,-0.08893827,1782512053.2800722,21
25.004002,24.99078,0.7591777,0.29107368,62.0,22,-0.08888181,1782512053.2800722,21
24.995998,24.987368,0.58886445,0.29098052,62.0,22,-0.088771224,1782512053.2800722,21
25.000002,24.978434,0.9421085,0.43631017,100.0,23,-0.088212974,1782512053.2800722,21
24.996,24.977571,0.85478014,0.43624035,73.0,23,-0.088157676,1782512053.2800722,21
25.000002,24.984404,0.7677032,0.43631017,77.0,23,-0.08810238,1782512053.2800722,21
24.988,24.977158,0.59298766,0.43610072,59.0,23,-0.08799179,1782512053.2800722,21
25.008001,24.989145,0.9599862,0.14534435,39.0,21,-0.0866777,1782512053.2800722,21
25.004002,24.988651,0.86388963,0.1453211,37.0,21,-0.08662241,1782512053.2800722,21
25.000002,24.989832,0.6980293,0.14529786,37.0,21,-0.08651181,1782512053.2800722,21
25.004,24.985832,0.9074531,0.29107368,64.0,22,-0.089183055,1782512053.3802779,22
25.0,24.98756,0.73289156,0.2910271,62.0,22,-0.089072466,1782512053.3802779,22
24.987997,24.977743,0.6540657,0.2908874,60.0,22,-0.08901717,1782512053.3802779,22
25.000002,24.979246,0.9203116,0.43631017,77.0,23,-0.08839552,1782512053.3802779,22
24.995998,24.978306,0.8329842,0.43624035,77.0,23,-0.08834022,1782512053.3802779,22
24.996,24.981062,0.7457937,0.43624035,77.0,23,-0.088284925,1782512053.3802779,22
24.992002,24.979746,0.6497579,0.43617055,77.0,23,-0.088227995,1782512053.3802779,22
25.008001,24.990463,0.92509377,0.14534435,39.0,21,-0.08686624,1782512053.3802779,22
25.008001,24.993391,0.8422174,0.14534435,39.0,21,-0.08681095,1782512053.3802779,22
24.996002,24.986668,0.6673911,0.1452746,40.0,21,-0.08670035,1782512053.3802779,22
24.991999,24.974312,0.8939416,0.29093397,64.0,22,-0.0893418,1782512053.4803188,23
24.996,24.98128,0.806894,0.29098052,62.0,22,-0.0892865,1782512053.4803188,23
24.996,24.983942,0.7196935,0.29098052,64.0,22,-0.0892312,1782512053.4803188,23
24.984001,24.974308,0.6321684,0.29084083,64.0,22,-0.0891759,1782512053.4803188,23
25.004005,24.98404,0.8986698,0.43637997,77.0,23,-0.088551395,1782512053.4803188,23
24.996,24.979025,0.81118727,0.43624035,77.0,23,-0.0884961,1782512053.4803188,23
24.996,24.981705,0.72398275,0.43624035,80.0,23,-0.0884408,1782512053.4803188,23
24.992002,24.980083,0.63667923,0.43617055,73.0,23,-0.08838551,1782512053.4803188,23
25.008001,24.991102,0.9076471,0.14534435,39.0,21,-0.087021366,1782512053.4803188,23
25.012001,24.998116,0.82053745,0.1453676,40.0,21,-0.08696607,1782512053.4803188,23
25.004002,24.992832,0.7330381,0.1453211,40.0,21,-0.08691438,1782512053.4803188,23
25.004002,24.99524,0.6457923,0.1453211,38.0,21,-0.086859085,1782512053.4803188,23
25.004002,24.98753,0.8594848,0.29107368,60.0,22,-0.08950721,1782512053.580486,24
25.008,24.994373,0.7723858,0.29112023,62.0,22,-0.08945191,1782512053.580486,24
25.004,24.99292,0.6850299,0.29107368,59.0,22,-0.08939661,1782512053.580486,24
25.000002,24.991161,0.5976818,0.2910271,62.0,22,-0.08934132,1782512053.580486,24
25.008001,24.986095,0.9511432,0.4364498,77.0,23,-0.08877424,1782512053.580486,24
25.004002,24.985268,0.8637749,0.43637997,80.0,23,-0.08871895,1782512053.580486,24
25.000004,24.984135,0.7764357,0.43631017,77.0,23,-0.08866365,1782512053.580486,24
24.996,24.98257,0.69347507,0.43624035,77.0,23,-0.088608354,1782512053.580486,24
24.992002,24.98095,0.6017901,0.43617055,66.0,23,-0.08855306,1782512053.580486,24
25.004002,24.984814,0.96855396,0.1453211,39.0,21,-0.08723206,1782512053.580486,24
25.012001,24.99619,0.87725407,0.1453676,39.0,21,-0.08717676,1782512053.580486,24
25.008003,24.997585,0.7069784,0.14534435,37.0,21,-0.08706617,1782512053.580486,24
25.004002,24.995901,0.61961704,0.1453211,37.0,21,-0.087010875,1782512053.580486,24
24.996,24.975727,0.90708804,0.43624035,73.0,23,-0.08897014,1782512053.6806731,25
25.000004,24.98274,0.8200374,0.43631017,73.0,23,-0.0889051,1782512053.6806731,25
25.000002,24.985449,0.73283166,0.43631017,77.0,23,-0.088849805,1782512053.6806731,25
25.012001,24.997683,0.8336261,0.1453676,39.0,21,-0.08737126,1782512053.6806731,25
25.000002,24.988577,0.7416436,0.14529786,39.0,21,-0.08731597,1782512053.6806731,25
25.004002,24.994781,0.66324234,0.1453211,38.0,21,-0.08726067,1782512053.6806731,25
25.0,24.986912,0.7546838,0.2910271,59.0,22,-0.08983823,1782512053.7809052,26
24.996,24.985395,0.667357,0.29098052,61.0,22,-0.08978294,1782512053.7809052,26
24.996,24.98747,0.58450365,0.29098052,61.0,22,-0.08972764,1782512053.7809052,26
25.004004,24.985865,0.8463327,0.43637997,77.0,23,-0.089121245,1782512053.7809052,26
25.008001,24.989645,0.9469018,0.14534435,39.0,21,-0.08763793,1782512053.7809052,26
25.008001,24.99265,0.8640278,0.14534435,38.0,21,-0.08757337,1782512053.7809052,26
25.004002,24.99165,0.77229583,0.1453211,40.0,21,-0.08751807,1782512053.7809052,26
25.000002,24.990074,0.6893059,0.14529786,40.0,21,-0.08746278,1782512053.7809052,26
24.992,24.984434,0.597517,0.14525135,100.0,21,-0.087407485,1782512053.7809052,26
25.004002,24.98688,0.8158079,0.43637997,73.0,23,-0.08929238,1782512053.881114,27
24.992002,24.97997,0.6410389,0.43617055,77.0,23,-0.08918179,1782512053.881114,27
25.008,24.990782,0.9163704,0.14534435,40.0,21,-0.0878062,1782512053.881114,27
25.008003,24.996702,0.7375182,0.14534435,38.0,21,-0.08769561,1782512053.881114,27
25.008001,24.990301,0.8945139,0.29112023,61.0,22,-0.09027437,1782512053.9812367,28
25.000002,24.985277,0.80702317,0.2910271,61.0,22,-0.090220295,1782512053.9812367,28
25.004002,24.991814,0.72428566,0.29107368,59.0,22,-0.090165004,1782512053.9812367,28
25.000002,24.979883,0.9028737,0.43631017,73.0,23,-0.08949687,1782512053.9812367,28
25.016003,24.99894,0.91230035,0.14539084,37.0,21,-0.08795827,1782512053.9812367,28
25.008001,24.993975,0.8247686,0.14534435,37.0,21,-0.08790297,1782512053.9812367,28
25.000002,24.98231,0.8942278,0.2910271,71.0,22,-0.09043811,1782512054.0814772,29
24.988,24.973284,0.80663574,0.2908874,64.0,22,-0.090382814,1782512054.0814772,29
24.988,24.975946,0.7194631,0.2908874,63.0,22,-0.090327516,1782512054.0814772,29
