calculated_range,x,y,z,intensity,ring,time,timestamp,cloud_index
24.991999,24.981743,0.65417045,0.29093397,63.0,22,-0.009834408,1782509568.2335212,6
24.992002,24.971252,0.92001706,0.43617055,77.0,23,-0.009226107,1782509568.2335212,6
24.984,24.966316,0.8325844,0.43603092,73.0,23,-0.009170812,1782509568.2335212,6
24.984,24.96907,0.7454357,0.43603092,77.0,23,-0.009115515,1782509568.2335212,6
24.984,24.971634,0.6539081,0.43603092,80.0,23,-0.009060219,1782509568.2335212,6
24.996,24.97229,0.9200694,0.58148545,43.0,24,-0.008463439,1782509568.2335212,6
25.004,24.985971,0.7502949,0.5816716,39.0,24,-0.008352846,1782509568.2335212,6
24.996,24.980442,0.66285425,0.58148545,37.0,24,-0.0082975505,1782509568.2335212,6
24.967999,24.946714,0.9888851,0.29065457,68.0,22,-0.0102343215,1782509568.3337414,7
24.996,24.977997,0.90281534,0.29098052,63.0,22,-0.010179026,1782509568.3337414,7
24.996,24.980995,0.8156137,0.29098052,64.0,22,-0.01012373,1782509568.3337414,7
24.987997,24.975693,0.72816885,0.2908874,66.0,22,-0.010068433,1782509568.3337414,7
24.987999,24.978083,0.6409882,0.2908874,65.0,22,-0.010013138,1782509568.3337414,7
24.992002,24.968412,0.9941117,0.43617055,77.0,23,-0.009444635,1782509568.3337414,7
24.988003,24.967735,0.90679777,0.43610072,80.0,23,-0.00938934,1782509568.3337414,7
24.988,24.970747,0.81964374,0.43610072,84.0,23,-0.009334044,1782509568.3337414,7
24.988,24.973455,0.7324799,0.43610072,80.0,23,-0.009278781,1782509568.3337414,7
24.992002,24.979858,0.64539844,0.43617055,73.0,23,-0.009223484,1782509568.3337414,7
24.996,24.969105,1.0028586,0.58148545,38.0,24,-0.008677437,1782509568.3337414,7
25.012001,24.988438,0.9162855,0.5818577,38.0,24,-0.008631234,1782509568.3337414,7
25.012,24.991627,0.8246977,0.5818577,38.0,24,-0.008575938,1782509568.3337414,7
25.008,24.990356,0.737331,0.58176464,37.0,24,-0.008520641,1782509568.3337414,7
25.003998,24.988781,0.6499832,0.5816716,38.0,24,-0.008465346,1782509568.3337414,7
24.996,24.984192,0.7109731,0.29098052,63.0,22,-0.010235037,1782509568.4331744,8
24.991999,24.982523,0.6236511,0.29093397,62.0,22,-0.010179741,1782509568.4331744,8
24.996,24.972925,0.9811838,0.43624035,80.0,23,-0.009611954,1782509568.4331744,8
24.992002,24.972204,0.8938683,0.43617055,73.0,23,-0.009556659,1782509568.4331744,8
24.980003,24.96318,0.80631155,0.43596113,80.0,23,-0.009501362,1782509568.4331744,8
24.980001,24.965841,0.7191742,0.43596113,80.0,23,-0.009446066,1782509568.4331744,8
24.980003,24.9682,0.63201606,0.43596113,66.0,23,-0.00939077,1782509568.4331744,8
24.991999,24.965801,0.9852818,0.5813924,43.0,24,-0.008829258,1782509568.4331744,8
25.0,24.977081,0.8984099,0.58157855,37.0,24,-0.008773962,1782509568.4331744,8
25.012,24.992056,0.8116127,0.5818577,37.0,24,-0.008718666,1782509568.4331744,8
25.012001,24.997114,0.6371036,0.5818577,38.0,24,-0.008617167,1782509568.4331744,8
24.992002,24.97288,0.9331677,0.29093397,65.0,22,-0.010561807,1782509568.5339856,9
24.987999,24.971985,0.84586036,0.2908874,64.0,22,-0.010506511,1782509568.5339856,9
24.988,24.974787,0.75869185,0.2908874,63.0,22,-0.010451215,1782509568.5339856,9
24.987999,24.977045,0.6802206,0.2908874,64.0,22,-0.010395919,1782509568.5339856,9
24.988003,24.96628,0.94602543,0.43610072,80.0,23,-0.009769498,1782509568.5339856,9
24.992002,24.973577,0.8546434,0.43617055,80.0,23,-0.009714202,1782509568.5339856,9
24.988003,24.97241,0.76733464,0.43610072,80.0,23,-0.009658907,1782509568.5339856,9
24.980003,24.966942,0.67995936,0.43596113,80.0,23,-0.00960361,1782509568.5339856,9
25.000002,24.975311,0.9463698,0.58157855,43.0,24,-0.009001821,1782509568.5339856,9
25.004,24.98246,0.8593147,0.5816716,38.0,24,-0.008946526,1782509568.5339856,9
25.004002,24.985172,0.77645826,0.5816716,37.0,24,-0.0088912295,1782509568.5339856,9
25.004,24.98785,0.6848833,0.5816716,38.0,24,-0.008835934,1782509568.5339856,9
24.968,24.947401,0.9714577,0.29065457,68.0,22,-0.01077962,1782509568.633839,10
24.991999,24.974623,0.8852364,0.29093397,63.0,22,-0.010724324,1782509568.633839,10
24.988,24.973564,0.7979189,0.2908874,62.0,22,-0.010669028,1782509568.633839,10
24.995998,24.98652,0.6237509,0.29098052,63.0,22,-0.010556085,1782509568.633839,10
24.988,24.964762,0.98523873,0.43610072,77.0,23,-0.009998517,1782509568.633839,10
24.988003,24.96805,0.89809465,0.43610072,77.0,23,-0.009934194,1782509568.633839,10
24.988,24.971031,0.8109277,0.43610072,80.0,23,-0.009878898,1782509568.633839,10
24.980001,24.965715,0.7235194,0.43596113,77.0,23,-0.009823603,1782509568.633839,10
24.996,24.969797,0.98543954,0.58148545,38.0,24,-0.009224437,1782509568.633839,10
25.004,24.98108,0.89855367,0.5816716,37.0,24,-0.009169141,1782509568.633839,10
25.008,24.988058,0.8114829,0.58176464,37.0,24,-0.009113845,1782509568.633839,10
25.000002,24.982746,0.72401506,0.58157855,36.0,24,-0.009058549,1782509568.633839,10
25.000002,24.98512,0.6367979,0.58157855,37.0,24,-0.009003253,1782509568.633839,10
24.995998,24.976545,0.94204694,0.29098052,64.0,22,-0.010938593,1782509568.733954,11
24.991999,24.975685,0.8547135,0.29093397,63.0,22,-0.010883297,1782509568.733954,11
24.992002,24.978785,0.7588133,0.29093397,66.0,22,-0.010828001,1782509568.733954,11
24.988,24.977282,0.6715146,0.2908874,63.0,22,-0.010772705,1782509568.733954,11
24.992002,24.97044,0.94180703,0.43617055,73.0,23,-0.010160351,1782509568.733954,11
24.980003,24.961586,0.8542331,0.43596113,77.0,23,-0.010105055,1782509568.733954,11
24.984003,24.968412,0.7672118,0.43603092,77.0,23,-0.010049759,1782509568.733954,11
24.984003,24.97082,0.68441427,0.43603092,77.0,23,-0.009994463,1782509568.733954,11
24.991997,24.967152,0.9504122,0.5813924,43.0,24,-0.009395536,1782509568.733954,11
25.008,24.986305,0.8638128,0.58176464,37.0,24,-0.009340241,1782509568.733954,11
25.004002,24.985308,0.7720977,0.5816716,37.0,24,-0.009285215,1782509568.733954,11
24.972,24.950712,0.98904365,0.29070115,68.0,22,-0.0111619225,1782509568.8342075,12
24.992,24.973999,0.90267086,0.29093397,64.0,22,-0.011106627,1782509568.8342075,12
24.988,24.973143,0.8109942,0.2908874,63.0,22,-0.011051331,1782509568.8342075,12
24.992,24.979818,0.723938,0.29093397,62.0,22,-0.010996035,1782509568.8342075,12
24.991999,24.98208,0.6410908,0.29093397,65.0,22,-0.010940739,1782509568.8342075,12
24.992002,24.971731,0.90694296,0.43617055,80.0,23,-0.010328624,1782509568.8342075,12
24.984001,24.96675,0.81951255,0.43603092,77.0,23,-0.010273328,1782509568.8342075,12
24.984001,24.971863,0.6451918,0.43603092,73.0,23,-0.010162736,1782509568.8342075,12
25.000002,24.97345,0.99430233,0.58157855,38.0,24,-0.009617198,1782509568.8342075,12
25.004,24.980762,0.907285,0.5816716,36.0,24,-0.009561902,1782509568.8342075,12
25.004,24.983778,0.82007366,0.5816716,37.0,24,-0.0095066065,1782509568.8342075,12
25.008001,24.990229,0.7417042,0.58176464,37.0,24,-0.00945131,1782509568.8342075,12
25.0,24.984783,0.6498792,0.58157855,37.0,24,-0.009396014,1782509568.8342075,12
24.987999,24.970932,0.8763788,0.2908874,65.0,22,-0.011271085,1782509568.934548,13
24.992,24.977976,0.7849692,0.29093397,65.0,22,-0.011215788,1782509568.934548,13
24.988,24.976566,0.69766855,0.2908874,65.0,22,-0.011160492,1782509568.934548,13
24.988003,24.965445,0.9677989,0.43610072,80.0,23,-0.010537408,1782509568.934548,13
24.988003,24.968672,0.8806526,0.43610072,80.0,23,-0.010482113,1782509568.934548,13
24.992002,24.97559,0.7936227,0.43617055,80.0,23,-0.0104268165,1782509568.934548,13
24.984,24.970211,0.70621574,0.43603092,77.0,23,-0.01037152,1782509568.934548,13
24.972,24.960638,0.6143772,0.4358215,59.0,23,-0.010316225,1782509568.934548,13
24.991999,24.966314,0.97221047,0.5813924,38.0,24,-0.009770688,1782509568.934548,13
25.008001,24.985542,0.8856158,0.58176464,35.0,24,-0.009715391,1782509568.934548,13
25.004,24.984623,0.7939119,0.5816716,37.0,24,-0.009660095,1782509568.934548,13
25.008001,24.991117,0.71116227,0.58176464,39.0,24,-0.0096048,1782509568.934548,13
25.008001,24.993446,0.62391603,0.58176464,38.0,24,-0.009549503,1782509568.934548,13
24.991999,24.973362,0.9200927,0.29093397,63.0,22,-0.011485083,1782509569.0351174,14
24.987999,24.972424,0.83278584,0.2908874,63.0,22,-0.011429787,1782509569.0351174,14
24.987999,24.977514,0.6627841,0.2908874,62.0,22,-0.011319195,1782509569.0351174,14
24.984003,24.962938,0.92843574,0.43603092,80.0,23,-0.010696112,1782509569.0351174,14
24.988,24.970022,0.8414333,0.43610072,77.0,23,-0.010640816,1782509569.0351174,14
24.984,24.96881,0.75413907,0.43603092,80.0,23,-0.010575301,1782509569.0351174,14
24.996002,24.983284,0.6673146,0.43624035,80.0,23,-0.010520005,1782509569.0351174,14
24.991999,24.96781,0.93299466,0.5813924,43.0,24,-0.009928946,1782509569.0351174,14
25.008001,24.986902,0.8463699,0.58176464,37.0,24,-0.00987365,1782509569.0351174,14
25.008001,24.989706,0.7591376,0.58176464,37.0,24,-0.009818354,1782509569.0351174,14
25.004002,24.98797,0.6805224,0.5816716,37.0,24,-0.009763058,1782509569.0351174,14
24.972002,24.951736,0.96291625,0.29070115,68.0,22,-0.011716042,1782509569.1353574,15
24.995998,24.978926,0.87665933,0.29098052,63.0,22,-0.011660746,1782509569.1353574,15
24.992,24.977839,0.78932834,0.29093397,63.0,22,-0.01160545,1782509569.1353574,15
24.995998,24.984682,0.6935198,0.29098052,62.0,22,-0.011550154,1782509569.1353574,15
24.996002,24.973606,0.963762,0.43624035,77.0,23,-0.010892262,1782509569.1353574,15
24.992,24.97282,0.8764353,0.43617055,77.0,23,-0.010836966,1782509569.1353574,15
24.984001,24.967731,0.78901124,0.43603092,80.0,23,-0.01078167,1782509569.1353574,15
24.980003,24.968529,0.61894345,0.43596113,59.0,23,-0.010671078,1782509569.1353574,15
25.008001,24.988482,0.79839987,0.58176464,39.0,24,-0.010011372,1782509569.1353574,15
25.004002,24.987244,0.70668775,0.5816716,37.0,24,-0.009956077,1782509569.1353574,15
25.012001,24.997444,0.6240158,0.5818577,38.0,24,-0.009936337,1782509569.1353574,15
24.979998,24.958704,0.9893604,0.29079428,64.0,22,-0.011914338,1782509569.23486,16
24.988,24.970316,0.89379853,0.2908874,63.0,22,-0.011859042,1782509569.23486,16
24.992,24.976997,0.81548315,0.29093397,62.0,22,-0.011803745,1782509569.23486,16
24.984001,24.96042,0.9937935,0.43603092,80.0,23,-0.011140625,1782509569.23486,16
24.980003,24.967867,0.64508855,0.43596113,73.0,23,-0.010919441,1782509569.23486,16
25.008,24.984758,0.90743005,0.58176464,37.0,24,-0.010323136,1782509569.23486,16
25.0,24.979494,0.8286495,0.58157855,37.0,24,-0.010267841,1782509569.23486,16
25.004002,24.98649,0.73285234,0.5816716,38.0,24,-0.010212544,1782509569.23486,16
24.972,24.952566,0.9411425,0.29070115,68.0,22,-0.012099981,1782509569.3351266,17
24.987997,24.971687,0.8545767,0.2908874,63.0,22,-0.012044685,1782509569.3351266,17
24.988003,24.974522,0.76740927,0.2908874,63.0,22,-0.01198939,1782509569.3351266,17
24.988,24.976927,0.68459153,0.2908874,63.0,22,-0.011921014,1782509569.3351266,17
24.984001,24.962116,0.9502304,0.43603092,77.0,23,-0.011308149,1782509569.3351266,17
24.984001,24.96528,0.8630839,0.43603092,80.0,23,-0.01125837,1782509569.3351266,17
24.988003,24.972141,0.77606297,0.43610072,77.0,23,-0.011203074,1782509569.3351266,17
24.988,24.974697,0.68888247,0.43610072,77.0,23,-0.0111477785,1782509569.3351266,17
24.991999,24.96682,0.95913875,0.5813924,43.0,24,-0.010557196,1782509569.3351266,17
25.004002,24.982008,0.8723946,0.5816716,37.0,24,-0.0105019,1782509569.3351266,17
25.004002,24.985037,0.7808306,0.5816716,37.0,24,-0.010446604,1782509569.3351266,17
25.008,24.991362,0.70245117,0.58176464,38.0,24,-0.010391308,1782509569.3351266,17
25.008,24.993662,0.6152041,0.58176464,38.0,24,-0.010336012,1782509569.3351266,17
24.992,24.973202,0.924463,0.29093397,65.0,22,-0.012281843,1782509569.4352827,18
24.992,24.976276,0.83727807,0.29093397,64.0,22,-0.012226547,1782509569.4352827,18
24.987999,24.977629,0.658437,0.2908874,64.0,22,-0.012115955,1782509569.4352827,18
24.980003,24.962175,0.8368074,0.43596113,80.0,23,-0.011437338,1782509569.4352827,18
24.992002,24.976936,0.7500216,0.43617055,80.0,23,-0.011382042,1782509569.4352827,18
24.984003,24.97129,0.6669943,0.43603092,80.0,23,-0.011326746,1782509569.4352827,18
24.987999,24.963814,0.9328454,0.58129936,43.0,24,-0.010709461,1782509569.4352827,18
25.012001,24.990751,0.8508668,0.5818577,37.0,24,-0.010654165,1782509569.4352827,18
25.008,24.9922,0.67190784,0.58176464,39.0,24,-0.01055815,1782509569.4352827,18
24.967999,24.947058,0.98017746,0.29065457,68.0,22,-0.0124913445,1782509569.5356104,19
24.996,24.97831,0.8940847,0.29098052,63.0,22,-0.012436049,1782509569.5356104,19
24.996,24.98128,0.806894,0.29098052,62.0,22,-0.012380753,1782509569.5356104,19
24.992,24.979944,0.71957827,0.29093397,65.0,22,-0.012325457,1782509569.5356104,19
24.992002,24.982306,0.6323708,0.29093397,65.0,22,-0.012270161,1782509569.5356104,19
24.984003,24.964052,0.8979509,0.43603092,77.0,23,-0.011648508,1782509569.5356104,19
24.984001,24.969713,0.7236352,0.43603092,77.0,23,-0.011537915,1782509569.5356104,19
24.976004,24.964092,0.63627166,0.43589133,70.0,23,-0.01148262,1782509569.5356104,19
24.991999,24.96563,0.98962706,0.5813924,38.0,24,-0.010913718,1782509569.5356104,19
24.996,24.972929,0.9026244,0.58148545,36.0,24,-0.010858421,1782509569.5356104,19
25.008001,24.987919,0.815832,0.58176464,37.0,24,-0.010803126,1782509569.5356104,19
25.008001,24.990614,0.7286201,0.58176464,37.0,24,-0.010747829,1782509569.5356104,19
25.008001,24.993004,0.6413754,0.58176464,37.0,24,-0.010692533,1782509569.5356104,19
24.996,24.97736,0.9202399,0.29098052,64.0,22,-0.012653385,1782509569.6356502,20
24.987999,24.972279,0.8371441,0.2908874,66.0,22,-0.012584055,1782509569.6356502,20
24.992,24.979048,0.75009465,0.29093397,62.0,22,-0.0125287585,1782509569.6356502,20
25.004002,24.982906,0.84623456,0.5816716,37.0,24,-0.011043143,1782509569.6356502,20
25.004002,24.98571,0.7590162,0.5816716,37.0,24,-0.010987847,1782509569.6356502,20
25.004,24.988205,0.67180043,0.5816716,38.0,24,-0.010932552,1782509569.6356502,20
24.968,24.948404,0.94533396,0.29065457,68.0,22,-0.012889589,1782509569.7361517,21
24.996,24.979534,0.8592098,0.29098052,65.0,22,-0.012834294,1782509569.7361517,21
24.992002,24.97852,0.7675321,0.29093397,61.0,22,-0.012778997,1782509569.7361517,21
24.984,24.973047,0.68011177,0.29084083,62.0,22,-0.012723701,1782509569.7361517,21
24.988,24.966112,0.95038253,0.43610072,80.0,23,-0.012101334,1782509569.7361517,21
24.988,24.969278,0.8632221,0.43610072,77.0,23,-0.012046038,1782509569.7361517,21
24.980003,24.964148,0.7758146,0.43596113,73.0,23,-0.011990742,1782509569.7361517,21
24.991995,24.966984,0.95476955,0.5813924,43.0,24,-0.011328889,1782509569.7361517,21
25.003998,24.982157,0.8680346,0.5816716,37.0,24,-0.011293415,1782509569.7361517,21
25.008,24.988895,0.7853047,0.58176464,38.0,24,-0.011238119,1782509569.7361517,21
25.004002,24.987488,0.69796604,0.5816716,36.0,24,-0.011182822,1782509569.7361517,21
24.988,24.971539,0.85893476,0.2908874,62.0,22,-0.013068589,1782509569.8363261,22
24.991999,24.978382,0.77189165,0.29093397,62.0,22,-0.013013294,1782509569.8363261,22
24.991999,24.980925,0.68470114,0.29093397,62.0,22,-0.012957998,1782509569.8363261,22
24.984003,24.961784,0.95894307,0.43603092,77.0,23,-0.012337776,1782509569.8363261,22
24.992,24.972973,0.872077,0.43617055,77.0,23,-0.01228248,1782509569.8363261,22
24.984003,24.96787,0.78465366,0.43603092,73.0,23,-0.012227183,1782509569.8363261,22
24.980003,24.966581,0.6930312,0.43596113,77.0,23,-0.012171888,1782509569.8363261,22
24.995998,24.970982,0.9549224,0.58148545,43.0,24,-0.011548405,1782509569.8363261,22
25.004,24.981853,0.87675446,0.5816716,37.0,24,-0.011493109,1782509569.8363261,22
24.996,24.976875,0.933317,0.29098052,67.0,22,-0.01331452,1782509569.93652,23
24.991999,24.975983,0.8459958,0.29093397,63.0,22,-0.013259257,1782509569.93652,23
24.991999,24.98128,0.67162204,0.29093397,64.0,22,-0.0131486645,1782509569.93652,23
24.988003,24.966608,0.93731076,0.43610072,80.0,23,-0.012534881,1782509569.93652,23
24.984003,24.96573,0.8500127,0.43603092,80.0,23,-0.012479586,1782509569.93652,23
24.984003,24.968546,0.7628543,0.43603092,77.0,23,-0.012424289,1782509569.93652,23
24.984001,24.970938,0.6800682,0.43603092,80.0,23,-0.012368993,1782509569.93652,23
24.996,24.97148,0.94184834,0.58148545,38.0,24,-0.011772213,1782509569.93652,23
25.008001,24.986607,0.85509145,0.58176464,39.0,24,-0.011716916,1782509569.93652,23
25.008,24.989304,0.7722212,0.58176464,37.0,24,-0.01166162,1782509569.93652,23
25.008001,24.991966,0.6806312,0.58176464,37.0,24,-0.011606324,1782509569.93652,23
24.991999,24.976421,0.8329191,0.29093397,63.0,22,-0.013501389,1782509570.0368268,24
24.996,24.985626,0.65864784,0.29098052,63.0,22,-0.013390796,1782509570.0368268,24
24.992002,24.970932,0.92873305,0.43617055,77.0,23,-0.012762707,1782509570.0368268,24
24.992002,24.97402,0.841568,0.43617055,80.0,23,-0.012707411,1782509570.0368268,24
24.980001,24.964813,0.75401837,0.43596113,77.0,23,-0.012652115,1782509570.0368268,24
24.988,24.975288,0.667101,0.43610072,84.0,23,-0.012587792,1782509570.0368268,24
24.991999,24.967648,0.93734026,0.5813924,43.0,24,-0.011986448,1782509570.0368268,24
25.008,24.986753,0.85073066,0.58176464,37.0,24,-0.011940484,1782509570.0368268,24
25.012001,24.996084,0.6763658,0.5818577,37.0,24,-0.011829891,1782509570.0368268,24
24.999998,24.980707,0.93783814,0.2910271,62.0,22,-0.013783114,1782509570.1371014,25
24.991999,24.975834,0.85035473,0.29093397,65.0,22,-0.013727818,1782509570.1371014,25
24.991999,24.97865,0.7631728,0.29093397,63.0,22,-0.013672522,1782509570.1371014,25
24.992,24.981163,0.67596966,0.29093397,64.0,22,-0.013617226,1782509570.1371014,25
24.988003,24.96943,0.8588643,0.43610072,80.0,23,-0.0129398005,1782509570.1371014,25
24.984001,24.968277,0.77158123,0.43603092,80.0,23,-0.012884505,1782509570.1371014,25
24.980003,24.966703,0.688662,0.43596113,77.0,23,-0.012829209,1782509570.1371014,25
24.995998,24.971148,0.9505644,0.58148545,38.0,24,-0.012215262,1782509570.1371014,25
25.008,24.989168,0.7765824,0.58176464,38.0,24,-0.0121046705,1782509570.1371014,25
25.004002,24.98773,0.6892562,0.5816716,37.0,24,-0.012049374,1782509570.1371014,25
24.996,24.972408,0.9942708,0.43624035,80.0,23,-0.0131891,1782509570.2370343,26
24.984001,24.963737,0.90665257,0.43603092,80.0,23,-0.013133804,1782509570.2370343,26
24.992002,24.974745,0.819775,0.43617055,77.0,23,-0.013078508,1782509570.2370343,26
24.992,24.965109,1.0026981,0.5813924,43.0,24,-0.01243263,1782509570.2370343,26
25.008,24.9846,0.9117786,0.58176464,39.0,24,-0.012377334,1782509570.2370343,26
25.007998,24.987629,0.82456577,0.58176464,39.0,24,-0.0123220375,1782509570.2370343,26
24.987999,24.97078,0.8807249,0.2908874,63.0,22,-0.014092922,1782509570.337191,27
24.995996,24.981695,0.7938147,0.29098052,64.0,22,-0.014037626,1782509570.337191,27
24.996,24.984316,0.70660055,0.29098052,64.0,22,-0.01398233,1782509570.337191,27
24.992,24.982632,0.619291,0.29093397,64.0,22,-0.013907757,1782509570.337191,27
24.992002,24.96927,0.9723234,0.43617055,84.0,23,-0.013350189,1782509570.337191,27
