calculated_range,x,y,z,intensity,ring,time,timestamp,cloud_index
25.0,24.972843,1.155849,0.14529786,36.0,21,-0.09896541,1782505828.572177,3
24.991999,24.968733,1.0683284,0.14525135,100.0,21,-0.09891011,1782505828.572177,3
25.0,24.961014,1.3649539,0.2910271,62.0,22,-0.001489639,1782505828.572177,3
25.000002,24.965628,1.277809,0.2910271,61.0,22,-0.0014343432,1782505828.572177,3
25.000002,24.969728,1.1950178,0.2910271,62.0,22,-0.001379047,1782505828.572177,3
25.000002,24.973747,1.1078551,0.2910271,61.0,22,-0.001317347,1782505828.572177,3
25.000004,24.958189,1.3778963,0.43631017,73.0,23,-0.000704483,1782505828.572177,3
24.995998,24.959297,1.2818543,0.43624035,70.0,23,-0.000646597,1782505828.572177,3
24.984003,24.951637,1.1941541,0.43603092,73.0,23,-0.000591301,1782505828.572177,3
24.988003,24.95965,1.1072199,0.43610072,73.0,23,-0.000536005,1782505828.572177,3
25.000002,24.961567,1.378088,0.14529786,37.0,21,-0.09928407,1782505828.6728942,4
25.000002,24.966,1.2953049,0.14529786,35.0,21,-0.09922877,1782505828.6728942,4
25.004002,24.974365,1.2083428,0.1453211,35.0,21,-0.09917348,1782505828.6728942,4
25.004002,24.97843,1.1211585,0.1453211,37.0,21,-0.09911818,1782505828.6728942,4
24.996,24.954107,1.4169993,0.29098052,68.0,22,-0.0016886499,1782505828.6728942,4
25.000004,24.962898,1.3300909,0.2910271,60.0,22,-0.001633354,1782505828.6728942,4
25.000004,24.967388,1.242963,0.2910271,61.0,22,-0.0015780579,1782505828.6728942,4
25.000002,24.971575,1.1557963,0.2910271,60.0,22,-0.0015227619,1782505828.6728942,4
24.995998,24.971272,1.0728024,0.29098052,61.0,22,-0.0014674659,1782505828.6728942,4
25.000004,24.955746,1.4214636,0.43631017,77.0,23,-0.00091923005,1782505828.6728942,4
24.996002,24.95656,1.3341349,0.43624035,77.0,23,-0.00086393405,1782505828.6728942,4
24.996,24.961063,1.2470055,0.43624035,80.0,23,-0.00080863805,1782505828.6728942,4
25.000004,24.969263,1.1600465,0.43631017,77.0,23,-0.00075334206,1782505828.6728942,4
25.000004,24.972973,1.0772442,0.43631017,66.0,23,-0.00069804606,1782505828.6728942,4
25.004002,24.96262,1.4305931,0.1453211,34.0,21,0.000617472,1782505828.6728942,4
25.000002,24.963469,1.3432337,0.14529786,37.0,21,-0.0994614,1782505828.7730806,5
24.996,24.964006,1.255886,0.1452746,37.0,21,-0.0994061,1782505828.7730806,5
25.000002,24.972237,1.1689245,0.14529786,36.0,21,-0.09935081,1782505828.7730806,5
25.000002,24.976164,1.0817481,0.14529786,35.0,21,-0.09929551,1782505828.7730806,5
25.000002,24.960777,1.369298,0.2910271,62.0,22,-0.0018745661,1782505828.7730806,5
25.004002,24.969398,1.2823828,0.29107368,62.0,22,-0.00181927,1782505828.7730806,5
25.000002,24.969309,1.2037451,0.2910271,62.0,22,-0.0017639741,1782505828.7730806,5
24.995998,24.969555,1.1120237,0.29098052,62.0,22,-0.001708678,1782505828.7730806,5
24.995998,24.958847,1.290578,0.43624035,73.0,23,-0.001034113,1782505828.7730806,5
24.996,24.962992,1.2077976,0.43624035,73.0,23,-0.000978817,1782505828.7730806,5
24.992002,24.963257,1.1161225,0.43617055,73.0,23,-0.000923521,1782505828.7730806,5
25.008,24.96907,1.3872449,0.14534435,37.0,21,0.000451584,1782505828.7730806,5
25.000002,24.965319,1.3083769,0.14529786,35.0,21,0.00050688,1782505828.7730806,5
24.992,24.961742,1.2208328,0.14525135,37.0,21,0.000562176,1782505828.7730806,5
24.992,24.96605,1.1293352,0.14525135,37.0,21,0.000617472,1782505828.7730806,5
24.988,24.965658,1.0463711,0.1452281,50.0,21,-0.09945949,1782505828.8733158,6
24.983997,24.94113,1.4337424,0.29084083,68.0,22,-0.002075213,1782505828.8733158,6
25.004002,24.965485,1.3564464,0.29107368,61.0,22,-0.002019917,1782505828.8733158,6
25.000002,24.966515,1.2603803,0.2910271,60.0,22,-0.001974906,1782505828.8733158,6
25.000002,24.97035,1.1819441,0.2910271,62.0,22,-0.00191961,1782505828.8733158,6
24.996,24.970707,1.0858767,0.29098052,62.0,22,-0.0018643141,1782505828.8733158,6
25.000004,24.954748,1.4388846,0.43631017,94.0,23,-0.001315839,1782505828.8733158,6
24.996,24.955385,1.3559119,0.43624035,77.0,23,-0.001260543,1782505828.8733158,6
24.992002,24.955973,1.2685833,0.43617055,77.0,23,-0.001205247,1782505828.8733158,6
24.996,24.964037,1.1860023,0.43624035,77.0,23,-0.001149951,1782505828.8733158,6
24.984001,24.95623,1.0939765,0.43603092,73.0,23,-0.001094655,1782505828.8733158,6
25.004002,24.966278,1.3652365,0.1453211,35.0,21,0.000285696,1782505828.8733158,6
25.000002,24.966898,1.277875,0.14529786,36.0,21,0.000340992,1782505828.8733158,6
25.004,24.9752,1.190907,0.1453211,37.0,21,0.000396288,1782505828.8733158,6
24.996,24.97102,1.1077251,0.1452746,37.0,21,0.000451584,1782505828.8733158,6
24.988,24.94686,1.4034846,0.2908874,63.0,22,-0.00226065,1782505828.9733977,7
25.000002,24.963589,1.3170208,0.2910271,61.0,22,-0.0022053542,1782505828.9733977,7
25.004002,24.972029,1.2300874,0.29107368,59.0,22,-0.002150058,1782505828.9733977,7
25.000002,24.972176,1.1427218,0.2910271,62.0,22,-0.0020947622,1782505828.9733977,7
25.0,24.976011,1.0555391,0.2910271,59.0,22,-0.002039466,1782505828.9733977,7
25.000002,24.956486,1.4083974,0.43631017,77.0,23,-0.0014821701,1782505828.9733977,7
24.996002,24.957254,1.3210683,0.43624035,80.0,23,-0.0014268741,1782505828.9733977,7
24.996002,24.961716,1.2339364,0.43624035,73.0,23,-0.0013715781,1782505828.9733977,7
24.992,24.961874,1.1466062,0.43617055,73.0,23,-0.001316077,1782505828.9733977,7
24.988,24.96173,1.0593016,0.43610072,59.0,23,-0.001260781,1782505828.9733977,7
24.996,24.972542,1.0728579,0.1452746,100.0,21,0.000285696,1782505828.9733977,7
24.984,24.941631,1.4250246,0.29084083,63.0,22,-0.002478736,1782505829.073184,8
25.004002,24.966425,1.3390298,0.29107368,60.0,22,-0.00242344,1782505829.073184,8
24.996,24.962957,1.2514653,0.29098052,60.0,22,-0.002368144,1782505829.073184,8
24.996,24.966969,1.1686833,0.29098052,61.0,22,-0.002312848,1782505829.073184,8
24.996,24.970896,1.0815185,0.29098052,64.0,22,-0.002257552,1782505829.073184,8
24.996002,24.951254,1.4299573,0.43624035,94.0,23,-0.0017002551,1782505829.073184,8
24.992002,24.952099,1.3426311,0.43617055,73.0,23,-0.0016449591,1782505829.073184,8
24.996,24.960627,1.255718,0.43624035,77.0,23,-0.0015896631,1782505829.073184,8
24.988003,24.960608,1.0854393,0.43610072,70.0,23,-0.0014790711,1782505829.073184,8
25.004002,24.966991,1.3521638,0.1453211,38.0,21,-0.00011636398,1782505829.073184,8
24.996002,24.96357,1.2645997,0.1452746,37.0,21,-6.1067985e-05,1782505829.073184,8
24.996,24.967829,1.177453,0.1452746,36.0,21,9.216e-06,1782505829.073184,8
24.996,24.971786,1.0902917,0.1452746,37.0,21,6.4512e-05,1782505829.073184,8
25.0,24.969934,1.1906481,0.2910271,62.0,22,-0.0025457141,1782505829.1733177,9
25.000002,24.97394,1.1034968,0.2910271,61.0,22,-0.002490418,1782505829.1733177,9
25.000002,24.958427,1.3735524,0.43631017,73.0,23,-0.0018823551,1782505829.1733177,9
24.992002,24.955305,1.2816492,0.43617055,73.0,23,-0.0018270591,1782505829.1733177,9
24.992004,24.95963,1.1945366,0.43617055,73.0,23,-0.0017717631,1782505829.1733177,9
24.992002,24.963646,1.1073972,0.43617055,73.0,23,-0.0017164671,1782505829.1733177,9
25.004002,24.96556,1.3783085,0.1453211,35.0,21,-0.00031918898,1782505829.1733177,9
25.000004,24.966227,1.2909476,0.14529786,37.0,21,-0.000263893,1782505829.1733177,9
25.000002,24.97058,1.2037911,0.14529786,37.0,21,-0.00020859699,1782505829.1733177,9
24.996,24.97063,1.1164415,0.1452746,34.0,21,-0.00015330099,1782505829.1733177,9
24.996,24.97183,1.0597283,0.29098052,62.0,22,-0.002640571,1782505829.2740772,10
25.004004,24.96478,1.330205,0.43637997,80.0,23,-0.002027707,1782505829.2740772,10
25.000004,24.965279,1.2428482,0.43631017,77.0,23,-0.0019736362,1782505829.2740772,10
24.996,24.965466,1.1555157,0.43624035,77.0,23,-0.0019183401,1782505829.2740772,10
24.992,24.965353,1.0681854,0.43617055,63.0,23,-0.0018630441,1782505829.2740772,10
24.991999,24.951136,1.4211969,0.14525135,34.0,21,-0.000539181,1782505829.2740772,10
24.996,24.959705,1.3386624,0.1452746,37.0,21,-0.000483885,1782505829.2740772,10
25.000002,24.968224,1.251729,0.14529786,37.0,21,-0.000428589,1782505829.2740772,10
25.000002,24.97244,1.164566,0.14529786,37.0,21,-0.000373293,1782505829.2740772,10
24.996,24.972355,1.0772163,0.1452746,100.0,21,-0.000317997,1782505829.2740772,10
25.004002,24.964771,1.3695171,0.29107368,60.0,22,-0.003015449,1782505829.3739085,11
24.991999,24.957413,1.2817674,0.29093397,62.0,22,-0.0029601532,1782505829.3739085,11
24.996,24.965523,1.1991837,0.29098052,62.0,22,-0.002904857,1782505829.3739085,11
24.995998,24.96936,1.1163931,0.29098052,62.0,22,-0.0028495612,1782505829.3739085,11
25.004005,24.962183,1.3781167,0.43637997,77.0,23,-0.0022345851,1782505829.3739085,11
24.992002,24.954632,1.2947148,0.43617055,73.0,23,-0.0021792892,1782505829.3739085,11
24.996,24.963202,1.203441,0.43624035,73.0,23,-0.0021239931,1782505829.3739085,11
24.992002,24.963062,1.1204672,0.43617055,70.0,23,-0.002068697,1782505829.3739085,11
25.008001,24.968586,1.3959607,0.14534435,35.0,21,-0.00070885,1782505829.3739085,11
24.996,24.961323,1.3081675,0.1452746,34.0,21,-0.00065454096,1782505829.3739085,11
24.996,24.965736,1.2210282,0.1452746,37.0,21,-0.00059924496,1782505829.3739085,11
25.0,24.973843,1.1340556,0.14529786,36.0,21,-0.00054394896,1782505829.3739085,11
25.000002,24.965849,1.2734518,0.2910271,62.0,22,-0.003147738,1782505829.474109,12
24.991999,24.962357,1.1815659,0.29093397,61.0,22,-0.0030924422,1782505829.474109,12
24.991999,24.966139,1.0987743,0.29093397,61.0,22,-0.003037146,1782505829.474109,12
24.996002,24.955149,1.360267,0.43624035,73.0,23,-0.0024233619,1782505829.474109,12
24.996,24.95952,1.2775102,0.43624035,77.0,23,-0.002368066,1782505829.474109,12
24.992,24.963837,1.1030524,0.43617055,77.0,23,-0.002257474,1782505829.474109,12
25.004002,24.966042,1.3695939,0.1453211,35.0,21,-0.00086544,1782505829.474109,12
25.000002,24.966675,1.2822325,0.14529786,35.0,21,-0.000810144,1782505829.474109,12
24.991999,24.962587,1.2034059,0.14525135,35.0,21,-0.000754848,1782505829.474109,12
24.996002,24.970827,1.1120833,0.1452746,36.0,21,-0.000699552,1782505829.474109,12
25.000002,24.961727,1.3518851,0.2910271,59.0,22,-0.003359352,1782505829.5740962,13
25.004002,24.970509,1.260582,0.29107368,61.0,22,-0.003286208,1782505829.5740962,13
25.000002,24.970556,1.1775745,0.2910271,60.0,22,-0.003230912,1782505829.5740962,13
24.992,24.966711,1.0857029,0.29093397,61.0,22,-0.003175616,1782505829.5740962,13
25.004002,24.95899,1.4347591,0.43637997,94.0,23,-0.0026204651,1782505829.5740962,13
25.000002,24.959618,1.351761,0.43631017,73.0,23,-0.002565169,1782505829.5740962,13
24.996,24.960186,1.2644421,0.43624035,73.0,23,-0.0025098731,1782505829.5740962,13
24.992002,24.96025,1.1814685,0.43617055,77.0,23,-0.002454577,1782505829.5740962,13
24.992004,24.964415,1.08997,0.43617055,73.0,23,-0.0023992811,1782505829.5740962,13
25.0,24.962284,1.3650181,0.14529786,37.0,21,-0.001038242,1782505829.5740962,13
24.987999,24.96322,1.1030136,0.1452281,35.0,21,-0.000872354,1782505829.5740962,13
25.004002,24.967813,1.3128861,0.29107368,60.0,22,-0.003534062,1782505829.674753,14
25.004005,24.965475,1.3171341,0.43637997,73.0,23,-0.0027460442,1782505829.674753,14
24.980003,24.95374,1.0589626,0.43596113,59.0,23,-0.002578997,1782505829.674753,14
25.000002,24.968441,1.2473714,0.14529786,37.0,21,-0.001144781,1782505829.674753,14
24.987999,24.945623,1.4252528,0.2908874,68.0,22,-0.0037933749,1782505829.7745254,15
24.996,24.962736,1.255834,0.29098052,62.0,22,-0.0036827829,1782505829.7745254,15
24.991999,24.962973,1.1684963,0.29093397,62.0,22,-0.003627487,1782505829.7745254,15
24.992,24.967089,1.0770003,0.29093397,61.0,22,-0.0035721909,1782505829.7745254,15
24.996,24.95609,1.3428459,0.43624035,73.0,23,-0.0029569762,1782505829.7745254,15
25.000002,24.968855,1.1687737,0.43631017,77.0,23,-0.002846384,1782505829.7745254,15
24.996,24.968784,1.0814292,0.43624035,73.0,23,-0.002791088,1782505829.7745254,15
25.004002,24.967226,1.3478065,0.1453211,37.0,21,-0.001417175,1782505829.7745254,15
24.996,24.963346,1.2689568,0.1452746,36.0,21,-0.001361879,1782505829.7745254,15
24.987999,24.945375,1.4296064,0.2908874,63.0,22,-0.00403503,1782505829.8752024,16
25.004002,24.966192,1.3433752,0.29107368,62.0,22,-0.00397786,1782505829.8752024,16
25.004002,24.970728,1.256236,0.29107368,60.0,22,-0.003922564,1782505829.8752024,16
25.000002,24.970964,1.1688704,0.2910271,61.0,22,-0.003867268,1782505829.8752024,16
24.991999,24.9669,1.0813454,0.29093397,62.0,22,-0.003811972,1782505829.8752024,16
25.008003,24.962732,1.439345,0.4364498,94.0,23,-0.003242516,1782505829.8752024,16
25.000002,24.959852,1.3474169,0.43631017,70.0,23,-0.00318722,1782505829.8752024,16
24.988003,24.9522,1.2640374,0.43610072,73.0,23,-0.003131924,1782505829.8752024,16
24.996002,24.964655,1.1729319,0.43624035,73.0,23,-0.0030766279,1782505829.8752024,16
24.984003,24.956423,1.0896211,0.43603092,73.0,23,-0.003021332,1782505829.8752024,16
25.004002,24.96212,1.4393067,0.1453211,39.0,21,-0.001707721,1782505829.8752024,16
25.0,24.962523,1.360661,0.14529786,37.0,21,-0.001652425,1782505829.8752024,16
25.000002,24.967342,1.2691599,0.14529786,37.0,21,-0.001597129,1782505829.8752024,16
25.004002,24.975616,1.1821889,0.1453211,34.0,21,-0.001541833,1782505829.8752024,16
24.992,24.96741,1.0988325,0.14525135,37.0,21,-0.001486537,1782505829.8752024,16
24.995998,24.961853,1.273248,0.29098052,60.0,22,-0.004140377,1782505829.9749691,17
24.995998,24.966352,1.181755,0.29098052,61.0,22,-0.004085081,1782505829.9749691,17
25.004002,24.978128,1.099302,0.29107368,62.0,22,-0.0040297853,1782505829.9749691,17
24.992,24.959835,1.1901807,0.43617055,70.0,23,-0.0032990042,1782505829.9749691,17
24.984003,24.955847,1.1026993,0.43603092,70.0,23,-0.003243708,1782505829.9749691,17
24.996,24.958052,1.3691555,0.1452746,35.0,21,-0.001861212,1782505829.9749691,17
25.008001,24.974215,1.2913606,0.14534435,36.0,21,-0.001805916,1782505829.9749691,17
24.995998,24.966791,1.199241,0.1452746,36.0,21,-0.00175062,1782505829.9749691,17
24.984,24.943596,1.3902004,0.29084083,63.0,22,-0.004419957,1782505830.075131,18
25.004002,24.968271,1.304159,0.29107368,61.0,22,-0.004364661,1782505830.075131,18
24.992,24.960684,1.2164288,0.29093397,58.0,22,-0.004309365,1782505830.075131,18
24.996002,24.9722,1.0510237,0.29098052,62.0,22,-0.004198773,1782505830.075131,18
24.992,24.949232,1.3948845,0.43617055,77.0,23,-0.0036290777,1782505830.075131,18
24.992,24.958149,1.2250278,0.43617055,73.0,23,-0.003518486,1782505830.075131,18
24.992002,24.962074,1.1422616,0.43617055,73.0,23,-0.0034631898,1782505830.075131,18
24.996002,24.969906,1.055283,0.43624035,49.0,23,-0.0034078937,1782505830.075131,18
25.000002,24.959866,1.4085832,0.14529786,34.0,21,-0.0020842701,1782505830.075131,18
25.007998,24.972616,1.3218714,0.14534435,36.0,21,-0.002028974,1782505830.075131,18
25.000002,24.973246,1.1471316,0.14529786,35.0,21,-0.0019079249,1782505830.075131,18
24.983997,24.940628,1.4424361,0.29084083,62.0,22,-0.00463971,1782505830.1752737,19
25.000002,24.966072,1.2691067,0.2910271,61.0,22,-0.004529118,1782505830.1752737,19
24.992002,24.951393,1.3556949,0.43617055,73.0,23,-0.0037923441,1782505830.1752737,19
24.992002,24.955751,1.2729387,0.43617055,73.0,23,-0.0037370482,1782505830.1752737,19
24.992002,24.960045,1.1858125,0.43617055,73.0,23,-0.0036817521,1782505830.1752737,19
24.988003,24.959843,1.1028758,0.43610072,70.0,23,-0.003626456,1782505830.1752737,19
25.000002,24.961807,1.3737316,0.14529786,37.0,21,-0.002235615,1782505830.1752737,19
24.996,24.962679,1.2820272,0.1452746,35.0,21,-0.0021803188,1782505830.1752737,19
25.000002,24.970999,1.1950749,0.14529786,37.0,21,-0.002125023,1782505830.1752737,19
24.992,24.967024,1.1075479,0.14525135,35.0,21,-0.002069727,1782505830.1752737,19
25.000002,24.975828,1.059898,0.2910271,61.0,22,-0.004574639,1782505830.2754314,20
25.004002,24.960478,1.4086229,0.43637997,73.0,23,-0.004017071,1782505830.2754314,20
25.000002,24.959124,1.421652,0.14529786,39.0,21,-0.002458945,1782505830.2754314,20
25.004,24.967928,1.3347332,0.1453211,34.0,21,-0.002403649,1782505830.2754314,20
24.996,24.964443,1.2471718,0.1452746,34.0,21,-0.002348353,1782505830.2754314,20
25.000002,24.976542,1.0730296,0.14529786,100.0,21,-0.002237761,1782505830.2754314,20
25.000002,24.962431,1.3388156,0.2910271,60.0,22,-0.004980513,1782505830.3757172,21
25.000002,24.974894,1.0816916,0.2910271,59.0,22,-0.004814625,1782505830.3757172,21
25.000004,24.955248,1.4301863,0.43631017,94.0,23,-0.004243023,1782505830.3757172,21
24.992002,24.956415,1.2598724,0.43617055,73.0,23,-0.004132431,1782505830.3757172,21
24.988,24.956459,1.1769239,0.43610072,70.0,23,-0.004077135,1782505830.3757172,21
24.991999,24.96779,1.0901172,0.14525135,37.0,21,-0.002486839,1782505830.3757172,21
25.004002,24.97095,1.251866,0.29107368,61.0,22,-0.0051382952,1782505830.4759035,22
25.004002,24.975164,1.1646867,0.29107368,61.0,22,-0.005082999,1782505830.4759035,22
24.996,24.951502,1.4255908,0.43624035,73.0,23,-0.004468976,1782505830.4759035,22
25.004002,24.964079,1.3432758,0.43637997,77.0,23,-0.00441368,1782505830.4759035,22
24.991999,24.956633,1.2555171,0.43617055,77.0,23,-0.004358384,1782505830.4759035,22
24.992002,24.960865,1.1683996,0.43617055,73.0,23,-0.004303088,1782505830.4759035,22
24.992002,24.96479,1.0812563,0.43617055,73.0,23,-0.004247792,1782505830.4759035,22
24.996,24.954382,1.4344907,0.1452746,34.0,21,-0.002897226,1782505830.4759035,22
25.000004,24.967566,1.2648022,0.14529786,36.0,21,-0.002786634,1782505830.4759035,22
25.000002,24.972033,1.1732831,0.14529786,36.0,21,-0.0027313381,1782505830.4759035,22
24.996,24.971598,1.0946501,0.1452746,37.0,21,-0.002676042,1782505830.4759035,22
24.996,24.958902,1.3298779,0.29098052,59.0,22,-0.005414026,1782505830.5760803,23
25.004004,24.971384,1.2431618,0.29107368,60.0,22,-0.00535873,1782505830.5760803,23
24.996,24.971458,1.0684446,0.29098052,59.0,22,-0.0052498397,1782505830.5760803,23
25.000002,24.955992,1.4170965,0.43631017,77.0,23,-0.004692272,1782505830.5760803,23
25.000002,24.960787,1.3299922,0.43631017,77.0,23,-0.004636771,1782505830.5760803,23
25.000004,24.965061,1.2472051,0.43631017,73.0,23,-0.004581475,1782505830.5760803,23
24.992,24.965166,1.0725424,0.43617055,66.0,23,-0.004470883,1782505830.5760803,23
25.000002,24.958876,1.4260082,0.14529786,34.0,21,-0.003133192,1782505830.5760803,23
25.000002,24.963701,1.3388766,0.14529786,35.0,21,-0.003077896,1782505830.5760803,23
24.996,24.964226,1.2515287,0.1452746,37.0,21,-0.0030226,1782505830.5760803,23
24.996,24.968443,1.1643796,0.1452746,37.0,21,-0.002967304,1782505830.5760803,23
24.996,24.972166,1.0815749,0.1452746,37.0,21,-0.002912008,1782505830.5760803,23
24.987999,24.945871,1.4209111,0.2908874,63.0,22,-0.005681208,1782505830.6763432,24
25.008,24.97065,1.3348863,0.29112023,59.0,22,-0.005625912,1782505830.6763432,24
25.000002,24.96717,1.2473084,0.2910271,60.0,22,-0.005570616,1782505830.6763432,24
25.000002,24.971373,1.1601546,0.2910271,60.0,22,-0.0055153198,1782505830.6763432,24
24.991999,24.967276,1.0726308,0.29093397,61.0,22,-0.005460024,1782505830.6763432,24
25.004004,24.95949,1.4260472,0.43637997,77.0,23,-0.004897005,1782505830.6763432,24
25.000006,24.960323,1.3386929,0.43631017,77.0,23,-0.004841709,1782505830.6763432,24
25.004002,24.968836,1.2517743,0.43637997,77.0,23,-0.004786413,1782505830.6763432,24
24.996002,24.965063,1.1642296,0.43624035,77.0,23,-0.004731117,1782505830.6763432,24
24.992002,24.96498,1.0768994,0.43617055,70.0,23,-0.004675821,1782505830.6763432,24
25.000002,24.962997,1.3519474,0.14529786,36.0,21,-0.003306709,1782505830.6763432,24
25.000002,24.968004,1.2560871,0.14529786,37.0,21,-0.0032514129,1782505830.6763432,24
24.991999,24.963833,1.1772646,0.14525135,37.0,21,-0.003196117,1782505830.6763432,24
25.000002,24.975975,1.0861071,0.14529786,35.0,21,-0.003140821,1782505830.6763432,24
24.996,24.95311,1.434431,0.29098052,64.0,22,-0.005902869,1782505830.776468,25
25.000002,24.961962,1.3475287,0.2910271,62.0,22,-0.0058475733,1782505830.776468,25
25.004002,24.970066,1.2693098,0.29107368,61.0,22,-0.0057922774,1782505830.776468,25
24.996,24.96656,1.177386,0.29098052,61.0,22,-0.005736981,1782505830.776468,25
24.996002,24.970518,1.0902464,0.29098052,61.0,22,-0.005681685,1782505830.776468,25
25.000004,24.959145,1.3604848,0.43631017,70.0,23,-0.005066708,1782505830.776468,25
25.004004,24.967735,1.2735499,0.43637997,73.0,23,-0.0050114123,1782505830.776468,25
24.988003,24.960035,1.0985197,0.43610072,70.0,23,-0.00490082,1782505830.776468,25
24.992002,24.95406,1.3689364,0.14525135,34.0,21,-0.003529529,1782505830.776468,25
24.996,24.967001,1.1948836,0.1452746,35.0,21,-0.0034189369,1782505830.776468,25
25.000002,24.974825,1.1122614,0.14529786,35.0,21,-0.003363641,1782505830.776468,25
24.992,24.951584,1.3906455,0.29093397,68.0,22,-0.006089943,1782505830.8772771,26
24.996,24.96028,1.3037417,0.29098052,62.0,22,-0.006034647,1782505830.8772771,26
25.000002,24.968464,1.2211636,0.2910271,60.0,22,-0.0059810528,1782505830.8772771,26
24.995998,24.968575,1.1338239,0.29098052,63.0,22,-0.005925757,1782505830.8772771,26
24.995998,24.972382,1.0466536,0.29098052,62.0,22,-0.005870461,1782505830.8772771,26
25.000004,24.95722,1.395331,0.43631017,77.0,23,-0.0053110193,1782505830.8772771,26
24.996002,24.957716,1.3123449,0.43624035,77.0,23,-0.0052557234,1782505830.8772771,26
25.004004,24.970135,1.2256161,0.43637997,77.0,23,-0.005200427,1782505830.8772771,26
24.992002,24.962275,1.1379052,0.43617055,77.0,23,-0.005145131,1782505830.8772771,26
24.980001,24.954105,1.0502526,0.43596113,42.0,23,-0.0050898353,1782505830.8772771,26
