range,x,y,z,intensity,ring,time,timestamp
24.984,24.940758,1.4031315,0.43603092,73.0,23,-0.09889406,1782508264.041659
24.980003,24.941742,1.3115051,0.43596113,73.0,23,-0.09883876,1782508264.041659
24.984001,24.949945,1.2289898,0.43603092,73.0,23,-0.098835714,1782508264.041659
24.984001,24.954082,1.141896,0.43603092,77.0,23,-0.098780416,1782508264.041659
25.004002,24.957523,1.4084582,0.5816716,38.0,24,-0.09818173,1782508264.041659
24.996,24.9543,1.3209022,0.58148545,36.0,24,-0.098126434,1782508264.041659
25.008001,24.970743,1.2343849,0.58176464,35.0,24,-0.098071136,1782508264.041659
25.0,24.966908,1.1468396,0.58157855,36.0,24,-0.09801584,1782508264.041659
24.991999,24.949368,1.4298352,0.29093397,61.0,22,0.000237312,1782508264.041659
24.992,24.954208,1.3427304,0.29093397,62.0,22,0.000292608,1782508264.041659
24.996,24.962736,1.255834,0.29098052,64.0,22,0.000347904,1782508264.041659
24.996,24.966969,1.1686833,0.29098052,63.0,22,0.0004032,1782508264.041659
24.996,24.955856,1.3472012,0.43624035,77.0,23,-0.099031575,1782508264.1404552
24.988003,24.9522,1.2640374,0.43610072,77.0,23,-0.09897628,1782508264.1404552
24.988003,24.956667,1.1725565,0.43610072,77.0,23,-0.098920986,1782508264.1404552
25.004,24.96089,1.3474631,0.5816716,35.0,24,-0.09837238,1782508264.1404552
25.008,24.969435,1.260532,0.58176464,37.0,24,-0.09831709,1782508264.1404552
25.004,24.969278,1.181886,0.5816716,36.0,24,-0.09826179,1782508264.1404552
24.987997,24.948313,1.3773612,0.2908874,62.0,22,7.1424e-05,1782508264.1404552
24.996,24.960733,1.2950413,0.29098052,62.0,22,0.00012672,1782508264.1404552
24.987999,24.957111,1.2075112,0.2908874,63.0,22,0.000182016,1782508264.1404552
24.991999,24.96517,1.1205715,0.29093397,63.0,22,0.000237312,1782508264.1404552
24.992002,24.949718,1.386176,0.43617055,73.0,23,-0.09928709,1782508264.2393985
24.992002,24.954407,1.29907,0.43617055,77.0,23,-0.099231794,1782508264.2393985
24.992002,24.958788,1.2119603,0.43617055,73.0,23,-0.099176496,1782508264.2393985
24.984001,24.954481,1.133174,0.43603092,77.0,23,-0.099121206,1782508264.2393985
25.004,24.958256,1.3953911,0.5816716,38.0,24,-0.09859714,1782508264.2393985
25.0,24.95921,1.3036901,0.58157855,36.0,24,-0.09854184,1782508264.2393985
25.000002,24.963184,1.225277,0.58157855,36.0,24,-0.09848655,1782508264.2393985
25.000002,24.967308,1.1381369,0.58157855,35.0,24,-0.09843125,1782508264.2393985
25.000002,24.961727,1.3518851,0.2910271,62.0,22,-0.000104681996,1782508264.2393985
24.991999,24.958523,1.2599769,0.29093397,63.0,22,-4.9386e-05,1782508264.2393985
24.991999,24.962767,1.172853,0.29093397,62.0,22,1.6128e-05,1782508264.2393985
24.992002,24.951864,1.3469857,0.43617055,73.0,23,-0.09944583,1782508264.339593
24.988003,24.952421,1.2596707,0.43610072,77.0,23,-0.09939053,1782508264.339593
24.988,24.956459,1.1769239,0.43610072,77.0,23,-0.09933523,1782508264.339593
25.012,24.968403,1.3566213,0.5818577,37.0,24,-0.09875063,1782508264.339593
25.008001,24.968994,1.2692473,0.58176464,35.0,24,-0.09869533,1782508264.339593
25.000002,24.965076,1.1860657,0.58157855,37.0,24,-0.09864004,1782508264.339593
24.991999,24.951096,1.3993546,0.29093397,62.0,22,-0.000324675,1782508264.339593
24.991999,24.955828,1.312256,0.29093397,62.0,22,-0.00026937897,1782508264.339593
24.996,24.964252,1.2253252,0.29098052,62.0,22,-0.00021408297,1782508264.339593
24.987999,24.960585,1.133461,0.2908874,65.0,22,-0.000158787,1782508264.339593
24.992,24.948744,1.4035808,0.43617055,80.0,23,0.000463104,1782508264.339593
24.984003,24.945734,1.311715,0.43603092,73.0,23,0.0005184,1782508264.339593
24.980001,24.945951,1.2287931,0.43596113,73.0,23,0.000573696,1782508264.339593
24.984003,24.954283,1.137541,0.43603092,73.0,23,0.000628992,1782508264.339593
25.008,24.96628,1.3215363,0.58176464,35.0,24,-0.098841146,1782508264.4404793
25.008,24.974897,1.1472065,0.58176464,37.0,24,-0.098794244,1782508264.4404793
24.972002,24.929405,1.4286911,0.29070115,68.0,22,-0.000536799,1782508264.4404793
24.996,24.96656,1.177386,0.29098052,63.0,22,-0.00037091103,1782508264.4404793
24.992002,24.947012,1.4340705,0.43617055,77.0,23,0.00024192,1782508264.4404793
24.988,24.94787,1.34677,0.43610072,77.0,23,0.000297216,1782508264.4404793
24.992002,24.956415,1.2598724,0.43617055,80.0,23,0.000352512,1782508264.4404793
24.984003,24.952261,1.1810902,0.43603092,73.0,23,0.000407808,1782508264.4404793
25.000002,24.956425,1.3559704,0.58157855,35.0,24,-0.09908188,1782508264.5406182
25.004,24.965,1.2690444,0.5816716,35.0,24,-0.09902658,1782508264.5406182
25.004002,24.969484,1.1775402,0.5816716,34.0,24,-0.098971285,1782508264.5406182
25.000002,24.960777,1.369298,0.2910271,62.0,22,-0.000713621,1782508264.5406182
24.988,24.95297,1.2902601,0.2908874,60.0,22,-0.00064906,1782508264.5406182
