range,x,y,z,intensity,ring,time,timestamp
25.012003,25.000404,0.62409955,0.4365196,77.0,23,-0.020821936,1782510420.8339405
25.000002,24.990435,0.5365638,0.43631017,77.0,23,-0.02076664,1782510420.8339405
25.024,25.009218,0.6330565,0.58213687,65.0,24,-0.020041863,1782510420.8339405
25.016,25.007458,0.63737315,0.14539084,40.0,21,-0.01927212,1782510420.8339405
25.02,25.013529,0.550165,0.14541408,38.0,21,-0.01923164,1782510420.8339405
25.016003,25.0113,0.46277407,0.14539084,41.0,21,-0.019176343,1782510420.8339405
25.012,25.002296,0.63287693,0.29116678,62.0,22,-0.021822078,1782510420.934136
25.028,25.01299,0.6418884,0.5822299,65.0,24,-0.020282835,1782510420.934136
25.020002,25.007086,0.5543899,0.58204377,62.0,24,-0.020227538,1782510420.934136
25.028,25.016865,0.4672449,0.5822299,69.0,24,-0.020172244,1782510420.934136
25.024004,25.015232,0.64630884,0.14543734,38.0,21,-0.019514762,1782510420.934136
25.019999,25.013334,0.5588963,0.14541408,41.0,21,-0.019459467,1782510420.934136
25.012003,25.007137,0.4714293,0.1453676,39.0,21,-0.019404171,1782510420.934136
25.000002,24.996496,0.39267635,0.14529786,40.0,21,-0.019348875,1782510420.934136
25.012,25.001848,0.6503307,0.29116678,63.0,22,-0.02204585,1782510421.0349667
25.008001,24.999968,0.56296927,0.29112023,62.0,22,-0.021990554,1782510421.0349667
25.012001,25.00578,0.475769,0.29116678,60.0,22,-0.021935258,1782510421.0349667
25.008003,24.995396,0.6632608,0.4364498,73.0,23,-0.021267608,1782510421.0349667
25.008001,24.997557,0.5759999,0.4364498,73.0,23,-0.021211391,1782510421.0349667
25.000002,24.991419,0.48859948,0.43631017,80.0,23,-0.021156097,1782510421.0349667
25.004002,24.996971,0.40141767,0.43637997,77.0,23,-0.0211008,1782510421.0349667
25.028,25.012423,0.66370285,0.5822299,73.0,24,-0.020504018,1782510421.0349667
25.02,25.00649,0.5805769,0.58204377,69.0,24,-0.020448724,1782510421.0349667
25.028,25.016361,0.4934422,0.5822299,65.0,24,-0.020393427,1782510421.0349667
25.024,25.014004,0.40168515,0.58213687,65.0,24,-0.020338131,1782510421.0349667
25.016,25.008738,0.5849963,0.14539084,41.0,21,-0.019669922,1782510421.0349667
25.016003,25.010542,0.5020611,0.14539084,41.0,21,-0.019614626,1782510421.0349667
25.019999,25.01621,0.41045517,0.14541408,40.0,21,-0.01955933,1782510421.0349667
25.004,24.994843,0.6108639,0.29107368,62.0,22,-0.022234865,1782510421.13432
25.008,25.000635,0.5324274,0.29112023,63.0,22,-0.02217957,1782510421.13432
25.012001,25.006342,0.44522005,0.29116678,62.0,22,-0.022124274,1782510421.13432
25.008001,24.99843,0.5367355,0.4364498,80.0,23,-0.02139489,1782510421.13432
25.004002,24.996233,0.44504243,0.43637997,77.0,23,-0.021339593,1782510421.13432
25.028,25.013216,0.6331577,0.5822299,69.0,24,-0.020695623,1782510421.13432
25.016,25.003468,0.5368457,0.5819507,65.0,24,-0.020640327,1782510421.13432
25.024,25.013187,0.44970778,0.58213687,65.0,24,-0.020594839,1782510421.13432
25.008001,24.99957,0.63280606,0.14534435,40.0,21,-0.019923769,1782510421.13432
25.016,25.009626,0.545712,0.14539084,38.0,21,-0.019868473,1782510421.13432
25.011997,25.00336,0.5892414,0.29116678,62.0,22,-0.02236666,1782510421.2344997
25.008001,25.00118,0.506248,0.29112023,62.0,22,-0.022311363,1782510421.2344997
25.000002,24.989153,0.59327245,0.43631017,80.0,23,-0.021587702,1782510421.2344997
25.008003,24.99907,0.5061956,0.4364498,84.0,23,-0.021532407,1782510421.2344997
25.004004,24.996685,0.41886768,0.43637997,73.0,23,-0.02147711,1782510421.2344997
25.028,25.01397,0.60259163,0.5822299,62.0,24,-0.020829564,1782510421.2344997
25.024,25.011923,0.51519054,0.58213687,65.0,24,-0.020774268,1782510421.2344997
25.02,25.009571,0.4278111,0.58204377,62.0,24,-0.020718971,1782510421.2344997
25.024004,25.016216,0.6070144,0.14543734,40.0,21,-0.02005553,1782510421.2344997
25.008001,25.002003,0.5280828,0.14534435,40.0,21,-0.020000234,1782510421.2344997
25.016003,25.011694,0.4409476,0.14539084,41.0,21,-0.019944938,1782510421.2344997
25.011997,25.002071,0.6416038,0.29116678,62.0,22,-0.022597585,1782510421.335124
25.012001,25.004065,0.55869555,0.29116678,61.0,22,-0.022542322,1782510421.335124
25.015999,25.009861,0.47148028,0.29121333,63.0,22,-0.022487028,1782510421.335124
25.004002,24.991627,0.6544316,0.43637997,77.0,23,-0.021821523,1782510421.335124
25.004004,24.99711,0.39269257,0.43637997,77.0,23,-0.021655634,1782510421.335124
25.02,25.004772,0.65039915,0.58204377,65.0,24,-0.021054562,1782510421.335124
25.015999,25.002693,0.57175654,0.5819507,62.0,24,-0.020999266,1782510421.335124
25.024,25.012535,0.48463234,0.58213687,69.0,24,-0.02094397,1782510421.335124
25.019999,25.010775,0.6636667,0.14541408,40.0,21,-0.020282198,1782510421.335124
25.012001,25.006886,0.48452285,0.1453676,39.0,21,-0.020171605,1782510421.335124
25.012001,25.008425,0.39722964,0.1453676,40.0,21,-0.02011631,1782510421.335124
25.008001,25.001356,0.49750984,0.29112023,63.0,22,-0.022711277,1782510421.4349115
25.008,25.00294,0.41024095,0.29112023,62.0,22,-0.02265598,1782510421.4349115
25.004004,24.993256,0.58899355,0.43637997,80.0,23,-0.021998106,1782510421.4349115
25.004002,24.995157,0.5017643,0.43637997,80.0,23,-0.02194281,1782510421.4349115
24.992002,24.984833,0.40993398,0.43617055,73.0,23,-0.021878725,1782510421.4349115
25.012001,24.998085,0.5978434,0.5818577,62.0,24,-0.021223787,1782510421.4349115
25.024002,25.013645,0.42351383,0.58213687,65.0,24,-0.021113196,1782510421.4349115
25.012001,25.004429,0.5979952,0.1453676,40.0,21,-0.020463346,1782510421.4349115
25.024002,25.019918,0.4279881,0.14543734,42.0,21,-0.020352753,1782510421.4349115
25.015999,25.00705,0.60242873,0.29121333,62.0,22,-0.022997532,1782510421.535199
25.008001,25.001091,0.5105995,0.29112023,63.0,22,-0.022942236,1782510421.535199
25.011997,25.00672,0.4233993,0.29116678,59.0,22,-0.02288694,1782510421.535199
25.004002,24.992731,0.61081463,0.43637997,80.0,23,-0.022213807,1782510421.535199
25.012001,25.002707,0.5237308,0.4365196,77.0,23,-0.022158511,1782510421.535199
25.000002,24.992388,0.43623582,0.43631017,77.0,23,-0.022103215,1782510421.535199
25.028,25.01365,0.6156961,0.5822299,65.0,24,-0.021436356,1782510421.535199
25.028,25.015648,0.5283711,0.5822299,65.0,24,-0.02138106,1782510421.535199
25.019999,25.009342,0.44090602,0.58204377,65.0,24,-0.021325763,1782510421.535199
25.024004,25.016003,0.6157466,0.14543734,41.0,21,-0.020677343,1782510421.535199
25.012003,25.00591,0.53253174,0.1453676,41.0,21,-0.020622047,1782510421.535199
25.012001,25.006025,0.46267685,0.29116678,63.0,22,-0.023094773,1782510421.6362133
25.008,24.995962,0.6414493,0.4364498,77.0,23,-0.022426408,1782510421.6362133
25.004002,24.994246,0.54537374,0.43637997,77.0,23,-0.022371111,1782510421.6362133
24.996002,24.987997,0.4579829,0.43624035,77.0,23,-0.022315815,1782510421.6362133
25.024,25.010986,0.5588438,0.58213687,65.0,24,-0.021606535,1782510421.6362133
25.019999,25.013138,0.5676274,0.14541408,40.0,21,-0.0208387,1782510421.6362133
25.024004,25.019053,0.4760222,0.14543734,40.0,21,-0.020783406,1782510421.6362133
25.004002,24.995161,0.5977774,0.29107368,61.0,22,-0.023379564,1782510421.7355442
25.012001,25.00509,0.51068115,0.29116678,63.0,22,-0.023324268,1782510421.7355442
25.011997,25.006645,0.42776358,0.29116678,62.0,22,-0.023268972,1782510421.7355442
25.004004,24.992945,0.60207903,0.43637997,80.0,23,-0.0225894,1782510421.7355442
25.008001,24.99889,0.5149332,0.4364498,80.0,23,-0.022534376,1782510421.7355442
24.996,24.988537,0.4274559,0.43624035,80.0,23,-0.022479082,1782510421.7355442
25.020002,25.00587,0.60676336,0.58204377,65.0,24,-0.021828195,1782510421.7355442
25.015999,25.003836,0.5193898,0.5819507,62.0,24,-0.0217729,1782510421.7355442
25.027998,25.01749,0.43231425,0.5822299,62.0,24,-0.021717604,1782510421.7355442
25.02,25.01211,0.6112827,0.14541408,40.0,21,-0.021062031,1782510421.7355442
25.008,24.999668,0.5760584,0.29112023,64.0,22,-0.023533054,1782510421.8357127
25.008001,25.001528,0.488783,0.29112023,62.0,22,-0.02347776,1782510421.8357127
25.004004,24.993359,0.5846436,0.43637997,80.0,23,-0.022756005,1782510421.8357127
25.000002,24.99283,0.4100652,0.43631017,77.0,23,-0.022645412,1782510421.8357127
25.016,25.004192,0.5019337,0.5819507,65.0,24,-0.021932079,1782510421.8357127
25.012001,25.004532,0.5936311,0.1453676,41.0,21,-0.021218143,1782510421.8357127
25.015999,25.008352,0.5456916,0.29121333,62.0,22,-0.023692029,1782510421.9359179
25.004,24.998108,0.458166,0.29107368,62.0,22,-0.023636732,1782510421.9359179
24.996002,24.984081,0.6367811,0.43624035,73.0,23,-0.022969082,1782510421.9359179
25.028,25.015081,0.5545671,0.5822299,65.0,24,-0.022154933,1782510421.9359179
25.024002,25.017336,0.55898565,0.14543734,40.0,21,-0.021385906,1782510421.9359179
25.024002,25.020493,0.39305332,0.14543734,40.0,21,-0.021275314,1782510421.9359179
25.012001,25.00162,0.6590694,0.29116678,62.0,22,-0.023982303,1782510422.0360656
25.008001,24.99977,0.5716953,0.29112023,63.0,22,-0.023927007,1782510422.0360656
25.012,25.00708,0.40156606,0.29116678,62.0,22,-0.023807151,1782510422.0360656
25.000004,24.9874,0.6630486,0.43631017,77.0,23,-0.023203617,1782510422.0360656
25.024,25.010387,0.5850349,0.58213687,62.0,24,-0.022390183,1782510422.0360656
25.012001,25.00037,0.49312678,0.5818577,62.0,24,-0.022334887,1782510422.0360656
25.015999,25.005863,0.41028538,0.5819507,62.0,24,-0.02227959,1782510422.0360656
25.019999,25.012735,0.5850898,0.14541408,40.0,21,-0.021611143,1782510422.0360656
25.016,25.010628,0.4976961,0.14539084,41.0,21,-0.021555847,1782510422.0360656
25.012001,25.008211,0.41032395,0.1453676,40.0,21,-0.02150055,1782510422.0360656
25.012,25.003567,0.58051425,0.29116678,61.0,22,-0.024147715,1782510422.1366866
25.004002,24.99683,0.41013083,0.43637997,80.0,23,-0.023240283,1782510422.1366866
25.028,25.01418,0.59386003,0.5822299,62.0,24,-0.022592975,1782510422.1366866
25.02,25.008104,0.5063787,0.58204377,62.0,24,-0.022547964,1782510422.1366866
25.028,25.017715,0.41921508,0.5822299,65.0,24,-0.022492668,1782510422.1366866
25.016003,25.008324,0.6024556,0.14539084,39.0,21,-0.021824697,1782510422.1366866
25.016003,25.011995,0.42348567,0.14539084,42.0,21,-0.021714106,1782510422.1366866
25.008,24.999363,0.58914715,0.29112023,62.0,22,-0.024344819,1782510422.2365017
25.004002,24.998943,0.41017538,0.29107368,59.0,22,-0.024234226,1782510422.2365017
25.004004,24.993153,0.59336734,0.43637997,77.0,23,-0.02356586,1782510422.2365017
25.004004,24.995071,0.50611466,0.43637997,77.0,23,-0.023510566,1782510422.2365017
25.008001,25.000683,0.41893467,0.4364498,73.0,23,-0.02345527,1782510422.2365017
25.024,25.012012,0.5108251,0.58213687,65.0,24,-0.022753142,1782510422.2365017
25.02,25.009645,0.42344612,0.58204377,62.0,24,-0.022697845,1782510422.2365017
25.015999,25.00811,0.611185,0.14539084,42.0,21,-0.022045849,1782510422.2365017
25.02,25.014091,0.52397037,0.14541408,40.0,21,-0.021990553,1782510422.2365017
25.016,25.011768,0.4365821,0.14539084,42.0,21,-0.021935256,1782510422.2365017
25.004002,24.99452,0.6239506,0.29107368,62.0,22,-0.024583612,1782510422.3375049
25.008001,24.996296,0.62836206,0.4364498,77.0,23,-0.02378347,1782510422.3375049
25.000004,24.990248,0.5452865,0.43631017,77.0,23,-0.023728173,1782510422.3375049
25.000004,24.991999,0.45805624,0.43631017,80.0,23,-0.023672877,1782510422.3375049
25.02,25.00511,0.63730735,0.58204377,65.0,24,-0.023025807,1782510422.3375049
25.020002,25.007183,0.55002534,0.58204377,65.0,24,-0.02297051,1782510422.3375049
25.02,25.00895,0.4627306,0.58204377,65.0,24,-0.022915214,1782510422.3375049
25.024004,25.015345,0.6419431,0.14543734,40.0,21,-0.022256542,1782510422.3375049
25.012001,25.007217,0.46706468,0.1453676,40.0,21,-0.02214595,1782510422.3375049
25.012,25.006794,0.419035,0.29116678,60.0,22,-0.024624841,1782510422.4373496
25.000002,24.992685,0.41880068,0.43631017,84.0,23,-0.023854977,1782510422.4373496
25.024,25.013569,0.42787948,0.58213687,62.0,24,-0.023097077,1782510422.4373496
25.008001,25.000221,0.6066263,0.14534435,40.0,21,-0.022429584,1782510422.4373496
25.012001,25.006094,0.5238028,0.1453676,41.0,21,-0.022374287,1782510422.4373496
25.012001,25.001963,0.64596736,0.29116678,59.0,22,-0.0249683,1782510422.537537
25.004002,24.996069,0.5585169,0.29107368,63.0,22,-0.024913004,1782510422.537537
25.008001,25.001863,0.4713295,0.29112023,63.0,22,-0.024857707,1782510422.537537
24.996,24.983742,0.6498619,0.43624035,77.0,23,-0.024190059,1782510422.537537
25.000004,24.991673,0.4755147,0.43631017,73.0,23,-0.024079466,1782510422.537537
25.019999,25.00689,0.563119,0.58204377,69.0,24,-0.023376385,1782510422.537537
25.015999,25.006075,0.3971923,0.5819507,69.0,24,-0.023265792,1782510422.537537
25.020002,25.010891,0.6593013,0.14541408,40.0,21,-0.022676006,1782510422.537537
25.024002,25.017038,0.57208467,0.14543734,41.0,21,-0.02262071,1782510422.537537
