calculated_range,x,y,z,intensity,ring,time,timestamp,cloud_index
25.000002,24.99797,0.28360522,0.14529786,100.0,21,-0.0770631,1782501560.6085255,10
24.991999,24.990807,0.19628125,0.14525135,73.0,21,-0.0770078,1782501560.6085255,10
24.992,24.988222,0.3227485,0.29093397,100.0,22,-0.07963546,1782501560.7088206,11
24.987999,24.985113,0.24420983,0.2908874,100.0,22,-0.07958017,1782501560.7088206,11
25.004004,24.995071,0.50611466,0.43637997,59.0,23,-0.07897688,1782501560.7088206,11
24.992002,24.984688,0.41866663,0.43617055,59.0,23,-0.07892158,1782501560.7088206,11
24.992002,24.987003,0.24423042,0.43617055,59.0,23,-0.07881099,1782501560.7088206,11
25.016,25.011768,0.4365821,0.14539084,96.0,21,-0.07736676,1782501560.7088206,11
25.016,25.01314,0.3492721,0.14539084,100.0,21,-0.07731146,1782501560.7088206,11
25.004002,25.002254,0.2574684,0.1453211,100.0,21,-0.077256165,1782501560.7088206,11
24.988,24.981785,0.4753125,0.2908874,52.0,22,-0.07986232,1782501560.809574,12
25.000002,24.995293,0.38828662,0.2910271,100.0,22,-0.07980703,1782501560.809574,12
24.995998,24.992493,0.30100343,0.29098052,100.0,22,-0.07975173,1782501560.809574,12
24.996002,24.993357,0.21811673,0.29098052,100.0,22,-0.07969643,1782501560.809574,12
25.004005,24.995672,0.4755908,0.43637997,59.0,23,-0.07908289,1782501560.809574,12
25.004004,24.997179,0.38833007,0.43637997,63.0,23,-0.07902759,1782501560.809574,12
24.988,24.983244,0.21801881,0.43610072,63.0,23,-0.07892824,1782501560.809574,12
25.004002,24.996944,0.57599026,0.1453211,93.0,21,-0.07762536,1782501560.809574,12
25.012001,25.0068,0.4888875,0.1453676,96.0,21,-0.07757006,1782501560.809574,12
25.012003,25.008286,0.40595913,0.1453676,100.0,21,-0.07751477,1782501560.809574,12
25.012001,25.009548,0.31866133,0.1453676,100.0,21,-0.07745947,1782501560.809574,12
25.008001,25.00655,0.22695872,0.14534435,100.0,21,-0.07740417,1782501560.809574,12
25.000002,24.994423,0.44065657,0.2910271,100.0,22,-0.08005921,1782501560.9092093,13
24.995998,24.991869,0.34897014,0.29098052,100.0,22,-0.08000391,1782501560.9092093,13
24.995998,24.992935,0.26174727,0.29098052,100.0,22,-0.07994861,1782501560.9092093,13
24.996,24.988232,0.4449,0.43624035,59.0,23,-0.07928073,1782501560.9092093,13
24.996,24.989634,0.3576654,0.43624035,59.0,23,-0.07922543,1782501560.9092093,13
24.996,24.990683,0.2747998,0.43624035,59.0,23,-0.07917013,1782501560.9092093,13
25.008001,25.0033,0.46262607,0.14534435,100.0,21,-0.07771279,1782501560.9092093,13
25.004002,25.00192,0.28801417,0.1453211,100.0,21,-0.07759269,1782501560.9092093,13
25.008001,25.006773,0.20077167,0.14534435,81.0,21,-0.077537395,1782501560.9092093,13
24.987999,24.981533,0.48839208,0.2908874,100.0,22,-0.08027943,1782501561.009454,14
24.995998,24.991152,0.39695978,0.29098052,100.0,22,-0.08022414,1782501561.009454,14
24.991999,24.988386,0.30966553,0.29093397,100.0,22,-0.08016884,1782501561.009454,14
24.992,24.989277,0.22680438,0.29093397,100.0,22,-0.080113545,1782501561.009454,14
25.004005,24.993462,0.5802817,0.43637997,70.0,23,-0.07956507,1782501561.009454,14
24.992002,24.984903,0.4055854,0.43617055,63.0,23,-0.07945448,1782501561.009454,14
24.988,24.982222,0.31395188,0.43610072,59.0,23,-0.07939918,1782501561.009454,14
24.992002,24.987127,0.23114802,0.43617055,63.0,23,-0.079343885,1782501561.009454,14
25.008003,25.00263,0.49753696,0.14534435,96.0,21,-0.07794566,1782501561.009454,14
25.004002,25.000214,0.4101927,0.1453211,93.0,21,-0.07789036,1782501561.009454,14
25.000004,24.99847,0.2356119,0.14529786,93.0,21,-0.07777977,1782501561.009454,14
24.991999,24.988935,0.26170537,0.29093397,100.0,22,-0.08031205,1782501561.1100523,15
25.008001,24.998524,0.5323727,0.4364498,73.0,23,-0.079720914,1782501561.1100523,15
24.992,24.985636,0.35760817,0.43617055,59.0,23,-0.07961965,1782501561.1100523,15
24.988003,24.982733,0.2703638,0.43610072,63.0,23,-0.079564355,1782501561.1100523,15
25.012003,25.0073,0.46270007,0.1453676,100.0,21,-0.07812776,1782501561.1100523,15
25.012001,25.008762,0.37540552,0.1453676,96.0,21,-0.07807246,1782501561.1100523,15
24.991999,24.99084,0.19191965,0.14525135,77.0,21,-0.07796187,1782501561.1100523,15
24.995998,24.991013,0.4056826,0.29098052,100.0,22,-0.08062477,1782501561.2098217,16
25.000002,24.996279,0.31850138,0.2910271,100.0,22,-0.08056947,1782501561.2098217,16
24.996,24.993237,0.23120236,0.29098052,100.0,22,-0.08051418,1782501561.2098217,16
25.012001,25.001352,0.58483064,0.4365196,73.0,23,-0.07994663,1782501561.2098217,16
25.000006,24.99125,0.49731067,0.43631017,63.0,23,-0.07989133,1782501561.2098217,16
24.995998,24.988829,0.40999958,0.43624035,59.0,23,-0.07983603,1782501561.2098217,16
24.996,24.990053,0.32713634,0.43624035,59.0,23,-0.07978074,1782501561.2098217,16
24.984003,24.979088,0.2354334,0.43603092,59.0,23,-0.079725444,1782501561.2098217,16
25.012,25.006363,0.5107098,0.1453676,100.0,21,-0.07834652,1782501561.2098217,16
25.008001,25.003996,0.42335024,0.14534435,100.0,21,-0.078290544,1782501561.2098217,16
25.004002,25.001322,0.33601397,0.1453211,96.0,21,-0.078235246,1782501561.2098217,16
25.008001,25.006342,0.24878062,0.14534435,100.0,21,-0.078179955,1782501561.2098217,16
24.988,24.981703,0.47968435,0.2908874,52.0,22,-0.08078539,1782501561.3099484,17
25.004002,24.999292,0.38834876,0.29107368,100.0,22,-0.080730096,1782501561.3099484,17
24.992002,24.989357,0.21808182,0.29093397,100.0,22,-0.08061951,1782501561.3099484,17
25.004004,24.993662,0.57155764,0.43637997,70.0,23,-0.080072224,1782501561.3099484,17
25.004005,24.995504,0.4843034,0.43637997,59.0,23,-0.080016926,1782501561.3099484,17
24.996,24.989042,0.3969161,0.43624035,59.0,23,-0.07996163,1782501561.3099484,17
24.996,24.990381,0.3009683,0.43624035,59.0,23,-0.07990634,1782501561.3099484,17
24.996,24.991203,0.22246198,0.43624035,59.0,23,-0.07985104,1782501561.3099484,17
25.012005,25.004843,0.5805387,0.1453676,93.0,21,-0.078519784,1782501561.3099484,17
25.004002,24.998802,0.48873112,0.1453211,96.0,21,-0.078464486,1782501561.3099484,17
25.008003,25.004356,0.40153003,0.14534435,100.0,21,-0.078409195,1782501561.3099484,17
24.996,24.99355,0.31845748,0.1452746,89.0,21,-0.0783539,1782501561.3099484,17
