calculated_range,x,y,z,intensity,ring,time,timestamp,cloud_index
25.0,24.997986,0.12653582,0.2910271,100.0,22,-0.047704797,1782499907.001567,2
25.015999,25.014275,0.039294295,0.29121333,97.0,22,-0.047649503,1782499907.001567,2
24.996,24.994268,-0.043616194,0.29098052,100.0,22,-0.047594205,1782499907.001567,2
24.992002,24.987167,0.22678725,0.43617055,56.0,23,-0.046990197,1782499907.001567,2
24.996,24.991827,0.13523036,0.43624035,56.0,23,-0.046934903,1782499907.001567,2
24.996,24.992138,0.05234684,0.43624035,59.0,23,-0.046879604,1782499907.001567,2
25.000002,24.996164,-0.03926701,0.43631017,38.0,23,-0.04682431,1782499907.001567,2
25.019999,25.012838,0.13969949,0.58204377,93.0,24,-0.046158403,1782499907.001567,2
25.012001,25.005213,-0.030549629,0.5818577,89.0,24,-0.04604781,1782499907.001567,2
25.012001,25.009428,0.20953912,0.29116678,97.0,22,-0.047923326,1782499907.1012244,3
25.008001,25.006006,0.12221233,0.29112023,97.0,22,-0.047868032,1782499907.1012244,3
24.996,24.994282,0.034901,0.29098052,95.0,22,-0.047812734,1782499907.1012244,3
25.008001,25.002325,0.30547622,0.4364498,56.0,23,-0.047207534,1782499907.1012244,3
24.996,24.99128,0.21373892,0.43624035,56.0,23,-0.047152236,1782499907.1012244,3
25.000002,24.995852,0.13088971,0.43631017,56.0,23,-0.047108896,1782499907.1012244,3
24.996,24.992163,0.039261702,0.43624035,56.0,23,-0.047053598,1782499907.1012244,3
24.996,24.992155,-0.043610506,0.43624035,21.0,23,-0.046998303,1782499907.1012244,3
25.012001,25.003418,0.30112505,0.5818577,100.0,24,-0.046453003,1782499907.1012244,3
25.016,25.008316,0.21387917,0.5819507,93.0,24,-0.04639771,1782499907.1012244,3
25.019999,25.012863,0.13533394,0.58204377,89.0,24,-0.04634241,1782499907.1012244,3
25.004002,25.001501,0.20073326,0.29107368,100.0,22,-0.048075862,1782499907.201436,4
25.000002,24.99805,0.11344771,0.2910271,100.0,22,-0.048020568,1782499907.201436,4
24.996,24.994287,0.030550852,0.29098052,95.0,22,-0.04796527,1782499907.201436,4
25.000002,24.994486,0.2922922,0.43631017,56.0,23,-0.04735864,1782499907.201436,4
25.008001,25.003351,0.2051024,0.4364498,59.0,23,-0.04730334,1782499907.201436,4
25.000004,24.995918,0.11780261,0.43631017,59.0,23,-0.047248047,1782499907.201436,4
24.996002,24.992176,0.030538354,0.43624035,59.0,23,-0.047192752,1782499907.201436,4
25.012,25.00347,0.29676113,0.5818577,85.0,24,-0.0465912,1782499907.201436,4
25.015999,25.008352,0.2095144,0.5819507,93.0,24,-0.046535905,1782499907.201436,4
25.004002,25.000843,0.27054548,0.29107368,100.0,22,-0.04829657,1782499907.301677,5
25.000004,24.998108,0.10035942,0.2910271,100.0,22,-0.048185978,1782499907.301677,5
24.996,24.994303,0.013090296,0.29098052,100.0,22,-0.048130684,1782499907.301677,5
25.004002,24.998585,0.28362536,0.43637997,56.0,23,-0.047517613,1782499907.301677,5
25.000002,24.995424,0.19632415,0.43631017,56.0,23,-0.047462318,1782499907.301677,5
25.000004,24.995958,0.109065995,0.43631017,59.0,23,-0.04740702,1782499907.301677,5
25.004005,25.000187,0.021821942,0.43637997,59.0,23,-0.047351725,1782499907.301677,5
25.012001,25.003572,0.28803325,0.5818577,100.0,24,-0.046759713,1782499907.301677,5
25.015999,25.008972,0.113487914,0.5819507,93.0,24,-0.04664912,1782499907.301677,5
25.000002,24.997667,0.17888807,0.2910271,97.0,22,-0.04843196,1782499907.4017706,6
25.004,25.002304,0.00873121,0.29107368,100.0,22,-0.048321366,1782499907.4017706,6
25.000004,24.994732,0.27049366,0.43631017,56.0,23,-0.047704957,1782499907.4017706,6
24.996002,24.991524,0.183208,0.43624035,56.0,23,-0.047649663,1782499907.4017706,6
25.000002,24.99601,0.095978945,0.43631017,59.0,23,-0.04759437,1782499907.4017706,6
24.996,24.99219,0.013091563,0.43624035,56.0,23,-0.04753907,1782499907.4017706,6
25.008001,24.999722,0.2748974,0.58176464,100.0,24,-0.046938,1782499907.4017706,6
25.016,25.00922,0.021824658,0.5819507,93.0,24,-0.04677211,1782499907.4017706,6
25.012,25.008162,0.32738322,0.29116678,100.0,22,-0.048711743,1782499907.5013747,7
25.000002,24.997156,0.23996454,0.2910271,100.0,22,-0.048656445,1782499907.5013747,7
25.008,25.005838,0.1527609,0.29112023,95.0,22,-0.04860115,1782499907.5013747,7
25.004002,25.002222,0.06545623,0.29107368,95.0,22,-0.048545856,1782499907.5013747,7
25.000002,24.998302,-0.017446775,0.2910271,100.0,22,-0.048490558,1782499907.5013747,7
25.004002,24.999,0.24434769,0.43637997,59.0,23,-0.047878683,1782499907.5013747,7
25.000004,24.995674,0.16142592,0.43631017,56.0,23,-0.047823384,1782499907.5013747,7
24.996,24.992096,0.06979349,0.43624035,56.0,23,-0.0477686,1782499907.5013747,7
24.996,24.99219,-0.013090492,0.43624035,59.0,23,-0.047713302,1782499907.5013747,7
25.02,25.01195,0.25320235,0.58204377,89.0,24,-0.047102932,1782499907.5013747,7
25.02,25.01268,0.16589282,0.58204377,93.0,24,-0.047047637,1782499907.5013747,7
25.015999,25.009106,0.07856868,0.5819507,93.0,24,-0.04699234,1782499907.5013747,7
24.996,24.994139,0.09160749,0.29098052,97.0,22,-0.048747487,1782499907.6023195,8
25.011997,25.010303,4.472191e-06,0.29116678,100.0,22,-0.048692193,1782499907.6023195,8
25.004004,24.998732,0.27053693,0.43637997,59.0,23,-0.04809295,1782499907.6023195,8
25.004002,24.999523,0.18326667,0.43637997,56.0,23,-0.048037656,1782499907.6023195,8
25.000006,24.996029,0.09162847,0.43631017,56.0,23,-0.047982357,1782499907.6023195,8
24.996002,24.992193,0.008729866,0.43624035,56.0,23,-0.047927063,1782499907.6023195,8
25.012003,25.003721,0.27494135,0.5818577,85.0,24,-0.047335766,1782499907.6023195,8
25.008001,25.000528,0.18763037,0.58176464,85.0,24,-0.047280468,1782499907.6023195,8
25.015999,25.009226,0.013094804,0.5819507,89.0,24,-0.04716988,1782499907.6023195,8
25.000002,24.997602,0.18761341,0.2910271,97.0,22,-0.049018484,1782499907.702276,9
25.000002,24.998304,0.013092392,0.2910271,95.0,22,-0.04890789,1782499907.702276,9
24.996,24.990683,0.2747998,0.43624035,56.0,23,-0.048295777,1782499907.702276,9
24.996002,24.992186,0.02181496,0.43624035,59.0,23,-0.04812989,1782499907.702276,9
25.012001,25.005219,0.026185514,0.5818577,89.0,24,-0.047368173,1782499907.702276,9
25.004,25.002293,0.026185248,0.29107368,95.0,22,-0.049156222,1782499907.8019845,10
24.996,24.990484,0.29224542,0.43624035,59.0,23,-0.048534572,1782499907.8019845,10
25.000002,24.995354,0.2050368,0.43631017,56.0,23,-0.048479274,1782499907.8019845,10
24.996,24.991917,0.117783755,0.43624035,56.0,23,-0.048419245,1782499907.8019845,10
25.016,25.008932,0.12221763,0.5819507,96.0,24,-0.047661103,1782499907.8019845,10
24.996,24.99405,0.113429554,0.29098052,100.0,22,-0.04943008,1782499907.902182,11
25.000002,24.998293,0.026181059,0.2910271,97.0,22,-0.049374785,1782499907.902182,11
25.000002,24.994535,0.2879302,0.43631017,56.0,23,-0.048752654,1782499907.902182,11
25.000004,24.996178,0.030543244,0.43631017,56.0,23,-0.048586767,1782499907.902182,11
25.015999,25.007519,0.29244393,0.5819507,100.0,24,-0.047976397,1782499907.902182,11
25.012003,25.004934,0.12219809,0.5818577,93.0,24,-0.047865804,1782499907.902182,11
25.015999,25.009205,0.034919508,0.5819507,89.0,24,-0.04781051,1782499907.902182,11
25.011997,25.009531,0.19642106,0.29116678,99.0,22,-0.049695116,1782499908.002808,12
25.004002,25.00207,0.109102406,0.29107368,100.0,22,-0.04963982,1782499908.002808,12
24.996,24.990534,0.2878841,0.43624035,56.0,23,-0.048971456,1782499908.002808,12
25.004004,24.99939,0.20071857,0.43637997,59.0,23,-0.04891616,1782499908.002808,12
24.996,24.991936,0.113410234,0.43624035,59.0,23,-0.048860863,1782499908.002808,12
25.000002,24.996181,0.026180893,0.43631017,56.0,23,-0.04880557,1782499908.002808,12
25.012001,25.003521,0.2923972,0.5818577,100.0,24,-0.048194245,1782499908.002808,12
25.015999,25.00921,0.03055456,0.5819507,89.0,24,-0.048028354,1782499908.002808,12
25.004,25.001635,0.18326823,0.29107368,97.0,22,-0.04990983,1782499908.1024265,13
25.008001,25.006138,0.09165147,0.29112023,99.0,22,-0.049854536,1782499908.1024265,13
25.007998,25.006302,0.008732606,0.29112023,100.0,22,-0.049799237,1782499908.1024265,13
24.996,24.99073,0.27045035,0.43624035,56.0,23,-0.04919523,1782499908.1024265,13
25.000004,24.995491,0.1875996,0.43631017,56.0,23,-0.04913993,1782499908.1024265,13
25.000004,24.995995,0.10034134,0.43631017,56.0,23,-0.04908348,1782499908.1024265,13
25.016,25.008526,0.18769039,0.5819507,89.0,24,-0.048371814,1782499908.1024265,13
25.012003,25.004995,0.109105565,0.5818577,89.0,24,-0.048316516,1782499908.1024265,13
25.028,25.024044,0.33631527,0.29135305,97.0,22,-0.050214186,1782499908.2026684,14
25.012,25.00911,0.24444437,0.29116678,97.0,22,-0.05015889,1782499908.2026684,14
25.008,25.005812,0.15711294,0.29112023,97.0,22,-0.050103597,1782499908.2026684,14
25.000002,24.998209,0.06982044,0.2910271,100.0,22,-0.0500483,1782499908.2026684,14
24.996,24.994303,-0.013081729,0.29098052,95.0,22,-0.049993005,1782499908.2026684,14
25.000004,24.993938,0.33592474,0.43631017,59.0,23,-0.049445245,1782499908.2026684,14
25.000004,24.994959,0.24867086,0.43631017,56.0,23,-0.049389947,1782499908.2026684,14
25.004002,25.00007,0.078542024,0.43637997,59.0,23,-0.049279355,1782499908.2026684,14
25.02,25.010912,0.3405088,0.58204377,85.0,24,-0.048700694,1782499908.2026684,14
25.016,25.00868,0.1658663,0.5819507,85.0,24,-0.0485901,1782499908.2026684,14
25.012001,25.005232,-0.0,0.5818577,85.0,24,-0.048479512,1782499908.2026684,14
25.004002,25.001238,0.23127638,0.29107368,99.0,22,-0.050398197,1782499908.3032987,15
24.996,24.994242,0.056723066,0.29098052,99.0,22,-0.050287604,1782499908.3032987,15
25.000002,24.99829,-0.030534884,0.2910271,100.0,22,-0.050232306,1782499908.3032987,15
25.000004,24.995087,0.23558418,0.43631017,59.0,23,-0.049628537,1782499908.3032987,15
24.996002,24.991728,0.15266496,0.43624035,56.0,23,-0.049573243,1782499908.3032987,15
24.996,24.992119,0.06107019,0.43624035,56.0,23,-0.049517944,1782499908.3032987,15
24.992002,24.988182,-0.026171444,0.43617055,52.0,23,-0.04946265,1782499908.3032987,15
25.012,25.003088,0.3273084,0.5818577,85.0,24,-0.04893809,1782499908.3032987,15
25.020002,25.01208,0.24010612,0.58204377,89.0,24,-0.048882797,1782499908.3032987,15
25.012,25.004765,0.1527474,0.5818577,89.0,24,-0.0488275,1782499908.3032987,15
25.000002,24.997942,0.13526136,0.2910271,100.0,22,-0.05056405,1782499908.4030123,16
25.004002,25.002283,-0.03491534,0.29107368,97.0,22,-0.050453458,1782499908.4030123,16
25.000004,24.995167,0.22685985,0.43631017,56.0,23,-0.049835622,1782499908.4030123,16
24.996002,24.99178,0.14395362,0.43624035,56.0,23,-0.049780324,1782499908.4030123,16
25.008003,25.00413,0.056735672,0.4364498,56.0,23,-0.04972578,1782499908.4030123,16
24.996,24.992174,-0.030525412,0.43624035,45.0,23,-0.04967048,1782499908.4030123,16
25.019999,25.012789,0.14843069,0.58204377,89.0,24,-0.049023412,1782499908.4030123,16
25.000002,24.997196,0.23561388,0.2910271,97.0,22,-0.05086342,1782499908.503221,17
25.000002,24.99784,0.15271203,0.2910271,100.0,22,-0.050808124,1782499908.503221,17
25.000002,24.998232,0.06108299,0.2910271,100.0,22,-0.050752826,1782499908.503221,17
24.996,24.994293,-0.02616793,0.29098052,99.0,22,-0.05069753,1782499908.503221,17
25.008001,25.00304,0.24002317,0.4364498,59.0,23,-0.050084937,1782499908.503221,17
25.000002,24.996098,0.06980467,0.43631017,56.0,23,-0.049974345,1782499908.503221,17
24.996,24.992184,-0.021802017,0.43624035,56.0,23,-0.04991905,1782499908.503221,17
25.007998,24.998974,0.33598232,0.58176464,85.0,24,-0.049374703,1782499908.503221,17
25.016,25.008036,0.24443242,0.5819507,89.0,24,-0.04931941,1782499908.503221,17
25.019999,25.012735,0.15716176,0.58204377,93.0,24,-0.04926411,1782499908.503221,17
25.000002,24.997728,0.170151,0.2910271,97.0,22,-0.05103312,1782499908.603449,18
25.000004,24.99814,0.09162216,0.2910271,100.0,22,-0.050977826,1782499908.603449,18
25.008,25.006304,0.0043688184,0.29112023,100.0,22,-0.050922528,1782499908.603449,18
25.004002,24.998777,0.2661622,0.43637997,59.0,23,-0.0503097,1782499908.603449,18
24.996,24.991552,0.17883459,0.43624035,59.0,23,-0.050254405,1782499908.603449,18
25.000002,24.996042,0.087254204,0.43631017,56.0,23,-0.050199106,1782499908.603449,18
25.000004,24.996195,0.008731264,0.43631017,59.0,23,-0.05014381,1782499908.603449,18
25.012001,25.003767,0.27057737,0.5818577,85.0,24,-0.049543694,1782499908.603449,18
25.016,25.008558,0.18332563,0.5819507,93.0,24,-0.049488395,1782499908.603449,18
25.015999,25.009045,0.09602835,0.5819507,93.0,24,-0.0494331,1782499908.603449,18
25.012001,25.005228,0.013092711,0.5818577,93.0,24,-0.049377803,1782499908.603449,18
24.995998,24.994291,0.026176868,0.29098052,100.0,22,-0.05111197,1782499908.703639,19
24.996002,24.991354,0.20500398,0.43624035,59.0,23,-0.05045791,1782499908.703639,19
25.008,24.999472,0.29671365,0.58176464,85.0,24,-0.049735073,1782499908.703639,19
25.000002,24.997238,0.23123938,0.2910271,99.0,22,-0.05145853,1782499908.8039627,20
25.004002,25.001892,0.14399762,0.29107368,97.0,22,-0.051403232,1782499908.8039627,20
25.000002,24.998243,0.056732144,0.2910271,100.0,22,-0.051347937,1782499908.8039627,20
24.992,24.990297,-0.021814475,0.29093397,100.0,22,-0.05129264,1782499908.8039627,20
25.004005,24.999086,0.23562188,0.43637997,56.0,23,-0.05067385,1782499908.8039627,20
24.996,24.9917,0.15703848,0.43624035,56.0,23,-0.05061855,1782499908.8039627,20
24.996,24.99218,-0.026175631,0.43624035,52.0,23,-0.050507963,1782499908.8039627,20
25.024002,25.016077,0.2401445,0.58213687,93.0,24,-0.049908794,1782499908.8039627,20
25.019999,25.012762,0.15279625,0.58204377,93.0,24,-0.0498535,1782499908.8039627,20
25.008,25.005499,0.20076536,0.29112023,95.0,22,-0.051632524,1782499908.904041,21
25.008001,25.00603,0.117836244,0.29112023,95.0,22,-0.051577225,1782499908.904041,21
25.004002,25.002289,0.030560631,0.29107368,100.0,22,-0.05152193,1782499908.904041,21
25.000002,24.995895,0.12216501,0.43631017,56.0,23,-0.05079231,1782499908.904041,21
24.996002,24.99217,0.03490005,0.43624035,59.0,23,-0.050737012,1782499908.904041,21
25.015999,25.008886,0.13094744,0.5819507,89.0,24,-0.050017003,1782499908.904041,21
25.004002,25.001602,0.18764342,0.29107368,100.0,22,-0.05177525,1782499909.0042164,22
24.996,24.994122,0.09598148,0.29098052,100.0,22,-0.05173477,1782499909.0042164,22
25.004004,24.999994,0.1003574,0.43637997,56.0,23,-0.05094866,1782499909.0042164,22
25.012,25.003622,0.2836693,0.5818577,85.0,24,-0.05028204,1782499909.0042164,22
25.015999,25.009216,0.026189702,0.5819507,89.0,24,-0.05011615,1782499909.0042164,22
25.008001,25.004007,0.09600966,0.4364498,59.0,23,-0.051132157,1782499909.104904,23
25.004002,25.00019,0.013095754,0.43637997,56.0,23,-0.051076658,1782499909.104904,23
25.008,25.001228,0.013090617,0.58176464,93.0,24,-0.050309934,1782499909.104904,23
25.000002,24.997698,0.17452548,0.2910271,100.0,22,-0.052117042,1782499909.2047315,24
25.004002,25.002123,0.096012205,0.29107368,99.0,22,-0.052061744,1782499909.2047315,24
24.991999,24.990305,0.004366023,0.29093397,100.0,22,-0.05200645,1782499909.2047315,24
24.996,24.99149,0.18756957,0.43624035,59.0,23,-0.05134452,1782499909.2047315,24
24.996002,24.991993,0.10032528,0.43624035,56.0,23,-0.051289223,1782499909.2047315,24
25.02,25.012459,0.19645143,0.58204377,89.0,24,-0.05057732,1782499909.2047315,24
25.016003,25.008993,0.109123014,0.5819507,93.0,24,-0.050522026,1782499909.2047315,24
25.008,25.005632,0.18329753,0.29112023,95.0,22,-0.052283168,1782499909.3048825,25
25.004,25.002306,0.00436812,0.29107368,95.0,22,-0.052172575,1782499909.3048825,25
25.000004,24.994684,0.27484378,0.43631017,56.0,23,-0.05156976,1782499909.3048825,25
25.004004,24.99949,0.18762961,0.43637997,59.0,23,-0.05151446,1782499909.3048825,25
25.000002,24.997635,0.18323891,0.2910271,95.0,22,-0.05244783,1782499909.405303,26
25.004002,25.00214,0.091636814,0.29107368,100.0,22,-0.05238351,1782499909.405303,26
25.0,24.998304,0.008729814,0.2910271,97.0,22,-0.05232821,1782499909.405303,26
24.992002,24.988192,0.013089469,0.43617055,59.0,23,-0.051553547,1782499909.405303,26
25.015999,25.00762,0.28371465,0.5819507,100.0,24,-0.05096177,1782499909.405303,26
25.012001,25.004461,0.19638862,0.5818577,93.0,24,-0.050906476,1782499909.405303,26
25.012,25.01012,0.096042916,0.29116678,100.0,22,-0.05256176,1782499909.5053892,27
25.023998,25.022303,0.008738194,0.2913065,92.0,22,-0.052506465,1782499909.5053892,27
25.012001,25.008188,0.013099944,0.4365196,59.0,23,-0.051726587,1782499909.5053892,27
25.016,25.007719,0.2749853,0.5819507,100.0,24,-0.051125243,1782499909.5053892,27
25.008001,25.005665,0.1789453,0.29112023,99.0,22,-0.052789383,1782499909.6056921,28
25.000002,24.995523,0.18323734,0.43631017,59.0,23,-0.05200971,1782499909.6056921,28
25.004004,25.000195,0.008732661,0.43637997,59.0,23,-0.051899116,1782499909.6056921,28
25.004002,25.00089,0.2661824,0.29107368,100.0,22,-0.05300651,1782499909.7058506,29
25.004002,25.00001,0.09599431,0.43637997,59.0,23,-0.052121017,1782499909.7058506,29
25.007998,25.004045,0.33604652,0.29112023,100.0,22,-0.05326271,1782499909.8058727,30
25.004,25.001112,0.24436621,0.29107368,99.0,22,-0.053207416,1782499909.8058727,30
25.000002,24.997814,0.1570627,0.2910271,97.0,22,-0.053152118,1782499909.8058727,30
25.004002,25.002304,-0.013085918,0.29107368,100.0,22,-0.05303226,1782499909.8058727,30
24.996,24.989878,0.34023225,0.43624035,63.0,23,-0.052474692,1782499909.8058727,30
25.004004,24.998959,0.24871065,0.43637997,56.0,23,-0.05241967,1782499909.8058727,30
25.008001,25.003641,0.16582935,0.4364498,56.0,23,-0.05236437,1782499909.8058727,30
25.008001,25.004068,0.078554586,0.4364498,59.0,23,-0.052309077,1782499909.8058727,30
24.996,24.992191,-0.008716971,0.43624035,56.0,23,-0.052253783,1782499909.8058727,30
25.004,24.995863,0.2617657,0.5816716,89.0,24,-0.05166296,1782499909.8058727,30
25.015999,25.00923,-0.0,0.5819507,89.0,24,-0.051497072,1782499909.8058727,30
25.000002,24.99807,0.10908495,0.2910271,100.0,22,-0.053269606,1782499909.9064586,31
25.008001,25.006296,0.021825088,0.29112023,95.0,22,-0.05321431,1782499909.9064586,31
25.004004,24.999424,0.19635557,0.43637997,56.0,23,-0.052549522,1782499909.9064586,31
25.004002,24.999937,0.11344654,0.43637997,56.0,23,-0.052494228,1782499909.9064586,31
24.996,24.99218,0.026176702,0.43624035,59.0,23,-0.05243893,1782499909.9064586,31
25.019999,25.01157,0.28812537,0.58204377,100.0,24,-0.05183762,1782499909.9064586,31
25.020002,25.012424,0.20081693,0.58204377,89.0,24,-0.051782325,1782499909.9064586,31
25.012001,25.004955,0.117833935,0.5818577,89.0,24,-0.051719192,1782499909.9064586,31
25.004002,25.001467,0.20509672,0.29107368,100.0,22,-0.053553954,1782499910.006098,32
25.004002,25.002031,0.11781741,0.29107368,100.0,22,-0.05349866,1782499910.006098,32
25.004002,24.998434,0.29671377,0.43637997,63.0,23,-0.05282052,1782499910.006098,32
25.000004,24.99532,0.20941098,0.43631017,63.0,23,-0.052765224,1782499910.006098,32
24.995998,24.991894,0.12214545,0.43624035,63.0,23,-0.052709926,1782499910.006098,32
25.000004,24.996172,0.03490564,0.43631017,59.0,23,-0.05265463,1782499910.006098,32
25.008001,24.999367,0.30544007,0.58176464,85.0,24,-0.052064765,1782499910.006098,32
25.020002,25.012316,0.21391337,0.58204377,89.0,24,-0.052009467,1782499910.006098,32
25.020002,25.01291,0.12660283,0.58204377,89.0,24,-0.051954173,1782499910.006098,32
25.008001,25.001188,-0.047998864,0.58176464,96.0,24,-0.05184358,1782499910.006098,32
25.000002,24.99829,0.030555744,0.2910271,100.0,22,-0.053686004,1782499910.106839,33
25.004005,24.99932,0.20944448,0.43637997,56.0,23,-0.05300834,1782499910.106839,33
25.004002,24.999895,0.12218456,0.43637997,56.0,23,-0.052953046,1782499910.106839,33
25.015999,25.007467,0.29680857,0.5819507,100.0,24,-0.05229596,1782499910.106839,33
25.012001,25.004318,0.21384497,0.5818577,89.0,24,-0.052240666,1782499910.106839,33
25.015999,25.0092,0.03928441,0.5819507,89.0,24,-0.052130073,1782499910.106839,33
25.000002,24.998087,0.10471045,0.2910271,97.0,22,-0.05394123,1782499910.2064788,34
25.004002,24.998535,0.28797626,0.43637997,59.0,23,-0.05328264,1782499910.2064788,34
24.992002,24.987356,0.20497118,0.43617055,59.0,23,-0.053227346,1782499910.2064788,34
25.000002,24.995937,0.11342839,0.43631017,59.0,23,-0.053172052,1782499910.2064788,34
25.02,25.012388,0.2051824,0.58204377,93.0,24,-0.05246015,1782499910.2064788,34
25.000002,24.997536,0.19632684,0.2910271,100.0,22,-0.054233447,1782499910.3067183,35
24.996,24.994297,0.021814615,0.29098052,99.0,22,-0.054122858,1782499910.3067183,35
25.000002,24.994585,0.28358,0.43631017,59.0,23,-0.053510502,1782499910.3067183,35
24.992002,24.988182,0.026172515,0.43617055,56.0,23,-0.053344615,1782499910.3067183,35
25.016,25.008389,0.20514959,0.5819507,93.0,24,-0.05269826,1782499910.3067183,35
25.003998,25.001534,0.19635825,0.29107368,99.0,22,-0.054427896,1782499910.4069543,36
25.000002,24.998299,0.021818107,0.2910271,100.0,22,-0.05431686,1782499910.4069543,36
25.000004,24.99539,0.20068645,0.43631017,59.0,23,-0.053654455,1782499910.4069543,36
25.012001,25.009499,0.20079747,0.29116678,100.0,22,-0.054669347,1782499910.5070848,37
25.004002,24.998486,0.292339,0.43637997,56.0,23,-0.053937577,1782499910.5070848,37
25.019999,25.012352,0.2095479,0.58204377,93.0,24,-0.053118423,1782499910.5070848,37
25.004,25.000597,0.2923617,0.29107368,100.0,22,-0.054957032,1782499910.6072729,38
25.004002,25.00143,0.2094721,0.29107368,99.0,22,-0.054901734,1782499910.6072729,38
25.012001,25.01028,0.03492334,0.29116678,100.0,22,-0.054791145,1782499910.6072729,38
25.004002,24.999874,0.12653568,0.43637997,59.0,23,-0.054067243,1782499910.6072729,38
24.992002,24.988157,0.043616466,0.43617055,59.0,23,-0.05401195,1782499910.6072729,38
25.015999,25.007416,0.3011732,0.5819507,100.0,24,-0.05340158,1782499910.6072729,38
25.02,25.01224,0.22264431,0.58204377,93.0,24,-0.05334628,1782499910.6072729,38
25.000002,24.997278,0.22687699,0.2910271,97.0,22,-0.055112872,1782499910.707474,39
25.004002,25.002289,-0.030539768,0.29107368,100.0,22,-0.054948926,1782499910.707474,39
25.004005,24.999756,0.1483627,0.43637997,59.0,23,-0.054282468,1782499910.707474,39
25.004002,25.000109,0.06545284,0.43637997,59.0,23,-0.054227173,1782499910.707474,39
25.004002,25.000181,-0.026184011,0.43637997,52.0,23,-0.054171875,1782499910.707474,39
25.008001,24.99909,0.32725602,0.58176464,85.0,24,-0.053616084,1782499910.707474,39
25.016,25.00812,0.23570296,0.5819507,89.0,24,-0.05356079,1782499910.707474,39
25.015999,25.00913,0.06983883,0.5819507,85.0,24,-0.053450197,1782499910.707474,39
25.008003,25.00273,0.27058017,0.4364498,59.0,23,-0.05459253,1782499910.8079627,40
25.008001,25.004189,0.013097849,0.4364498,59.0,23,-0.05442644,1782499910.8079627,40
25.000002,24.997892,0.14397459,0.2910271,97.0,22,-0.055435352,1782499910.9078927,41
25.004002,25.002243,0.056741223,0.29107368,100.0,22,-0.055380054,1782499910.9078927,41
25.012,25.010286,-0.030549537,0.29116678,100.0,22,-0.05532476,1782499910.9078927,41
24.996,24.990108,0.32278693,0.43624035,63.0,23,-0.054776046,1782499910.9078927,41
25.004004,24.999043,0.2399848,0.43637997,59.0,23,-0.05472075,1782499910.9078927,41
24.996,24.992107,0.065431885,0.43624035,56.0,23,-0.054610156,1782499910.9078927,41
25.012001,25.003033,0.3316722,0.5818577,85.0,24,-0.054019812,1782499910.9078927,41
25.012,25.005133,0.06982767,0.5818577,93.0,24,-0.053853925,1782499910.9078927,41
25.004002,25.000648,0.28801033,0.29107368,100.0,22,-0.05570897,1782499911.0083728,42
25.000002,24.997501,0.20070115,0.2910271,99.0,22,-0.055653673,1782499911.0083728,42
25.008001,25.006048,0.11348401,0.29112023,100.0,22,-0.05559838,1782499911.0083728,42
25.008003,25.003916,0.117840305,0.4364498,56.0,23,-0.054829672,1782499911.0083728,42
25.019999,25.011467,0.29685602,0.58204377,100.0,24,-0.054173067,1782499911.0083728,42
25.004,25.000221,0.3229035,0.29107368,100.0,22,-0.05594681,1782499911.1084921,43
