range,x,y,z,intensity,ring,time,timestamp
24.996,24.992546,0.29662964,0.29098052,100.0,22,-0.07882702,1782501560.3085032
24.992,24.98518,0.3881437,0.43617055,56.0,23,-0.07811099,1782501560.3085032
24.992002,24.986383,0.30092016,0.43617055,63.0,23,-0.078055695,1782501560.3085032
24.992002,24.987244,0.21805371,0.43617055,59.0,23,-0.0780004,1782501560.3085032
25.012001,25.008425,0.39722964,0.1453676,100.0,21,-0.07655617,1782501560.3085032
25.004002,25.001606,0.31419593,0.1453211,96.0,21,-0.07650087,1782501560.3085032
25.000002,24.998589,0.22252294,0.14529786,100.0,21,-0.07644558,1782501560.3085032
24.996,24.990942,0.4100441,0.29098052,100.0,22,-0.079111814,1782501560.4091938
25.000002,24.996222,0.32285187,0.2910271,100.0,22,-0.07905652,1782501560.4091938
24.992,24.989155,0.23988773,0.29093397,100.0,22,-0.079001226,1782501560.4091938
25.000004,24.99276,0.41443887,0.43631017,59.0,23,-0.07832356,1782501560.4091938
24.992002,24.986055,0.327084,0.43617055,59.0,23,-0.07827879,1782501560.4091938
24.988003,24.983004,0.24419133,0.43610072,63.0,23,-0.07822349,1782501560.4091938
25.008,25.00392,0.42771447,0.14534435,100.0,21,-0.07678665,1782501560.4091938
25.015999,25.01326,0.34054083,0.14539084,100.0,21,-0.076731354,1782501560.4091938
25.008001,25.006298,0.2531452,0.14534435,96.0,21,-0.07667606,1782501560.4091938
24.996002,24.991493,0.37513995,0.29098052,100.0,22,-0.079256006,1782501560.5088558
25.000002,24.996649,0.28796425,0.2910271,100.0,22,-0.07920071,1782501560.5088558
24.996,24.989313,0.37948343,0.43624035,59.0,23,-0.078477524,1782501560.5088558
24.996,24.990484,0.29224542,0.43624035,59.0,23,-0.07842223,1782501560.5088558
25.008,25.00456,0.38843772,0.14534435,96.0,21,-0.076951586,1782501560.5088558
25.000002,24.997766,0.3010568,0.14529786,96.0,21,-0.07689629,1782501560.5088558
25.004002,25.002628,0.21819486,0.1453211,100.0,21,-0.076841,1782501560.5088558
25.003998,24.99842,0.44072706,0.29107368,100.0,22,-0.07948792,1782501560.6085255
24.991999,24.98793,0.34456542,0.29093397,100.0,22,-0.07943262,1782501560.6085255
24.988,24.984982,0.25729108,0.2908874,100.0,22,-0.07937733,1782501560.6085255
24.992002,24.984236,0.44482884,0.43617055,59.0,23,-0.0786999,1782501560.6085255
25.000004,24.993635,0.35772267,0.43631017,59.0,23,-0.0786446,1782501560.6085255
24.996,24.99073,0.27045035,0.43624035,59.0,23,-0.07858931,1782501560.6085255
25.008001,25.004827,0.3709814,0.14534435,100.0,21,-0.0771184,1782501560.6085255
25.000002,24.99797,0.28360522,0.14529786,100.0,21,-0.0770631,1782501560.6085255
24.992,24.988222,0.3227485,0.29093397,100.0,22,-0.07963546,1782501560.7088206
24.987999,24.985113,0.24420983,0.2908874,100.0,22,-0.07958017,1782501560.7088206
24.992002,24.984688,0.41866663,0.43617055,59.0,23,-0.07892158,1782501560.7088206
24.992002,24.987003,0.24423042,0.43617055,59.0,23,-0.07881099,1782501560.7088206
25.016,25.011768,0.4365821,0.14539084,96.0,21,-0.07736676,1782501560.7088206
25.016,25.01314,0.3492721,0.14539084,100.0,21,-0.07731146,1782501560.7088206
25.004002,25.002254,0.2574684,0.1453211,100.0,21,-0.077256165,1782501560.7088206
25.000002,24.995293,0.38828662,0.2910271,100.0,22,-0.07980703,1782501560.809574
24.995998,24.992493,0.30100343,0.29098052,100.0,22,-0.07975173,1782501560.809574
24.996002,24.993357,0.21811673,0.29098052,100.0,22,-0.07969643,1782501560.809574
25.004004,24.997179,0.38833007,0.43637997,63.0,23,-0.07902759,1782501560.809574
24.988,24.983244,0.21801881,0.43610072,63.0,23,-0.07892824,1782501560.809574
25.012003,25.008286,0.40595913,0.1453676,100.0,21,-0.07751477,1782501560.809574
25.012001,25.009548,0.31866133,0.1453676,100.0,21,-0.07745947,1782501560.809574
25.008001,25.00655,0.22695872,0.14534435,100.0,21,-0.07740417,1782501560.809574
25.000002,24.994423,0.44065657,0.2910271,100.0,22,-0.08005921,1782501560.9092093
24.995998,24.991869,0.34897014,0.29098052,100.0,22,-0.08000391,1782501560.9092093
24.995998,24.992935,0.26174727,0.29098052,100.0,22,-0.07994861,1782501560.9092093
24.996,24.988232,0.4449,0.43624035,59.0,23,-0.07928073,1782501560.9092093
24.996,24.989634,0.3576654,0.43624035,59.0,23,-0.07922543,1782501560.9092093
24.996,24.990683,0.2747998,0.43624035,59.0,23,-0.07917013,1782501560.9092093
25.004002,25.00192,0.28801417,0.1453211,100.0,21,-0.07759269,1782501560.9092093
24.995998,24.991152,0.39695978,0.29098052,100.0,22,-0.08022414,1782501561.009454
24.991999,24.988386,0.30966553,0.29093397,100.0,22,-0.08016884,1782501561.009454
24.992,24.989277,0.22680438,0.29093397,100.0,22,-0.080113545,1782501561.009454
24.992002,24.984903,0.4055854,0.43617055,63.0,23,-0.07945448,1782501561.009454
24.988,24.982222,0.31395188,0.43610072,59.0,23,-0.07939918,1782501561.009454
24.992002,24.987127,0.23114802,0.43617055,63.0,23,-0.079343885,1782501561.009454
25.004002,25.000214,0.4101927,0.1453211,93.0,21,-0.07789036,1782501561.009454
25.000004,24.99847,0.2356119,0.14529786,93.0,21,-0.07777977,1782501561.009454
24.991999,24.988935,0.26170537,0.29093397,100.0,22,-0.08031205,1782501561.1100523
24.992,24.985636,0.35760817,0.43617055,59.0,23,-0.07961965,1782501561.1100523
24.988003,24.982733,0.2703638,0.43610072,63.0,23,-0.079564355,1782501561.1100523
25.012001,25.008762,0.37540552,0.1453676,96.0,21,-0.07807246,1782501561.1100523
24.995998,24.991013,0.4056826,0.29098052,100.0,22,-0.08062477,1782501561.2098217
25.000002,24.996279,0.31850138,0.2910271,100.0,22,-0.08056947,1782501561.2098217
24.996,24.993237,0.23120236,0.29098052,100.0,22,-0.08051418,1782501561.2098217
24.995998,24.988829,0.40999958,0.43624035,59.0,23,-0.07983603,1782501561.2098217
24.996,24.990053,0.32713634,0.43624035,59.0,23,-0.07978074,1782501561.2098217
24.984003,24.979088,0.2354334,0.43603092,59.0,23,-0.079725444,1782501561.2098217
25.008001,25.003996,0.42335024,0.14534435,100.0,21,-0.078290544,1782501561.2098217
25.004002,25.001322,0.33601397,0.1453211,96.0,21,-0.078235246,1782501561.2098217
25.008001,25.006342,0.24878062,0.14534435,100.0,21,-0.078179955,1782501561.2098217
25.004002,24.999292,0.38834876,0.29107368,100.0,22,-0.080730096,1782501561.3099484
24.992002,24.989357,0.21808182,0.29093397,100.0,22,-0.08061951,1782501561.3099484
24.996,24.989042,0.3969161,0.43624035,59.0,23,-0.07996163,1782501561.3099484
24.996,24.990381,0.3009683,0.43624035,59.0,23,-0.07990634,1782501561.3099484
24.996,24.991203,0.22246198,0.43624035,59.0,23,-0.07985104,1782501561.3099484
25.008003,25.004356,0.40153003,0.14534435,100.0,21,-0.078409195,1782501561.3099484
24.996,24.99355,0.31845748,0.1452746,89.0,21,-0.0783539,1782501561.3099484
25.0,24.998508,0.23124892,0.14529786,96.0,21,-0.0782986,1782501561.3099484
25.000002,24.995686,0.362113,0.2910271,100.0,22,-0.08093413,1782501561.4101703
24.991999,24.988794,0.27478874,0.29093397,100.0,22,-0.08087884,1782501561.4101703
25.000002,24.994535,0.2879302,0.43631017,59.0,23,-0.080109656,1782501561.4101703
25.008001,25.00463,0.3840737,0.14534435,100.0,21,-0.0786056,1782501561.4101703
25.000002,24.99782,0.2966942,0.14529786,100.0,21,-0.0785503,1782501561.4101703
24.996,24.990725,0.42312846,0.29098052,100.0,22,-0.081156,1782501561.5103598
25.000002,24.996109,0.33158857,0.2910271,100.0,22,-0.0811007,1782501561.5103598
24.996,24.993113,0.24428801,0.29098052,100.0,22,-0.081045404,1782501561.5103598
24.996,24.988611,0.4230829,0.43624035,59.0,23,-0.080377996,1782501561.5103598
24.996,24.989937,0.33587095,0.43624035,59.0,23,-0.0803227,1782501561.5103598
24.988,24.98296,0.24855149,0.43610072,63.0,23,-0.080267675,1782501561.5103598
25.008003,25.003695,0.44080657,0.14534435,96.0,21,-0.07885158,1782501561.5103598
25.012001,25.00914,0.34921625,0.1453676,100.0,21,-0.07879628,1782501561.5103598
25.012001,25.010208,0.26191604,0.1453676,100.0,21,-0.078740984,1782501561.5103598
25.0,24.995358,0.38393635,0.2910271,100.0,22,-0.081314735,1782501561.610716
25.004002,25.000546,0.2967246,0.29107368,100.0,22,-0.08125944,1782501561.610716
25.000002,24.99318,0.38826793,0.43631017,59.0,23,-0.08054484,1782501561.610716
24.996,24.991241,0.2180886,0.43624035,63.0,23,-0.08043425,1782501561.610716
25.004004,25.001661,0.30983233,0.1453211,100.0,21,-0.078943335,1782501561.610716
25.004002,25.002588,0.22255854,0.1453211,100.0,21,-0.07888804,1782501561.610716
24.995996,24.990648,0.42748997,0.29098052,100.0,22,-0.0815271,1782501561.7114336
24.988,24.983992,0.3401498,0.2908874,100.0,22,-0.0814718,1782501561.7114336
24.984001,24.981028,0.2528903,0.29084083,100.0,22,-0.0814165,1782501561.7114336
24.996,24.988462,0.4318169,0.43624035,59.0,23,-0.08075005,1782501561.7114336
24.996,24.989819,0.3445816,0.43624035,63.0,23,-0.08069475,1782501561.7114336
25.000002,24.994823,0.26175734,0.43631017,63.0,23,-0.08063945,1782501561.7114336
25.000004,24.99702,0.3577744,0.14529786,96.0,21,-0.079159,1782501561.7114336
25.000002,24.998163,0.26615337,0.14529786,100.0,21,-0.07910371,1782501561.7114336
24.996,24.991425,0.37951338,0.29098052,100.0,22,-0.081696525,1782501561.8110344
24.991999,24.988596,0.29222137,0.29093397,100.0,22,-0.081641234,1782501561.8110344
24.988,24.981249,0.38370982,0.43610072,59.0,23,-0.08091927,1782501561.8110344
24.988003,24.982437,0.29652387,0.43610072,59.0,23,-0.080863975,1782501561.8110344
25.012001,25.009659,0.30993146,0.1453676,100.0,21,-0.079339676,1782501561.8110344
25.000004,24.998629,0.21815996,0.14529786,100.0,21,-0.07928438,1782501561.8110344
24.991999,24.987013,0.40561768,0.29093397,100.0,22,-0.0819158,1782501561.911351
24.996,24.992277,0.3184504,0.29098052,100.0,22,-0.081860505,1782501561.911351
25.000002,24.99283,0.4100652,0.43631017,59.0,23,-0.081147335,1782501561.911351
24.992004,24.986113,0.3227353,0.43617055,56.0,23,-0.081092045,1782501561.911351
24.992002,24.987043,0.23986961,0.43617055,59.0,23,-0.08103675,1782501561.911351
25.012001,25.008068,0.41905335,0.1453676,93.0,21,-0.079606615,1782501561.911351
25.012001,25.009321,0.33612147,0.1453676,96.0,21,-0.07955132,1782501561.911351
25.000002,24.998343,0.24870105,0.14529786,100.0,21,-0.079496026,1782501561.911351
24.987997,24.985025,0.2529308,0.2908874,100.0,22,-0.082028545,1782501562.0115302
24.996002,24.988388,0.436166,0.43624035,63.0,23,-0.08136971,1782501562.0115302
25.004004,24.997759,0.34906644,0.43637997,63.0,23,-0.081314415,1782501562.0115302
25.000002,24.99487,0.2574072,0.43631017,63.0,23,-0.081259124,1782501562.0115302
25.012,25.007614,0.4452416,0.1453676,93.0,21,-0.079818465,1782501562.0115302
24.996002,24.993082,0.35335505,0.1452746,93.0,21,-0.079763174,1782501562.0115302
25.000004,24.994577,0.43192023,0.2910271,100.0,22,-0.08236815,1782501562.1115785
24.996,24.991808,0.35334376,0.29098052,100.0,22,-0.08231286,1782501562.1115785
25.000002,24.996891,0.26613984,0.2910271,100.0,22,-0.08225592,1782501562.1115785
25.000002,24.992233,0.44497123,0.43631017,59.0,23,-0.081588276,1782501562.1115785
24.992002,24.985699,0.3532595,0.43617055,59.0,23,-0.08153298,1782501562.1115785
25.012001,25.00997,0.28374135,0.1453676,96.0,21,-0.079954095,1782501562.1115785
25.004002,24.998344,0.4450777,0.29107368,100.0,22,-0.082579084,1782501562.2117639
25.000002,24.995749,0.35776255,0.2910271,100.0,22,-0.082523786,1782501562.2117639
24.991999,24.988842,0.27041563,0.29093397,100.0,22,-0.082468495,1782501562.2117639
25.000002,24.996763,0.37522542,0.14529786,100.0,21,-0.080222465,1782501562.2117639
25.000002,24.997921,0.28796813,0.14529786,96.0,21,-0.080167174,1782501562.2117639
24.987999,24.984795,0.27474475,0.2908874,100.0,22,-0.08268992,1782501562.3120337
24.992,24.985445,0.37068978,0.43617055,59.0,23,-0.08197579,1782501562.3120337
24.996,24.990585,0.2835346,0.43624035,59.0,23,-0.0819205,1782501562.3120337
25.015999,25.012693,0.37983105,0.14539084,93.0,21,-0.080436945,1782501562.3120337
24.996,24.991684,0.36205503,0.29098052,100.0,22,-0.082975425,1782501562.4121845
24.984001,24.978588,0.28339848,0.43603092,59.0,23,-0.08215932,1782501562.4121845
25.008001,25.004696,0.3797096,0.14534435,100.0,21,-0.080672674,1782501562.4121845
25.004004,25.001871,0.29237786,0.1453211,96.0,21,-0.080617376,1782501562.4121845
24.988,24.983494,0.37501988,0.2908874,100.0,22,-0.0831935,1782501562.5124476
24.988,24.981316,0.379362,0.43610072,63.0,23,-0.082415506,1782501562.5124476
25.004002,25.000563,0.38837558,0.1453211,93.0,21,-0.08089099,1782501562.5124476
25.000002,24.997713,0.30541977,0.14529786,100.0,21,-0.0808357,1782501562.5124476
25.000002,24.995153,0.39702332,0.2910271,100.0,22,-0.08343376,1782501562.6125736
25.000002,24.996387,0.30976468,0.2910271,100.0,22,-0.08337847,1782501562.6125736
24.988,24.985357,0.21804692,0.2908874,100.0,22,-0.08332317,1782501562.6125736
24.992002,24.985044,0.3968526,0.43617055,56.0,23,-0.08265433,1782501562.6125736
24.988003,24.983208,0.2223908,0.43610072,59.0,23,-0.08254374,1782501562.6125736
25.008001,25.004213,0.41025832,0.14534435,96.0,21,-0.081107855,1782501562.6125736
25.008003,25.005438,0.32733932,0.14534435,96.0,21,-0.08105256,1782501562.6125736
25.004004,25.00247,0.2356496,0.1453211,100.0,21,-0.08099726,1782501562.6125736
24.992002,24.986578,0.43178198,0.29093397,100.0,22,-0.08366398,1782501562.7128017
24.996002,24.988312,0.440539,0.43624035,59.0,23,-0.08290484,1782501562.7128017
24.992002,24.98582,0.34452647,0.43617055,59.0,23,-0.08284954,1782501562.7128017
24.996,24.990776,0.266077,0.43624035,59.0,23,-0.08279425,1782501562.7128017
25.012001,25.008955,0.36231095,0.1453676,96.0,21,-0.08129496,1782501562.7128017
25.016003,25.014067,0.27505517,0.14539084,100.0,21,-0.08123966,1782501562.7128017
24.991999,24.98844,0.30530453,0.29093397,100.0,22,-0.08377719,1782501562.8130383
25.000002,24.992971,0.40135345,0.43631017,63.0,23,-0.08305496,1782501562.8130383
24.996,24.99022,0.31405237,0.43624035,56.0,23,-0.08299966,1782501562.8130383
25.000002,24.99738,0.33159724,0.14529786,96.0,21,-0.08146085,1782501562.8130383
25.000002,24.995424,0.37957412,0.2910271,100.0,22,-0.08395999,1782501562.9131942
24.988,24.984598,0.29217458,0.2908874,100.0,22,-0.08390469,1782501562.9131942
24.996,24.989244,0.38383263,0.43624035,59.0,23,-0.083207496,1782501562.9131942
24.996002,24.990435,0.2966188,0.43624035,59.0,23,-0.0831522,1782501562.9131942
25.000002,24.994347,0.44500646,0.2910271,100.0,22,-0.08416878,1782501563.0133016
24.995998,24.992842,0.2704589,0.29098052,100.0,22,-0.08405818,1782501563.0133016
24.992002,24.985575,0.3619806,0.43617055,59.0,23,-0.083344296,1782501563.0133016
24.992002,24.986685,0.27475584,0.43617055,59.0,23,-0.083289,1782501563.0133016
25.004,25.000696,0.37964886,0.1453211,100.0,21,-0.08178971,1782501563.0133016
24.996,24.990799,0.41876695,0.29098052,100.0,22,-0.08438946,1782501563.113544
24.995998,24.992048,0.33588526,0.29098052,100.0,22,-0.08433417,1782501563.113544
24.991999,24.989113,0.24424891,0.29093397,100.0,22,-0.08427914,1782501563.113544
24.992002,24.98588,0.3401778,0.43617055,63.0,23,-0.08355119,1782501563.113544
24.988,24.982916,0.25291166,0.43610072,59.0,23,-0.08349589,1782501563.113544
25.004005,24.999697,0.4407361,0.1453211,100.0,21,-0.08205572,1782501563.113544
25.004002,25.001081,0.35346815,0.1453211,100.0,21,-0.08200043,1782501563.113544
25.000002,24.998209,0.2617904,0.14529786,96.0,21,-0.08194513,1782501563.113544
24.996,24.991222,0.39259806,0.29098052,100.0,22,-0.08453222,1782501563.2137017
25.000002,24.996357,0.40140158,0.14529786,96.0,21,-0.082218744,1782501563.2137017
25.004002,25.00155,0.3185594,0.1453211,96.0,21,-0.08216345,1782501563.2137017
25.004,25.002508,0.23128591,0.1453211,93.0,21,-0.082108155,1782501563.2137017
25.004002,24.999931,0.34473088,0.29107368,100.0,22,-0.08468763,1782501563.3138902
24.987999,24.98489,0.26601204,0.2908874,100.0,22,-0.08463233,1782501563.3138902
24.996,24.989697,0.35331604,0.43624035,63.0,23,-0.08391821,1782501563.3138902
24.992002,24.986732,0.27040708,0.43617055,59.0,23,-0.08386291,1782501563.3138902
25.000002,24.996828,0.37086272,0.14529786,96.0,21,-0.08236672,1782501563.3138902
25.000002,24.996494,0.30105162,0.2910271,100.0,22,-0.08483897,1782501563.4141982
24.988,24.982384,0.300872,0.43610072,63.0,23,-0.08406025,1782501563.4141982
25.008001,25.00555,0.31861037,0.14534435,100.0,21,-0.08253094,1782501563.4141982
25.004002,25.00255,0.22692241,0.1453211,100.0,21,-0.08247564,1782501563.4141982
24.991999,24.989069,0.24862202,0.29093397,100.0,22,-0.08502914,1782501563.5142446
24.992002,24.98454,0.42738754,0.43617055,59.0,23,-0.08435005,1782501563.5142446
24.996,24.990911,0.2529926,0.43624035,59.0,23,-0.084250696,1782501563.5142446
25.004002,25.002117,0.27055955,0.1453211,100.0,21,-0.0827035,1782501563.5142446
24.996,24.989109,0.3925669,0.43624035,59.0,23,-0.08452595,1782501563.614542
25.000002,24.995243,0.21812353,0.43631017,59.0,23,-0.08441536,1782501563.614542
25.016,25.012283,0.40602407,0.14539084,93.0,21,-0.082980186,1782501563.614542
25.008001,25.006508,0.23132291,0.14534435,96.0,21,-0.08286939,1782501563.614542
24.992,24.988699,0.283499,0.29093397,100.0,22,-0.08538355,1782501563.7146652
24.991999,24.986536,0.28783804,0.43617055,63.0,23,-0.08461413,1782501563.7146652
25.012001,25.008629,0.38413513,0.1453676,100.0,21,-0.083141305,1782501563.7146652
25.016,25.013817,0.29688406,0.14539084,100.0,21,-0.083086014,1782501563.7146652
24.991999,24.988049,0.3358315,0.29093397,100.0,22,-0.08564118,1782501563.815244
24.991999,24.989025,0.2529713,0.29093397,100.0,22,-0.08558711,1782501563.815244
24.996,24.989758,0.3489547,0.43624035,59.0,23,-0.084863685,1782501563.815244
24.988003,24.982826,0.2616317,0.43610072,63.0,23,-0.08480839,1782501563.815244
25.004004,25.00102,0.35783166,0.1453211,100.0,21,-0.083334856,1782501563.815244
24.996,24.991291,0.38822445,0.29098052,100.0,22,-0.08584782,1782501563.9149997
24.992,24.988495,0.30095527,0.29093397,100.0,22,-0.08579253,1782501563.9149997
24.992,24.989317,0.22245511,0.29093397,100.0,22,-0.08573723,1782501563.9149997
25.000002,24.994328,0.30537853,0.43631017,59.0,23,-0.08502382,1782501563.9149997
25.000004,24.995167,0.22685985,0.43631017,59.0,23,-0.08496852,1782501563.9149997
25.004002,25.000286,0.4058293,0.1453211,96.0,21,-0.083540775,1782501563.9149997
25.004002,25.001493,0.3229231,0.1453211,100.0,21,-0.083485484,1782501563.9149997
24.996,24.990576,0.4318511,0.29098052,100.0,22,-0.086079255,1782501564.0152001
24.996,24.99289,0.26609722,0.29098052,100.0,22,-0.085968666,1782501564.0152001
25.000004,24.992311,0.44060954,0.43631017,63.0,23,-0.08529982,1782501564.0152001
25.004002,25.00197,0.2836506,0.1453211,100.0,21,-0.083652526,1782501564.0152001
24.984001,24.978384,0.30082384,0.43603092,59.0,23,-0.0854066,1782501564.1154327
24.991999,24.986725,0.42306075,0.29093397,100.0,22,-0.08647035,1782501564.2156081
24.996,24.988537,0.4274559,0.43624035,63.0,23,-0.08570665,1782501564.2156081
24.996,24.989878,0.34023225,0.43624035,59.0,23,-0.08565135,1782501564.2156081
25.000002,24.997143,0.34904873,0.14529786,96.0,21,-0.08411302,1782501564.2156081
25.000004,24.998117,0.27051628,0.14529786,96.0,21,-0.08405772,1782501564.2156081
25.000002,24.995558,0.37084952,0.2910271,100.0,22,-0.08661931,1782501564.31585
24.988,24.98138,0.3750022,0.43610072,59.0,23,-0.085850365,1782501564.31585
24.992,24.987291,0.38816234,0.29093397,100.0,22,-0.086854085,1782501564.4159443
24.980003,24.97521,0.2223196,0.43596113,63.0,23,-0.08597407,1782501564.4159443
25.012001,25.008354,0.40159425,0.1453676,96.0,21,-0.0845296,1782501564.4159443
24.988,24.98428,0.31834847,0.2908874,100.0,22,-0.087012306,1782501564.5161703
24.992,24.989237,0.23116536,0.29093397,100.0,22,-0.086957015,1782501564.5161703
24.988003,24.982113,0.32268363,0.43610072,56.0,23,-0.086231,1782501564.5161703
25.004,25.000069,0.41891932,0.1453211,93.0,21,-0.0847639,1782501564.5161703
25.008001,25.005322,0.33606774,0.14534435,100.0,21,-0.0847086,1782501564.5161703
25.008001,25.006384,0.24441625,0.14534435,100.0,21,-0.08465331,1782501564.5161703
25.003998,24.998869,0.4145381,0.29107368,100.0,22,-0.087315254,1782501564.6166105
24.988,24.980614,0.4229475,0.43610072,59.0,23,-0.08654631,1782501564.6166105
24.992002,24.985939,0.33581725,0.43617055,63.0,23,-0.08649101,1782501564.6166105
24.992002,24.98696,0.24859127,0.43617055,59.0,23,-0.08643572,1782501564.6166105
25.012003,25.007694,0.44087708,0.1453676,100.0,21,-0.085014135,1782501564.6166105
25.000002,24.998255,0.25742722,0.14529786,96.0,21,-0.084903575,1782501564.6166105
24.991999,24.98665,0.42742154,0.29093397,100.0,22,-0.08752547,1782501564.7166047
24.996,24.99199,0.3402587,0.29098052,100.0,22,-0.087470174,1782501564.7166047
25.004004,24.996387,0.4363056,0.43637997,63.0,23,-0.086756766,1782501564.7166047
25.000004,24.99376,0.3490106,0.43631017,63.0,23,-0.08670147,1782501564.7166047
24.992002,24.986826,0.26167357,0.43617055,63.0,23,-0.08664617,1782501564.7166047
25.008001,25.005018,0.3578889,0.14534435,100.0,21,-0.08515451,1782501564.7166047
24.991999,24.987808,0.35328722,0.29093397,100.0,22,-0.08766343,1782501564.816812
24.992002,24.984314,0.44046852,0.43617055,59.0,23,-0.08693953,1782501564.816812
25.004002,25.000956,0.36219507,0.1453211,96.0,21,-0.08533016,1782501564.816812
25.004002,25.002068,0.27492324,0.1453211,100.0,21,-0.08527487,1782501564.816812
24.984001,24.977448,0.3705711,0.43603092,59.0,23,-0.08715477,1782501564.9170294
24.988,24.982588,0.28344387,0.43610072,59.0,23,-0.08709948,1782501564.9170294
25.000002,24.99311,0.39262974,0.43631017,59.0,23,-0.08738835,1782501565.017185
25.008001,25.004425,0.3971661,0.14534435,96.0,21,-0.085834004,1782501565.017185
