calculated_range,x,y,z,intensity,ring,time,timestamp,cloud_index
24.984,24.979992,0.34009534,0.29084083,62.0,22,-0.02398278,1782504365.0147412,8
24.984001,24.981028,0.2528903,0.29084083,62.0,22,-0.023927484,1782504365.0147412,8
24.984,24.981728,0.17004208,0.29084083,62.0,22,-0.023862446,1782504365.0147412,8
24.988,24.98176,0.34884304,0.43610072,77.0,23,-0.023194795,1782504365.0147412,8
24.992002,24.986778,0.26603445,0.43617055,73.0,23,-0.023139501,1782504365.0147412,8
24.988,24.983555,0.17877735,0.43610072,73.0,23,-0.023084205,1782504365.0147412,8
25.000002,24.995617,0.445028,0.14529786,36.0,21,-0.021721736,1782504365.0147412,8
24.992,24.988956,0.3620212,0.14525135,35.0,21,-0.02166644,1782504365.0147412,8
24.988,24.986067,0.27474728,0.1452281,34.0,21,-0.021611143,1782504365.0147412,8
24.988003,24.986908,0.18316697,0.1452281,37.0,21,-0.021555847,1782504365.0147412,8
24.991999,24.9857,0.47976112,0.29093397,62.0,22,-0.024273327,1782504365.1154397,9
24.992,24.988495,0.30095527,0.29093397,61.0,22,-0.024162736,1782504365.1154397,9
24.991999,24.989391,0.21372083,0.29093397,61.0,22,-0.02410744,1782504365.1154397,9
24.996002,24.987589,0.47978756,0.43624035,73.0,23,-0.023491986,1782504365.1154397,9
24.988,24.98233,0.30523193,0.43610072,77.0,23,-0.023381393,1782504365.1154397,9
24.984001,24.979244,0.21798392,0.43603092,73.0,23,-0.023326097,1782504365.1154397,9
24.996,24.99355,0.31845748,0.1452746,37.0,21,-0.021835187,1782504365.1154397,9
24.992002,24.990469,0.23553649,0.14525135,32.0,21,-0.021779893,1782504365.1154397,9
24.992,24.991138,0.14830208,0.14525135,34.0,21,-0.021724597,1782504365.1154397,9
24.984001,24.978271,0.44908124,0.29084083,62.0,22,-0.024434209,1782504365.2151175,10
24.984001,24.979687,0.36188123,0.29084083,61.0,22,-0.024378913,1782504365.2151175,10
24.988003,24.980001,0.45783633,0.43610072,73.0,23,-0.023644999,1782504365.2151175,10
24.988003,24.981447,0.37063044,0.43610072,77.0,23,-0.023589702,1782504365.2151175,10
24.976002,24.97059,0.28330776,0.43589133,73.0,23,-0.023534408,1782504365.2151175,10
24.984001,24.979425,0.19619851,0.43603092,80.0,23,-0.023479111,1782504365.2151175,10
24.992,24.988697,0.37946665,0.14525135,34.0,21,-0.02204418,1782504365.2151175,10
24.992,24.98987,0.29223755,0.14525135,36.0,21,-0.021988884,1782504365.2151175,10
24.992002,24.990738,0.20500499,0.14525135,35.0,21,-0.021933587,1782504365.2151175,10
24.984,24.977186,0.50576216,0.29084083,64.0,22,-0.024631517,1782504365.316208,11
24.996,24.990799,0.41876695,0.29098052,62.0,22,-0.02457622,1782504365.316208,11
24.988,24.98411,0.33142936,0.2908874,61.0,22,-0.02453407,1782504365.316208,11
24.987999,24.985113,0.24420983,0.2908874,64.0,22,-0.024478776,1782504365.316208,11
24.987999,24.985785,0.16135988,0.2908874,62.0,22,-0.02442348,1782504365.316208,11
24.992,24.982985,0.5102318,0.43617055,94.0,23,-0.023865229,1782504365.316208,11
24.988,24.980614,0.4229475,0.43610072,70.0,23,-0.023809934,1782504365.316208,11
24.988,24.98194,0.33576348,0.43610072,73.0,23,-0.023754638,1782504365.316208,11
24.991999,24.986914,0.25295213,0.43617055,77.0,23,-0.023699341,1782504365.316208,11
24.992,24.987644,0.16572325,0.43617055,77.0,23,-0.023644045,1782504365.316208,11
24.996,24.99177,0.43623304,0.1452746,34.0,21,-0.02225845,1782504365.316208,11
24.996002,24.993082,0.35335505,0.1452746,34.0,21,-0.022203153,1782504365.316208,11
24.988,24.986162,0.2660256,0.1452281,34.0,21,-0.022147857,1782504365.316208,11
24.992002,24.99097,0.17447256,0.14525135,34.0,21,-0.022092562,1782504365.316208,11
24.987999,24.98219,0.45352498,0.2908874,62.0,22,-0.024822678,1782504365.4156716,12
24.988,24.983559,0.37067148,0.2908874,62.0,22,-0.024767382,1782504365.4156716,12
24.984,24.9807,0.28340825,0.29084083,61.0,22,-0.024712086,1782504365.4156716,12
24.984,24.981503,0.20057268,0.29084083,62.0,22,-0.02465679,1782504365.4156716,12
24.996,24.987917,0.46235582,0.43624035,73.0,23,-0.02404372,1782504365.4156716,12
24.980003,24.973385,0.37488216,0.43596113,73.0,23,-0.023988424,1782504365.4156716,12
24.988,24.982536,0.28779197,0.43610072,77.0,23,-0.023933128,1782504365.4156716,12
24.984001,24.979391,0.200558,0.43603092,73.0,23,-0.023879057,1782504365.4156716,12
24.996002,24.991138,0.47112772,0.1452746,34.0,21,-0.022497276,1782504365.4156716,12
25.000002,24.996632,0.38395086,0.14529786,36.0,21,-0.022441981,1782504365.4156716,12
24.996002,24.993818,0.29664668,0.1452746,35.0,21,-0.022386685,1782504365.4156716,12
24.988,24.986702,0.20933288,0.1452281,34.0,21,-0.022331389,1782504365.4156716,12
24.991999,24.98553,0.4884703,0.29093397,66.0,22,-0.025041955,1782504365.5158124,13
24.988,24.983015,0.40555277,0.2908874,60.0,22,-0.024986658,1782504365.5158124,13
24.988,24.98428,0.31834847,0.2908874,61.0,22,-0.024931362,1782504365.5158124,13
24.988,24.985277,0.22676808,0.2908874,61.0,22,-0.024876066,1782504365.5158124,13
24.984,24.981892,0.14388244,0.29084083,62.0,22,-0.024820771,1782504365.5158124,13
24.992002,24.98325,0.49715152,0.43617055,77.0,23,-0.024261089,1782504365.5158124,13
24.992002,24.984833,0.40993398,0.43617055,77.0,23,-0.024205795,1782504365.5158124,13
24.992004,24.986113,0.3227353,0.43617055,73.0,23,-0.024150498,1782504365.5158124,13
24.988,24.983044,0.23983121,0.43610072,77.0,23,-0.024095202,1782504365.5158124,13
24.984003,24.979757,0.14824402,0.43603092,70.0,23,-0.024039906,1782504365.5158124,13
24.992,24.986456,0.5059404,0.14525135,34.0,21,-0.022716282,1782504365.5158124,13
24.992,24.98807,0.41871825,0.14525135,33.0,21,-0.022660986,1782504365.5158124,13
24.992002,24.989323,0.3358527,0.14525135,35.0,21,-0.02260569,1782504365.5158124,13
24.996002,24.994385,0.24429895,0.1452746,35.0,21,-0.022557102,1782504365.5158124,13
24.992,24.991085,0.15702564,0.14525135,34.0,21,-0.022501806,1782504365.5158124,13
24.992,24.986269,0.44922504,0.29093397,61.0,22,-0.025194252,1782504365.6161,14
24.984001,24.97975,0.35753354,0.29084083,61.0,22,-0.025138957,1782504365.6161,14
24.987999,24.984842,0.27037236,0.2908874,61.0,22,-0.025083661,1782504365.6161,14
24.984001,24.976002,0.45776305,0.43603092,77.0,23,-0.024421256,1782504365.6161,14
24.992002,24.986588,0.28348923,0.43617055,73.0,23,-0.024310663,1782504365.6161,14
24.988,24.983425,0.19622992,0.43610072,73.0,23,-0.024255367,1782504365.6161,14
25.012001,25.007217,0.46706468,0.1453676,41.0,21,-0.022865718,1782504365.6161,14
24.988,24.984697,0.37940592,0.1452281,34.0,21,-0.022810422,1782504365.6161,14
24.988,24.98587,0.29219076,0.1452281,37.0,21,-0.022755127,1782504365.6161,14
24.995998,24.989614,0.4841873,0.29098052,66.0,22,-0.02542041,1782504365.716171,15
24.987999,24.983154,0.39683273,0.2908874,62.0,22,-0.025365114,1782504365.716171,15
24.988,24.984388,0.30961597,0.2908874,62.0,22,-0.025309818,1782504365.716171,15
24.980001,24.97728,0.22669548,0.29079428,61.0,22,-0.025254522,1782504365.716171,15
24.979998,24.977892,0.1438594,0.29079428,62.0,22,-0.02519902,1782504365.716171,15
24.996,24.987333,0.49287015,0.43624035,73.0,23,-0.024641452,1782504365.716171,15
24.988003,24.980906,0.4055205,0.43610072,77.0,23,-0.024586156,1782504365.716171,15
24.992,24.986166,0.3183628,0.43617055,77.0,23,-0.024531608,1782504365.716171,15
24.988003,24.983128,0.23111102,0.43610072,77.0,23,-0.024476314,1782504365.716171,15
24.992002,24.987782,0.14393058,0.43617055,70.0,23,-0.024421018,1782504365.716171,15
24.992002,24.986546,0.50157946,0.14525135,34.0,21,-0.023076413,1782504365.716171,15
25.000002,24.996143,0.4144899,0.14529786,33.0,21,-0.023021117,1782504365.716171,15
24.996002,24.993439,0.32718223,0.1452746,35.0,21,-0.02296582,1782504365.716171,15
24.984,24.982428,0.23982148,0.14520486,34.0,21,-0.022910524,1782504365.716171,15
24.984003,24.983114,0.1526148,0.14520486,34.0,21,-0.022855228,1782504365.716171,15
24.972,24.96519,0.5055193,0.29070115,62.0,22,-0.02564827,1782504365.816337,16
24.987999,24.9828,0.41863292,0.2908874,60.0,22,-0.025592973,1782504365.816337,16
24.987997,24.98507,0.24858221,0.2908874,61.0,22,-0.025482383,1782504365.816337,16
25.000004,24.990894,0.51476854,0.43631017,94.0,23,-0.02486693,1782504365.816337,16
24.988003,24.980541,0.4273191,0.43610072,73.0,23,-0.024811633,1782504365.816337,16
24.992002,24.985939,0.33581725,0.43617055,77.0,23,-0.024756337,1782504365.816337,16
24.980001,24.974918,0.25283068,0.43596113,77.0,23,-0.02470104,1782504365.816337,16
24.980001,24.975647,0.16564369,0.43596113,73.0,23,-0.024645744,1782504365.816337,16
24.996002,24.991695,0.44059503,0.1452746,34.0,21,-0.0232673,1782504365.816337,16
24.996,24.993141,0.34899285,0.1452746,37.0,21,-0.023203932,1782504365.816337,16
24.996,24.994162,0.26611078,0.1452746,34.0,21,-0.023148635,1782504365.816337,16
24.996002,24.99494,0.17886332,0.1452746,36.0,21,-0.02309334,1782504365.816337,16
24.988,24.983686,0.36193916,0.2908874,62.0,22,-0.025771737,1782504365.9169266,17
24.984,24.980797,0.27470076,0.29084083,61.0,22,-0.02571644,1782504365.9169266,17
24.988,24.985603,0.18752335,0.2908874,62.0,22,-0.025661144,1782504365.9169266,17
24.996,24.989443,0.3707491,0.43624035,77.0,23,-0.02499111,1782504365.9169266,17
24.988,24.982588,0.28344387,0.43610072,73.0,23,-0.024935814,1782504365.9169266,17
24.992002,24.987425,0.19626133,0.43617055,77.0,23,-0.02488052,1782504365.9169266,17
24.996,24.991219,0.46676588,0.1452746,37.0,21,-0.023500882,1782504365.9169266,17
24.987999,24.981949,0.46660474,0.2908874,62.0,22,-0.02605009,1782504366.0167325,18
24.991999,24.987425,0.37945265,0.29093397,60.0,22,-0.025994794,1782504366.0167325,18
24.991999,24.988596,0.29222137,0.29093397,61.0,22,-0.025939498,1782504366.0167325,18
24.984001,24.981468,0.20493266,0.29084083,61.0,22,-0.025884474,1782504366.0167325,18
24.992002,24.983757,0.4709904,0.43617055,73.0,23,-0.02527161,1782504366.0167325,18
24.988,24.981249,0.38370982,0.43610072,73.0,23,-0.0252142,1782504366.0167325,18
24.992002,24.98732,0.20934395,0.43617055,77.0,23,-0.02510361,1782504366.0167325,18
24.992,24.986889,0.48413542,0.14525135,34.0,21,-0.023721352,1782504366.0167325,18
25.000002,24.996563,0.38831347,0.14529786,34.0,21,-0.023666056,1782504366.0167325,18
24.996,24.993765,0.3010086,0.1452746,34.0,21,-0.02361076,1782504366.0167325,18
24.996002,24.995214,0.13523857,0.1452746,100.0,21,-0.023500167,1782504366.0167325,18
24.988,24.98203,0.46223292,0.2908874,62.0,22,-0.02623885,1782504366.116932,19
24.984,24.979425,0.37933117,0.29084083,62.0,22,-0.026183553,1782504366.116932,19
24.984,24.980598,0.29212782,0.29084083,62.0,22,-0.026128259,1782504366.116932,19
24.996002,24.987837,0.46670482,0.43624035,73.0,23,-0.025465615,1782504366.116932,19
25.000002,24.993313,0.37954417,0.43631017,77.0,23,-0.025410319,1782504366.116932,19
24.992002,24.986486,0.29219866,0.43617055,73.0,23,-0.025355022,1782504366.116932,19
24.984003,24.979357,0.20490557,0.43603092,77.0,23,-0.025299726,1782504366.116932,19
24.984001,24.97906,0.47526127,0.14520486,34.0,21,-0.02394274,1782504366.116932,19
24.992,24.988564,0.38818917,0.14525135,34.0,21,-0.023878418,1782504366.116932,19
25.004002,25.001713,0.30546865,0.1453211,34.0,21,-0.023823122,1782504366.116932,19
24.991999,24.990664,0.21372817,0.14525135,37.0,21,-0.023767827,1782504366.116932,19
24.991999,24.985949,0.46667945,0.29093397,60.0,22,-0.026472433,1782504366.2171006,20
24.984,24.980547,0.29648724,0.29084083,60.0,22,-0.02636184,1782504366.2171006,20
24.988,24.98543,0.20933805,0.2908874,60.0,22,-0.026306543,1782504366.2171006,20
24.992002,24.985249,0.38377124,0.43617055,77.0,23,-0.025627688,1782504366.2171006,20
24.988,24.983282,0.21367052,0.43610072,73.0,23,-0.025517097,1782504366.2171006,20
24.996,24.99097,0.47985107,0.1452746,34.0,21,-0.024142466,1782504366.2171006,20
25.000002,24.996496,0.39267635,0.14529786,34.0,21,-0.024087172,1782504366.2171006,20
24.992,24.989605,0.31404513,0.14525135,34.0,21,-0.024031876,1782504366.2171006,20
24.988,24.981703,0.47968435,0.2908874,62.0,22,-0.026692629,1782504366.3178544,21
24.988,24.985357,0.21804692,0.2908874,62.0,22,-0.026539886,1782504366.3178544,21
24.992002,24.983507,0.484071,0.43617055,77.0,23,-0.025927022,1782504366.3178544,21
24.996,24.989042,0.3969161,0.43624035,73.0,23,-0.025869614,1782504366.3178544,21
24.988003,24.983208,0.2223908,0.43610072,77.0,23,-0.025759023,1782504366.3178544,21
24.988,24.98383,0.13518709,0.43610072,66.0,23,-0.025703726,1782504366.3178544,21
24.988003,24.982546,0.5014992,0.1452281,34.0,21,-0.02438511,1782504366.3178544,21
24.995998,24.992212,0.41006145,0.1452746,34.0,21,-0.024329813,1782504366.3178544,21
24.995998,24.993492,0.32281977,0.1452746,37.0,21,-0.024274517,1782504366.3178544,21
25.000002,24.998426,0.23997508,0.14529786,36.0,21,-0.02421922,1782504366.3178544,21
24.988,24.987139,0.14827834,0.1452281,34.0,21,-0.024163924,1782504366.3178544,21
24.972004,24.96528,0.5011504,0.29070115,68.0,22,-0.026910713,1782504366.4174778,22
24.988,24.982872,0.4142728,0.2908874,58.0,22,-0.026855417,1782504366.4174778,22
24.984,24.980165,0.3270167,0.29084083,61.0,22,-0.026800122,1782504366.4174778,22
24.988,24.985155,0.23984934,0.2908874,62.0,22,-0.026744826,1782504366.4174778,22
24.988,24.985842,0.15263872,0.2908874,60.0,22,-0.02668953,1782504366.4174778,22
24.996,24.987072,0.50595266,0.43624035,77.0,23,-0.026130326,1782504366.4174778,22
24.992,24.984613,0.4230152,0.43617055,73.0,23,-0.02607503,1782504366.4174778,22
24.992,24.985996,0.33144465,0.43617055,77.0,23,-0.026019733,1782504366.4174778,22
24.996,24.991,0.24426949,0.43624035,77.0,23,-0.025964437,1782504366.4174778,22
24.984001,24.979675,0.16132261,0.43603092,77.0,23,-0.02590914,1782504366.4174778,22
25.000002,24.994188,0.5191895,0.14529786,34.0,21,-0.024593623,1782504366.4174778,22
24.992,24.987772,0.43616322,0.14525135,33.0,21,-0.02453836,1782504366.4174778,22
25.000002,24.997143,0.34904873,0.14529786,36.0,21,-0.024483064,1782504366.4174778,22
24.992,24.990253,0.2573448,0.14525135,34.0,21,-0.02442777,1782504366.4174778,22
24.992,24.991,0.17011096,0.14525135,35.0,21,-0.024372473,1782504366.4174778,22
24.987999,24.982347,0.44479284,0.2908874,60.0,22,-0.02707827,1782504366.517626,23
24.988,24.98375,0.3575908,0.2908874,60.0,22,-0.027022975,1782504366.517626,23
24.984,24.976236,0.4446864,0.43603092,77.0,23,-0.02629979,1782504366.517626,23
24.992002,24.985575,0.3619806,0.43617055,73.0,23,-0.026244493,1782504366.517626,23
24.984001,24.978685,0.2746679,0.43603092,77.0,23,-0.026189199,1782504366.517626,23
24.988,24.983492,0.18750955,0.43610072,73.0,23,-0.026133902,1782504366.517626,23
24.992,24.988764,0.37510532,0.14525135,36.0,21,-0.024700163,1782504366.517626,23
24.992002,24.989922,0.28787595,0.14525135,35.0,21,-0.024644867,1782504366.517626,23
24.988,24.986774,0.2006111,0.1452281,35.0,21,-0.02458957,1782504366.517626,23
24.988,24.981785,0.4753125,0.2908874,61.0,22,-0.02730562,1782504366.617898,24
24.984,24.979225,0.3924096,0.29084083,62.0,22,-0.027250323,1782504366.617898,24
24.988,24.984442,0.30525568,0.2908874,62.0,22,-0.027193153,1782504366.617898,24
24.988,24.985394,0.21368662,0.2908874,61.0,22,-0.027137859,1782504366.617898,24
24.996,24.989178,0.3882058,0.43624035,77.0,23,-0.026473785,1782504366.617898,24
24.980001,24.975832,0.13514382,0.43596113,59.0,23,-0.026307896,1782504366.617898,24
24.988,24.982805,0.48841837,0.1452281,34.0,21,-0.024973067,1782504366.617898,24
24.996002,24.992287,0.40569943,0.1452746,34.0,21,-0.02491777,1782504366.617898,24
24.992,24.99055,0.2268135,0.14525135,34.0,21,-0.024807177,1782504366.617898,24
24.984,24.983189,0.13953385,0.14520486,33.0,21,-0.024751883,1782504366.617898,24
24.980001,24.9731,0.5100278,0.29079428,62.0,22,-0.027536102,1782504366.7180593,25
24.987997,24.982725,0.42299303,0.2908874,61.0,22,-0.027480807,1782504366.7180593,25
24.984,24.98005,0.335724,0.29084083,62.0,22,-0.02742551,1782504366.7180593,25
24.984001,24.981758,0.16569403,0.29084083,63.0,22,-0.027314918,1782504366.7180593,25
24.980003,24.973764,0.34873137,0.43596113,70.0,23,-0.02664703,1782504366.7180593,25
24.992002,24.98687,0.2573248,0.43617055,73.0,23,-0.026591733,1782504366.7180593,25
24.980003,24.97559,0.17437322,0.43596113,70.0,23,-0.026536709,1782504366.7180593,25
24.992002,24.98902,0.3576599,0.14525135,34.0,21,-0.02509248,1782504366.7180593,25
24.992002,24.990116,0.27042967,0.14525135,36.0,21,-0.025037184,1782504366.7180593,25
24.996002,24.994907,0.18322562,0.1452746,37.0,21,-0.024981888,1782504366.7180593,25
24.992,24.987291,0.38816234,0.29093397,62.0,22,-0.027639065,1782504366.818435,26
24.984,24.980495,0.30085894,0.29084083,62.0,22,-0.027583769,1782504366.818435,26
24.996,24.987503,0.4841484,0.43624035,73.0,23,-0.026912542,1782504366.818435,26
24.992002,24.986383,0.30092016,0.43617055,77.0,23,-0.026801951,1782504366.818435,26
