range,x,y,z,intensity,t,reflectivity,ring,ambient,timestamp
25104,25.093296,0.6093486,0.44344184,423.0,50485390,416,30,4692,1782509286.3069427
25111,25.09919,0.750293,0.20702104,394.0,50388360,517,31,52157,1782509286.3069427
25085,25.077328,0.5956551,0.20684408,335.0,50485390,525,31,14481,1782509286.3069427
25118,25.097578,0.7812688,0.68023324,359.0,50407610,407,29,30187,1782509286.401988
25111,25.10356,0.4554946,0.44355544,403.0,50600520,425,30,57711,1782509286.401988
25076,25.071512,0.4416135,0.20678282,337.0,50600520,501,31,15718,1782509286.401988
25123,25.102573,0.7814242,0.6803615,357.0,50424830,352,29,29320,1782509286.5005968
25115,25.098902,0.6271834,0.6801563,362.0,50521910,389,29,32137,1782509286.5005968
25103,25.090284,0.47294158,0.67984843,359.0,50617850,352,29,30230,1782509286.5005968
25111,25.100292,0.6095186,0.44355544,400.0,50521910,443,30,55720,1782509286.5005968
25097,25.085197,0.7498743,0.20692575,371.0,50424830,485,31,37578,1782509286.5005968
25101,25.084911,0.62683386,0.6797971,371.0,50530970,342,29,37175,1782509286.600911
25092,25.077091,0.7629418,0.44324705,417.0,50433890,455,30,446,1782509286.600911
25117,25.109558,0.4556035,0.44365284,413.0,50626910,414,30,64201,1782509286.600911
25108,25.096191,0.7502033,0.20700063,377.0,50433890,530,31,41324,1782509286.600911
25112,25.09928,0.47311106,0.68007934,367.0,50636990,384,29,35249,1782509286.705961
25113,25.102293,0.6095671,0.4435879,423.0,50540950,472,30,5207,1782509286.705961
25128,25.120554,0.45580313,0.44383138,423.0,50636990,446,30,5038,1782509286.705961
25064,25.043623,0.7795896,0.67884797,331.0,50435940,361,29,11886,1782509286.8039162
25097,25.082088,0.7630938,0.4433282,406.0,50435940,413,30,59392,1782509286.8039162
25100,25.092323,0.59601164,0.20694618,357.0,50533050,511,31,28671,1782509286.8039162
25104,25.099506,0.44210735,0.2069734,317.0,50629000,538,31,3381,1782509286.8039162
25082,25.061607,0.78014934,0.6793097,370.0,50427860,377,29,36621,1782509286.9021664
25079,25.066296,0.47248963,0.6792328,361.0,50620920,324,29,30579,1782509286.9021664
25112,25.104559,0.45551276,0.4435717,396.0,50620920,460,30,53120,1782509286.9021664
25076,25.064207,0.7492463,0.20678282,375.0,50427860,509,31,39570,1782509286.9021664
25114,25.109505,0.44228372,0.20704147,306.0,50620920,560,31,62014,1782509286.9021664
25128,25.10757,0.78157973,0.6804898,356.0,50427110,368,29,28696,1782509287.0054574
25067,25.054302,0.47226366,0.6789249,340.0,50620110,320,29,17174,1782509287.0054574
25101,25.086086,0.7632155,0.44339314,402.0,50427110,416,30,56932,1782509287.0054574
25118,25.10729,0.6096885,0.44366905,417.0,50524170,419,30,1177,1782509287.0054574
25093,25.081198,0.7497547,0.20689853,391.0,50427110,518,31,49906,1782509287.0054574
25097,25.092508,0.44198388,0.20692575,334.0,50620110,472,31,14343,1782509287.0054574
25108,25.087585,0.7809578,0.6799767,369.0,50421470,385,29,36435,1782509287.1022549
25099,25.091324,0.59598786,0.20693937,352.0,50518480,558,31,25250,1782509287.1022549
25098,25.085287,0.47284743,0.67972016,370.0,50602290,356,29,37043,1782509287.2051938
25090,25.079302,0.60900867,0.4432146,404.0,50506350,420,30,57942,1782509287.2051938
25085,25.073202,0.7495155,0.20684408,359.0,50409270,482,31,29819,1782509287.2051938
25091,25.083326,0.5957977,0.20688492,374.0,50506350,507,31,39234,1782509287.2051938
25087,25.066603,0.7803048,0.679438,359.0,50399200,351,29,29938,1782509287.3029861
25087,25.070919,0.6264844,0.679438,356.0,50496230,397,29,27798,1782509287.3029861
25089,25.074093,0.7628505,0.44319835,418.0,50399200,439,30,1100,1782509287.3029861
25085,25.077566,0.45502278,0.44313344,372.0,50580350,441,30,37585,1782509287.406435
25106,25.09856,0.45540386,0.4434743,392.0,50561000,452,30,50523,1782509287.5016162
25075,25.067331,0.5954174,0.20677601,340.0,50465210,526,31,17443,1782509287.5016162
25066,25.061514,0.44143713,0.20671475,298.0,50561000,556,31,56272,1782509287.5016162
25091,25.0706,0.7804292,0.67954063,364.0,50359740,372,29,33052,1782509287.6016233
25130,25.115068,0.7640975,0.44386384,450.0,50359740,440,30,22154,1782509287.6016233
25117,25.10629,0.60966426,0.44365284,423.0,50456650,426,30,4908,1782509287.6016233
25113,25.101189,0.7503528,0.20703466,405.0,50359740,502,31,59222,1782509287.6016233
25102,25.094322,0.5960592,0.20695978,366.0,50456650,547,31,34186,1782509287.6016233
25101,25.096506,0.44205442,0.20695299,313.0,50552450,503,31,1005,1782509287.6016233
25121,25.106075,0.76382375,0.44371775,390.0,50367620,448,30,49593,1782509287.704512
25097,25.089325,0.59594035,0.20692575,379.0,50464580,534,31,42349,1782509287.704512
25077,25.060926,0.6262347,0.67918146,362.0,50496010,350,29,31654,1782509287.8059802
25070,25.0573,0.47232017,0.67900187,370.0,50591950,378,29,36406,1782509287.8059802
25094,25.0833,0.60910577,0.44327953,408.0,50496010,476,30,60876,1782509287.8059802
25095,25.087564,0.45520425,0.44329575,370.0,50591950,434,30,36559,1782509287.8059802
25073,25.06533,0.5953698,0.20676239,374.0,50496010,507,31,38896,1782509287.8059802
25080,25.07551,0.44168404,0.20681004,314.0,50591950,528,31,1167,1782509287.8059802
25111,25.090584,0.7810511,0.68005365,393.0,50416040,347,29,51833,1782509287.9072797
25108,25.097294,0.60944575,0.44350675,434.0,50513100,509,30,11828,1782509287.9072797
25069,25.057209,0.74903697,0.20673516,356.0,50416040,520,31,27428,1782509287.9072797
25080,25.072329,0.59553623,0.20681004,376.0,50513100,496,31,40341,1782509287.9072797
25063,25.058514,0.44138423,0.20669432,306.0,50609000,530,31,61406,1782509287.9072797
25104,25.08791,0.6269088,0.6798741,382.0,50516670,405,29,44449,1782509288.001083
25082,25.07751,0.44171932,0.20682366,312.0,50612620,545,31,65387,1782509288.001083
25122,25.105898,0.6273581,0.6803359,352.0,50518390,387,29,25959,1782509288.1029046
25134,25.12127,0.47352538,0.68064374,384.0,50614330,396,29,46339,1782509288.1029046
25090,25.085508,0.44186044,0.20687811,324.0,50614330,534,31,7595,1782509288.1029046
25098,25.083088,0.7631242,0.44334444,441.0,50392990,429,30,15832,1782509288.2042618
25111,25.106504,0.44223082,0.20702104,328.0,50585860,503,31,10617,1782509288.2042618
25084,25.067923,0.6264095,0.67936105,370.0,50473230,377,29,36663,1782509288.303904
25082,25.069294,0.47254613,0.6793097,387.0,50569120,384,29,47278,1782509288.303904
25124,25.109074,0.763915,0.44376644,424.0,50376300,426,30,5683,1782509288.303904
25112,25.101292,0.60954285,0.4435717,407.0,50473230,469,30,60653,1782509288.303904
25108,25.100561,0.45544016,0.44350675,409.0,50569120,354,30,61821,1782509288.303904
25110,25.09819,0.7502631,0.20701425,399.0,50376300,508,31,55344,1782509288.303904
25111,25.10332,0.5962731,0.20702104,382.0,50473230,524,31,44552,1782509288.303904
25107,25.086588,0.7809267,0.6799511,382.0,50403970,385,29,44616,1782509288.4073453
25103,25.08691,0.6268838,0.67984843,377.0,50501050,352,29,41574,1782509288.4073453
25092,25.0813,0.60905725,0.44324705,416.0,50501050,429,30,65494,1782509288.4073453
25104,25.096561,0.4553676,0.44344184,376.0,50596940,361,30,40908,1782509288.4073453
25078,25.07033,0.59548867,0.20679642,377.0,50501050,546,31,40668,1782509288.4073453
25101,25.088285,0.47290394,0.6797971,372.0,50629890,367,29,38299,1782509288.6023765
25106,25.094193,0.75014347,0.20698702,363.0,50436770,515,31,32539,1782509288.6023765
25101,25.093323,0.5960354,0.20695299,381.0,50533900,500,31,43866,1782509288.6023765
25094,25.089508,0.44193098,0.20690534,339.0,50629890,507,31,17250,1782509288.6023765
25089,25.084509,0.4418428,0.2068713,340.0,50675710,549,31,17560,1782509288.7045977
25077,25.064297,0.47245198,0.67918146,367.0,50690690,371,29,34683,1782509288.8029075
25064,25.056334,0.59515584,0.20670113,336.0,50594640,514,31,14816,1782509288.8029075
25058,25.053514,0.44129604,0.2066603,313.0,50690690,557,31,38,1782509288.8029075
25103,25.092297,0.60932434,0.4434256,411.0,50573420,457,30,62425,1782509288.9077816
25083,25.071203,0.74945563,0.20683046,385.0,50476250,512,31,45973,1782509288.9077816
25074,25.061298,0.47239548,0.6791045,344.0,50645870,401,29,20003,1782509289.0034914
25113,25.09808,0.76358044,0.4435879,388.0,50452760,485,30,48598,1782509289.0034914
25080,25.068205,0.7493659,0.20681004,397.0,50452760,512,31,53463,1782509289.0034914
25103,25.08259,0.7808023,0.67984843,359.0,50416250,382,29,30053,1782509289.1072307
25060,25.055515,0.4413313,0.2066739,307.0,50609150,559,31,61818,1782509289.1072307
25110,25.089584,0.78102,0.680028,345.0,50379030,381,29,21366,1782509289.2032645
25109,25.09719,0.7502332,0.20700744,375.0,50379030,560,31,39913,1782509289.2032645
25047,25.042517,0.44110203,0.20658542,282.0,50571930,526,31,46118,1782509289.2032645
25119,25.104076,0.76376295,0.4436853,413.0,50376870,446,30,64073,1782509289.3070672
25061,25.056515,0.44134894,0.20668072,295.0,50569670,555,31,54326,1782509289.3070672
25095,25.074596,0.7805536,0.6796432,376.0,50396270,378,29,40645,1782509289.4068618
25096,25.079914,0.62670904,0.6796689,390.0,50493280,388,29,49423,1782509289.4068618
25086,25.071095,0.76275927,0.4431497,398.0,50396270,436,30,54003,1782509289.4068618
25093,25.0823,0.6090815,0.4432633,427.0,50493280,363,30,7261,1782509289.4068618
25113,25.105558,0.4555309,0.4435879,420.0,50589170,474,30,3304,1782509289.4068618
25092,25.080198,0.7497248,0.20689172,369.0,50396270,513,31,36067,1782509289.4068618
25115,25.110504,0.44230136,0.20704828,319.0,50589170,553,31,4740,1782509289.4068618
25090,25.069601,0.7803981,0.67951494,369.0,50423000,387,29,36090,1782509289.5055916
25099,25.082912,0.62678397,0.67974585,363.0,50520080,378,29,32527,1782509289.5055916
25095,25.082289,0.47279093,0.6796432,380.0,50615960,378,29,43165,1782509289.5055916
25107,25.092083,0.763398,0.44349054,423.0,50423000,478,30,5047,1782509289.5055916
25095,25.08009,0.763033,0.44329575,416.0,50446730,359,30,404,1782509289.7033048
25098,25.077595,0.78064686,0.67972016,341.0,50450640,385,29,18616,1782509289.8046649
25128,25.11307,0.76403666,0.44383138,441.0,50450640,363,30,16859,1782509289.8046649
25122,25.111288,0.6097857,0.443734,409.0,50547770,458,30,61545,1782509289.8046649
25078,25.057611,0.78002495,0.6792071,356.0,50432320,425,29,27484,1782509289.905528
25086,25.069921,0.6264594,0.67941236,362.0,50529380,391,29,31594,1782509289.905528
25109,25.096281,0.4730546,0.6800024,371.0,50625320,402,29,37617,1782509289.905528
25136,25.128551,0.45594832,0.4439612,386.0,50625320,452,30,47323,1782509289.905528
25079,25.067205,0.749336,0.20680323,368.0,50432320,538,31,35065,1782509289.905528
25070,25.062332,0.59529847,0.20674197,365.0,50529380,523,31,33095,1782509289.905528
25114,25.10632,0.5963445,0.20704147,404.0,50512810,496,31,58639,1782509290.003922
25086,25.08151,0.44178987,0.20685089,307.0,50608750,546,31,62294,1782509290.003922
25133,25.122284,0.61005276,0.44391254,432.0,50504350,427,30,10923,1782509290.1040335
25107,25.095192,0.7501734,0.20699382,348.0,50407340,557,31,22867,1782509290.1040335
25116,25.108318,0.596392,0.20705508,384.0,50504350,550,31,45773,1782509290.1040335
25121,25.113556,0.4556761,0.44371775,408.0,50610600,452,30,60916,1782509290.2043674
25112,25.09708,0.76355004,0.4435717,413.0,50428710,403,30,64152,1782509290.304243
25105,25.08891,0.62693375,0.67989975,411.0,50567260,404,29,62747,1782509290.4036112
25115,25.100079,0.7636413,0.44362038,415.0,50470080,437,30,65306,1782509290.4036112
25123,25.108074,0.7638846,0.4437502,417.0,50505000,401,30,1386,1782509290.5060394
25090,25.073917,0.62655926,0.67951494,377.0,50570570,374,29,41198,1782509290.6030974
25068,25.047619,0.779714,0.67895055,357.0,50441950,381,29,28179,1782509290.703171
25113,25.100279,0.4731299,0.680105,368.0,50635020,397,29,35836,1782509290.703171
25122,25.110186,0.750622,0.20709592,358.0,50441950,509,31,29703,1782509290.703171
25112,25.104319,0.5962969,0.20702785,381.0,50539030,546,31,43830,1782509290.703171
25121,25.110289,0.6097614,0.44371775,436.0,50498060,443,30,13099,1782509290.805994
25113,25.10532,0.5963207,0.20703466,382.0,50498060,539,31,44513,1782509290.805994
25098,25.093508,0.44200152,0.20693256,335.0,50594000,557,31,14521,1782509290.805994
25110,25.093904,0.62705857,0.680028,400.0,50490430,376,29,56073,1782509290.90521
25120,25.105076,0.76379335,0.44370154,431.0,50393410,477,30,10372,1782509290.90521
25126,25.115286,0.6098828,0.4437989,427.0,50490430,408,30,7724,1782509290.90521
25089,25.068602,0.780367,0.6794893,349.0,50397790,381,29,23519,1782509291.0043685
25073,25.061209,0.7491566,0.20676239,354.0,50397790,553,31,26071,1782509291.0043685
25068,25.060333,0.59525096,0.20672835,363.0,50494820,546,31,31672,1782509291.0043685
25074,25.069511,0.44157824,0.2067692,312.0,50590760,572,31,65110,1782509291.0043685
25101,25.080591,0.78074014,0.6797971,372.0,50384540,398,29,38129,1782509291.103037
25086,25.074202,0.74954534,0.20685089,347.0,50377400,543,31,21947,1782509291.3047621
25085,25.072292,0.47260264,0.6793867,340.0,50564080,385,29,17768,1782509291.4038057
25099,25.084087,0.7631546,0.4433607,433.0,50371270,432,30,10793,1782509291.4038057
25099,25.091562,0.45527685,0.4433607,411.0,50564080,418,30,62546,1782509291.4038057
25091,25.079199,0.7496949,0.20688492,364.0,50371270,516,31,32889,1782509291.4038057
25140,25.127266,0.47363836,0.68079764,390.0,50579810,396,29,50247,1782509291.5032732
25075,25.054613,0.77993166,0.67913014,380.0,50414340,414,29,42581,1782509291.6046236
25122,25.107075,0.7638542,0.443734,391.0,50414340,496,30,50607,1782509291.6046236
25114,25.106558,0.45554906,0.44360414,386.0,50607360,436,30,46989,1782509291.6046236
25107,25.102507,0.44216025,0.20699382,298.0,50607360,541,31,56972,1782509291.6046236
25061,25.040625,0.7794963,0.678771,351.0,50421980,384,29,24273,1782509291.7029538
25070,25.05393,0.62606,0.67900187,369.0,50519050,367,29,35824,1782509291.7029538
