range,x,y,z,intensity,t,reflectivity,ring,ambient,timestamp
25126,25.120878,0.30163372,0.4437989,417.0,50696990,541,30,1313,1782501439.4657073
25122,25.118258,0.14746569,0.443734,380.0,50794210,556,30,43336,1782501439.4657073
25113,25.108505,0.44226608,0.20703466,352.0,50598370,641,31,25665,1782501439.4657073
25120,25.117746,0.2882754,0.20708232,355.0,50696990,650,31,27642,1782501439.4657073
25111,25.10726,0.14740102,0.44355544,418.0,50798600,582,30,2035,1782501439.563124
25087,25.086044,0.13397326,0.20685768,382.0,50798600,655,31,44005,1782501439.563124
25090,25.086262,0.14727756,0.4432146,385.0,50798930,545,30,45928,1782501439.6612816
25085,25.079887,0.30114114,0.44313344,406.0,50697150,598,30,59396,1782501439.7632513
25072,25.067513,0.44154295,0.2067556,351.0,50598540,624,31,24413,1782501439.7632513
25069,25.06675,0.28768876,0.20673516,395.0,50697150,618,31,52032,1782501439.7632513
25123,25.115557,0.4557124,0.4437502,394.0,50625460,549,30,52225,1782501439.9631007
25073,25.068512,0.4415606,0.20676239,340.0,50625460,657,31,17331,1782501439.9631007
25080,25.07775,0.2878153,0.20681004,377.0,50724120,600,31,41031,1782501439.9631007
25088,25.087044,0.13397862,0.20686449,381.0,50821450,677,31,43284,1782501439.9631007
25117,25.113258,0.14743629,0.44365284,435.0,50833070,543,30,12469,1782501440.1613348
25090,25.085508,0.44186044,0.20687811,369.0,50637030,643,31,35945,1782501440.1613348
25086,25.080887,0.30115315,0.4431497,415.0,50720720,612,30,64999,1782501440.2625349
25094,25.090261,0.14730108,0.44327953,403.0,50818050,535,30,57390,1782501440.2625349
25105,25.104044,0.13406985,0.20698021,396.0,50818050,674,31,53070,1782501440.2625349
25086,25.083748,0.2878843,0.20685089,380.0,50722530,613,31,42962,1782501440.3634577
25092,25.089748,0.28795332,0.20689172,363.0,50702320,630,31,32280,1782501440.4618967
25102,25.101044,0.13405375,0.20695978,379.0,50799530,710,31,42746,1782501440.4618967
25127,25.122503,0.44251302,0.20712996,397.0,50583040,671,31,54166,1782501440.564239
25113,25.110746,0.28819486,0.20703466,380.0,50681530,631,31,43379,1782501440.564239
25096,25.090885,0.3012733,0.443312,384.0,50678160,549,30,45392,1782501440.6649199
25100,25.099045,0.13404302,0.20694618,382.0,50775370,573,31,44083,1782501440.6649199
25115,25.112745,0.28821787,0.20704828,390.0,50684540,696,31,50005,1782501440.7630649
25101,25.093563,0.45531315,0.44339314,343.0,50602850,598,30,20022,1782501440.8624818
25085,25.082748,0.2878728,0.20684408,376.0,50701510,668,31,40130,1782501440.8624818
25139,25.131552,0.45600277,0.4440099,360.0,50624490,557,30,31020,1782501440.9606032
25118,25.11288,0.3015376,0.44366905,416.0,50723050,551,30,470,1782501440.9606032
25095,25.090508,0.44194862,0.20691215,401.0,50624490,659,31,56107,1782501440.9606032
25112,25.111044,0.13410741,0.20702785,380.0,50820460,640,31,43315,1782501440.9606032
25125,25.119879,0.30162168,0.4437827,421.0,50741920,525,30,3910,1782501441.0647128
25088,25.082886,0.30117717,0.44318214,412.0,50746040,572,30,62746,1782501441.162201
25080,25.07551,0.44168404,0.20681004,362.0,50647350,626,31,31454,1782501441.162201
25111,25.110044,0.13410205,0.20702104,388.0,50843320,649,31,48297,1782501441.162201
25114,25.111746,0.28820637,0.20704147,405.0,50758410,733,31,59249,1782501441.26176
25083,25.082045,0.13395178,0.20683046,387.0,50781200,659,31,47057,1782501441.5669913
25083,25.077887,0.30111712,0.443101,377.0,50682560,577,30,41218,1782501441.759668
25099,25.09526,0.14733048,0.4433607,404.0,50779840,522,30,58197,1782501441.759668
25084,25.076567,0.45500463,0.4431172,334.0,50606740,525,30,13831,1782501441.8618565
25055,25.047577,0.45447832,0.44264653,332.0,50637700,552,30,11937,1782501441.9676971
25117,25.112505,0.44233662,0.20706189,380.0,50645690,676,31,43219,1782501442.0624855
25080,25.076263,0.14721878,0.4430523,415.0,50813170,556,30,64550,1782501442.1672215
25053,25.052046,0.13379078,0.20662627,397.0,50813170,665,31,52719,1782501442.1672215
25112,25.104559,0.45551276,0.4435717,318.0,50588930,492,30,4387,1782501442.4634335
25096,25.091509,0.44196624,0.20691895,349.0,50588930,623,31,23569,1782501442.4634335
25110,25.104881,0.3014415,0.4435392,385.0,50703440,586,30,46725,1782501442.6641219
25068,25.067045,0.13387129,0.20672835,374.0,50800720,668,31,38547,1782501442.6641219
25078,25.07057,0.45489573,0.44301984,358.0,50612710,525,30,28824,1782501442.7658572
25120,25.115503,0.44238955,0.20708232,378.0,50612710,639,31,42217,1782501442.7658572
25117,25.114746,0.28824088,0.20706189,389.0,50711350,595,31,49326,1782501442.7658572
25118,25.110558,0.45562166,0.44366905,357.0,50636400,556,30,28752,1782501442.862053
25113,25.105558,0.4555309,0.4435879,339.0,50663820,537,30,17409,1782501442.9668844
25074,25.069511,0.44157824,0.2067692,372.0,50659650,641,31,37550,1782501443.1605752
25074,25.07175,0.28774628,0.2067692,367.0,50758540,621,31,34515,1782501443.1605752
25054,25.046576,0.45446017,0.4426303,332.0,50639780,564,30,11860,1782501443.2631788
25133,25.127876,0.3017178,0.44391254,417.0,50738440,536,30,1497,1782501443.2631788
25094,25.088884,0.30124927,0.44327953,418.0,50675360,608,30,1546,1782501443.4657958
25079,25.078045,0.13393031,0.20680323,391.0,50772540,591,31,49872,1782501443.4657958
25114,25.106558,0.45554906,0.44360414,370.0,50641840,551,30,36898,1782501443.7654743
25082,25.078264,0.14723054,0.44308475,415.0,50837810,501,30,64897,1782501443.7654743
25097,25.092508,0.44198388,0.20692575,379.0,50588070,663,31,42273,1782501443.9627051
25113,25.112043,0.13411279,0.20703466,394.0,50853840,629,31,52220,1782501444.5645032
25092,25.08751,0.4418957,0.20689172,356.0,50655900,645,31,27790,1782501444.7731824
25073,25.072044,0.13389811,0.20676239,403.0,50851940,640,31,57031,1782501444.7731824
25081,25.075888,0.3010931,0.44306853,397.0,50725530,530,30,53385,1782501444.8653026
25069,25.068045,0.13387665,0.20673516,347.0,50822790,631,31,21808,1782501444.8653026
25080,25.072569,0.45493203,0.4430523,358.0,50619050,524,30,28870,1782501444.963914
25070,25.065512,0.44150767,0.20674197,350.0,50619050,678,31,23450,1782501444.963914
25088,25.085749,0.2879073,0.20686449,366.0,50717690,650,31,33990,1782501444.963914
25078,25.072887,0.30105704,0.44301984,372.0,50724230,597,30,37865,1782501445.0633125
25056,25.051516,0.44126076,0.20664668,347.0,50625440,638,31,21535,1782501445.0633125
25078,25.077045,0.13392495,0.20679642,357.0,50821560,611,31,28364,1782501445.0633125
25119,25.115257,0.14744805,0.4436853,426.0,50832040,586,30,7235,1782501445.1615775
25118,25.113504,0.44235426,0.2070687,373.0,50636100,618,31,39134,1782501445.1615775
25115,25.114044,0.13412352,0.20704828,386.0,50832040,599,31,47382,1782501445.1615775
25088,25.080566,0.4550772,0.44318214,375.0,50628900,590,30,39974,1782501445.2630582
25095,25.09126,0.14730696,0.44329575,447.0,50824870,521,30,19671,1782501445.2630582
25077,25.074749,0.2877808,0.20678963,364.0,50727610,671,31,32411,1782501445.2630582
25087,25.083263,0.14725994,0.4431659,415.0,50799560,541,30,64773,1782501445.4621952
25137,25.12955,0.45596647,0.44397745,324.0,50601780,567,30,8176,1782501445.5625553
25075,25.07275,0.28775778,0.20677601,342.0,50679420,679,31,18507,1782501445.7688825
25122,25.114555,0.45569426,0.443734,363.0,50583270,553,30,32623,1782501445.86272
25086,25.08151,0.44178987,0.20685089,368.0,50633070,658,31,35164,1782501446.1644373
25107,25.102507,0.44216025,0.20699382,362.0,50635910,659,31,31764,1782501446.7636929
25116,25.115044,0.13412888,0.20705508,388.0,50832000,627,31,48505,1782501446.7636929
25069,25.064512,0.44149002,0.20673516,341.0,50636550,610,31,18139,1782501446.967252
25142,25.136875,0.3018259,0.4440586,417.0,50699890,577,30,2078,1782501447.1693463
25108,25.10426,0.14738339,0.44350675,416.0,50765390,536,30,332,1782501447.3646767
25119,25.118044,0.13414499,0.2070755,402.0,50760690,686,31,57074,1782501447.4629319
25130,25.124878,0.30168176,0.44386384,432.0,50686300,607,30,11134,1782501447.764493
25078,25.07575,0.2877923,0.20679642,369.0,50686300,605,31,35944,1782501447.764493
25127,25.123257,0.14749508,0.44381514,429.0,50794860,556,30,8839,1782501447.9623537
25076,25.075045,0.13391422,0.20678282,364.0,50800390,635,31,32594,1782501448.1636002
25079,25.07675,0.2878038,0.20680323,392.0,50676330,644,31,50211,1782501448.5603182
25070,25.069046,0.13388202,0.20674197,374.0,50773560,648,31,38699,1782501448.5603182
25089,25.083885,0.30118918,0.44319835,395.0,50711660,570,30,52071,1782501448.662221
25073,25.07075,0.28773478,0.20676239,371.0,50711660,635,31,36940,1782501448.662221
25063,25.062046,0.13384445,0.20669432,361.0,50808920,622,31,30547,1782501448.662221
25138,25.132875,0.30177787,0.4439937,394.0,50743090,562,30,52451,1782501448.7681959
25110,25.109043,0.13409668,0.20701425,360.0,50840470,661,31,30547,1782501448.7681959
25081,25.077263,0.14722466,0.44306853,402.0,50869540,517,30,56601,1782501448.8645175
25072,25.066889,0.30098498,0.44292244,370.0,50766950,568,30,36025,1782501449.264747
25068,25.06575,0.28767726,0.20672835,360.0,50766950,662,31,29782,1782501449.264747
25081,25.080044,0.13394105,0.20681685,377.0,50810890,633,31,40865,1782501449.5673203
25071,25.066513,0.4415253,0.20674878,348.0,50626400,663,31,22288,1782501449.6618726
25076,25.07375,0.2877693,0.20678282,371.0,50725050,651,31,36909,1782501449.6618726
25066,25.065044,0.13386054,0.20671475,349.0,50812390,650,31,22909,1782501449.8619182
25119,25.111557,0.4556398,0.4436853,362.0,50600850,506,30,32194,1782501449.963349
25090,25.084887,0.30120122,0.4432146,363.0,50692790,546,30,32073,1782501450.4623466
25087,25.081886,0.30116516,0.4431659,394.0,50702180,565,30,51425,1782501450.762743
25121,25.113556,0.4556761,0.44371775,371.0,50621030,536,30,37737,1782501450.9631991
25088,25.08351,0.44182515,0.20686449,372.0,50612140,619,31,37936,1782501451.5662198
25126,25.118555,0.45576683,0.4437989,366.0,50592280,564,30,34525,1782501451.7642663
25070,25.06775,0.28770027,0.20674197,382.0,50695310,650,31,43716,1782501452.06209
25065,25.064045,0.13385518,0.20670794,352.0,50792590,660,31,24713,1782501452.06209
25084,25.078886,0.30112913,0.4431172,374.0,50696050,532,30,38961,1782501452.160747
25133,25.125553,0.45589387,0.44391254,345.0,50600370,550,30,21474,1782501452.2651443
25129,25.124502,0.44254827,0.20714357,366.0,50631430,690,31,34516,1782501453.166011
25080,25.079044,0.13393568,0.20681004,362.0,50821320,631,31,31426,1782501453.2626405
25136,25.128551,0.45594832,0.4439612,362.0,50607360,594,30,32644,1782501453.6617265
25137,25.131876,0.30176586,0.44397745,416.0,50705920,577,30,1351,1782501453.6617265
25114,25.108881,0.30148953,0.44360414,404.0,50722620,555,30,58321,1782501454.2638404
25106,25.101505,0.44214264,0.20698702,385.0,50623960,655,31,46270,1782501454.2638404
25106,25.105043,0.13407521,0.20698702,385.0,50819900,653,31,46281,1782501454.2638404
25123,25.11788,0.30159765,0.4437502,401.0,50686360,553,30,56621,1782501454.6682162
25129,25.125257,0.14750683,0.4438476,417.0,50783570,582,30,1782,1782501454.6682162
25116,25.111504,0.442319,0.20705508,377.0,50577930,655,31,41413,1782501454.765787
25120,25.119043,0.13415036,0.20708232,387.0,50765170,633,31,47929,1782501454.8635535
