range,x,y,z,intensity,t,reflectivity,ring,ambient,timestamp
25075,25.074045,0.13390885,0.20677601,377.0,50825720,560,31,40535,1782500034.1808965
25070,25.069393,-0.019941261,0.20674197,355.0,50923500,510,31,26881,1782500034.1808965
25070,25.066265,0.14716,0.44289,411.0,50829930,486,30,62215,1782500034.2840936
25079,25.075697,-0.006648799,0.44303605,366.0,50927730,509,30,33957,1782500034.2840936
25102,25.099747,0.28806835,0.20695978,378.0,50732450,526,31,41848,1782500034.2840936
25092,25.091043,0.13400008,0.20689172,369.0,50829930,535,31,35947,1782500034.2840936
25081,25.080393,-0.019949721,0.20681685,342.0,50927730,502,31,18947,1782500034.2840936
25099,25.093884,0.30130935,0.4433607,349.0,50760490,463,30,23871,1782500034.3842795
25070,25.06775,0.28770027,0.20674197,342.0,50760490,514,31,18688,1782500034.3842795
25078,25.077045,0.13392495,0.20679642,374.0,50858020,521,31,38904,1782500034.3842795
25097,25.093262,0.14731872,0.4433282,396.0,50863260,497,30,53264,1782500034.479871
25100,25.097748,0.28804535,0.20694618,335.0,50765730,559,31,14547,1782500034.479871
25086,25.085045,0.13396788,0.20685089,404.0,50863260,550,31,57780,1782500034.479871
25086,25.080887,0.30115315,0.4431497,373.0,50772320,506,30,38516,1782500034.5826263
25075,25.071264,0.1471894,0.44297114,384.0,50869850,490,30,45309,1782500034.5826263
25083,25.079695,-0.006649824,0.443101,380.0,50967690,480,30,43006,1782500034.5826263
25093,25.092392,-0.019958949,0.20689853,364.0,50967690,599,31,33106,1782500034.5826263
25088,25.084696,-0.0066511054,0.44318214,373.0,50964900,488,30,38643,1782500034.6807446
25051,25.048752,0.28748173,0.20661265,342.0,50769500,522,31,18323,1782500034.6807446
25035,25.034046,0.13369417,0.20650373,329.0,50867020,536,31,9816,1782500034.6807446
25050,25.049393,-0.019925881,0.20660584,371.0,50964900,571,31,36228,1782500034.6807446
25081,25.075888,0.3010931,0.44306853,374.0,50769960,475,30,39216,1782500034.7813258
25099,25.09526,0.14733048,0.4433607,391.0,50867490,525,30,49991,1782500034.7813258
25112,25.108692,-0.006657257,0.4435717,421.0,50965330,507,30,3723,1782500034.7813258
25067,25.066046,0.13386591,0.20672156,363.0,50867490,567,31,31544,1782500034.7813258
25066,25.065393,-0.019938186,0.20671475,345.0,50965330,512,31,20520,1782500034.7813258
25091,25.087263,0.14728345,0.44323084,371.0,50833790,497,30,37405,1782500034.8798866
25100,25.096693,-0.0066541815,0.4433769,395.0,50931520,484,30,52765,1782500034.8798866
25083,25.08075,0.2878498,0.20683046,369.0,50736300,539,31,35758,1782500034.8798866
25083,25.082045,0.13395178,0.20683046,360.0,50833790,550,31,30036,1782500034.8798866
25078,25.077393,-0.019947413,0.20679642,358.0,50931520,558,31,28639,1782500034.8798866
25098,25.092884,0.3012973,0.44334444,355.0,50729060,514,30,27359,1782500034.9799232
25101,25.097261,0.14734223,0.44339314,396.0,50826560,469,30,53492,1782500034.9799232
25096,25.092693,-0.006653156,0.443312,376.0,50924290,459,30,40216,1782500034.9799232
25076,25.07375,0.2877693,0.20678282,351.0,50729060,602,31,24599,1782500034.9799232
25066,25.065044,0.13386054,0.20671475,327.0,50826560,535,31,9072,1782500034.9799232
25076,25.075392,-0.019945877,0.20678282,333.0,50924290,587,31,13362,1782500034.9799232
25093,25.087885,0.30123726,0.4432633,381.0,50704730,453,30,43340,1782500035.0883925
25077,25.073696,-0.0066482862,0.4430036,375.0,50899900,488,30,39704,1782500035.0883925
25074,25.06889,0.301009,0.4429549,356.0,50689920,478,30,27756,1782500035.1816058
25081,25.077263,0.14722466,0.44306853,412.0,50787300,464,30,63181,1782500035.1816058
25077,25.074749,0.2877808,0.20678963,353.0,50689920,536,31,25602,1782500035.1816058
25091,25.085886,0.30121323,0.44323084,372.0,50669210,462,30,38212,1782500035.2781174
25096,25.092262,0.14731283,0.443312,382.0,50766540,474,30,44542,1782500035.2781174
25093,25.089695,-0.0066523873,0.4432633,365.0,50864130,527,30,33491,1782500035.2781174
25096,25.090885,0.3012733,0.443312,377.0,50644450,444,30,40927,1782500035.3815405
25089,25.086748,0.2879188,0.2068713,351.0,50644450,526,31,24610,1782500035.3815405
25099,25.098392,-0.019963562,0.20693937,387.0,50839360,522,31,47483,1782500035.3815405
25091,25.087694,-0.0066518746,0.44323084,395.0,50847200,525,30,52362,1782500035.4794421
25053,25.050753,0.28750473,0.20662627,356.0,50652250,516,31,27169,1782500035.4794421
25048,25.047047,0.13376394,0.20659223,343.0,50749560,510,31,18951,1782500035.4794421
25056,25.055393,-0.019930495,0.20664668,365.0,50847200,549,31,32693,1782500035.4794421
25089,25.083885,0.30118918,0.44319835,353.0,50670940,473,30,26163,1782500035.581734
25074,25.07175,0.28774628,0.2067692,360.0,50670940,511,31,30086,1782500035.581734
25084,25.083393,-0.019952029,0.20683727,346.0,50866010,599,31,21615,1782500035.581734
25059,25.053892,0.30082878,0.44271144,376.0,50703310,494,30,39960,1782500035.678203
25076,25.072264,0.14719526,0.44298735,414.0,50800740,477,30,64259,1782500035.678203
25066,25.063751,0.28765425,0.20671475,358.0,50703310,555,31,28454,1782500035.678203
25073,25.072044,0.13389811,0.20676239,376.0,50800740,551,31,39913,1782500035.678203
25072,25.071392,-0.0199428,0.2067556,397.0,50898530,496,31,53386,1782500035.678203
25064,25.058891,0.30088887,0.4427926,369.0,50715430,431,30,35376,1782500035.7778592
25080,25.076263,0.14721878,0.4430523,387.0,50812860,480,30,47352,1782500035.7778592
25086,25.082695,-0.006650593,0.4431497,406.0,50910600,472,30,59470,1782500035.7778592
25044,25.041752,0.2874012,0.206565,371.0,50715430,529,31,36345,1782500035.7778592
25060,25.059046,0.13382834,0.2066739,341.0,50812860,527,31,17822,1782500035.7778592
25095,25.089884,0.30126128,0.44329575,358.0,50747370,535,30,29080,1782500035.8801162
25101,25.097692,-0.0066544376,0.44339314,399.0,50942690,450,30,54856,1782500035.8801162
25069,25.068045,0.13387665,0.20673516,339.0,50844850,572,31,16473,1782500035.8801162
25063,25.062393,-0.019935878,0.20669432,350.0,50942690,531,31,23505,1782500035.8801162
25094,25.090261,0.14730108,0.44327953,395.0,50830970,483,30,52651,1782500035.983262
25106,25.102694,-0.006655719,0.4434743,405.0,50928900,472,30,59238,1782500035.983262
25077,25.076393,-0.019946646,0.20678963,386.0,50928900,527,31,46404,1782500035.983262
25107,25.10326,0.1473775,0.44349054,388.0,50821120,453,30,48026,1782500036.078795
25087,25.086044,0.13397326,0.20685768,385.0,50821120,525,31,45974,1782500036.078795
25092,25.091393,-0.01995818,0.20689172,362.0,50918850,521,31,31616,1782500036.078795
25092,25.088694,-0.0066521307,0.44324705,404.0,50889710,479,30,58295,1782500036.185679
25062,25.059752,0.28760827,0.20668752,359.0,50694640,546,31,29050,1782500036.185679
25068,25.067392,-0.019939724,0.20672835,363.0,50889710,528,31,31770,1782500036.185679
25062,25.056892,0.30086482,0.44276014,342.0,50656360,487,30,18698,1782500036.28048
25097,25.093695,-0.0066534122,0.4433282,398.0,50851260,504,30,54486,1782500036.28048
25109,25.106747,0.28814885,0.20700744,349.0,50656360,504,31,23827,1782500036.28048
25110,25.104881,0.3014415,0.4435392,395.0,50633160,521,30,52756,1782500036.382433
25105,25.101692,-0.006655463,0.44345805,407.0,50831130,479,30,60445,1782500036.4789429
25076,25.075045,0.13391422,0.20678282,341.0,50768080,531,31,18070,1782500036.585388
25087,25.081886,0.30116516,0.4431659,361.0,50719260,423,30,30802,1782500036.7876427
25110,25.106691,-0.0066567445,0.4435392,391.0,50914420,522,30,50228,1782500036.7876427
25123,25.11788,0.30159765,0.4437502,376.0,50714310,469,30,41302,1782500036.8884284
25093,25.092045,0.13400544,0.20689853,381.0,50811730,557,31,43411,1782500036.8884284
25097,25.096392,-0.019962026,0.20692575,352.0,50909480,568,31,25156,1782500036.8884284
25075,25.07275,0.28775778,0.20677601,326.0,50712410,543,31,8547,1782500036.983073
25079,25.078045,0.13393031,0.20680323,369.0,50809640,519,31,35798,1782500036.983073
25094,25.093391,-0.019959718,0.20690534,372.0,50907510,551,31,37791,1782500036.983073
25092,25.089748,0.28795332,0.20689172,345.0,50719160,570,31,20645,1782500037.0791547
25082,25.081392,-0.01995049,0.20682366,390.0,50914360,567,31,48803,1782500037.0791547
25085,25.079887,0.30114114,0.44313344,369.0,50726720,512,30,35952,1782500037.1795561
25074,25.073046,0.13390349,0.2067692,364.0,50824150,592,31,32788,1782500037.1795561
25088,25.082886,0.30117717,0.44318214,364.0,50749050,428,30,32676,1782500037.2776673
25068,25.06575,0.28767726,0.20672835,354.0,50749050,501,31,26262,1782500037.2776673
25077,25.076044,0.13391958,0.20678963,343.0,50846570,569,31,19133,1782500037.2776673
25080,25.076696,-0.006649055,0.4430523,387.0,50969990,478,30,47363,1782500037.3824408
25087,25.086391,-0.019954335,0.20685768,383.0,50969990,568,31,44495,1782500037.3824408
25053,25.047894,0.3007567,0.44261405,347.0,50780900,529,30,21453,1782500037.4804177
25079,25.075264,0.14721291,0.44303605,341.0,50878480,513,30,18211,1782500037.4804177
25103,25.099693,-0.0066549503,0.4434256,410.0,50976320,477,30,62316,1782500037.4804177
25053,25.052046,0.13379078,0.20662627,338.0,50878480,576,31,15544,1782500037.4804177
25058,25.052893,0.30081677,0.4426952,365.0,50745920,467,30,33185,1782500037.5796163
25071,25.067265,0.14716586,0.4429062,393.0,50843400,461,30,51052,1782500037.5796163
25072,25.071045,0.13389274,0.2067556,378.0,50843400,538,31,41227,1782500037.5796163
25105,25.099882,0.3013814,0.44345805,379.0,50699450,467,30,42863,1782500037.6807237
25108,25.107044,0.13408595,0.20700063,385.0,50796830,536,31,46320,1782500037.6807237
25080,25.079391,-0.019948952,0.20681004,366.0,50894520,516,31,33941,1782500037.6807237
25072,25.066889,0.30098498,0.44292244,377.0,50662440,485,30,40878,1782500037.7812543
25071,25.070393,-0.01994203,0.20674878,345.0,50857400,571,31,20276,1782500037.7812543
25107,25.101883,0.30140543,0.44349054,371.0,50652190,490,30,37737,1782500037.8795412
25085,25.081696,-0.0066503366,0.44313344,414.0,50847150,459,30,63915,1782500037.8795412
25105,25.102747,0.28810287,0.20698021,394.0,50652190,544,31,51891,1782500037.8795412
25105,25.104044,0.13406985,0.20698021,357.0,50749520,587,31,28980,1782500037.8795412
25098,25.097044,0.13403228,0.20693256,373.0,50758570,518,31,38671,1782500037.9793768
25092,25.086885,0.30122524,0.44324705,361.0,50676380,467,30,31286,1782500038.0810077
25131,25.12769,-0.006662127,0.44388005,369.0,50871390,509,30,36818,1782500038.0810077
25082,25.081045,0.13394642,0.20682366,354.0,50773710,521,31,26406,1782500038.0810077
25084,25.080263,0.1472423,0.4431172,405.0,50786890,433,30,58379,1782500038.1849546
25073,25.07075,0.28773478,0.20676239,352.0,50689510,602,31,25175,1782500038.1849546
25085,25.084393,-0.019952796,0.20684408,370.0,50884630,535,31,36451,1782500038.1849546
25087,25.083263,0.14725994,0.4431659,402.0,50797750,470,30,56979,1782500038.280428
25080,25.07775,0.2878153,0.20681004,364.0,50700320,534,31,32585,1782500038.280428
25096,25.093748,0.28799933,0.20691895,358.0,50745770,520,31,29171,1782500038.3784926
25117,25.114746,0.28824088,0.20706189,361.0,50743840,558,31,31247,1782500038.4805756
25097,25.096045,0.13402691,0.20692575,387.0,50841320,518,31,47475,1782500038.4805756
25101,25.095884,0.30133337,0.44339314,389.0,50737820,476,30,49043,1782500038.5792663
25063,25.060751,0.28761977,0.20669432,371.0,50737820,570,31,36485,1782500038.5792663
25112,25.10826,0.1474069,0.4435717,403.0,50805400,475,30,58083,1782500038.6838844
25109,25.105692,-0.006656488,0.443523,392.0,50903150,501,30,50944,1782500038.6838844
25102,25.101393,-0.01996587,0.20695978,398.0,50903150,558,31,54275,1782500038.6838844
25090,25.086262,0.14727756,0.4432146,390.0,50779540,472,30,49474,1782500038.9814558
25063,25.062046,0.13384445,0.20669432,357.0,50779540,540,31,27854,1782500038.9814558
25069,25.06675,0.28768876,0.20673516,333.0,50695030,518,31,12985,1782500039.079134
25095,25.094044,0.13401619,0.20691215,380.0,50792460,517,31,43029,1782500039.079134
25069,25.06389,0.30094892,0.44287375,363.0,50675660,438,30,31651,1782500039.1777442
25086,25.082264,0.14725405,0.4431497,365.0,50772990,511,30,33454,1782500039.1777442
25083,25.082392,-0.01995126,0.20683046,387.0,50870680,529,31,47138,1782500039.1777442
25111,25.107693,-0.0066570006,0.44355544,404.0,50861160,514,30,58485,1782500039.2813447
25094,25.093044,0.13401082,0.20690534,356.0,50763530,487,31,28065,1782500039.2813447
25071,25.067698,-0.006646748,0.4429062,399.0,50841670,491,30,54660,1782500039.3785455
25065,25.06275,0.28764275,0.20670794,349.0,50646720,528,31,22920,1782500039.3785455
25097,25.091885,0.3012853,0.4433282,362.0,50658450,513,30,31746,1782500039.4875472
25106,25.103746,0.28811434,0.20698702,371.0,50658450,542,31,37434,1782500039.4875472
25098,25.097391,-0.019962795,0.20693256,364.0,50853470,548,31,32838,1782500039.4875472
25084,25.080696,-0.0066500804,0.4431172,408.0,50887520,481,30,60633,1782500039.5811524
25076,25.070889,0.30103302,0.44298735,357.0,50734190,459,30,27900,1782500039.679699
25069,25.065266,0.14715411,0.44287375,386.0,50831690,493,30,46434,1782500039.679699
25055,25.051699,-0.006642647,0.44264653,367.0,50929470,504,30,34170,1782500039.679699
25068,25.067045,0.13387129,0.20672835,373.0,50831690,542,31,37978,1782500039.679699
25060,25.05775,0.28758526,0.2066739,340.0,50761320,544,31,17101,1782500039.7793293
25102,25.096884,0.30134538,0.44340938,356.0,50749900,502,30,28121,1782500039.881026
25104,25.10026,0.14735988,0.44344184,386.0,50847370,481,30,47184,1782500039.881026
25036,25.035393,-0.019915115,0.20651054,363.0,50958550,548,31,31074,1782500040.0817835
25082,25.078264,0.14723054,0.44308475,361.0,50853250,470,30,31079,1782500040.1811247
25088,25.087044,0.13397862,0.20686449,380.0,50853250,574,31,42588,1782500040.1811247
25076,25.072697,-0.0066480297,0.44298735,363.0,50883540,473,30,32225,1782500040.4826846
25117,25.113691,-0.0066585387,0.44365284,411.0,50866950,468,30,63275,1782500040.5828495
25125,25.12169,-0.006660589,0.4437827,418.0,50871120,490,30,2208,1782500040.6813374
25086,25.085392,-0.019953566,0.20685089,371.0,50871120,530,31,37122,1782500040.6813374
25074,25.073393,-0.019944338,0.2067692,372.0,50865150,564,31,37341,1782500040.7834477
25113,25.109692,-0.0066575133,0.4435879,404.0,50855830,475,30,58744,1782500040.8819082
25126,25.120878,0.30163372,0.4437989,386.0,50658660,475,30,47639,1782500040.9810154
25111,25.10726,0.14740102,0.44355544,422.0,50755970,466,30,4562,1782500040.9810154
25126,25.123745,0.2883444,0.20712315,347.0,50658660,574,31,22483,1782500040.9810154
25107,25.106043,0.13408059,0.20699382,389.0,50755970,531,31,48855,1782500040.9810154
25120,25.11939,-0.019979713,0.20708232,365.0,50853670,582,31,34311,1782500040.9810154
25066,25.062698,-0.0066454667,0.44282505,410.0,50886480,458,30,61018,1782500041.0843556
25067,25.06475,0.28766575,0.20672156,326.0,50682200,512,31,8593,1782500041.1785474
25109,25.108044,0.13409132,0.20700744,412.0,50779530,513,31,63498,1782500041.1785474
25108,25.104692,-0.006656232,0.44350675,399.0,50882950,507,30,55310,1782500041.2800155
25064,25.063046,0.13384981,0.20670113,367.0,50773610,584,31,34538,1782500041.4796853
25114,25.110258,0.14741866,0.44360414,409.0,50771830,451,30,61413,1782500041.5784519
25101,25.100391,-0.019965101,0.20695299,389.0,50869510,556,31,48601,1782500041.5784519
25079,25.078392,-0.019948183,0.20680323,359.0,50874650,530,31,29448,1782500041.7832253
25102,25.098694,-0.0066546937,0.44340938,410.0,50921500,482,30,62258,1782500041.980426
25078,25.074696,-0.0066485424,0.44301984,393.0,50927630,498,30,50984,1782500042.0783696
25104,25.103045,0.13406448,0.2069734,378.0,50852100,508,31,41989,1782500042.1856902
25112,25.111391,-0.019973561,0.20702785,386.0,50949950,538,31,47027,1782500042.1856902
25052,25.049751,0.28749323,0.20661946,378.0,50783980,532,31,40876,1782500042.2802935
25046,25.045046,0.13375321,0.20657861,366.0,50881510,565,31,33054,1782500042.2802935
25070,25.06489,0.30096093,0.44289,360.0,50618750,478,30,30203,1782500042.8797746
25101,25.098747,0.28805685,0.20695299,362.0,50618750,475,31,32032,1782500042.8797746
25087,25.083694,-0.0066508492,0.4431659,391.0,50812280,472,30,50045,1782500042.9778867
25078,25.074265,0.14720702,0.44301984,409.0,50754710,465,30,61227,1782500043.0805326
25071,25.06875,0.28771177,0.20674878,348.0,50657380,541,31,22325,1782500043.0805326
25116,25.11088,0.30151355,0.4436366,380.0,50778690,470,30,43692,1782500043.5806804
25108,25.105747,0.28813735,0.20700063,396.0,50778690,554,31,53156,1782500043.5806804
25084,25.078886,0.30112913,0.4431172,375.0,50772520,487,30,39836,1782500043.6808856
25089,25.085695,-0.006651362,0.44319835,401.0,50982880,537,30,56029,1782500043.7827187
25080,25.079044,0.13393568,0.20681004,355.0,50885000,553,31,26820,1782500043.7827187
25109,25.103882,0.30142948,0.443523,387.0,50766530,519,30,47708,1782500043.8817503
25083,25.079264,0.14723642,0.443101,384.0,50839500,484,30,45501,1782500043.9844232
25064,25.060698,-0.006644954,0.4427926,402.0,50937220,494,30,56393,1782500043.9844232
25073,25.06789,0.300997,0.4429387,357.0,50716170,473,30,28398,1782500044.1799617
25088,25.085749,0.2879073,0.20686449,366.0,50712940,558,31,33864,1782500044.2811868
25110,25.107746,0.28816035,0.20701425,353.0,50713430,571,31,25995,1782500044.3795435
25073,25.072393,-0.019943569,0.20676239,383.0,50908580,543,31,44358,1782500044.3795435
25101,25.100044,0.13404839,0.20695299,399.0,50783840,545,31,54962,1782500044.4803364
25077,25.071888,0.30104503,0.4430036,358.0,50679250,484,30,29034,1782500044.7806902
25060,25.059393,-0.019933572,0.2066739,376.0,50874370,515,31,39869,1782500044.7806902
25092,25.088263,0.14728932,0.44324705,412.0,50845170,479,30,63332,1782500044.9858649
25074,25.070265,0.14718351,0.4429549,404.0,50928760,491,30,57864,1782500045.1857781
25072,25.06975,0.28772327,0.2067556,361.0,50831070,551,31,30456,1782500045.1857781
25102,25.101044,0.13405375,0.20695978,352.0,50953390,568,31,25235,1782500045.2827356
25104,25.098883,0.3013694,0.44344184,399.0,50784170,444,30,54949,1782500045.4862955
25070,25.069046,0.13388202,0.20674197,363.0,50799170,525,31,31827,1782500045.683248
25061,25.060392,-0.019934341,0.20668072,362.0,50896860,565,31,30817,1782500045.683248
25091,25.088749,0.2879418,0.20688492,391.0,50665870,495,31,50003,1782500045.7800298
25074,25.070698,-0.006647517,0.4429549,391.0,50864460,497,30,49658,1782500045.981211
25099,25.095694,-0.006653925,0.4433607,398.0,50892340,471,30,54696,1782500046.481617
25099,25.098043,0.13403764,0.20693937,368.0,50794600,527,31,35500,1782500046.481617
25071,25.06589,0.30097294,0.4429062,343.0,50699810,534,30,19225,1782500046.6818502
25090,25.084887,0.30120122,0.4432146,378.0,50690560,469,30,41936,1782500046.780105
25067,25.066393,-0.019938955,0.20672156,354.0,50860250,540,31,26036,1782500046.8844993
25111,25.108747,0.28817186,0.20702104,374.0,50680000,517,31,39560,1782500046.9843757
25100,25.099392,-0.019964332,0.20694618,381.0,50875080,561,31,43518,1782500046.9843757
25072,25.068697,-0.0066470047,0.44292244,415.0,50912500,449,30,64334,1782500047.2818248
25108,25.107391,-0.019970484,0.20700063,374.0,50947960,553,31,39293,1782500047.5822268
25064,25.06175,0.28763124,0.20670113,332.0,50731280,576,31,11965,1782500047.8801963
25095,25.092749,0.28798783,0.20691215,363.0,50704510,532,31,32240,1782500048.7804034
25059,25.056751,0.28757375,0.2066671,342.0,50666410,538,31,18364,1782500048.9805372
25103,25.102392,-0.01996664,0.2069666,370.0,50871740,551,31,36698,1782500049.0818894
25058,25.057392,-0.019932033,0.2066603,331.0,50949050,551,31,11373,1782500049.2813478
25118,25.11288,0.3015376,0.44366905,389.0,50685000,496,30,49271,1782500049.7809105
25075,25.071697,-0.0066477736,0.44297114,406.0,50872690,452,30,58721,1782500050.486523
25057,25.05475,0.28755075,0.20665349,346.0,50602740,560,31,20730,1782500050.6804948
25078,25.072887,0.30105704,0.44301984,336.0,50669710,469,30,15294,1782500050.8815002
25103,25.102043,0.13405912,0.2069666,376.0,50853700,575,31,40348,1782500051.082386
25067,25.06189,0.3009249,0.4428413,401.0,50712150,452,30,55426,1782500051.7812877
25118,25.11469,-0.006658795,0.44366905,390.0,50907320,474,30,50023,1782500051.7812877
25117,25.11188,0.3015256,0.44365284,377.0,50743120,491,30,41699,1782500052.1845822
25116,25.113747,0.28822938,0.20705508,351.0,50743120,522,31,25108,1782500052.1845822
25098,25.094261,0.14732459,0.44334444,404.0,50791460,487,30,58373,1782500052.281444
25097,25.094748,0.28801084,0.20692575,356.0,50694000,534,31,27861,1782500052.4795048
25056,25.055046,0.13380688,0.20664668,335.0,50786300,534,31,13940,1782500052.6800914
25115,25.10988,0.30150154,0.44362038,388.0,50626950,471,30,48704,1782500052.885795
25116,25.112259,0.14743042,0.4436366,392.0,50724180,490,30,51153,1782500052.885795
25116,25.11539,-0.019976636,0.20705508,364.0,50974640,583,31,33606,1782500053.5827277
25105,25.101261,0.14736575,0.44345805,381.0,50764380,559,30,43620,1782500053.8813415
25116,25.112692,-0.006658282,0.4436366,422.0,50862010,472,30,4640,1782500053.8813415
25105,25.104391,-0.019968178,0.20698021,356.0,50830670,585,31,28360,1782500054.1846151
25080,25.074888,0.30108106,0.4430523,363.0,50678060,522,30,32026,1782500054.382575
