range,x,y,z,intensity,t,reflectivity,ring,ambient,timestamp
25120,25.10929,0.6097371,0.44370154,389.0,50527870,606,30,49329,1782505698.2355099
25116,25.108559,0.45558536,0.4436366,413.0,50623460,627,30,64281,1782505698.2355099
25114,25.10632,0.5963445,0.20704147,417.0,50527870,715,31,1381,1782505698.2355099
25120,25.112556,0.45565796,0.44370154,378.0,50637870,610,30,42366,1782505698.3403578
25135,25.123178,0.7510107,0.2071844,388.0,50445570,720,31,49007,1782505698.3403578
25109,25.104506,0.44219553,0.20700744,408.0,50637870,744,31,60973,1782505698.3403578
25109,25.094082,0.7634588,0.443523,423.0,50463590,602,30,5031,1782505698.4357119
25105,25.094296,0.60937285,0.44345805,409.0,50560300,626,30,61532,1782505698.4357119
25123,25.115316,0.5965584,0.20710273,388.0,50560300,743,31,48647,1782505698.4357119
25135,25.1305,0.4426541,0.2071844,380.0,50656030,684,31,43504,1782505698.4357119
25117,25.102077,0.7637021,0.44365284,381.0,50463500,698,30,44350,1782505698.5357912
25130,25.119286,0.6099799,0.44386384,387.0,50560260,596,30,48312,1782505698.5357912
25148,25.140549,0.4561661,0.444156,424.0,50655900,623,30,6378,1782505698.5357912
25107,25.102507,0.44216025,0.20699382,401.0,50655900,658,31,56355,1782505698.5357912
25100,25.089298,0.6092515,0.4433769,402.0,50561970,604,30,57149,1782505698.6359217
25097,25.089563,0.45524055,0.4433282,407.0,50657650,641,30,60020,1782505698.6359217
25112,25.10019,0.7503229,0.20702785,384.0,50465260,750,31,45867,1782505698.6359217
25136,25.121065,0.76427996,0.4439612,401.0,50460480,664,30,56901,1782505698.7358022
25105,25.09756,0.45538574,0.44345805,414.0,50652780,624,30,64694,1782505698.7358022
25114,25.102188,0.7503827,0.20704147,388.0,50460480,788,31,48225,1782505698.7358022
25096,25.091509,0.44196624,0.20691895,354.0,50652780,702,31,26929,1782505698.7358022
25133,25.122284,0.61005276,0.44391254,405.0,50521080,601,30,59728,1782505698.8367877
25124,25.116556,0.45573056,0.44376644,412.0,50616620,621,30,63838,1782505698.8367877
25117,25.109318,0.59641576,0.20706189,410.0,50521080,719,31,62526,1782505698.8367877
25115,25.110504,0.44230136,0.20704828,365.0,50616620,706,31,34180,1782505698.8367877
25101,25.093323,0.5960354,0.20695299,392.0,50483940,708,31,50920,1782505698.9365342
25136,25.128551,0.45594832,0.4439612,418.0,50572390,644,30,2216,1782505699.0417008
25117,25.112505,0.44233662,0.20706189,393.0,50572390,705,31,51878,1782505699.0417008
25119,25.104076,0.76376295,0.4436853,408.0,50417240,643,30,61101,1782505699.1370354
25134,25.122179,0.7509808,0.20717761,387.0,50432090,736,31,48259,1782505699.336104
25136,25.128313,0.59686744,0.20719121,389.0,50528800,713,31,49692,1782505699.336104
25119,25.114504,0.4423719,0.2070755,354.0,50624390,710,31,27287,1782505699.336104
25118,25.106186,0.75050235,0.2070687,401.0,50445120,691,31,56401,1782505699.4395187
25109,25.10132,0.5962256,0.20700744,400.0,50541830,695,31,56197,1782505699.4395187
25130,25.115068,0.7640975,0.44386384,408.0,50447930,621,30,61452,1782505699.5366926
25116,25.108318,0.596392,0.20705508,383.0,50544640,729,31,45423,1782505699.5366926
25126,25.118555,0.45576683,0.4437989,431.0,50630080,679,30,10026,1782505699.6343882
25074,25.069511,0.44157824,0.2067692,363.0,50630080,749,31,31931,1782505699.6343882
25116,25.105291,0.60964,0.4436366,408.0,50521930,631,30,61105,1782505699.734089
25111,25.10356,0.4554946,0.44355544,396.0,50617510,630,30,53436,1782505699.734089
25138,25.127281,0.6101742,0.4439937,437.0,50509260,637,30,14308,1782505699.8345513
25137,25.12955,0.45596647,0.44397745,412.0,50604850,650,30,63959,1782505699.8345513
25090,25.0782,0.74966496,0.20687811,400.0,50412710,695,31,55805,1782505699.8345513
25086,25.078327,0.59567887,0.20685089,363.0,50509260,693,31,32455,1782505699.8345513
25087,25.08251,0.4418075,0.20685768,373.0,50604850,707,31,38700,1782505699.8345513
25121,25.109186,0.75059205,0.20708911,389.0,50396730,706,31,49437,1782505699.9359658
25101,25.090298,0.60927576,0.44339314,409.0,50509490,591,30,61646,1782505700.0417144
25129,25.121315,0.596701,0.20714357,379.0,50509490,716,31,43229,1782505700.0417144
25137,25.1325,0.4426894,0.20719802,381.0,50605020,724,31,44592,1782505700.0417144
25099,25.091562,0.45527685,0.4433607,431.0,50625690,596,30,9896,1782505700.1355321
25138,25.126177,0.7511004,0.20720483,399.0,50433380,700,31,56112,1782505700.1355321
25103,25.091194,0.75005376,0.2069666,371.0,50441510,708,31,37730,1782505700.2400508
25081,25.076511,0.44170168,0.20681685,369.0,50633860,713,31,36025,1782505700.2400508
25145,25.13006,0.7645537,0.4441073,413.0,50455160,608,30,64993,1782505700.3328602
25108,25.100561,0.45544016,0.44350675,418.0,50647550,641,30,1649,1782505700.3328602
25114,25.09908,0.76361084,0.44360414,399.0,50470660,616,30,55464,1782505700.4354885
25111,25.100292,0.6095186,0.44355544,399.0,50567270,596,30,55513,1782505700.4354885
25128,25.11307,0.76403666,0.44383138,373.0,50451420,640,30,39201,1782505700.5351658
25117,25.10629,0.60966426,0.44365284,409.0,50548130,644,30,61680,1782505700.5351658
25120,25.115503,0.44238955,0.20708232,391.0,50643760,708,31,50659,1782505700.5351658
25103,25.088085,0.7632763,0.4434256,401.0,50398930,613,30,56515,1782505700.8366623
25104,25.089085,0.76330674,0.44344184,386.0,50398510,627,30,47015,1782505700.9363868
25120,25.108187,0.75056213,0.20708232,374.0,50398510,706,31,39942,1782505700.9363868
25113,25.10532,0.5963207,0.20703466,381.0,50495120,740,31,44044,1782505700.9363868
25091,25.079199,0.7496949,0.20688492,363.0,50416150,738,31,32305,1782505701.0354462
25077,25.065207,0.7492762,0.20678963,376.0,50432790,739,31,40215,1782505701.1349587
25095,25.087324,0.5958928,0.20691215,369.0,50529450,697,31,36377,1782505701.1349587
25126,25.111073,0.76397586,0.4437989,399.0,50419450,633,30,55612,1782505701.4381692
25144,25.12906,0.7645233,0.44409105,440.0,50419690,634,30,16354,1782505701.5338812
25095,25.087564,0.45520425,0.44329575,402.0,50611940,623,30,56939,1782505701.5338812
25102,25.087086,0.7632459,0.44340938,395.0,50415210,610,30,52736,1782505701.6343749
25084,25.07951,0.4417546,0.20683727,376.0,50607420,716,31,40468,1782505701.6343749
25115,25.100079,0.7636413,0.44362038,424.0,50420290,647,30,5559,1782505701.7343683
25098,25.0873,0.6092029,0.44334444,401.0,50516900,589,30,56556,1782505701.7343683
25100,25.088196,0.74996406,0.20694618,378.0,50420290,741,31,41904,1782505701.7343683
25095,25.0843,0.6091301,0.44329575,374.0,50521010,589,30,39491,1782505701.8330216
25111,25.09608,0.76351964,0.44355544,365.0,50424280,600,30,34052,1782505701.937693
25080,25.068205,0.7493659,0.20681004,390.0,50434270,725,31,49155,1782505702.1367006
25113,25.102293,0.6095671,0.4435879,401.0,50502650,585,30,56880,1782505702.2362847
25110,25.095081,0.7634892,0.4435392,427.0,50383880,643,30,7360,1782505702.4376183
25080,25.07551,0.44168404,0.20681004,362.0,50615880,716,31,31591,1782505702.5344038
25100,25.085087,0.7631851,0.4433769,391.0,50432590,634,30,50040,1782505702.6384094
25094,25.0833,0.60910577,0.44327953,413.0,50529250,647,30,63704,1782505702.6384094
25125,25.117556,0.45574868,0.4437827,417.0,50624870,640,30,1386,1782505702.6384094
25087,25.075201,0.74957526,0.20685768,351.0,50432590,689,31,24309,1782505702.6384094
25088,25.080326,0.5957264,0.20686449,393.0,50529250,726,31,51199,1782505702.6384094
25110,25.099293,0.60949427,0.4435392,430.0,50564880,617,30,9394,1782505702.8374856
25116,25.104187,0.7504425,0.20705508,391.0,50468170,758,31,50311,1782505702.8374856
25110,25.105505,0.44221318,0.20701425,392.0,50660560,692,31,51185,1782505702.8374856
25077,25.072512,0.44163114,0.20678963,402.0,50650540,737,31,56577,1782505702.9380822
25120,25.105076,0.76379335,0.44370154,389.0,50446160,630,30,49198,1782505703.0362341
25131,25.116068,0.7641279,0.44388005,381.0,50408020,661,30,44195,1782505703.2319715
25088,25.0762,0.7496052,0.20686449,359.0,50408020,685,31,29393,1782505703.2319715
25123,25.115557,0.4557124,0.4437502,410.0,50612160,613,30,62604,1782505703.4358275
25083,25.071203,0.74945563,0.20683046,358.0,50420050,715,31,29135,1782505703.4358275
25091,25.083326,0.5957977,0.20688492,365.0,50532070,726,31,33630,1782505703.5358386
25092,25.084326,0.5958215,0.20689172,386.0,50531810,704,31,46986,1782505703.636185
25078,25.073511,0.44164878,0.20679642,368.0,50627390,750,31,35138,1782505703.636185
25082,25.070204,0.74942577,0.20682366,373.0,50439350,755,31,38340,1782505703.7386456
25076,25.06833,0.5954411,0.20678282,372.0,50536010,712,31,37833,1782505703.7386456
25073,25.068512,0.4415606,0.20676239,369.0,50631640,711,31,35897,1782505703.7386456
25087,25.079327,0.5957026,0.20685768,382.0,50489530,701,31,44383,1782505703.9361281
25100,25.095507,0.4420368,0.20694618,387.0,50585060,705,31,47771,1782505703.9361281
25094,25.082197,0.7497846,0.20690534,357.0,50374420,741,31,28565,1782505704.1355393
25125,25.110073,0.7639454,0.4437827,393.0,50386690,612,30,51924,1782505704.2351744
25121,25.113556,0.4556761,0.44371775,398.0,50578850,609,30,55022,1782505704.2351744
25102,25.097507,0.44207206,0.20695978,419.0,50642040,665,31,2032,1782505704.4366345
25142,25.13455,0.45605722,0.4440586,422.0,50657670,594,30,5145,1782505704.7342577
25094,25.07909,0.7630026,0.44327953,381.0,50385650,641,30,43586,1782505704.936357
25139,25.131552,0.45600277,0.4440099,422.0,50577680,638,30,4856,1782505704.936357
25091,25.08651,0.44187805,0.20688492,402.0,50577680,723,31,56941,1782505704.936357
25103,25.098507,0.4420897,0.2069666,394.0,50554060,745,31,52022,1782505705.0389183
25084,25.072203,0.74948555,0.20683727,366.0,50354540,756,31,33958,1782505705.1375997
25085,25.077328,0.5956551,0.20684408,364.0,50450980,727,31,32885,1782505705.1375997
25096,25.081089,0.76306343,0.443312,386.0,50389110,613,30,46932,1782505705.335021
25097,25.089325,0.59594035,0.20692575,369.0,50485710,714,31,36325,1782505705.335021
25096,25.085299,0.60915434,0.443312,394.0,50548620,660,30,51713,1782505705.7371898
25092,25.084564,0.4551498,0.44324705,400.0,50644250,628,30,55592,1782505705.7371898
25109,25.09719,0.7502332,0.20700744,388.0,50451910,692,31,48648,1782505705.7371898
25115,25.103188,0.75041264,0.20704828,366.0,50431420,696,31,34866,1782505705.9362798
25101,25.093563,0.45531315,0.44339314,387.0,50624360,601,30,47729,1782505706.2365944
25081,25.069204,0.74939585,0.20681685,337.0,50432050,751,31,15700,1782505706.2365944
25084,25.076328,0.5956313,0.20683727,373.0,50528710,761,31,38349,1782505706.2365944
25104,25.092194,0.7500837,0.2069734,346.0,50430990,704,31,22010,1782505706.337809
25103,25.095562,0.45534945,0.4434256,409.0,50626120,660,30,61315,1782505706.6360407
25085,25.073202,0.7495155,0.20684408,343.0,50433810,733,31,19638,1782505706.6360407
25136,25.125282,0.6101256,0.4439612,420.0,50531190,571,30,3248,1782505706.736792
25129,25.114069,0.7640671,0.4438476,373.0,50443280,675,30,39023,1782505706.8350303
25104,25.093296,0.6093486,0.44344184,387.0,50539940,597,30,47810,1782505706.8350303
25122,25.110186,0.750622,0.20709592,395.0,50443280,759,31,52948,1782505706.8350303
25119,25.111317,0.5964633,0.2070755,407.0,50539940,685,31,60234,1782505706.8350303
25088,25.080566,0.4550772,0.44318214,400.0,50606050,613,30,55598,1782505707.0357146
25115,25.107319,0.59636825,0.20704828,378.0,50503650,708,31,42370,1782505707.338711
25130,25.122553,0.45583943,0.44386384,409.0,50652840,626,30,62056,1782505707.938403
25095,25.08009,0.763033,0.44329575,411.0,50487810,602,30,62722,1782505708.1356735
25108,25.097294,0.60944575,0.44350675,397.0,50493480,602,30,54159,1782505708.7369354
25105,25.090084,0.76333714,0.44345805,397.0,50428910,615,30,54028,1782505708.9417386
25089,25.081566,0.45509535,0.44319835,369.0,50621100,594,30,36203,1782505708.9417386
25143,25.131174,0.75124997,0.20723887,397.0,50428910,713,31,54882,1782505708.9417386
25123,25.111185,0.75065184,0.20710273,381.0,50383670,731,31,44294,1782505709.2413428
25124,25.116316,0.5965822,0.20710954,388.0,50483950,691,31,48315,1782505709.336938
25122,25.117504,0.44242483,0.20709592,390.0,50579260,720,31,50006,1782505709.336938
25068,25.063513,0.4414724,0.20672835,375.0,50666940,717,31,39537,1782505709.5430856
25098,25.086197,0.7499042,0.20693256,361.0,50472190,785,31,30912,1782505709.835056
25134,25.119066,0.76421916,0.44392875,420.0,50399840,624,30,3558,1782505710.0366426
25091,25.076092,0.7629113,0.44323084,426.0,50402090,629,30,6405,1782505710.1367626
25083,25.075567,0.45498648,0.443101,426.0,50594230,663,30,6043,1782505710.1367626
25146,25.135279,0.61036843,0.44412354,421.0,50526550,625,30,4438,1782505710.3382394
25093,25.085566,0.45516795,0.4432633,401.0,50632940,661,30,56056,1782505710.4335191
25092,25.080198,0.7497248,0.20689172,394.0,50440660,770,31,51663,1782505710.4335191
25086,25.08151,0.44178987,0.20685089,391.0,50632940,737,31,49836,1782505710.4335191
25089,25.0772,0.7496351,0.2068713,380.0,50442610,718,31,43075,1782505712.1385498
25069,25.061333,0.59527475,0.20673516,332.0,50539270,757,31,12322,1782505712.1385498
25089,25.084509,0.4418428,0.2068713,411.0,50634910,772,31,62293,1782505712.1385498
25145,25.137548,0.45611164,0.4441073,416.0,50645920,644,30,1156,1782505712.3364892
25078,25.066206,0.74930614,0.20679642,384.0,50445730,659,31,45083,1782505712.4369032
25075,25.067331,0.5954174,0.20677601,394.0,50542390,730,31,51554,1782505712.4369032
25069,25.064512,0.44149002,0.20673516,361.0,50637960,741,31,30635,1782505712.4369032
25098,25.090563,0.4552587,0.44334444,399.0,50602660,642,30,55006,1782505712.5370703
25129,25.118286,0.60995567,0.4438476,420.0,50487980,593,30,3617,1782505712.6346235
25098,25.083088,0.7631242,0.44334444,366.0,50400150,637,30,34245,1782505712.8334882
25087,25.079567,0.45505905,0.4431659,381.0,50662330,617,30,43588,1782505713.2348797
25082,25.07751,0.44171932,0.20682366,384.0,50662330,745,31,45315,1782505713.2348797
25116,25.101078,0.7636717,0.4436366,374.0,50432710,629,30,39667,1782505713.437059
25076,25.071512,0.4416135,0.20678282,360.0,50624800,721,31,30238,1782505713.437059
25128,25.120554,0.45580313,0.44383138,428.0,50583890,609,30,8565,1782505713.5368028
25148,25.137278,0.610417,0.444156,421.0,50488140,588,30,4673,1782505713.7355533
25119,25.107185,0.75053227,0.2070755,387.0,50391580,696,31,48186,1782505713.7355533
25139,25.131311,0.5969387,0.20721164,390.0,50488140,705,31,50427,1782505713.7355533
25128,25.116182,0.7508014,0.20713677,392.0,50404900,756,31,51189,1782505714.2344937
25101,25.086086,0.7632155,0.44339314,395.0,50459220,653,30,52486,1782505715.0356073
25129,25.117182,0.7508313,0.20714357,414.0,50426800,711,31,65343,1782505715.1398408
25132,25.124313,0.5967724,0.20716399,384.0,50523510,725,31,46395,1782505715.1398408
25073,25.061209,0.7491566,0.20676239,369.0,50384340,708,31,35913,1782505715.54144
25080,25.072329,0.59553623,0.20681004,387.0,50536250,712,31,47339,1782505715.6375165
25135,25.124283,0.61010134,0.443945,401.0,50584850,630,30,57073,1782505715.7385905
25133,25.12118,0.75095093,0.2071708,400.0,50505780,698,31,56664,1782505715.8383107
25085,25.074305,0.60888726,0.44313344,406.0,50522930,593,30,59423,1782505716.436744
25085,25.077566,0.45502278,0.44313344,415.0,50618710,655,30,64748,1782505716.436744
25072,25.067513,0.44154295,0.2067556,371.0,50618710,765,31,36831,1782505716.436744
25127,25.122503,0.44251302,0.20712996,388.0,50642530,757,31,48643,1782505716.6343102
25131,25.11918,0.7508911,0.20715718,348.0,50443480,726,31,23623,1782505717.5407765
25125,25.117315,0.59660596,0.20711635,387.0,50540190,659,31,47874,1782505717.5407765
25132,25.127502,0.4426012,0.20716399,395.0,50635760,742,31,53235,1782505717.5407765
25089,25.074093,0.7628505,0.44319835,389.0,50405030,662,30,48421,1782505717.935163
25088,25.077303,0.6089601,0.44318214,401.0,50501670,644,30,56058,1782505717.935163
25151,25.136057,0.76473624,0.4442047,402.0,50463310,631,30,58033,1782505718.93539
25129,25.124502,0.44254827,0.20714357,396.0,50533420,691,31,53455,1782505719.5373566
25071,25.066513,0.4415253,0.20674878,406.0,50535350,708,31,59128,1782505719.6386518
25124,25.112185,0.75068176,0.20710954,379.0,50351300,744,31,42975,1782505719.735866
25132,25.124554,0.45587572,0.4438963,436.0,50639870,644,30,13507,1782505720.3372338
25139,25.124063,0.7643712,0.4440099,405.0,50443600,636,30,59659,1782505721.3363075
