calculated_range,x,y,z,intensity,t,reflectivity,ring,ambient,range,timestamp,cloud_index
25.100609,25.092562,0.455295,0.4433769,330.0,50650190,334,30,11372,25100,1782510862.2097201,9
25.098253,25.093508,0.44200152,0.20693256,354.0,50650190,453,31,26428,25098,1782510862.2097201,9
25.106253,25.103746,0.28811434,0.20698702,382.0,50748950,530,31,44433,25106,1782510862.2097201,9
25.09161,25.085886,0.30121323,0.44323084,412.0,50760750,394,30,63152,25091,1782510862.3113892,10
25.102255,25.097507,0.44207206,0.20695978,311.0,50662060,508,31,65265,25102,1782510862.3113892,10
25.086252,25.083748,0.2878843,0.20685089,360.0,50738590,476,31,30494,25086,1782510862.411804,11
25.096611,25.092262,0.14731283,0.443312,408.0,50829980,442,30,60463,25096,1782510862.5112066,12
25.093254,25.088509,0.44191334,0.20689853,347.0,50634160,494,31,22346,25093,1782510862.5112066,12
25.12061,25.112556,0.45565796,0.44370154,324.0,50622870,426,30,8036,25120,1782510862.6099696,13
25.091253,25.08651,0.44187805,0.20688492,329.0,50622870,464,31,11138,25091,1782510862.6099696,13
25.097254,25.094748,0.28801084,0.20692575,356.0,50721530,503,31,28031,25097,1782510862.6099696,13
25.100252,25.095507,0.4420368,0.20694618,341.0,50602710,463,31,18853,25100,1782510862.7139866,14
25.10361,25.095562,0.45534945,0.4434256,317.0,50594060,413,30,3415,25103,1782510862.8093212,15
25.087608,25.081886,0.30116516,0.4431659,379.0,50692620,418,30,42158,25087,1782510862.8093212,15
25.09261,25.088263,0.14728932,0.44324705,403.0,50789750,426,30,57325,25092,1782510862.8093212,15
25.077253,25.074749,0.2877808,0.20678963,352.0,50692620,535,31,24978,25077,1782510862.8093212,15
25.076256,25.075045,0.13391422,0.20678282,375.0,50789750,499,31,39625,25076,1782510862.8093212,15
25.11661,25.108559,0.45558536,0.4436366,311.0,50584530,400,30,65452,25116,1782510862.912549,16
25.11261,25.106882,0.3014655,0.4435717,389.0,50683080,463,30,49320,25112,1782510862.912549,16
25.09461,25.086565,0.4551861,0.44327953,318.0,50583530,421,30,3858,25094,1782510863.0115676,17
25.104609,25.098883,0.3013694,0.44344184,425.0,50682070,424,30,5909,25104,1782510863.0115676,17
25.086254,25.08151,0.44178987,0.20685089,293.0,50583530,486,31,53811,25086,1782510863.0115676,17
25.106607,25.100882,0.30139342,0.4434743,409.0,50703040,460,30,61195,25106,1782510863.1102629,18
25.088253,25.085749,0.2879073,0.20686449,374.0,50703040,488,31,39282,25088,1782510863.1102629,18
25.10661,25.09856,0.45540386,0.4434743,317.0,50619560,395,30,3573,25106,1782510863.2142506,19
25.089254,25.084509,0.4418428,0.2068713,341.0,50619560,503,31,18441,25089,1782510863.2142506,19
25.092255,25.089748,0.28795332,0.20689172,359.0,50718220,507,31,29804,25092,1782510863.2142506,19
25.111609,25.10588,0.3014535,0.44355544,423.0,50713980,437,30,4720,25111,1782510863.3142612,20
25.095255,25.092749,0.28798783,0.20691215,381.0,50713980,534,31,43565,25095,1782510863.3142612,20
25.11061,25.104881,0.3014415,0.4435392,415.0,50707050,468,30,121,25110,1782510863.4100585,21
25.097254,25.092508,0.44198388,0.20692575,318.0,50608460,490,31,4166,25097,1782510863.4100585,21
25.083256,25.082045,0.13395178,0.20683046,381.0,50804180,479,31,43636,25083,1782510863.4100585,21
25.094608,25.088884,0.30124927,0.44327953,373.0,50690040,462,30,38897,25094,1782510863.5132163,22
25.10361,25.09926,0.14735399,0.4434256,398.0,50787150,419,30,54425,25103,1782510863.5132163,22
25.103254,25.100748,0.28807986,0.2069666,374.0,50690040,518,31,39400,25103,1782510863.5132163,22
25.10861,25.100561,0.45544016,0.44350675,298.0,50584110,440,30,56909,25108,1782510863.6088612,23
25.11361,25.107882,0.30147752,0.4435879,400.0,50682680,429,30,55842,25113,1782510863.6088612,23
25.093254,25.092045,0.13400544,0.20689853,379.0,50779650,566,31,42102,25093,1782510863.6088612,23
25.087254,25.08251,0.4418075,0.20685768,336.0,50580310,499,31,15290,25087,1782510863.7111783,24
25.099255,25.096748,0.28803384,0.20693937,388.0,50678920,551,31,47954,25099,1782510863.7111783,24
25.091255,25.090044,0.13399471,0.20688492,364.0,50808520,510,31,32922,25091,1782510863.8113189,25
25.099255,25.094507,0.44201916,0.20693937,325.0,50652450,501,31,8552,25099,1782510863.9094384,26
25.107254,25.104748,0.28812584,0.20699382,396.0,50751300,527,31,53289,25107,1782510863.9094384,26
25.11361,25.105558,0.4555309,0.4435879,323.0,50661780,453,30,7148,25113,1782510864.0077536,27
25.112253,25.107506,0.44224843,0.20702785,324.0,50661780,498,31,8146,25112,1782510864.0077536,27
25.08861,25.080566,0.4550772,0.44318214,327.0,50663860,405,30,9514,25088,1782510864.1141424,28
25.107609,25.101883,0.30140543,0.44349054,397.0,50762620,436,30,53792,25107,1782510864.1141424,28
25.079252,25.07451,0.44166642,0.20680323,320.0,50663860,463,31,5284,25079,1782510864.1141424,28
25.089252,25.086748,0.2879188,0.2068713,364.0,50762620,514,31,32859,25089,1782510864.1141424,28
25.10261,25.094563,0.4553313,0.44340938,299.0,50658470,439,30,57455,25102,1782510864.2111275,29
25.09661,25.088564,0.4552224,0.443312,304.0,50660200,415,30,60645,25096,1782510864.3116696,30
25.115608,25.10988,0.30150154,0.44362038,394.0,50758910,435,30,52055,25115,1782510864.3116696,30
25.115252,25.110504,0.44230136,0.20704828,341.0,50660200,489,31,18968,25115,1782510864.3116696,30
25.095255,25.094044,0.13401619,0.20691215,376.0,50856140,539,31,40389,25095,1782510864.3116696,30
25.10961,25.10156,0.4554583,0.443523,307.0,50641990,430,30,62649,25109,1782510864.513019,32
25.082254,25.07975,0.2878383,0.20682366,364.0,50740840,512,31,32746,25082,1782510864.513019,32
25.086254,25.085045,0.13396788,0.20685089,358.0,50838070,516,31,29017,25086,1782510864.513019,32
25.114254,25.109505,0.44228372,0.20704147,352.0,50623510,511,31,25760,25114,1782510864.609066,33
25.09561,25.09126,0.14730696,0.44329575,404.0,50779070,436,30,57961,25095,1782510864.7123382,34
25.08661,25.078568,0.45504093,0.4431497,294.0,50550380,367,30,54465,25086,1782510864.8155227,35
25.105253,25.102747,0.28810287,0.20698021,364.0,50648840,488,31,33303,25105,1782510864.8155227,35
25.100254,25.097748,0.28804535,0.20694618,388.0,50622350,534,31,48076,25100,1782510864.911734,36
25.107609,25.10326,0.1473775,0.44349054,401.0,50774140,455,30,56210,25107,1782510865.1106071,38
25.093609,25.085566,0.45516795,0.4432633,306.0,50599130,436,30,61744,25093,1782510865.2133577,39
25.087255,25.086044,0.13397326,0.20685768,371.0,50795750,470,31,37464,25087,1782510865.310387,40
25.096252,25.091509,0.44196624,0.20691895,322.0,50604960,520,31,6510,25096,1782510865.40991,41
25.084255,25.083044,0.13395715,0.20683727,388.0,50800780,547,31,47698,25084,1782510865.40991,41
25.080252,25.07551,0.44168404,0.20681004,347.0,50635640,448,31,21732,25080,1782510865.5159004,42
25.095608,25.089884,0.30126128,0.44329575,433.0,50784080,435,30,10695,25095,1782510865.6148322,43
25.084253,25.07951,0.4417546,0.20683727,329.0,50685220,509,31,10780,25084,1782510865.6148322,43
25.087254,25.08475,0.2878958,0.20685768,370.0,50784080,519,31,36567,25087,1782510865.6148322,43
25.10861,25.102882,0.30141747,0.44350675,397.0,50708970,429,30,53845,25108,1782510865.9110508,46
25.090252,25.085508,0.44186044,0.20687811,309.0,50610360,483,31,63966,25090,1782510865.9110508,46
25.104254,25.101748,0.28809136,0.2069734,376.0,50708970,471,31,40931,25104,1782510865.9110508,46
25.090254,25.089045,0.13398935,0.20687811,379.0,50806150,552,31,42122,25090,1782510865.9110508,46
25.10661,25.10226,0.14737163,0.4434743,406.0,50774790,463,30,59933,25106,1782510866.0105982,47
25.084253,25.081749,0.28786132,0.20683727,374.0,50677730,534,31,38960,25084,1782510866.0105982,47
25.09561,25.087564,0.45520425,0.44329575,308.0,50630130,441,30,63010,25095,1782510866.3132193,50
25.08861,25.082886,0.30117717,0.44318214,393.0,50728780,435,30,50891,25088,1782510866.3132193,50
25.076609,25.072264,0.14719526,0.44298735,390.0,50825870,410,30,48904,25076,1782510866.3132193,50
25.089256,25.088045,0.13398398,0.2068713,372.0,50825870,501,31,37966,25089,1782510866.3132193,50
25.093609,25.087885,0.30123726,0.4432633,394.0,50734650,411,30,51756,25093,1782510866.411952,51
25.10461,25.10026,0.14735988,0.44344184,396.0,50831830,418,30,53200,25104,1782510866.411952,51
25.098253,25.095747,0.28802234,0.20693256,364.0,50734650,482,31,33198,25098,1782510866.411952,51
25.111252,25.106504,0.44223082,0.20702104,344.0,50638860,498,31,20746,25111,1782510866.5081215,52
25.11061,25.10256,0.45547646,0.4435392,308.0,50647940,431,30,63297,25110,1782510866.614362,53
25.098608,25.090563,0.4552587,0.44334444,305.0,50640610,421,30,61276,25098,1782510866.7135642,54
25.098608,25.092884,0.3012973,0.44334444,384.0,50739270,421,30,45505,25098,1782510866.7135642,54
25.090609,25.082565,0.4551135,0.4432146,315.0,50622340,467,30,2287,25090,1782510866.8081338,55
25.094608,25.090261,0.14730108,0.44327953,375.0,50818080,451,30,39601,25094,1782510866.8081338,55
25.11261,25.104559,0.45551276,0.4435717,331.0,50576950,435,30,12267,25112,1782510867.0113444,57
25.105253,25.100506,0.442125,0.20698021,332.0,50576950,450,31,12698,25105,1782510867.0113444,57
25.104609,25.096561,0.4553676,0.44344184,321.0,50549910,448,30,5768,25104,1782510867.1094005,58
25.085608,25.077566,0.45502278,0.44313344,316.0,50607990,419,30,2466,25085,1782510867.3105931,60
25.081255,25.080044,0.13394105,0.20681685,388.0,50803770,542,31,47653,25081,1782510867.3105931,60
25.089607,25.083885,0.30118918,0.44319835,404.0,50729780,459,30,57714,25089,1782510867.4092999,61
25.09161,25.087263,0.14728345,0.44323084,389.0,50826940,444,30,48383,25091,1782510867.4092999,61
25.101252,25.096506,0.44205442,0.20695299,336.0,50644160,500,31,15513,25101,1782510867.514621,62
25.092607,25.084564,0.4551498,0.44324705,300.0,50648880,437,30,57949,25092,1782510867.6097283,63
25.097256,25.096045,0.13402691,0.20692575,375.0,50844750,510,31,39960,25097,1782510867.6097283,63
25.081253,25.078749,0.2878268,0.20681685,370.0,50678760,524,31,36442,25081,1782510867.9077485,66
25.100609,25.09626,0.14733635,0.4433769,409.0,50768460,432,30,61225,25100,1782510868.0171766,67
25.078255,25.07575,0.2877923,0.20679642,373.0,50671340,531,31,38220,25078,1782510868.0171766,67
25.10161,25.097261,0.14734223,0.44339314,392.0,50806400,452,30,50434,25101,1782510868.1119227,68
25.107607,25.09956,0.455422,0.44349054,322.0,50621580,446,30,6458,25107,1782510868.2115333,69
25.094252,25.089508,0.44193098,0.20690534,341.0,50621540,439,31,18251,25094,1782510868.3116097,70
25.111609,25.10356,0.4554946,0.44355544,298.0,50641410,409,30,57123,25111,1782510868.8121657,75
25.10961,25.103882,0.30142948,0.443523,416.0,50740050,470,30,709,25109,1782510868.8121657,75
25.083254,25.07851,0.44173697,0.20683046,338.0,50641410,485,31,16549,25083,1782510868.8121657,75
25.090252,25.087748,0.2879303,0.20687811,358.0,50740050,518,31,29074,25090,1782510868.8121657,75
25.079256,25.078045,0.13393031,0.20680323,383.0,50814920,488,31,44773,25079,1782510868.9142003,76
25.10261,25.096884,0.30134538,0.44340938,428.0,50687540,461,30,8179,25102,1782510869.0099347,77
25.088253,25.08351,0.44182515,0.20686449,323.0,50588990,512,31,7049,25088,1782510869.0099347,77
25.101254,25.098747,0.28805685,0.20695299,385.0,50687540,519,31,46283,25101,1782510869.0099347,77
25.077255,25.072512,0.44163114,0.20678963,312.0,50580340,496,31,36,25077,1782510869.4101565,81
25.08261,25.076887,0.3011051,0.44308475,398.0,50681390,438,30,53917,25082,1782510869.5090575,82
25.090609,25.086262,0.14727756,0.4432146,414.0,50778520,443,30,64112,25090,1782510869.5090575,82
25.088253,25.087044,0.13397862,0.20686449,359.0,50778520,537,31,29572,25088,1782510869.5090575,82
25.082254,25.07751,0.44171932,0.20682366,338.0,50684890,495,31,16482,25082,1782510869.8092523,85
25.10161,25.093563,0.45531315,0.44339314,311.0,50628810,447,30,64961,25101,1782510870.3118849,90
25.100609,25.094883,0.30132136,0.4433769,398.0,50727320,448,30,54207,25100,1782510870.3118849,90
25.09761,25.093262,0.14731872,0.4433282,392.0,50824450,430,30,50481,25097,1782510870.3118849,90
25.114609,25.108881,0.30148953,0.44360414,400.0,50668990,434,30,55830,25114,1782510870.410848,91
25.072256,25.071045,0.13389274,0.2067556,395.0,50795560,506,31,52089,25072,1782510870.8111997,95
25.099255,25.098043,0.13403764,0.20693937,412.0,50842170,523,31,63242,25099,1782510870.9139013,96
25.075256,25.074045,0.13390885,0.20677601,362.0,50881120,508,31,31387,25075,1782510872.4127116,111
25.083256,25.08075,0.2878498,0.20683046,369.0,50782110,516,31,35884,25083,1782510872.5141115,112
25.075254,25.07275,0.28775778,0.20677601,367.0,50773460,528,31,34408,25075,1782510872.61309,113
25.092255,25.091043,0.13400008,0.20689172,361.0,50855340,536,31,30905,25092,1782510872.7176034,114
25.079254,25.07675,0.2878038,0.20680323,364.0,50706640,515,31,32675,25079,1782510872.9098647,116
25.074255,25.073046,0.13390349,0.2067692,373.0,50803760,536,31,38123,25074,1782510872.9098647,116
25.090609,25.084887,0.30120122,0.4432146,367.0,50628980,444,30,34519,25090,1782510873.2077284,119
25.08961,25.085262,0.1472717,0.44319835,407.0,50725940,442,30,59695,25089,1782510873.2077284,119
25.081255,25.076511,0.44170168,0.20681685,319.0,50530470,489,31,4537,25081,1782510873.2077284,119
25.08861,25.084263,0.1472658,0.44318214,357.0,50802900,446,30,28186,25088,1782510873.714191,124
25.085257,25.084045,0.13396251,0.20684408,363.0,50802900,541,31,32014,25085,1782510873.714191,124
25.115606,25.107557,0.4555672,0.44362038,301.0,50587200,402,30,59110,25115,1782510873.9110208,126
25.09661,25.090885,0.3012733,0.443312,372.0,50703750,440,30,37800,25096,1782510874.0094123,127
25.073252,25.07075,0.28773478,0.20676239,378.0,50718240,540,31,41231,25073,1782510875.109511,138
25.094252,25.091747,0.28797632,0.20690534,399.0,50682820,517,31,54979,25094,1782510875.8112977,145
25.080254,25.07775,0.2878153,0.20681004,383.0,50683120,534,31,44536,25080,1782510876.2137368,149
25.11761,25.109558,0.4556035,0.44365284,312.0,50613510,438,30,351,25117,1782510876.5161326,152
25.080254,25.079044,0.13393568,0.20681004,374.0,50809230,509,31,39012,25080,1782510876.5161326,152
25.103254,25.098507,0.4420897,0.2069666,349.0,50675820,467,31,23924,25103,1782510876.811318,155
25.076609,25.070889,0.30103302,0.44298735,370.0,50730060,447,30,36140,25076,1782510877.1123068,158
25.08561,25.081263,0.14724818,0.44313344,412.0,50827230,446,30,62728,25085,1782510877.1123068,158
25.077255,25.076044,0.13391958,0.20678963,361.0,50796920,540,31,30611,25077,1782510878.316178,170
25.08761,25.079567,0.45505905,0.4431659,325.0,50625070,411,30,8210,25087,1782510878.6073978,173
25.066256,25.065044,0.13386054,0.20671475,338.0,50790300,527,31,16027,25066,1782510879.0111516,177
25.063255,25.062046,0.13384445,0.20669432,392.0,50768270,504,31,50037,25063,1782510879.2105787,179
25.076254,25.07375,0.2877693,0.20678282,372.0,50684410,505,31,37706,25076,1782510879.31345,180
25.08661,25.080887,0.30115315,0.4431497,406.0,50707290,431,30,59065,25086,1782510879.7115111,184
25.07361,25.069265,0.14717762,0.4429387,417.0,50804410,453,30,49,25073,1782510879.7115111,184
25.084608,25.080263,0.1472423,0.4431172,407.0,50792900,481,30,60004,25084,1782510879.809499,185
25.08961,25.081566,0.45509535,0.44319835,288.0,50601390,443,30,50317,25089,1782510880.307324,190
25.078257,25.077045,0.13392495,0.20679642,366.0,50784340,549,31,33720,25078,1782510880.7092638,194
25.08361,25.079264,0.14723642,0.443101,377.0,50833890,470,30,41173,25083,1782510880.9141102,196
25.079609,25.075264,0.14721291,0.44303605,404.0,50781230,440,30,57620,25079,1782510881.8091567,205
25.085253,25.08051,0.44177222,0.20684408,307.0,50585560,482,31,62632,25085,1782510881.8091567,205
25.078608,25.072887,0.30105704,0.44301984,399.0,50722120,427,30,54516,25078,1782510882.3130429,210
25.084608,25.078886,0.30112913,0.4431172,412.0,50694860,439,30,62750,25084,1782510884.0109553,227
25.08661,25.082264,0.14725405,0.4431497,395.0,50770190,413,30,52240,25086,1782510884.4079702,231
25.09261,25.086885,0.30122524,0.44324705,402.0,50654020,455,30,56537,25092,1782510885.3111176,240
25.10161,25.095884,0.30133337,0.44339314,403.0,50722020,454,30,57354,25101,1782510886.0098283,247
25.08761,25.083263,0.14725994,0.4431659,399.0,50860420,460,30,54516,25087,1782510886.3139336,250
25.113253,25.108505,0.44226608,0.20703466,331.0,50691360,489,31,12623,25113,1782510886.514817,252
25.07761,25.073265,0.14720115,0.4430036,411.0,50794410,402,30,62184,25077,1782510886.9149573,256
25.119608,25.111557,0.4556398,0.4436853,347.0,50596230,460,30,22350,25119,1782510887.0114083,257
25.09961,25.093884,0.30130935,0.4433607,391.0,50724410,445,30,49798,25099,1782510887.5130804,262
25.093609,25.089262,0.1472952,0.4432633,378.0,50834390,452,30,41457,25093,1782510888.1100967,268
25.106253,25.101505,0.44214264,0.20698702,321.0,50611360,492,31,6190,25106,1782510888.410383,271
25.116251,25.111504,0.442319,0.20705508,318.0,50572460,476,31,4543,25116,1782510889.2122543,279
25.061255,25.060045,0.1338337,0.20668072,339.0,50824980,541,31,16502,25061,1782510890.8111567,295
