calculated_range,x,y,z,intensity,t,reflectivity,ring,ambient,range,timestamp,cloud_index
25.106949,25.097738,0.011032709,0.6799254,411.0,50873650,575,29,62458,25106,1782507047.2488213,23
25.116945,25.107191,0.16509497,0.6801819,381.0,50791680,561,29,43826,25116,1782507047.3479738,24
25.10595,25.096739,0.011032278,0.67989975,377.0,50925930,574,29,41018,25105,1782507047.5467706,26
25.087948,25.078743,0.011024524,0.679438,391.0,50932450,545,29,49647,25087,1782507047.647511,27
25.11695,25.107735,0.011037016,0.6801819,394.0,50928830,554,29,52065,25116,1782507047.846195,29
25.09995,25.088717,0.31893083,0.67974585,307.0,50720820,551,29,62468,25099,1782507047.947851,30
25.103949,25.092714,0.31898162,0.67984843,319.0,50702190,527,29,4695,25103,1782507048.046989,31
25.115946,25.106192,0.1650884,0.6801563,370.0,50799870,544,29,36966,25115,1782507048.046989,31
25.109945,25.100193,0.16504902,0.6800024,393.0,50797460,496,29,51603,25109,1782507048.1462061,32
25.111946,25.102194,0.16506214,0.68005365,389.0,50808720,531,29,48934,25111,1782507048.2507148,33
25.094946,25.0852,0.16495055,0.6796176,408.0,50809530,522,29,60611,25094,1782507048.3469617,34
25.10095,25.089716,0.31894353,0.6797715,363.0,50686650,548,29,32241,25100,1782507048.547793,36
25.10161,25.095884,0.30133337,0.44339314,395.0,50690580,586,30,52852,25101,1782507048.652384,37
25.096947,25.087198,0.16496368,0.6796689,390.0,50800970,561,29,49107,25096,1782507048.7505991,38
25.10361,25.097883,0.3013574,0.4434256,382.0,50703340,599,30,44619,25103,1782507048.7505991,38
25.09561,25.09126,0.14730696,0.44329575,403.0,50800970,610,30,57640,25095,1782507048.7505991,38
25.120947,25.109707,0.3191975,0.68028456,372.0,50730270,548,29,38289,25120,1782507048.8486607,39
25.119947,25.110733,0.011038308,0.6802589,386.0,50925940,602,29,47444,25119,1782507048.8486607,39
25.10795,25.096712,0.31903243,0.6799511,359.0,50749830,507,29,30080,25107,1782507048.9496331,40
25.110947,25.101194,0.16505557,0.680028,366.0,50847560,557,29,34275,25110,1782507048.9496331,40
25.101948,25.09274,0.011030555,0.6797971,383.0,50945600,596,29,45237,25101,1782507048.9496331,40
25.113945,25.104193,0.16507527,0.680105,412.0,50862040,550,29,63380,25113,1782507049.3532183,44
25.08895,25.079744,0.011024956,0.6794636,385.0,50990590,564,29,45782,25088,1782507049.5476754,46
25.096949,25.087742,0.011028402,0.6796689,398.0,50981130,496,29,54501,25096,1782507049.6498678,47
25.099945,25.090197,0.16498336,0.67974585,377.0,50850430,588,29,41458,25099,1782507049.7537599,48
25.08261,25.076887,0.3011051,0.44308475,381.0,50752680,616,30,43493,25082,1782507049.7537599,48
25.088612,25.084696,-0.0066511054,0.44318214,391.0,50948400,634,30,49819,25088,1782507049.7537599,48
25.124947,25.115189,0.16514748,0.6803872,422.0,50826450,539,29,4434,25124,1782507049.8479695,49
25.095947,25.08674,0.01102797,0.6796432,376.0,50910110,539,29,40395,25095,1782507049.953557,50
25.080608,25.074888,0.30108106,0.4430523,403.0,50708630,592,30,57434,25080,1782507050.348608,54
25.093609,25.089262,0.1472952,0.4432633,394.0,50806310,624,30,51851,25093,1782507050.348608,54
25.12995,25.118704,0.3193118,0.68051547,324.0,50715250,562,29,8070,25129,1782507050.4463947,55
25.120947,25.111732,0.011038739,0.68028456,380.0,50910930,585,29,43766,25120,1782507050.4463947,55
25.11095,25.099712,0.31907052,0.680028,329.0,50685800,520,29,11147,25110,1782507051.0498662,61
25.100948,25.09174,0.0110301245,0.6797715,384.0,50899920,553,29,45458,25100,1782507051.1502237,62
25.09161,25.085886,0.30121323,0.44323084,426.0,50704250,624,30,6432,25091,1782507051.1502237,62
25.098608,25.092884,0.3012973,0.44334444,390.0,50747800,629,30,49408,25098,1782507051.3477862,64
25.11495,25.10371,0.3191213,0.68013066,335.0,50777570,567,29,14736,25114,1782507051.5465524,66
25.104946,25.095196,0.16501619,0.6798741,415.0,50884940,495,29,65385,25104,1782507051.648913,67
25.09261,25.086885,0.30122524,0.44324705,386.0,50787100,602,30,46919,25092,1782507051.648913,67
25.132948,25.121702,0.31934988,0.6805924,350.0,50779970,510,29,24826,25132,1782507051.7525434,68
25.123945,25.11419,0.16514091,0.6803615,371.0,50877750,523,29,37851,25123,1782507051.7525434,68
25.115948,25.106735,0.011036585,0.6801563,408.0,50975790,525,29,61025,25115,1782507051.7525434,68
25.079609,25.073889,0.30106905,0.44303605,375.0,50747830,604,30,39727,25079,1782507051.8516436,69
25.087608,25.081886,0.30116516,0.4431659,377.0,50664420,609,30,41114,25087,1782507052.1495736,72
25.084612,25.080696,-0.0066500804,0.4431172,402.0,50859890,654,30,56542,25084,1782507052.1495736,72
25.11495,25.105736,0.011036155,0.68013066,409.0,50853600,549,29,61509,25114,1782507052.248972,73
25.09661,25.090885,0.3012733,0.443312,404.0,50658180,611,30,58279,25096,1782507052.248972,73
25.11195,25.100712,0.3190832,0.68005365,331.0,50659870,512,29,12464,25111,1782507052.3511298,74
25.102945,25.093197,0.16500306,0.6798228,386.0,50763450,503,29,47021,25102,1782507052.446197,75
25.106947,25.095713,0.31901973,0.6799254,321.0,50674190,550,29,5878,25106,1782507052.5483556,76
25.090946,25.081202,0.1649243,0.67951494,377.0,50771820,531,29,40969,25090,1782507052.5483556,76
25.09961,25.093884,0.30130935,0.4433607,403.0,50710590,628,30,57617,25099,1782507052.8514364,79
25.08761,25.083263,0.14725994,0.4431659,387.0,50808260,592,30,47501,25087,1782507052.8514364,79
25.08661,25.080887,0.30115315,0.4431497,383.0,50723830,599,30,44931,25086,1782507052.950798,80
25.118948,25.107708,0.3191721,0.68023324,344.0,50734540,510,29,20803,25118,1782507053.3498464,84
25.104946,25.095737,0.011031847,0.6798741,374.0,50930210,556,29,39212,25104,1782507053.3498464,84
25.12495,25.113707,0.3192483,0.6803872,347.0,50694350,521,29,22727,25124,1782507053.6533995,87
25.089945,25.0802,0.16491772,0.6794893,336.0,50780070,558,29,14998,25089,1782507053.74864,88
25.122948,25.111706,0.3192229,0.6803359,369.0,50724270,507,29,36663,25122,1782507054.549883,96
25.110949,25.101736,0.011034432,0.680028,393.0,50907400,523,29,51485,25110,1782507054.8538997,99
25.095608,25.089884,0.30126128,0.44329575,370.0,50729060,613,30,36840,25095,1782507054.9475412,100
25.094608,25.088884,0.30124927,0.44327953,379.0,50719450,608,30,42522,25094,1782507055.3526506,104
25.104948,25.093714,0.3189943,0.6798741,347.0,50696550,557,29,22190,25104,1782507055.5483024,106
25.079609,25.075264,0.14721291,0.44303605,409.0,50817750,646,30,60883,25079,1782507055.8499658,109
25.082611,25.078695,-0.0066495677,0.44308475,407.0,50915700,667,30,59572,25082,1782507055.8499658,109
25.09161,25.087263,0.14728345,0.44323084,370.0,50818760,613,30,36757,25091,1782507056.0494661,111
25.09195,25.082743,0.011026247,0.67954063,409.0,50897420,518,29,61216,25091,1782507056.255952,113
25.09895,25.087717,0.31891814,0.67972016,361.0,50699320,496,29,31238,25098,1782507056.350163,114
25.114946,25.105192,0.16508184,0.68013066,373.0,50811610,542,29,38841,25114,1782507056.4475763,115
25.093946,25.0842,0.16494398,0.6795919,403.0,50837680,556,29,57261,25093,1782507056.5492976,116
25.121948,25.110706,0.3192102,0.6803102,362.0,50684140,508,29,32225,25121,1782507057.149629,122
25.105946,25.096195,0.16502276,0.67989975,404.0,50783650,512,29,58375,25105,1782507057.2481344,123
25.089949,25.080744,0.011025386,0.6794893,388.0,50881550,527,29,47901,25089,1782507057.2481344,123
25.081608,25.075888,0.3010931,0.44306853,383.0,50686030,581,30,44928,25081,1782507057.2481344,123
25.08361,25.079264,0.14723642,0.443101,377.0,50786690,648,30,40830,25083,1782507057.35038,124
25.09261,25.088263,0.14728932,0.44324705,401.0,50831670,607,30,56336,25092,1782507057.5513237,126
25.09895,25.08974,0.011029263,0.67972016,398.0,50903750,518,29,54425,25098,1782507057.9482675,130
25.093609,25.087885,0.30123726,0.4432633,365.0,50708130,581,30,33825,25093,1782507057.9482675,130
25.07761,25.073265,0.14720115,0.4430036,403.0,50856570,632,30,57155,25077,1782507058.9484417,140
25.08561,25.081263,0.14724818,0.44313344,394.0,50864090,650,30,51560,25085,1782507059.5516348,146
25.12595,25.114706,0.31926098,0.6804128,352.0,50738080,536,29,25827,25125,1782507059.6512902,147
25.10295,25.093739,0.011030986,0.6798228,378.0,50836930,540,29,41777,25102,1782507059.9532907,150
25.10261,25.096884,0.30134538,0.44340938,381.0,50637910,603,30,43952,25102,1782507060.0509171,151
25.092947,25.0832,0.16493742,0.67956626,409.0,50836070,546,29,61078,25092,1782507060.8505495,159
25.083948,25.074745,0.0110228015,0.67933536,379.0,50875720,543,29,42034,25083,1782507060.95061,160
25.08961,25.085262,0.1472717,0.44319835,394.0,50844200,616,30,51820,25089,1782507061.7557187,168
25.120947,25.11119,0.16512123,0.68028456,385.0,50831760,535,29,46564,25120,1782507067.1541975,222
25.123951,25.112707,0.3192356,0.6803615,338.0,50699130,555,29,16847,25123,1782507067.6548047,227
25.084608,25.078886,0.30112913,0.4431172,408.0,50678770,600,30,60613,25084,1782507068.5503223,236
25.08561,25.081696,-0.0066503366,0.44313344,394.0,50978430,662,30,51495,25085,1782507068.8506265,239
25.095945,25.086199,0.1649571,0.6796432,399.0,50865070,523,29,54968,25095,1782507068.9488633,240
25.130949,25.119703,0.3193245,0.6805411,331.0,50689830,524,29,12723,25130,1782507071.35213,264
25.082949,25.073746,0.011022371,0.6793097,375.0,50931640,556,29,39418,25082,1782507072.3549752,274
25.127949,25.116705,0.31928638,0.68046415,346.0,50697050,534,29,22077,25127,1782507072.7496274,278
25.090609,25.084887,0.30120122,0.4432146,391.0,50692660,625,30,49897,25090,1782507072.85093,279
