calculated_range,x,y,z,intensity,t,reflectivity,ring,ambient,range,timestamp,cloud_index
25.103613,25.099693,-0.0066549503,0.4434256,390.0,50948160,558,30,49269,25103,1782502975.158855,13
25.115608,25.111177,-0.16074033,0.44362038,395.0,51045780,577,30,53170,25115,1782502975.158855,13
25.096254,25.095045,0.13402155,0.20691895,286.0,50850360,692,31,49690,25096,1782502975.158855,13
25.107609,25.10326,0.1473775,0.44349054,260.0,50839900,561,30,32911,25107,1782502975.2582772,14
25.085255,25.0838,-0.17386737,0.20684408,357.0,51035270,621,31,28430,25085,1782502975.2582772,14
25.073254,25.072044,0.13389811,0.20676239,321.0,50810670,659,31,5375,25073,1782502975.3589396,15
25.096252,25.095392,-0.019961257,0.20691895,369.0,50908360,690,31,35813,25096,1782502975.3589396,15
25.112612,25.108692,-0.006657257,0.4435717,405.0,50903000,551,30,58943,25112,1782502975.4583583,16
25.11061,25.106178,-0.16070838,0.4435392,390.0,51000530,607,30,49763,25110,1782502975.4583583,16
25.095255,25.094044,0.13401619,0.20691215,299.0,50805310,671,31,57341,25095,1782502975.4583583,16
25.084255,25.083393,-0.019952029,0.20683727,367.0,50903000,624,31,34693,25084,1782502975.4583583,16
25.092253,25.090797,-0.1739157,0.20689172,409.0,51000530,649,31,61139,25092,1782502975.4583583,16
25.090254,25.089392,-0.019956643,0.20687811,377.0,50898970,629,31,41072,25090,1782502975.5595043,17
25.08661,25.082695,-0.006650593,0.4431497,358.0,50900590,582,30,29290,25086,1782502975.6585667,18
25.099611,25.09518,-0.16063808,0.4433607,369.0,50998120,563,30,35924,25099,1782502975.6585667,18
25.079256,25.078045,0.13393031,0.20680323,320.0,50802910,687,31,4690,25079,1782502975.6585667,18
25.075254,25.0738,-0.17379832,0.20677601,353.0,50998120,698,31,25935,25075,1782502975.6585667,18
25.07761,25.073265,0.14720115,0.4430036,234.0,50812030,618,30,16486,25077,1782502975.7598045,19
25.069252,25.068392,-0.019940494,0.20673516,370.0,50909730,643,31,36184,25069,1782502975.7598045,19
25.100256,25.098799,-0.17397094,0.20694618,389.0,51007350,653,31,48686,25100,1782502975.7598045,19
25.10961,25.105259,0.14738926,0.443523,262.0,50817460,598,30,34629,25109,1782502975.960613,21
25.093254,25.092045,0.13400544,0.20689853,276.0,50817460,701,31,43301,25093,1782502975.960613,21
25.084253,25.082798,-0.17386046,0.20683727,381.0,51012640,671,31,43231,25084,1782502975.960613,21
25.097256,25.096045,0.13402691,0.20692575,310.0,50819950,652,31,64407,25097,1782502976.0619442,22
25.100254,25.099392,-0.019964332,0.20694618,387.0,50917630,647,31,47458,25100,1782502976.0619442,22
25.104612,25.10018,-0.16067003,0.44344184,400.0,51028300,544,30,55662,25104,1782502976.1575873,23
25.087255,25.086044,0.13397326,0.20685768,307.0,50832990,693,31,62773,25087,1782502976.1575873,23
25.095253,25.093798,-0.17393643,0.20691215,377.0,51028300,659,31,40993,25095,1782502976.1575873,23
25.09261,25.088263,0.14728932,0.44324705,226.0,50824120,582,30,11822,25092,1782502976.2582417,24
25.08861,25.084263,0.1472658,0.44318214,241.0,50808510,599,30,21119,25088,1782502976.3563383,25
25.069254,25.068045,0.13387665,0.20673516,331.0,50803190,667,31,11543,25069,1782502976.4635265,26
25.099255,25.097797,-0.17396404,0.20693937,387.0,50998460,643,31,47466,25099,1782502976.4635265,26
25.09561,25.09126,0.14730696,0.44329575,280.0,50805470,571,30,45295,25095,1782502976.5586607,27
25.11461,25.110691,-0.0066577694,0.44360414,397.0,50903160,559,30,53884,25114,1782502976.5586607,27
25.10061,25.096693,-0.0066541815,0.4433769,436.0,50897850,561,30,12640,25100,1782502976.6596065,28
25.088612,25.084183,-0.16056776,0.44318214,378.0,50995400,554,30,41429,25088,1782502976.6596065,28
25.086254,25.084799,-0.17387427,0.20685089,374.0,51004060,683,31,38803,25086,1782502976.7588289,29
25.08961,25.085262,0.1472717,0.44319835,241.0,50812380,607,30,21094,25089,1782502976.8596644,30
25.08561,25.081696,-0.0066503366,0.44313344,378.0,50910060,559,30,41359,25085,1782502976.8596644,30
25.09861,25.094181,-0.16063169,0.44334444,383.0,51007650,584,30,45244,25098,1782502976.8596644,30
25.078257,25.077045,0.13392495,0.20679642,306.0,50812380,685,31,61419,25078,1782502976.8596644,30
25.088253,25.087393,-0.019955104,0.20686449,369.0,50910060,677,31,35731,25088,1782502976.8596644,30
25.084608,25.080263,0.1472423,0.4431172,250.0,50811880,578,30,26852,25084,1782502976.960138,31
25.092255,25.091043,0.13400008,0.20689172,293.0,50811880,637,31,53704,25092,1782502976.960138,31
25.09361,25.089695,-0.0066523873,0.4432633,412.0,50929590,570,30,62850,25093,1782502977.0646412,32
25.09161,25.087181,-0.16058694,0.44323084,394.0,51027210,562,30,51515,25091,1782502977.0646412,32
25.071257,25.070045,0.13388738,0.20674878,291.0,50831840,690,31,51848,25071,1782502977.0646412,32
25.080254,25.079391,-0.019948952,0.20681004,372.0,50929590,621,31,37771,25080,1782502977.0646412,32
25.097254,25.095798,-0.17395023,0.20692575,358.0,51027210,691,31,28893,25097,1782502977.0646412,32
25.099255,25.098043,0.13403764,0.20693937,263.0,50859890,717,31,35107,25099,1782502977.1601214,33
25.089611,25.085695,-0.006651362,0.44319835,367.0,50942780,561,30,34495,25089,1782502977.2577572,34
25.089254,25.088392,-0.019955873,0.2068713,374.0,50942780,643,31,39078,25089,1782502977.2577572,34
25.102255,25.100798,-0.17398475,0.20695978,409.0,51040410,666,31,61246,25102,1782502977.2577572,34
25.09761,25.09318,-0.1606253,0.4433282,408.0,51010630,641,30,60650,25097,1782502977.3583014,35
25.10561,25.10118,-0.16067642,0.44345805,381.0,51004050,593,30,44064,25105,1782502977.4612372,36
25.095255,25.094393,-0.019960487,0.20691215,359.0,50906470,647,31,29722,25095,1782502977.4612372,36
25.087254,25.085798,-0.17388119,0.20685768,342.0,51004050,647,31,18887,25087,1782502977.4612372,36
25.08361,25.079264,0.14723642,0.443101,266.0,50829880,605,30,36762,25083,1782502977.7581422,39
25.098253,25.097391,-0.019962795,0.20693256,352.0,50927630,639,31,25411,25098,1782502977.7581422,39
25.087252,25.086391,-0.019954335,0.20685768,366.0,50926740,677,31,33829,25087,1782502977.8604352,40
25.102612,25.098694,-0.0066546937,0.44340938,370.0,50922610,603,30,37021,25102,1782502977.9594786,41
25.079609,25.075264,0.14721291,0.44303605,244.0,50849090,515,30,22736,25079,1782502978.1582787,43
25.10761,25.103693,-0.0066559757,0.44349054,379.0,50946880,543,30,42490,25107,1782502978.1582787,43
25.092255,25.091393,-0.01995818,0.20689172,354.0,50946880,647,31,26520,25092,1782502978.1582787,43
25.08661,25.082264,0.14725405,0.4431497,237.0,50841670,620,30,18469,25086,1782502978.2601416,44
25.090609,25.086262,0.14727756,0.4432146,279.0,50831730,549,30,44712,25090,1782502978.360079,45
25.085257,25.084045,0.13396251,0.20684408,273.0,50831730,696,31,41326,25085,1782502978.360079,45
25.086254,25.085045,0.13396788,0.20685089,312.0,50812620,638,31,31,25086,1782502978.5609095,47
25.08561,25.081182,-0.1605486,0.44313344,371.0,50972010,545,30,37017,25085,1782502978.659476,48
25.094252,25.093391,-0.019959718,0.20690534,354.0,50874540,691,31,26320,25094,1782502978.659476,48
25.065252,25.064392,-0.019937417,0.20670794,347.0,50863540,656,31,21593,25065,1782502978.761378,49
25.069254,25.067799,-0.1737569,0.20673516,341.0,50961020,671,31,17806,25069,1782502978.761378,49
25.074253,25.073393,-0.019944338,0.2067692,346.0,50867870,606,31,21394,25074,1782502978.8595598,50
25.089256,25.088045,0.13398398,0.2068713,301.0,50776980,668,31,58526,25089,1782502978.9610791,51
25.085255,25.084393,-0.019952796,0.20684408,358.0,50903910,684,31,28715,25085,1782502979.0578978,52
25.11161,25.107693,-0.0066570006,0.44355544,393.0,50920590,568,30,51253,25111,1782502979.164191,53
25.083254,25.082392,-0.01995126,0.20683046,353.0,50920590,625,31,25851,25083,1782502979.164191,53
25.078255,25.0768,-0.17381904,0.20679642,385.0,51018220,689,31,45548,25078,1782502979.164191,53
25.09461,25.090694,-0.0066526434,0.44327953,386.0,50914390,550,30,46603,25094,1782502979.2623289,54
25.094254,25.092798,-0.17392951,0.20690534,358.0,51011970,637,31,29134,25094,1782502979.2623289,54
25.094255,25.093044,0.13401082,0.20690534,311.0,50802720,714,31,65281,25094,1782502979.3587217,55
25.076609,25.072264,0.14719526,0.44298735,244.0,50805960,602,30,22853,25076,1782502979.462538,56
25.062254,25.061045,0.13383909,0.20668752,303.0,50816160,685,31,59282,25062,1782502979.5618093,57
25.104612,25.100693,-0.0066552064,0.44344184,367.0,50900940,580,30,35298,25104,1782502979.661863,58
25.108612,25.10418,-0.1606956,0.44350675,376.0,50998470,597,30,40948,25108,1782502979.661863,58
25.076254,25.075392,-0.019945877,0.20678282,368.0,50900940,688,31,34820,25076,1782502979.661863,58
25.076256,25.075045,0.13391422,0.20678282,296.0,50792860,718,31,55545,25076,1782502979.7579136,59
25.100609,25.09626,0.14733635,0.4433769,269.0,50798390,591,30,38959,25100,1782502979.961639,61
25.092611,25.088694,-0.0066521307,0.44324705,379.0,50921980,551,30,42161,25092,1782502980.2639503,64
25.10161,25.09718,-0.16065085,0.44339314,410.0,51019580,548,30,61881,25101,1782502980.2639503,64
25.072252,25.071392,-0.0199428,0.2067556,365.0,50921980,685,31,32881,25072,1782502980.2639503,64
25.09961,25.09526,0.14733048,0.4433607,270.0,50805990,597,30,39536,25099,1782502980.35841,65
25.08961,25.085182,-0.16057415,0.44319835,385.0,51001240,580,30,46351,25089,1782502980.35841,65
25.091255,25.089798,-0.1739088,0.20688492,404.0,51001240,627,31,58096,25091,1782502980.35841,65
25.09861,25.094694,-0.006653669,0.44334444,405.0,50906670,615,30,58933,25098,1782502980.456547,66
25.102612,25.09818,-0.16065724,0.44340938,400.0,51004260,651,30,55662,25102,1782502980.456547,66
25.078255,25.077393,-0.019947413,0.20679642,370.0,50906670,655,31,36300,25078,1782502980.456547,66
25.111609,25.107178,-0.16071478,0.44355544,400.0,50957330,582,30,56221,25111,1782502980.659654,68
25.079252,25.078392,-0.019948183,0.20680323,358.0,50925100,627,31,28919,25079,1782502980.9641871,71
25.091251,25.090391,-0.019957412,0.20688492,358.0,50948490,691,31,28785,25091,1782502981.065939,72
25.099611,25.095694,-0.006653925,0.4433607,357.0,50936520,583,30,28885,25099,1782502981.2601657,74
25.074255,25.073046,0.13390349,0.2067692,290.0,50818870,650,31,51482,25074,1782502981.458771,76
25.096611,25.092693,-0.006653156,0.443312,376.0,50879030,559,30,40299,25096,1782502981.6604285,78
25.07561,25.071264,0.1471894,0.44297114,257.0,50774190,604,30,30998,25075,1782502981.7607183,79
25.10161,25.097692,-0.0066544376,0.44339314,398.0,50871820,545,30,54336,25101,1782502981.7607183,79
25.089254,25.0878,-0.17389499,0.2068713,386.0,50969310,699,31,46955,25089,1782502981.7607183,79
25.108612,25.104692,-0.006656232,0.44350675,380.0,50871080,561,30,43036,25108,1782502981.8590686,80
25.083254,25.081799,-0.17385356,0.20683046,378.0,50977630,661,31,41384,25083,1782502981.9632769,81
25.082254,25.081392,-0.01995049,0.20682366,373.0,50903970,649,31,38289,25082,1782502982.059011,82
25.09461,25.090181,-0.16060612,0.44327953,381.0,51040050,606,30,43778,25094,1782502982.3578646,85
25.066256,25.065044,0.13386054,0.20671475,316.0,50850920,645,31,2189,25066,1782502982.4592407,86
25.09861,25.094261,0.14732459,0.44334444,249.0,50828820,589,30,26341,25098,1782502982.5639083,87
25.079254,25.077799,-0.17382595,0.20680323,348.0,51024080,729,31,22701,25079,1782502982.5639083,87
25.098255,25.097044,0.13403228,0.20693256,278.0,50762670,692,31,44672,25098,1782502982.7575302,89
25.092611,25.08818,-0.16059333,0.44324705,397.0,50958910,611,30,53796,25092,1782502982.9565628,91
25.070257,25.069046,0.13388202,0.20674197,279.0,50763850,651,31,44508,25070,1782502982.9565628,91
25.088253,25.086798,-0.17388809,0.20686449,371.0,50958910,706,31,37461,25088,1782502982.9565628,91
25.077255,25.076393,-0.019946646,0.20678963,353.0,50876680,683,31,25428,25077,1782502983.0608246,92
25.072256,25.071045,0.13389274,0.2067556,314.0,50806360,707,31,1317,25072,1782502983.159118,93
25.067255,25.066046,0.13386591,0.20672156,294.0,50844870,711,31,54193,25067,1782502983.3590589,95
25.08561,25.081263,0.14724818,0.44313344,246.0,50867250,595,30,24251,25085,1782502983.4597178,96
25.088612,25.084696,-0.0066511054,0.44318214,398.0,50965020,542,30,54098,25088,1782502983.4597178,96
25.08661,25.082182,-0.16055499,0.4431497,390.0,51062720,630,30,49167,25086,1782502983.4597178,96
25.09061,25.086182,-0.16058055,0.4432146,377.0,51058980,595,30,41248,25090,1782502983.564102,97
25.08761,25.083694,-0.0066508492,0.4431659,380.0,50931630,544,30,42728,25087,1782502983.6575823,98
25.10361,25.09926,0.14735399,0.4434256,262.0,50797270,522,30,34326,25103,1782502983.8651402,100
25.103613,25.09918,-0.16066363,0.4434256,414.0,50980230,614,30,64702,25103,1782502984.061111,102
25.081255,25.0798,-0.17383975,0.20681685,359.0,51017220,693,31,29857,25081,1782502984.3584445,105
25.100256,25.099045,0.13404302,0.20694618,265.0,50802070,621,31,36272,25100,1782502984.656566,108
25.074253,25.0728,-0.17379142,0.2067692,343.0,50997270,679,31,19110,25074,1782502984.656566,108
25.10661,25.10226,0.14737163,0.4434743,258.0,50805090,589,30,32118,25106,1782502984.8602004,110
25.084255,25.083044,0.13395715,0.20683727,321.0,50773970,716,31,5862,25084,1782502985.0659213,112
25.080608,25.076263,0.14721878,0.4430523,223.0,50819610,624,30,9569,25080,1782502985.4583294,116
25.10161,25.097261,0.14734223,0.44339314,231.0,50805070,614,30,14900,25101,1782502985.6613402,118
25.08361,25.079184,-0.16053581,0.443101,377.0,51014400,586,30,41169,25083,1782502985.8583481,120
25.073254,25.072393,-0.019943569,0.20676239,353.0,50854150,688,31,25334,25073,1782502986.160442,123
25.072254,25.070799,-0.17377761,0.2067556,357.0,50951680,666,31,27956,25072,1782502986.160442,123
25.07961,25.075184,-0.16051024,0.44303605,374.0,50995440,558,30,38735,25079,1782502986.3587801,125
25.095612,25.091694,-0.0066528996,0.44329575,359.0,50951330,581,30,30088,25095,1782502986.4578226,126
25.064257,25.063046,0.13384981,0.20670113,300.0,50853540,689,31,57409,25064,1782502986.4578226,126
25.08761,25.083181,-0.16056138,0.4431659,394.0,51083200,585,30,51945,25087,1782502986.7587814,129
25.11261,25.10826,0.1474069,0.4435717,260.0,50847680,600,30,33397,25112,1782502986.9599488,131
25.077253,25.075798,-0.17381214,0.20678963,368.0,50951180,655,31,35014,25077,1782502987.262353,134
25.07661,25.072697,-0.0066480297,0.44298735,377.0,50929510,568,30,40496,25076,1782502987.6593878,138
25.066254,25.065393,-0.019938186,0.20671475,375.0,50960900,695,31,39615,25066,1782502987.7604258,139
25.070253,25.0688,-0.1737638,0.20674197,406.0,51058640,665,31,58719,25070,1782502987.7604258,139
25.097254,25.096392,-0.019962026,0.20692575,380.0,50964910,611,31,43188,25097,1782502987.862151,140
25.09161,25.087694,-0.0066518746,0.44323084,399.0,50958310,571,30,54614,25091,1782502987.9636562,141
25.081608,25.077263,0.14722466,0.44306853,254.0,50821290,621,30,29095,25081,1782502988.1614363,143
25.077255,25.076044,0.13391958,0.20678963,301.0,50803970,652,31,58432,25077,1782502988.9605408,151
25.09161,25.087263,0.14728345,0.44323084,268.0,50839790,637,30,37956,25091,1782502989.7607102,159
25.068254,25.067045,0.13387129,0.20672835,299.0,50829180,672,31,56930,25068,1782502990.2618372,164
25.07761,25.073696,-0.0066482862,0.4430036,371.0,50927290,582,30,37304,25077,1782502990.5616803,167
25.10561,25.101261,0.14736575,0.44345805,243.0,50789430,567,30,22134,25105,1782502991.0649738,172
25.082256,25.081045,0.13394642,0.20682366,298.0,50819020,630,31,56744,25082,1782502992.7594779,189
25.094608,25.090261,0.14730108,0.44327953,263.0,50802530,579,30,35165,25094,1782502993.7644262,199
25.09761,25.093262,0.14731872,0.4433282,231.0,50763910,563,30,14497,25097,1782502995.960887,221
25.10461,25.10026,0.14735988,0.44344184,240.0,50816930,544,30,20360,25104,1782502996.2594361,224
25.095612,25.09118,-0.16061251,0.44329575,385.0,51007020,584,30,46446,25095,1782502997.6629348,238
25.11661,25.112177,-0.16074672,0.4436366,390.0,51010140,582,30,50018,25116,1782502997.859577,240
25.082254,25.0808,-0.17384666,0.20682366,376.0,51013050,688,31,39964,25082,1782502997.9607282,241
25.064253,25.063393,-0.019936647,0.20670113,362.0,50905310,696,31,31414,25064,1782502998.7595623,249
25.09361,25.089182,-0.16059972,0.4432633,408.0,51020580,563,30,60370,25093,1782502999.3596728,255
25.080254,25.078798,-0.17383285,0.20681004,370.0,51046310,692,31,36755,25080,1782503000.6603057,268
