calculated_range,x,y,z,intensity,timestamp,cloud_index
25.021137,25.016438,-0.030027084,0.48400798,38.0,1782511820.0031207,0
25.026138,25.021656,0.17415066,0.44049656,54.0,1782511820.097954,1
25.02114,25.017263,-0.0005362764,0.4404084,34.0,1782511820.097954,1
25.011139,25.00711,-0.08782792,0.44023216,39.0,1782511820.097954,1
25.026112,25.021654,0.25605968,0.39688691,38.0,1782511820.097954,1
25.02611,25.022394,0.16871627,0.39688691,38.0,1782511820.097954,1
25.02611,25.022831,0.081370786,0.39688691,37.0,1782511820.097954,1
25.021109,25.017962,-0.0059748148,0.39680746,39.0,1782511820.097954,1
25.01611,25.012789,-0.093285434,0.39672807,37.0,1782511820.097954,1
25.021048,25.017427,0.23747827,0.35320532,37.0,1782511820.097954,1
25.026047,25.023102,0.15018027,0.35327604,51.0,1782511820.097954,1
25.026047,25.023474,0.062832415,0.35327604,33.0,1782511820.097954,1
25.021048,25.018541,-0.024511823,0.35320532,36.0,1782511820.097954,1
25.015955,25.012922,0.23636669,0.30954018,68.0,1782511820.097954,1
25.025953,25.023594,0.14911494,0.3096641,33.0,1782511820.097954,1
25.010954,25.008783,-0.112869464,0.30947822,38.0,1782511820.097954,1
25.010944,25.002787,0.17393863,0.6145513,3.0,1782511820.097954,1
25.010954,25.009375,0.09104689,0.26589152,12.0,1782511820.097954,1
25.010954,25.00954,0.0037473287,0.26589152,24.0,1782511820.097954,1
25.03104,25.023949,0.16864663,0.5714312,70.0,1782511820.097954,1
25.016048,25.014914,0.08563194,0.22234851,21.0,1782511820.097954,1
25.031038,25.024384,0.081295714,0.5714312,31.0,1782511820.097954,1
25.01105,25.010061,-0.0016860571,0.22230402,21.0,1782511820.097954,1
25.03104,25.024515,-0.006056182,0.5714312,37.0,1782511820.097954,1
25.016048,25.014902,-0.089005776,0.22234851,38.0,1782511820.097954,1
25.036104,25.029411,0.23751207,0.52792287,45.0,1782511820.097954,1
25.031107,25.025091,0.150112,0.52781725,80.0,1782511820.097954,1
25.016106,25.010466,0.062720574,0.5275005,36.0,1782511820.097954,1
25.011106,25.005533,-0.024577385,0.52739495,35.0,1782511820.097954,1
25.021105,25.015291,-0.1119082,0.52760607,38.0,1782511820.097954,1
25.01614,25.01144,-0.030020978,0.48391113,38.0,1782511820.097954,1
25.01614,25.012114,0.08677282,0.44032028,34.0,1782511820.1946335,2
25.02114,25.017109,-0.08786282,0.4404084,39.0,1782511820.1946335,2
25.02111,25.016653,0.25600818,0.39680746,37.0,1782511820.1946335,2
25.021109,25.01783,0.08135421,0.39680746,38.0,1782511820.1946335,2
25.021109,25.017788,-0.093303755,0.39680746,37.0,1782511820.1946335,2
25.016048,25.012428,0.23743029,0.35313466,37.0,1782511820.1946335,2
25.021048,25.018475,0.062819324,0.35320532,33.0,1782511820.1946335,2
25.016047,25.013542,-0.024507461,0.35313466,39.0,1782511820.1946335,2
25.005955,25.002922,0.23627068,0.30941626,38.0,1782511820.1946335,2
25.02095,25.018959,0.06175229,0.30960214,38.0,1782511820.1946335,2
25.015953,25.014025,-0.02557619,0.30954018,37.0,1782511820.1946335,2
25.02095,25.01878,-0.11291308,0.30960214,38.0,1782511820.1946335,2
25.025946,25.017025,0.26136798,0.6149204,3.0,1782511820.1946335,2
25.015953,25.014374,0.09106434,0.26594475,37.0,1782511820.1946335,2
25.026043,25.018211,0.25594488,0.5713169,39.0,1782511820.1946335,2
25.021046,25.01946,0.1729838,0.222393,37.0,1782511820.1946335,2
25.026043,25.018951,0.16861348,0.5713169,42.0,1782511820.1946335,2
25.02604,25.019386,0.081280015,0.5713169,31.0,1782511820.1946335,2
25.026041,25.019518,-0.0060544377,0.5713169,37.0,1782511820.1946335,2
25.011042,25.004349,-0.09333124,0.570974,37.0,1782511820.1946335,2
25.021107,25.015093,0.15005268,0.52760607,80.0,1782511820.1946335,2
25.011106,25.005466,0.06270836,0.52739495,36.0,1782511820.1946335,2
25.02614,25.020382,0.23198757,0.48410487,46.0,1782511820.1946335,2
25.02614,25.02104,0.14464872,0.48410487,31.0,1782511820.1946335,2
25.02114,25.017113,0.08679027,0.4404084,34.0,1782511820.296193,3
25.016047,25.013304,-0.11182086,0.35313466,39.0,1782511820.296193,3
25.035952,25.033125,0.2659034,0.2661577,49.0,1782511820.296193,3
25.015944,25.007027,0.26126504,0.6146743,3.0,1782511820.296193,3
25.025955,25.023903,0.17845005,0.2660512,58.0,1782511820.296193,3
25.000944,24.993397,-0.00061484217,0.6143052,3.0,1782511820.296193,3
25.041039,25.034382,0.081327125,0.5716598,31.0,1782511820.296193,3
25.03604,25.029514,-0.0060579274,0.57154554,36.0,1782511820.296193,3
24.99604,24.989351,-0.093273655,0.570631,33.0,1782511820.296193,3
25.031105,25.025461,0.06275722,0.52781725,36.0,1782511820.296193,3
25.026108,25.02053,-0.02459309,0.5277117,35.0,1782511820.296193,3
25.006105,25.000296,-0.111840144,0.52728933,38.0,1782511820.296193,3
25.031137,25.026388,0.057319447,0.4842017,36.0,1782511820.296193,3
25.02614,25.021439,-0.030033194,0.48410487,38.0,1782511820.296193,3
25.03114,25.027111,0.08682517,0.4405847,34.0,1782511820.3944204,4
25.031109,25.027391,0.16875029,0.3969663,35.0,1782511820.3944204,4
25.036045,25.0331,0.15024135,0.3534174,51.0,1782511820.3944204,4
25.030952,25.02896,0.06177847,0.30972606,36.0,1782511820.3944204,4
25.000944,24.993242,-0.08785807,0.6143052,3.0,1782511820.3944204,4
25.03604,25.028206,0.2560461,0.57154554,40.0,1782511820.3944204,4
25.006039,24.999521,-0.0060474575,0.5708597,37.0,1782511820.3944204,4
25.031103,25.024412,0.23746495,0.52781725,46.0,1782511820.3944204,4
25.026108,25.020464,0.062745005,0.5277117,36.0,1782511820.3944204,4
25.02614,25.02139,0.05730811,0.48410487,34.0,1782511820.3944204,4
25.011139,25.006441,-0.03001487,0.4838143,38.0,1782511820.3944204,4
25.016111,25.012962,-0.0059739426,0.39672807,39.0,1782511820.4966316,5
25.021046,25.018103,0.15014973,0.35320532,53.0,1782511820.4966316,5
25.010954,25.007923,0.2363187,0.30947822,38.0,1782511820.4966316,5
25.000952,24.999401,-0.08351737,0.26578507,38.0,1782511820.4966316,5
25.03104,25.023207,0.25599548,0.5714312,39.0,1782511820.4966316,5
24.996048,24.994902,-0.08893247,0.22217049,38.0,1782511820.4966316,5
25.016108,25.010294,-0.11188552,0.5275005,34.0,1782511820.4966316,5
25.016142,25.010386,0.23189507,0.48391113,46.0,1782511820.4966316,5
25.03114,25.025896,0.26154384,0.4405847,38.0,1782511820.5972745,6
25.00111,24.997791,-0.09323046,0.39648986,37.0,1782511820.5972745,6
25.015955,25.013964,0.061739206,0.30954018,38.0,1782511820.5972745,6
25.005953,25.003782,-0.11284764,0.30941626,38.0,1782511820.5972745,6
25.021141,25.015898,0.26143914,0.4404084,38.0,1782511820.6948907,7
25.036041,25.028948,0.16867979,0.57154554,70.0,1782511820.6948907,7
25.03604,25.029383,0.08131142,0.57154554,31.0,1782511820.6948907,7
25.01604,25.00952,-0.006050947,0.5710883,37.0,1782511820.6948907,7
25.031109,25.026651,0.25611115,0.3969663,37.0,1782511820.7932081,8
25.031046,25.027424,0.23757425,0.3533467,37.0,1782511820.7932081,8
25.041042,25.033205,0.2560967,0.5716598,40.0,1782511820.7932081,8
25.04614,25.040379,0.23217253,0.4844923,46.0,1782511820.7932081,8
25.046139,25.040892,0.2617009,0.4408491,38.0,1782511820.894745,9
25.04111,25.03665,0.2562141,0.39712512,39.0,1782511820.894745,9
25.041046,25.037424,0.23767024,0.3534881,37.0,1782511820.894745,9
25.040953,25.037918,0.23660664,0.30984998,68.0,1782511820.894745,9
25.010954,25.009026,-0.025571827,0.30947822,39.0,1782511820.894745,9
25.015955,25.013128,0.265694,0.26594475,50.0,1782511820.894745,9
25.025942,25.017782,0.17404069,0.6149204,3.0,1782511820.894745,9
25.015953,25.0144,-0.08356973,0.26594475,37.0,1782511820.894745,9
25.041107,25.03509,0.15017134,0.5280284,80.0,1782511820.894745,9
25.04114,25.036036,0.14473508,0.48439544,37.0,1782511820.894745,9
25.03614,25.031654,0.17422047,0.44067284,56.0,1782511820.9992328,10
25.03095,25.027918,0.23651065,0.30972606,77.0,1782511820.9992328,10
25.015955,25.013905,0.17838025,0.26594475,59.0,1782511820.9992328,10
25.031038,25.024342,-0.093408,0.5714312,37.0,1782511820.9992328,10
25.016108,25.010096,0.15002301,0.5275005,80.0,1782511820.9992328,10
25.016108,25.010532,-0.02458262,0.5275005,35.0,1782511820.9992328,10
25.03614,25.03038,0.23208006,0.4842986,46.0,1782511820.9992328,10
25.02114,25.016657,0.17411576,0.4404084,56.0,1782511821.0959365,11
25.035954,25.032919,0.23655865,0.30978802,68.0,1782511821.0959365,11
25.025951,25.024023,-0.025584916,0.3096641,35.0,1782511821.0959365,11
25.021042,25.01321,0.25589427,0.5712026,39.0,1782511821.0959365,11
25.016047,25.014462,0.17294978,0.22234851,36.0,1782511821.0959365,11
25.02104,25.01395,0.16858032,0.5712026,43.0,1782511821.0959365,11
25.006048,25.004902,-0.08896913,0.2222595,38.0,1782511821.0959365,11
25.02114,25.015383,0.2319413,0.48400798,46.0,1782511821.0959365,11
25.02114,25.016039,0.14461991,0.48400798,30.0,1782511821.0959365,11
25.021109,25.017393,0.16868223,0.39680746,35.0,1782511821.197162,12
25.020952,25.018593,0.14908437,0.30960214,38.0,1782511821.197162,12
25.02095,25.018126,0.2657463,0.26599798,50.0,1782511821.197162,12
24.995943,24.988243,-0.08783975,0.6141822,3.0,1782511821.197162,12
25.01604,25.008953,0.16854717,0.5710883,67.0,1782511821.197162,12
25.021048,25.019901,-0.0890241,0.222393,38.0,1782511821.197162,12
25.01604,25.009346,-0.093350425,0.5710883,37.0,1782511821.197162,12
25.04114,25.035892,0.26164854,0.44076094,38.0,1782511821.29783,13
25.030952,25.028902,0.17848495,0.26610443,57.0,1782511821.29783,13
25.005953,25.0044,-0.08353482,0.26583827,38.0,1782511821.29783,13
25.02614,25.022263,-0.0005362764,0.44049656,34.0,1782511821.4947762,15
25.041105,25.03441,0.23755917,0.5280284,46.0,1782511821.4947762,15
25.011112,25.007792,-0.09326712,0.39664868,37.0,1782511821.5959067,16
25.036047,25.032425,0.23762226,0.3534174,37.0,1782511821.5959067,16
25.005953,25.00454,0.0037473287,0.26583827,37.0,1782511821.5959067,16
25.011042,25.004522,-0.0060492028,0.570974,36.0,1782511821.5959067,16
25.04104,25.033947,0.16871294,0.5716598,42.0,1782511821.6926327,17
25.03114,25.027262,-0.0005362764,0.4405847,33.0,1782511821.7925665,18
25.001106,24.995535,-0.024566915,0.5271838,35.0,1782511821.7925665,18
25.00614,25.001442,-0.030008763,0.4837174,38.0,1782511821.7925665,18
25.011139,25.007265,-0.0005362764,0.44023216,33.0,1782511821.8954463,19
25.01611,25.01283,0.08133763,0.39672807,37.0,1782511821.8954463,19
25.006046,25.002428,0.2373343,0.3529933,37.0,1782511821.8954463,19
25.011047,25.008543,-0.024503097,0.353064,39.0,1782511821.8954463,19
25.020952,25.01792,0.23641466,0.30960214,38.0,1782511821.8954463,19
25.03614,25.03139,0.057330795,0.4842986,34.0,1782511821.9926572,20
25.02614,25.022108,-0.08788027,0.44049656,38.0,1782511822.0925,21
25.026047,25.023302,-0.111864485,0.35327604,38.0,1782511822.0925,21
25.03614,25.031038,0.14470631,0.4842986,37.0,1782511822.0925,21
25.035954,25.033592,0.14917602,0.30978802,33.0,1782511822.1952834,22
25.00614,25.002111,-0.08781047,0.440144,39.0,1782511822.2942379,23
25.025951,25.024372,0.09109925,0.2660512,38.0,1782511822.2942379,23
25.02605,25.024914,0.0856651,0.22243753,22.0,1782511822.2942379,23
25.031137,25.026436,-0.0300393,0.4842017,38.0,1782511822.2942379,23
25.03611,25.03283,0.08140395,0.39704573,38.0,1782511822.393997,24
25.021038,25.014343,-0.09336962,0.5712026,37.0,1782511822.393997,24
25.020947,25.012026,0.2613165,0.6147973,3.0,1782511822.4984093,25
25.02095,25.019398,-0.08358718,0.26599798,38.0,1782511822.4984093,25
25.010944,25.003239,-0.087894715,0.6145513,3.0,1782511822.4984093,25
25.026108,25.020292,-0.11193089,0.5277117,38.0,1782511822.4984093,25
25.03114,25.027107,-0.08789772,0.4405847,39.0,1782511822.6021762,26
25.025951,25.02378,-0.1129349,0.3096641,38.0,1782511822.6021762,26
24.995953,24.9944,-0.083499916,0.2657318,38.0,1782511822.6021762,26
25.03105,25.02946,0.17305186,0.22248203,37.0,1782511822.6021762,26
25.001049,24.999903,-0.088950805,0.222215,39.0,1782511822.6021762,26
25.036106,25.03009,0.15014167,0.52792287,75.0,1782511822.7022293,27
25.011047,25.00743,0.23738231,0.353064,37.0,1782511822.8055005,28
25.016108,25.009418,0.23732361,0.5275005,23.0,1782511822.8055005,28
25.01611,25.011654,0.2559567,0.39672807,37.0,1782511822.9039063,29
25.04095,25.038124,0.26595575,0.26621088,51.0,1782511822.9039063,29
25.036139,25.030893,0.26159617,0.44067284,38.0,1782511823.0034232,30
25.015942,25.007784,0.17397264,0.6146743,3.0,1782511823.0975783,31
25.010944,25.003242,0.08666155,0.6145513,3.0,1782511823.2958045,33
25.010944,25.003393,-0.00061658653,0.6145513,3.0,1782511823.2958045,33
25.006107,25.000534,-0.02457215,0.52728933,35.0,1782511823.3949237,34
25.02095,25.019537,0.0037473287,0.26599798,37.0,1782511823.6927316,37
25.021048,25.02006,-0.0016878019,0.222393,5.0,1782511823.6927316,37
25.001104,24.995296,-0.111817464,0.5271838,38.0,1782511823.6927316,37
25.00611,25.00279,-0.09324879,0.39656925,38.0,1782511823.7924864,38
25.010954,25.008905,0.17834534,0.26589152,59.0,1782511823.7924864,38
25.015955,25.013596,0.14905386,0.30954018,38.0,1782511823.8936138,39
25.03095,25.028124,0.26585102,0.26610443,50.0,1782511823.8936138,39
25.020943,25.012783,0.17400667,0.6147973,3.0,1782511823.9925764,40
25.036047,25.033474,0.0628586,0.3534174,33.0,1782511824.0927143,41
25.035954,25.03396,0.06179156,0.30978802,37.0,1782511824.0927143,41
25.021046,25.018303,-0.11184268,0.35320532,38.0,1782511824.3009546,43
25.005943,24.998243,0.08664497,0.6144282,3.0,1782511824.4010708,44
25.046106,25.03941,0.23760629,0.52813405,45.0,1782511824.4010708,44
25.04114,25.035378,0.23212628,0.48439544,46.0,1782511824.4010708,44
25.031109,25.02796,-0.00597656,0.3969663,37.0,1782511824.496591,45
25.016039,25.009388,0.081248604,0.5710883,31.0,1782511824.7045202,47
25.01104,25.00439,0.081232905,0.570974,31.0,1782511825.1928828,52
25.01614,25.011393,0.057285424,0.48391113,36.0,1782511825.1928828,52
25.01614,25.011658,0.17408086,0.44032028,50.0,1782511825.292777,53
25.01604,25.008213,0.25584367,0.5710883,40.0,1782511825.801762,58
25.031046,25.02854,-0.024520548,0.3533467,36.0,1782511825.902479,59
25.030952,25.029022,-0.025589278,0.30972606,35.0,1782511825.902479,59
25.021103,25.014414,0.23737071,0.52760607,45.0,1782511826.6924677,67
25.015944,25.00839,-0.0006174587,0.6146743,3.0,1782511826.7925375,68
25.031105,25.025528,-0.024598323,0.52781725,35.0,1782511826.7925375,68
25.02605,25.02506,-0.001688675,0.22243753,20.0,1782511826.9926765,70
25.011139,25.0059,0.26133442,0.44023216,38.0,1782511827.5015738,75
25.015942,25.00824,0.08667812,0.6146743,3.0,1782511828.192254,82
25.04111,25.037392,0.16881835,0.39712512,74.0,1782511828.4920685,85
25.025946,25.018234,-0.08794967,0.6149204,3.0,1782511828.4920685,85
25.030941,25.02278,0.17407471,0.6150434,3.0,1782511828.9980516,90
25.005943,24.99824,-0.08787639,0.6144282,3.0,1782511828.9980516,90
25.01614,25.010899,0.26138678,0.44032028,38.0,1782511829.2945945,93
25.011112,25.006657,0.25590524,0.39664868,37.0,1782511829.2945945,93
25.01114,25.005386,0.23184884,0.4838143,47.0,1782511829.6933362,97
25.036047,25.03446,0.1730859,0.22252654,36.0,1782511830.5010107,105
25.031048,25.029913,0.08568168,0.22248203,20.0,1782511830.5010107,105
25.031105,25.02529,-0.111953564,0.52781725,38.0,1782511830.8020515,108
25.001041,24.994524,-0.006045713,0.5707454,38.0,1782511831.692294,117
25.00104,24.99435,-0.09329285,0.5707454,63.0,1782511831.692294,117
25.041138,25.036652,0.17425537,0.44076094,81.0,1782511832.7932575,128
25.03614,25.03211,0.08684263,0.44067284,36.0,1782511832.7932575,128
25.025951,25.024538,0.0037473287,0.2660512,37.0,1782511833.0935524,131
25.015944,25.008236,-0.08791303,0.6146743,3.0,1782511833.6022723,136
25.020945,25.01339,-0.00061833137,0.6147973,3.0,1782511835.693057,157
25.036106,25.03046,0.062769435,0.52792287,36.0,1782511835.693057,157
25.041046,25.0381,0.15027189,0.3534881,51.0,1782511835.7924514,158
25.02605,25.024902,-0.08904243,0.22243753,38.0,1782511837.4990902,175
25.025953,25.024399,-0.083604634,0.2660512,35.0,1782511841.9036105,219
25.03095,25.029371,0.0911167,0.26610443,35.0,1782511846.9065342,269
25.011042,25.003216,0.2557931,0.570974,40.0,1782511848.3962834,284
25.011042,25.003956,0.16851403,0.570974,72.0,1782511848.3962834,284
