calculated_range,x,y,z,intensity,timestamp,cloud_index
25.031036,25.01299,-0.6401941,0.7022621,36.0,1782506864.0037916,3
25.031034,25.010603,-0.72750187,0.7022621,35.0,1782506864.0037916,3
25.020943,25.00395,-0.6453992,0.6583902,36.0,1782506864.0037916,3
25.030945,25.019564,-0.4373383,0.6150434,36.0,1782506864.0037916,3
25.025946,25.010906,-0.61187273,0.6149204,37.0,1782506864.0037916,3
25.026043,25.011904,-0.617334,0.5713169,37.0,1782506864.0037916,3
25.026108,25.01629,-0.4612578,0.5277117,45.0,1782506864.0037916,3
25.021137,25.01358,-0.37930816,0.48400798,40.0,1782506864.0037916,3
25.021124,25.00617,-0.3540763,0.7891563,40.0,1782506864.1039586,4
25.02114,25.011765,-0.52445817,0.4404084,14.0,1782506864.1039586,4
25.031126,25.013083,-0.5288533,0.78947216,30.0,1782506864.1039586,4
25.031126,25.011084,-0.61616206,0.78947216,30.0,1782506864.1039586,4
25.026098,25.010994,-0.44691038,0.7457191,36.0,1782506864.1039586,4
25.0461,25.029268,-0.5346379,0.7463159,29.0,1782506864.1039586,4
25.031096,25.009935,-0.7089368,0.74586827,35.0,1782506864.1039586,4
25.036037,25.023323,-0.3783034,0.7024026,41.0,1782506864.1039586,4
25.026035,25.007996,-0.6400668,0.7021216,36.0,1782506864.1039586,4
25.035944,25.024332,-0.38375553,0.6587855,39.0,1782506864.1039586,4
25.020945,25.00362,-0.6990329,0.6147973,33.0,1782506864.1039586,4
25.03104,25.021992,-0.35545242,0.5714312,40.0,1782506864.1039586,4
25.036106,25.027744,-0.3740819,0.52792287,41.0,1782506864.1039586,4
25.021105,25.007462,-0.6357644,0.52760607,37.0,1782506864.1039586,4
25.02614,25.015324,-0.5540361,0.48410487,30.0,1782506864.210482,5
25.021126,25.001093,-0.61591613,0.7891563,29.0,1782506864.210482,5
25.021126,24.99879,-0.7031825,0.7891563,37.0,1782506864.210482,5
25.041098,25.025984,-0.44717723,0.7461667,36.0,1782506864.210482,5
25.03614,25.028578,-0.3795359,0.4842986,42.0,1782506864.210482,5
25.026127,25.00854,-0.43162316,0.832907,3.0,1782506864.3052351,6
25.011127,24.991892,-0.5186053,0.8324071,3.0,1782506864.3052351,6
25.011139,24.995853,-0.72822404,0.4838143,36.0,1782506864.3052351,6
25.011131,24.988804,-0.7029017,0.78884053,36.0,1782506864.3052351,6
25.0411,25.022253,-0.62187916,0.7461667,36.0,1782506864.3052351,6
25.036041,25.025599,-0.4428823,0.57154554,44.0,1782506864.3052351,6
25.021105,25.012749,-0.3738568,0.52760607,41.0,1782506864.3052351,6
25.016142,25.008585,-0.3792323,0.48391113,40.0,1782506864.3052351,6
25.031126,25.013533,-0.4317095,0.8330737,1.0,1782506864.4044945,7
25.031126,25.011875,-0.5190204,0.8330737,1.0,1782506864.4044945,7
25.021141,25.014818,-0.34983176,0.4404084,34.0,1782506864.4044945,7
25.041126,25.023077,-0.5290644,0.789788,29.0,1782506864.4044945,7
25.01114,24.997501,-0.6987799,0.44023216,37.0,1782506864.4044945,7
25.0211,25.002268,-0.6213838,0.7455699,36.0,1782506864.4044945,7
25.020943,25.006052,-0.5581152,0.6583902,30.0,1782506864.4044945,7
25.035944,25.025936,-0.3500717,0.6151664,40.0,1782506864.4044945,7
25.041042,25.03199,-0.3555955,0.5716598,39.0,1782506864.4044945,7
25.036108,25.026287,-0.4614427,0.52792287,38.0,1782506864.4044945,7
25.021126,25.00354,-0.4315368,0.83274037,3.0,1782506864.5146592,8
25.041126,25.021868,-0.519228,0.833407,3.0,1782506864.5146592,8
25.041126,25.019901,-0.60656744,0.833407,3.0,1782506864.5146592,8
25.026125,25.002645,-0.6934835,0.832907,3.0,1782506864.5146592,8
25.016127,25.001175,-0.35400566,0.7889984,40.0,1782506864.5146592,8
25.011127,24.994791,-0.44118586,0.78884053,71.0,1782506864.5146592,8
25.036097,25.022394,-0.35974598,0.7460175,41.0,1782506864.5146592,8
25.036098,25.017258,-0.62175536,0.7460175,37.0,1782506864.5146592,8
25.026098,25.004942,-0.70879555,0.7457191,36.0,1782506864.5146592,8
25.015942,25.005943,-0.34978905,0.6146743,40.0,1782506864.5146592,8
25.015945,25.004572,-0.43707398,0.6146743,36.0,1782506864.5146592,8
25.011044,25.002003,-0.3551663,0.570974,40.0,1782506864.5146592,8
25.016043,25.005608,-0.44252637,0.5710883,65.0,1782506864.5146592,8
25.021042,25.008905,-0.5299159,0.5712026,31.0,1782506864.5146592,8
25.011139,25.003447,-0.43697312,0.44023216,31.0,1782506864.615246,9
25.016125,24.999786,-0.44127393,0.7889984,71.0,1782506864.615246,9
25.02604,25.011856,-0.46546385,0.7021216,71.0,1782506864.615246,9
25.025942,25.014336,-0.38360375,0.658522,39.0,1782506864.615246,9
25.020943,25.007847,-0.4708244,0.6583902,29.0,1782506864.615246,9
25.020945,25.00789,-0.5244591,0.6147973,30.0,1782506864.615246,9
25.021042,25.010603,-0.44261533,0.5712026,47.0,1782506864.615246,9
25.031105,25.022745,-0.37400687,0.52781725,41.0,1782506864.615246,9
25.016127,24.998545,-0.4314505,0.8325737,3.0,1782506864.7124975,10
25.016127,24.996887,-0.51870906,0.8325737,3.0,1782506864.7124975,10
25.021122,24.999916,-0.6060825,0.83274037,3.0,1782506864.7124975,10
25.035944,25.022882,-0.5247758,0.6151664,30.0,1782506864.7124975,10
25.030945,25.013613,-0.69931376,0.6150434,33.0,1782506864.7124975,10
25.036041,25.023901,-0.53023523,0.57154554,30.0,1782506864.7124975,10
25.03104,25.0169,-0.6174578,0.5714312,37.0,1782506864.7124975,10
25.03604,25.019587,-0.70492065,0.57154554,29.0,1782506864.7124975,10
25.031105,25.019524,-0.548688,0.52781725,30.0,1782506864.7124975,10
25.031107,25.015085,-0.7233425,0.52781725,31.0,1782506864.7124975,10
25.02614,25.017105,-0.46671298,0.48410487,60.0,1782506864.8079038,11
25.026127,25.004915,-0.60620373,0.832907,3.0,1782506864.8079038,11
25.02114,25.008238,-0.6412242,0.48400798,37.0,1782506864.8079038,11
25.02614,25.010845,-0.7286611,0.48410487,32.0,1782506864.8079038,11
25.03114,25.023441,-0.4373221,0.4405847,33.0,1782506864.8079038,11
25.036127,25.019773,-0.4416263,0.7896301,71.0,1782506864.8079038,11
25.02614,25.012493,-0.69919866,0.44049656,37.0,1782506864.8079038,11
25.041098,25.024271,-0.5345315,0.7461667,29.0,1782506864.8079038,11
25.036036,25.017988,-0.6403215,0.7024026,36.0,1782506864.8079038,11
25.035944,25.021044,-0.55844754,0.6587855,30.0,1782506864.8079038,11
25.025942,25.008947,-0.6455275,0.658522,36.0,1782506864.8079038,11
25.026108,25.01009,-0.7231977,0.5277117,32.0,1782506864.8079038,11
25.031124,25.009909,-0.6063249,0.8330737,3.0,1782506864.9096003,12
25.026138,25.019815,-0.34990156,0.44049656,34.0,1782506864.9096003,12
25.051126,25.036154,-0.3545002,0.7901039,40.0,1782506864.9096003,12
25.026127,25.00688,-0.5189166,0.832907,3.0,1782506865.0062637,13
25.041126,25.02477,-0.44171438,0.789788,39.0,1782506865.1041644,14
25.00613,24.983807,-0.7027613,0.7886826,33.0,1782506865.1041644,14
25.011097,24.996002,-0.44664347,0.7452715,37.0,1782506865.1041644,14
25.021036,25.000612,-0.7272123,0.7019811,34.0,1782506865.1041644,14
25.02614,25.018581,-0.3793841,0.48410487,40.0,1782506865.1041644,14
25.0311,25.017397,-0.35967442,0.74586827,41.0,1782506865.2067132,15
25.016108,25.004532,-0.54835826,0.5275005,30.0,1782506865.3035274,16
25.036129,25.013779,-0.70360374,0.7896301,33.0,1782506865.4035385,17
25.041098,25.019928,-0.7092194,0.7461667,35.0,1782506865.4035385,17
25.016043,25.006998,-0.3552378,0.5710883,40.0,1782506865.4035385,17
25.01114,25.003586,-0.37915638,0.4838143,41.0,1782506865.4035385,17
25.01614,25.009819,-0.34976196,0.44032028,33.0,1782506865.506801,18
25.036127,25.018532,-0.43179587,0.83324033,3.0,1782506865.6080427,19
25.036127,25.016872,-0.5191242,0.83324033,3.0,1782506865.6080427,19
25.030945,25.020939,-0.35000104,0.6150434,40.0,1782506865.6080427,19
25.036041,25.02699,-0.35552394,0.57154554,39.0,1782506865.6080427,19
25.046127,25.031158,-0.35442957,0.789946,40.0,1782506865.7065244,20
25.026138,25.016764,-0.52456284,0.44049656,30.0,1782506865.7065244,20
25.046131,25.028076,-0.52917,0.789946,30.0,1782506865.7065244,20
25.041039,25.02832,-0.3783784,0.7025431,41.0,1782506865.7065244,20
25.046038,25.031845,-0.4658337,0.70268357,71.0,1782506865.7065244,20
25.035944,25.02284,-0.4711044,0.6587855,62.0,1782506865.7065244,20
25.0211,25.005997,-0.44682136,0.7455699,67.0,1782506865.9057455,22
25.040945,25.026041,-0.55855834,0.65891725,32.0,1782506865.9057455,22
25.030941,25.013943,-0.64565563,0.65865374,36.0,1782506865.9057455,22
25.010944,24.995914,-0.6115038,0.6145513,38.0,1782506865.9057455,22
25.015944,24.998623,-0.6988925,0.6146743,33.0,1782506865.9057455,22
25.021038,25.004595,-0.7044966,0.5712026,30.0,1782506865.9057455,22
25.0161,24.999289,-0.53399944,0.7454207,29.0,1782506866.0052917,23
25.016108,25.000095,-0.7229081,0.5275005,31.0,1782506866.0052917,23
25.03114,25.024815,-0.34997135,0.4405847,34.0,1782506866.110705,24
25.026035,25.010077,-0.55276865,0.7021216,28.0,1782506866.110705,24
25.031124,25.007639,-0.6936221,0.8330737,3.0,1782506866.2184494,25
25.016108,25.006294,-0.46107283,0.5275005,38.0,1782506866.2184494,25
25.01114,25.002111,-0.4664329,0.4838143,62.0,1782506866.310452,26
25.026129,25.00609,-0.61603916,0.78931427,29.0,1782506866.4086618,27
25.021128,25.003092,-0.52864224,0.7891563,29.0,1782506866.5080738,28
25.036127,25.019886,-0.34446228,0.83324033,4.0,1782506866.5080738,28
25.021038,25.00833,-0.3780783,0.7019811,41.0,1782506866.7032318,30
25.041126,25.017632,-0.69389945,0.833407,3.0,1782506866.8035583,31
25.011106,25.002752,-0.37370676,0.52739495,41.0,1782506866.9036844,32
25.015944,25.002893,-0.52435356,0.6146743,30.0,1782506867.6134064,39
25.0211,25.004284,-0.53410584,0.7455699,29.0,1782506867.7240822,40
25.036127,25.021162,-0.35428825,0.7896301,40.0,1782506867.8114657,41
25.011127,24.991102,-0.61567026,0.78884053,29.0,1782506867.8114657,41
25.026129,25.003788,-0.70332295,0.78931427,33.0,1782506868.0094857,43
25.021097,24.999945,-0.7086542,0.7455699,35.0,1782506868.306132,46
25.016039,24.9996,-0.70435536,0.5710883,38.0,1782506868.5053496,48
25.00614,24.992504,-0.6986403,0.440144,32.0,1782506868.606701,49
25.016125,24.992655,-0.6932062,0.8325737,3.0,1782506868.8033864,51
25.010948,24.99363,-0.69875205,0.6145513,36.0,1782506868.8033864,51
25.011106,24.995098,-0.72276324,0.52739495,31.0,1782506868.8033864,51
25.00614,24.990858,-0.7280783,0.4837174,37.0,1782506868.9036236,52
25.01113,24.993101,-0.52843124,0.78884053,29.0,1782506868.9036236,52
25.006126,24.986105,-0.61554724,0.7886826,33.0,1782506868.9036236,52
25.0111,24.992277,-0.6211361,0.7452715,34.0,1782506868.9036236,52
25.016037,24.995617,-0.72706753,0.70184064,35.0,1782506868.9036236,52
25.006142,24.997112,-0.46633956,0.4837174,59.0,1782506869.0052936,53
25.01114,25.00482,-0.34969217,0.44023216,27.0,1782506869.0052936,53
25.006142,24.995333,-0.5535929,0.4837174,31.0,1782506869.4104834,57
25.046127,25.029768,-0.4418025,0.789946,40.0,1782506869.4104834,57
25.00614,24.998587,-0.37908047,0.4837174,42.0,1782506869.511571,58
25.021124,24.997648,-0.6933448,0.83274037,3.0,1782506869.609769,59
25.036127,25.014906,-0.6064462,0.83324033,3.0,1782506869.8044927,61
25.041126,25.018774,-0.7037442,0.789788,33.0,1782506870.2061036,65
25.010946,25.000948,-0.3497184,0.6145513,40.0,1782506870.6087325,69
25.016037,25.001862,-0.46527892,0.70184064,67.0,1782506870.723343,70
25.03114,25.022102,-0.4668063,0.4842017,60.0,1782506871.407105,77
25.0461,25.030983,-0.44726622,0.7463159,36.0,1782506871.5060563,78
25.010946,24.999575,-0.43698588,0.6145513,36.0,1782506871.5060563,78
25.006039,24.99561,-0.4423484,0.5708597,43.0,1782506871.5060563,78
25.016043,25.00391,-0.52980953,0.5710883,30.0,1782506871.5060563,78
25.006107,24.997755,-0.37363175,0.52728933,41.0,1782506871.5060563,78
25.006105,24.996298,-0.46088785,0.52728933,38.0,1782506871.5060563,78
25.011105,24.999533,-0.54824835,0.52739495,31.0,1782506871.5060563,78
25.001137,24.991772,-0.5240394,0.4400559,14.0,1782506871.6053247,79
25.00614,24.99845,-0.4368859,0.440144,27.0,1782506871.7032957,80
25.00614,24.99677,-0.52414405,0.440144,14.0,1782506871.7032957,80
25.006107,24.992472,-0.63538235,0.52728933,37.0,1782506872.014768,83
25.00114,24.98825,-0.6407113,0.48362058,37.0,1782506872.1195977,84
25.00114,24.989792,-0.6112738,0.4400559,37.0,1782506872.1195977,84
25.0261,25.012402,-0.35960293,0.7457191,41.0,1782506872.503191,88
25.041037,25.026846,-0.46574122,0.7025431,35.0,1782506872.8056207,91
25.026108,25.01246,-0.63589185,0.5277117,37.0,1782506872.8056207,91
25.011042,24.996912,-0.6169624,0.570974,37.0,1782506872.9062984,92
25.036125,25.012636,-0.6937608,0.83324033,3.0,1782506873.4158552,97
25.045944,25.034328,-0.38390735,0.65904903,68.0,1782506873.8033938,101
25.041126,25.023527,-0.4318822,0.833407,3.0,1782506873.903215,102
25.030945,25.015902,-0.6119957,0.6150434,37.0,1782506874.0063653,103
25.041037,25.020596,-0.7277914,0.7025431,35.0,1782506874.1075118,104
25.03114,25.02032,-0.5541469,0.4842017,30.0,1782506874.404683,107
25.006124,24.982664,-0.69292885,0.8322404,3.0,1782506875.3036246,116
25.041105,25.032742,-0.37415695,0.5280284,41.0,1782506876.2137675,125
25.035944,25.024563,-0.43742642,0.6151664,36.0,1782506877.1040316,134
25.040943,25.027838,-0.47119778,0.65891725,29.0,1782506877.2064996,135
25.040945,25.02788,-0.5248813,0.61528945,30.0,1782506878.204091,145
25.00614,24.99982,-0.34962237,0.440144,32.0,1782506879.603455,159
25.041126,25.02616,-0.3543589,0.789788,40.0,1782506879.9062781,162
25.040943,25.02933,-0.38383144,0.65891725,39.0,1782506880.1065073,164
25.041126,25.024881,-0.34453115,0.833407,4.0,1782506880.5142753,168
25.046038,25.033318,-0.37845343,0.70268357,41.0,1782506880.904653,172
25.041037,25.022984,-0.6404488,0.7025431,36.0,1782506881.1046884,174
25.036104,25.02452,-0.54879797,0.52792287,31.0,1782506881.3068311,176
25.016098,25.002405,-0.35945988,0.7454207,41.0,1782506885.9044623,222
25.011099,24.994291,-0.53389305,0.7452715,29.0,1782506888.606344,249
