calculated_range,x,y,z,intensity,timestamp,cloud_index
25.045946,25.035934,-0.35021305,0.61541253,52.0,1782503257.029132,2
25.035944,25.024563,-0.43742642,0.6151664,95.0,1782503257.029132,2
25.03104,25.021992,-0.35545242,0.5714312,49.0,1782503257.029132,2
25.036041,25.025599,-0.4428823,0.57154554,34.0,1782503257.029132,2
25.031042,25.018902,-0.5301288,0.5714312,39.0,1782503257.029132,2
25.041105,25.032742,-0.37415695,0.5280284,49.0,1782503257.029132,2
25.031105,25.019524,-0.548688,0.52781725,19.0,1782503257.029132,2
25.031105,25.017456,-0.6360192,0.52781725,36.0,1782503257.029132,2
25.02611,25.015347,-0.6173394,0.39688691,36.0,1782503257.1311636,3
25.016047,25.009304,-0.46105024,0.35313466,72.0,1782503257.1311636,3
25.041037,25.025066,-0.5530983,0.7025431,3.0,1782503257.1311636,3
25.041037,25.022984,-0.6404488,0.7025431,3.0,1782503257.1311636,3
25.030945,25.020939,-0.35000104,0.6150434,35.0,1782503257.1311636,3
25.026043,25.011904,-0.617334,0.5713169,37.0,1782503257.1311636,3
25.051105,25.04274,-0.374307,0.5282396,50.0,1782503257.1311636,3
25.026108,25.01629,-0.4612578,0.5277117,36.0,1782503257.1311636,3
25.02114,25.013443,-0.43714762,0.4404084,60.0,1782503257.214959,4
25.026138,25.016764,-0.52456284,0.44049656,38.0,1782503257.214959,4
25.051035,25.039482,-0.2911261,0.702824,8.0,1782503257.214959,4
25.051039,25.038315,-0.37852845,0.702824,3.0,1782503257.214959,4
25.051039,25.036842,-0.46592614,0.702824,3.0,1782503257.214959,4
25.021046,25.01254,-0.54845524,0.35320532,36.0,1782503257.214959,4
25.051035,25.03506,-0.55331814,0.702824,3.0,1782503257.214959,4
25.020943,25.006052,-0.5581152,0.6583902,34.0,1782503257.214959,4
25.020943,25.00395,-0.6453992,0.6583902,37.0,1782503257.214959,4
25.035944,25.025936,-0.3500717,0.6151664,32.0,1782503257.214959,4
25.016142,25.003242,-0.64109606,0.48391113,41.0,1782503257.3178978,5
25.030943,25.017841,-0.47101107,0.65865374,35.0,1782503257.3178978,5
25.035944,25.021044,-0.55844754,0.6587855,35.0,1782503257.3178978,5
25.040943,25.030933,-0.35014236,0.61528945,35.0,1782503257.3178978,5
25.025946,25.014568,-0.43725023,0.6149204,95.0,1782503257.3178978,5
25.025946,25.010906,-0.61187273,0.6149204,41.0,1782503257.3178978,5
25.016142,25.00533,-0.5538145,0.48391113,39.0,1782503257.4143498,6
25.026138,25.01478,-0.6118845,0.44049656,36.0,1782503257.4143498,6
25.061037,25.049479,-0.29124123,0.703105,6.0,1782503257.4143498,6
25.021044,25.010473,-0.6357619,0.35320532,39.0,1782503257.4143498,6
25.035944,25.024332,-0.38375553,0.6587855,34.0,1782503257.4143498,6
25.015955,25.005934,-0.63671565,0.30954018,41.0,1782503257.4143498,6
25.040941,25.029558,-0.4375145,0.61528945,95.0,1782503257.4143498,6
25.040945,25.02788,-0.5248813,0.61528945,26.0,1782503257.4143498,6
25.040945,25.025896,-0.6122417,0.61528945,42.0,1782503257.4143498,6
25.031105,25.022745,-0.37400687,0.52781725,49.0,1782503257.4143498,6
25.040943,25.030518,-0.29646045,0.65891725,34.0,1782503257.5147514,7
25.040943,25.027838,-0.47119778,0.65891725,34.0,1782503257.5147514,7
25.040945,25.026041,-0.55855834,0.65891725,32.0,1782503257.5147514,7
25.040941,25.023937,-0.6459122,0.65891725,37.0,1782503257.5147514,7
25.035944,25.020899,-0.6121187,0.6151664,42.0,1782503257.5147514,7
25.046043,25.03699,-0.35566702,0.5717742,49.0,1782503257.5147514,7
25.03114,25.023579,-0.37945998,0.4842017,68.0,1782503257.5147514,7
25.041037,25.029488,-0.29101095,0.7025431,8.0,1782503257.61498,8
25.021048,25.01576,-0.3738228,0.35320532,89.0,1782503257.61498,8
25.020952,25.016228,-0.37489814,0.30960214,36.0,1782503257.61498,8
25.025953,25.019766,-0.46231046,0.3096641,36.0,1782503257.61498,8
25.060944,25.050926,-0.350425,0.6157816,52.0,1782503257.61498,8
25.041042,25.03199,-0.3555955,0.5716598,49.0,1782503257.61498,8
25.056107,25.047737,-0.37438202,0.52834517,50.0,1782503257.61498,8
25.036104,25.02452,-0.54879797,0.52792287,36.0,1782503257.61498,8
25.04111,25.035435,-0.35556224,0.39712512,83.0,1782503257.7146533,9
25.005953,24.998005,-0.5492066,0.30941626,36.0,1782503257.7146533,9
25.030941,25.013943,-0.64565563,0.65865374,37.0,1782503257.7146533,9
25.016142,25.007109,-0.46652627,0.48391113,36.0,1782503257.815337,10
25.016142,25.006767,-0.52435344,0.44032028,37.0,1782503257.815337,10
25.011045,25.002544,-0.5482371,0.353064,36.0,1782503257.815337,10
25.036041,25.02699,-0.35552394,0.57154554,49.0,1782503257.815337,10
25.030943,25.019333,-0.38367963,0.65865374,34.0,1782503257.917376,11
25.036036,25.017988,-0.6403215,0.7024026,3.0,1782503258.016796,12
25.030954,25.026226,-0.3750465,0.30972606,37.0,1782503258.016796,12
25.055943,25.045927,-0.35035434,0.6156585,31.0,1782503258.016796,12
25.020945,25.00957,-0.4371621,0.6147973,95.0,1782503258.1153276,13
25.021042,25.010603,-0.44261533,0.5712026,34.0,1782503258.1153276,13
25.026108,25.017748,-0.37393185,0.5277117,49.0,1782503258.1153276,13
25.021105,25.011292,-0.46116528,0.52760607,36.0,1782503258.1153276,13
25.016108,25.009047,-0.4425094,0.39672807,20.0,1782503258.2129087,14
25.021105,25.007462,-0.6357644,0.52760607,36.0,1782503258.2129087,14
25.011114,25.000355,-0.61697036,0.39664868,40.0,1782503258.312475,15
25.03604,25.02185,-0.46564877,0.7024026,3.0,1782503258.312475,15
25.006046,24.99548,-0.6353824,0.3529933,38.0,1782503258.312475,15
25.036108,25.026287,-0.4614427,0.52792287,36.0,1782503258.312475,15
25.035942,25.025518,-0.29640198,0.6587855,34.0,1782503258.4137845,16
25.03114,25.022102,-0.4668063,0.4842017,36.0,1782503258.6220243,18
25.03114,25.023441,-0.4373221,0.4405847,60.0,1782503258.6220243,18
25.03611,25.030436,-0.35549158,0.39704573,83.0,1782503258.6220243,18
25.031107,25.024042,-0.4427738,0.3969663,35.0,1782503258.6220243,18
25.020945,25.00789,-0.5244591,0.6147973,46.0,1782503258.6220243,18
25.021034,25.00508,-0.55265874,0.7019811,3.0,1782503258.7226145,19
25.015944,24.998955,-0.645271,0.65825844,38.0,1782503258.7226145,19
25.04614,25.038576,-0.37968773,0.4844923,69.0,1782503258.7226145,19
25.04114,25.034813,-0.35011098,0.44076094,49.0,1782503258.8290348,20
25.01611,25.00735,-0.5298046,0.39672807,35.0,1782503258.8290348,20
25.006046,24.997545,-0.548128,0.3529933,36.0,1782503258.8290348,20
25.035954,25.031227,-0.3751207,0.30978802,37.0,1782503258.8290348,20
25.02614,25.013237,-0.64135253,0.48410487,42.0,1782503258.926,21
25.056036,25.041838,-0.4660186,0.7029645,3.0,1782503259.0193427,22
25.036041,25.021896,-0.6175817,0.57154554,37.0,1782503259.0193427,22
25.050943,25.039326,-0.38398322,0.65918076,33.0,1782503259.1128254,23
25.036104,25.022453,-0.63614655,0.52792287,36.0,1782503259.1128254,23
25.036041,25.023901,-0.53023523,0.57154554,38.0,1782503259.2128305,24
25.016043,25.001907,-0.61708623,0.5710883,37.0,1782503259.2128305,24
25.045944,25.031038,-0.55866915,0.65904903,34.0,1782503259.3159654,25
25.02604,25.011856,-0.46546385,0.7021216,3.0,1782503259.4190464,26
25.045946,25.03456,-0.43760267,0.61541253,95.0,1782503259.4190464,26
25.035944,25.022882,-0.5247758,0.6151664,26.0,1782503259.4190464,26
25.036045,25.030758,-0.3740453,0.3534174,89.0,1782503259.5125623,27
25.065943,25.055923,-0.35049567,0.6159046,52.0,1782503259.5125623,27
25.051039,25.041985,-0.35573855,0.57188845,49.0,1782503259.5125623,27
25.046036,25.034485,-0.29106852,0.70268357,8.0,1782503259.8138413,30
25.06604,25.05698,-0.35595316,0.57223135,49.0,1782503259.8138413,30
25.031137,25.018232,-0.64148074,0.4842017,41.0,1782503259.9168212,31
25.056034,25.04448,-0.29118365,0.7029645,8.0,1782503259.9168212,31
25.041138,25.033575,-0.3796118,0.48439544,69.0,1782503259.9168212,31
25.03614,25.028578,-0.3795359,0.4842986,57.0,1782503260.0204678,32
25.056036,25.043312,-0.37860346,0.7029645,3.0,1782503260.1153789,33
25.031036,25.016851,-0.4655563,0.7022621,3.0,1782503260.2274683,34
25.026045,25.0193,-0.46123347,0.35327604,36.0,1782503260.3200903,35
25.015942,25.001055,-0.5580044,0.65825844,35.0,1782503260.3200903,35
25.030954,25.024765,-0.46240208,0.30972606,36.0,1782503260.4146957,36
25.046108,25.03774,-0.37423196,0.52813405,49.0,1782503260.5145626,37
25.045946,25.035517,-0.2965189,0.65904903,34.0,1782503260.9149513,41
25.045946,25.032837,-0.47129112,0.65904903,34.0,1782503260.9149513,41
25.021042,25.008905,-0.5299159,0.5712026,37.0,1782503260.9149513,41
25.021105,25.009527,-0.5484682,0.52760607,36.0,1782503260.9149513,41
25.056108,25.05043,-0.35577425,0.39736333,88.0,1782503261.013052,42
25.010944,24.99396,-0.6451428,0.6581267,38.0,1782503261.2135522,44
25.041039,25.02832,-0.3783784,0.7025431,3.0,1782503261.419038,46
25.036036,25.02449,-0.29095337,0.7024026,8.0,1782503261.7223253,49
25.050943,25.040514,-0.29657733,0.65918076,34.0,1782503262.0127804,52
25.050943,25.037832,-0.47138444,0.65918076,34.0,1782503262.0127804,52
25.045942,25.028934,-0.6460404,0.65904903,38.0,1782503262.3136666,55
25.06614,25.059742,-0.2925183,0.48487973,49.0,1782503262.3136666,55
25.015945,25.000912,-0.61162674,0.6146743,42.0,1782503262.4134455,56
25.031034,25.015072,-0.5528785,0.7022621,3.0,1782503262.6140225,58
25.061043,25.051983,-0.35588163,0.5721171,50.0,1782503263.0271833,62
25.05604,25.046982,-0.35581008,0.57200277,49.0,1782503263.1159494,63
25.061104,25.052734,-0.37445706,0.5284508,49.0,1782503263.1159494,63
25.041138,25.034748,-0.292226,0.48439544,48.0,1782503263.1159494,63
25.056139,25.04857,-0.3798395,0.484686,67.0,1782503263.1159494,63
25.036142,25.027102,-0.4668997,0.4842986,36.0,1782503263.215931,64
25.05114,25.04481,-0.35025057,0.44093722,49.0,1782503263.215931,64
25.03614,25.028439,-0.43740937,0.44067284,62.0,1782503263.215931,64
25.031137,25.02475,-0.29210907,0.4842017,49.0,1782503263.8176286,70
25.03114,25.02032,-0.5541469,0.4842017,39.0,1782503264.025853,72
25.041107,25.031284,-0.4615352,0.5280284,36.0,1782503264.4142735,76
25.031046,25.025757,-0.37397113,0.3533467,89.0,1782503264.6136565,78
25.045952,25.041224,-0.37526903,0.30991194,37.0,1782503264.6136565,78
25.031036,25.018324,-0.37822837,0.7022621,3.0,1782503264.7134347,79
25.061138,25.05357,-0.37991542,0.48478287,68.0,1782503264.9153,81
25.05614,25.049809,-0.35032037,0.44102535,49.0,1782503265.0131605,82
25.051107,25.045431,-0.3557036,0.39728394,83.0,1782503265.0131605,82
25.04614,25.03975,-0.2922845,0.4844923,49.0,1782503265.0131605,82
25.015944,25.002893,-0.52435356,0.6146743,15.0,1782503265.327383,85
25.026035,25.010077,-0.55276865,0.7021216,3.0,1782503265.4191077,86
25.031036,25.01299,-0.6401941,0.7022621,3.0,1782503265.7125742,89
25.055943,25.044321,-0.3840591,0.6593125,34.0,1782503266.912873,101
25.000952,24.990938,-0.6363361,0.3093543,41.0,1782503267.0126562,102
25.016043,25.00391,-0.52980953,0.5710883,39.0,1782503267.4142492,106
25.031137,25.02176,-0.52466756,0.4405847,38.0,1782503268.3197207,115
25.031107,25.022345,-0.53012127,0.3969663,35.0,1782503268.3197207,115
25.026045,25.017538,-0.54856426,0.35327604,36.0,1782503268.3197207,115
25.03614,25.02975,-0.29216757,0.4842986,48.0,1782503268.414759,116
25.020952,25.013,-0.5495338,0.30960214,36.0,1782503268.6123168,118
25.02095,25.01093,-0.63684213,0.30960214,40.0,1782503269.015467,122
25.045946,25.030895,-0.61236477,0.61541253,42.0,1782503269.4205592,126
25.031046,25.02691,-0.28661266,0.3533467,41.0,1782503271.0121584,142
25.041042,25.030598,-0.4429713,0.5716598,34.0,1782503272.0127265,152
25.021036,25.002998,-0.6399394,0.7019811,3.0,1782503273.1244802,163
25.01114,25.00033,-0.5537037,0.4838143,39.0,1782503273.9127157,171
25.026035,25.007996,-0.6400668,0.7021216,3.0,1782503274.012699,172
25.035952,25.032381,-0.28774312,0.30978802,37.0,1782503274.3170717,175
25.04104,25.026894,-0.6177056,0.5716598,37.0,1782503275.914413,191
25.03114,25.019777,-0.61200666,0.4405847,36.0,1782503276.5218074,197
25.031109,25.020344,-0.61746234,0.3969663,39.0,1782503276.5218074,197
25.026045,25.01547,-0.63588846,0.35327604,38.0,1782503276.5218074,197
25.016033,25.000082,-0.5525488,0.70184064,3.0,1782503278.0207822,212
25.056139,25.049744,-0.29240137,0.484686,48.0,1782503278.0207822,212
25.011137,25.001768,-0.5242488,0.44023216,37.0,1782503278.312313,215
25.045944,25.034328,-0.38390735,0.65904903,33.0,1782503278.9262028,221
25.061039,25.048311,-0.37867847,0.703105,3.0,1782503280.3271565,235
25.011139,24.999786,-0.6115181,0.44023216,36.0,1782503280.6172495,238
25.070944,25.060505,-0.29681113,0.6597078,33.0,1782503280.8165011,240
25.010944,24.995914,-0.6115038,0.6145513,9.0,1782503282.914451,261
25.065943,25.055506,-0.29675266,0.659576,33.0,1782503283.7139559,269
25.061138,25.054743,-0.29245982,0.48478287,47.0,1782503285.714244,289
25.035954,25.029764,-0.46249372,0.30978802,36.0,1782503285.820058,290
