calculated_range,x,y,z,intensity,timestamp,cloud_index
25.02614,25.022263,-0.0005362764,0.44049656,49.0,1782504220.9193897,0
25.02614,25.022108,-0.08788027,0.44049656,34.0,1782504220.9193897,0
25.021141,25.016651,-0.17518829,0.4404084,37.0,1782504220.9193897,0
25.016142,25.010887,-0.26245928,0.44032028,39.0,1782504220.9193897,0
25.021141,25.014818,-0.34983176,0.4404084,95.0,1782504220.9193897,0
25.031109,25.02796,-0.00597656,0.3969663,37.0,1782504220.9193897,0
25.02611,25.022789,-0.09332209,0.39688691,39.0,1782504220.9193897,0
25.02611,25.02231,-0.18066736,0.39688691,37.0,1782504220.9193897,0
25.01611,25.011528,-0.26790395,0.39672807,39.0,1782504220.9193897,0
25.016108,25.010439,-0.35520884,0.39672807,36.0,1782504220.9193897,0
25.031046,25.02854,-0.024520548,0.3533467,40.0,1782504220.9193897,0
25.021046,25.018303,-0.11184268,0.35320532,34.0,1782504220.9193897,0
25.021046,25.01776,-0.19917218,0.35320532,38.0,1782504220.9193897,0
25.041037,25.03035,-0.20363997,0.7025431,3.0,1782504220.9193897,0
25.011045,25.006914,-0.2863858,0.353064,39.0,1782504220.9193897,0
25.025951,25.024023,-0.025584916,0.3096641,36.0,1782504220.9193897,0
25.015942,25.007256,-0.034299474,0.65825844,77.0,1782504220.9193897,0
25.02095,25.01878,-0.11291308,0.30960214,19.0,1782504220.9193897,0
25.02094,25.011982,-0.12161443,0.6583902,34.0,1782504220.9193897,0
25.015955,25.013237,-0.20020498,0.30954018,37.0,1782504220.9193897,0
25.010952,25.007385,-0.28745955,0.30947822,40.0,1782504220.9193897,0
25.035944,25.028385,-0.0006209484,0.6151664,50.0,1782504220.9193897,0
25.020945,25.013235,-0.08793135,0.6147973,35.0,1782504220.9193897,0
25.020943,25.012774,-0.1752433,0.6147973,18.0,1782504220.9193897,0
25.040943,25.032003,-0.26276594,0.61528945,40.0,1782504220.9193897,0
25.005943,24.995949,-0.34964773,0.6144282,39.0,1782504220.9193897,0
25.03104,25.024515,-0.006056182,0.5714312,64.0,1782504220.9193897,0
25.026041,25.019344,-0.09338882,0.5713169,36.0,1782504220.9193897,0
25.026043,25.018867,-0.18072206,0.5713169,36.0,1782504220.9193897,0
25.041042,25.03308,-0.2682154,0.5716598,39.0,1782504220.9193897,0
25.00604,24.997002,-0.3550947,0.5708597,85.0,1782504220.9193897,0
25.026108,25.02053,-0.02459309,0.5277117,38.0,1782504220.9193897,0
25.026108,25.020292,-0.11193089,0.5277117,75.0,1782504220.9193897,0
25.031105,25.024746,-0.19930744,0.52781725,36.0,1782504220.9193897,0
25.036106,25.028898,-0.2867165,0.52792287,39.0,1782504220.9193897,0
25.01614,25.01144,-0.030020978,0.48391113,37.0,1782504220.9193897,0
25.02114,25.016182,-0.11735057,0.48400798,39.0,1782504220.9193897,0
25.026144,25.020622,-0.20471363,0.48410487,38.0,1782504220.9193897,0
25.031137,25.02475,-0.29210907,0.4842017,39.0,1782504220.9193897,0
25.01614,25.012264,-0.0005362764,0.44032028,56.0,1782504221.0148244,1
25.026138,25.021648,-0.17522319,0.44049656,33.0,1782504221.0148244,1
25.03114,25.025885,-0.26261634,0.4405847,39.0,1782504221.0148244,1
25.026138,25.019815,-0.34990156,0.44049656,95.0,1782504221.0148244,1
25.016111,25.012962,-0.0059739426,0.39672807,37.0,1782504221.0148244,1
25.031109,25.027786,-0.093340404,0.3969663,39.0,1782504221.0148244,1
25.03611,25.032309,-0.18073891,0.39704573,37.0,1782504221.0148244,1
25.031107,25.026524,-0.26806363,0.3969663,40.0,1782504221.0148244,1
25.031107,25.025434,-0.3554209,0.3969663,28.0,1782504221.0148244,1
25.026047,25.023302,-0.111864485,0.35327604,40.0,1782504221.0148244,1
25.026035,25.015915,-0.11619845,0.7021216,3.0,1782504221.0148244,1
25.026045,25.022758,-0.19921145,0.35327604,33.0,1782504221.0148244,1
25.026047,25.021912,-0.28655595,0.35327604,39.0,1782504221.0148244,1
25.015953,25.014025,-0.02557619,0.30954018,86.0,1782504221.0148244,1
25.03594,25.027248,-0.0343239,0.6587855,86.0,1782504221.0148244,1
25.010942,25.001987,-0.12156733,0.6581267,33.0,1782504221.0148244,1
25.02095,25.017382,-0.28757295,0.30960214,39.0,1782504221.0148244,1
25.050943,25.04338,-0.00062356587,0.61553556,47.0,1782504221.0148244,1
25.030945,25.023232,-0.08796799,0.6150434,37.0,1782504221.0148244,1
25.030943,25.02277,-0.17531484,0.6150434,20.0,1782504221.0148244,1
25.030943,25.022007,-0.26265952,0.6150434,40.0,1782504221.0148244,1
25.030945,25.020939,-0.35000104,0.6150434,40.0,1782504221.0148244,1
25.03604,25.029514,-0.0060579274,0.57154554,54.0,1782504221.0148244,1
