calculated_range,x,y,z,intensity,timestamp,cloud_index
25.011099,24.999874,0.07693132,0.7452715,35.0,1782508118.7025688,6
25.041037,25.027853,0.40796682,0.7025431,41.0,1782508118.7025688,6
25.046038,25.034124,0.3206654,0.70268357,28.0,1782508118.7025688,6
25.045942,25.035286,0.3152418,0.65904903,21.0,1782508118.7025688,6
25.040945,25.032019,0.26152238,0.61528945,30.0,1782508118.7025688,6
25.036041,25.028948,0.16867979,0.57154554,32.0,1782508118.7025688,6
25.031103,25.024412,0.23746495,0.52781725,11.0,1782508118.7025688,6
25.041037,25.030092,0.2332309,0.7025431,28.0,1782508118.8055766,7
25.036037,25.025759,0.1458285,0.7024026,36.0,1782508118.8055766,7
25.030943,25.021881,0.1403699,0.65865374,35.0,1782508118.8055766,7
25.031105,25.022146,0.4121611,0.52781725,42.0,1782508118.8055766,7
25.02114,25.013153,0.40657455,0.48400798,42.0,1782508118.8055766,7
25.02614,25.018461,0.4361625,0.44049656,42.0,1782508118.8055766,7
25.021097,25.006357,0.42614752,0.7455699,40.0,1782508118.9010293,8
25.0211,25.008722,0.25156125,0.7455699,29.0,1782508118.9010293,8
25.03594,25.025288,0.31511444,0.6587855,32.0,1782508118.9010293,8
25.020947,25.012026,0.2613165,0.6147973,30.0,1782508118.9010293,8
25.015942,25.007784,0.17397264,0.6146743,38.0,1782508118.9010293,8
25.02104,25.010813,0.43051174,0.5712026,41.0,1782508118.9010293,8
25.026043,25.017164,0.3432732,0.5713169,43.0,1782508118.9010293,8
25.026043,25.018211,0.25594488,0.5713169,29.0,1782508118.9010293,8
25.021105,25.013435,0.32468587,0.52760607,22.0,1782508118.9010293,8
25.016108,25.009418,0.23732361,0.5275005,11.0,1782508118.9010293,8
25.016108,25.010096,0.15002301,0.5275005,37.0,1782508118.9010293,8
25.01614,25.009422,0.3191962,0.48391113,49.0,1782508118.9010293,8
25.016142,25.010386,0.23189507,0.48391113,29.0,1782508118.9010293,8
25.01114,25.006042,0.14456235,0.4838143,38.0,1782508118.9010293,8
25.01113,24.99855,0.08236236,0.78884053,12.0,1782508119.0111992,9
25.015942,25.006887,0.14028354,0.65825844,35.0,1782508119.0111992,9
25.025946,25.01459,0.436012,0.6149204,42.0,1782508119.0111992,9
25.030941,25.02278,0.17407471,0.6150434,38.0,1782508119.0111992,9
25.03604,25.025808,0.43076825,0.57154554,41.0,1782508119.0111992,9
25.016039,25.009388,0.081248604,0.5710883,36.0,1782508119.0111992,9
25.011106,25.005466,0.06270836,0.52739495,38.0,1782508119.0111992,9
25.041138,25.033146,0.40689912,0.48439544,42.0,1782508119.0111992,9
25.011139,25.006393,0.05727408,0.4838143,37.0,1782508119.0111992,9
25.046139,25.038454,0.4365115,0.4408491,42.0,1782508119.0111992,9
25.02614,25.020897,0.26149148,0.44049656,30.0,1782508119.1036365,10
25.0511,25.03634,0.4266604,0.7464651,40.0,1782508119.1036365,10
25.050945,25.039577,0.4364438,0.61553556,41.0,1782508119.1036365,10
25.046043,25.035807,0.43093926,0.5717742,41.0,1782508119.1036365,10
25.04614,25.038147,0.40698028,0.4844923,42.0,1782508119.1036365,10
25.011127,24.99811,0.16962308,0.78884053,14.0,1782508119.3167646,12
25.036112,25.031652,0.25616264,0.39704573,11.0,1782508119.3167646,12
25.031096,25.019442,0.16432926,0.74586827,37.0,1782508119.3167646,12
25.031096,25.019863,0.07699411,0.74586827,35.0,1782508119.3167646,12
25.051105,25.04214,0.41248915,0.5282396,42.0,1782508119.3167646,12
25.026138,25.021656,0.17415066,0.44049656,30.0,1782508119.4058316,13
25.02611,25.022394,0.16871627,0.39688691,37.0,1782508119.4058316,13
25.02094,25.009043,0.40222368,0.6583902,40.0,1782508119.4058316,13
25.031038,25.024384,0.081295714,0.5714312,36.0,1782508119.4058316,13
25.03614,25.029417,0.31945094,0.4842986,50.0,1782508119.4058316,13
25.031036,25.021114,0.058459207,0.7022621,35.0,1782508119.5142672,14
25.035944,25.02688,0.1403987,0.6587855,36.0,1782508119.5142672,14
25.031107,25.025091,0.150112,0.52781725,37.0,1782508119.5142672,14
25.031105,25.025461,0.06275722,0.52781725,38.0,1782508119.5142672,14
25.02614,25.02139,0.05730811,0.48410487,37.0,1782508119.5142672,14
25.0461,25.031343,0.42657492,0.7463159,40.0,1782508119.6145103,15
25.02611,25.022831,0.081370786,0.39688691,32.0,1782508119.6145103,15
25.026108,25.017149,0.41207913,0.5277117,42.0,1782508119.6145103,15
25.02114,25.01442,0.31925985,0.48400798,49.0,1782508119.6145103,15
25.036098,25.021349,0.42640394,0.7460175,40.0,1782508119.702707,16
25.031097,25.017685,0.3389925,0.74586827,36.0,1782508119.702707,16
25.046108,25.037142,0.41240713,0.52813405,42.0,1782508119.8038976,17
25.02614,25.02104,0.14464872,0.48410487,38.0,1782508119.8038976,17
25.040943,25.029581,0.43627104,0.61528945,41.0,1782508119.9005332,18
25.036142,25.02815,0.406818,0.4842986,42.0,1782508119.9005332,18
25.03614,25.028458,0.436337,0.44067284,42.0,1782508119.9005332,18
25.041111,25.034252,0.4309953,0.39712512,22.0,1782508120.003733,19
25.030941,25.019037,0.40238592,0.65865374,40.0,1782508120.003733,19
25.046041,25.038204,0.2561473,0.5717742,30.0,1782508120.003733,19
25.05114,25.043144,0.4070614,0.48458916,42.0,1782508120.003733,19
25.036139,25.030893,0.26159617,0.44067284,29.0,1782508120.1071827,20
25.021105,25.012148,0.41199708,0.52760607,42.0,1782508120.1071827,20
25.041096,25.02768,0.33912858,0.7461667,36.0,1782508120.200123,21
25.001097,24.989878,0.076899916,0.74497306,35.0,1782508120.3007772,22
25.026138,25.022112,0.08680772,0.44049656,39.0,1782508120.5108352,24
25.02104,25.01395,0.16858032,0.5712026,37.0,1782508120.5108352,24
25.016127,25.002361,0.25693318,0.7889984,20.0,1782508120.7199419,26
25.045946,25.035952,0.34896782,0.61541253,44.0,1782508120.8084192,27
25.026098,25.01269,0.3389245,0.7457191,67.0,1782508121.1001441,30
25.026035,25.014133,0.32040718,0.7021216,32.0,1782508121.1001441,30
25.016037,25.005766,0.14570986,0.70184064,36.0,1782508121.2001977,31
25.030943,25.023235,0.08672784,0.6150434,37.0,1782508121.2001977,31
25.015942,25.004045,0.40214258,0.65825844,40.0,1782508121.4028234,33
25.026043,25.015814,0.4305973,0.5713169,42.0,1782508121.4028234,33
25.035944,25.027779,0.17410874,0.6151664,38.0,1782508121.5010853,34
25.010944,25.003242,0.08666155,0.6145513,37.0,1782508121.7025716,36
25.010942,25.002226,0.05298101,0.6581267,36.0,1782508121.8028917,37
25.031137,25.02315,0.40673682,0.4842017,42.0,1782508121.9084601,38
25.011036,25.001123,0.05841036,0.7017002,35.0,1782508122.2034512,41
25.051037,25.03785,0.40813082,0.702824,41.0,1782508122.3011644,42
25.041105,25.03441,0.23755917,0.5280284,10.0,1782508122.3011644,42
25.031137,25.026388,0.057319447,0.4842017,37.0,1782508122.6021807,45
25.02611,25.018436,0.32475045,0.5277117,22.0,1782508122.9077492,48
25.0261,25.013721,0.25161186,0.7457191,29.0,1782508123.0135572,49
25.011099,24.999453,0.16419668,0.7452715,36.0,1782508123.0135572,49
25.035942,25.024036,0.40246707,0.6587855,40.0,1782508123.2073662,51
25.031042,25.020811,0.43068275,0.5714312,41.0,1782508123.4065998,53
25.056139,25.048141,0.40714255,0.484686,42.0,1782508123.4065998,53
25.04611,25.03925,0.43108165,0.39720455,20.0,1782508123.5023136,54
25.046108,25.03843,0.3250087,0.52813405,21.0,1782508123.5023136,54
25.03114,25.026037,0.1446775,0.4842017,37.0,1782508124.0021954,59
25.03594,25.027216,0.053037714,0.6587855,36.0,1782508124.1008642,60
25.016125,25.003103,0.16965708,0.7889984,13.0,1782508124.3074825,62
25.025942,25.014042,0.40230483,0.658522,40.0,1782508126.000713,79
25.040943,25.03188,0.14042749,0.65891725,36.0,1782508126.8116822,87
25.04104,25.033947,0.16871294,0.5716598,37.0,1782508128.100659,100
25.03604,25.029383,0.08131142,0.57154554,36.0,1782508128.100659,100
25.036106,25.03009,0.15014167,0.52792287,37.0,1782508128.100659,100
25.026098,25.014868,0.07697842,0.7457191,34.0,1782508129.2003336,111
25.041039,25.030756,0.14585815,0.7025431,37.0,1782508130.1041248,120
25.04114,25.034828,0.3490385,0.44076094,56.0,1782508130.3002565,122
25.041098,25.026344,0.4264894,0.7461667,41.0,1782508131.1042373,130
25.001097,24.989456,0.16413039,0.74497306,37.0,1782508134.2065248,161
25.010942,25.00189,0.14025477,0.6581267,34.0,1782508134.2065248,161
25.03114,25.026655,0.17418557,0.4405847,37.0,1782508134.3043826,162
25.04111,25.03665,0.2562141,0.39712512,10.0,1782508134.60078,165
25.031126,25.014948,0.43173394,0.78947216,34.0,1782508136.8003752,187
25.021126,25.006308,0.34427506,0.7891563,23.0,1782508136.8003752,187
25.036036,25.026114,0.058471423,0.7024026,35.0,1782508138.000503,199
25.026129,25.011307,0.34434396,0.78931427,23.0,1782508138.000503,199
25.036129,25.019947,0.4318203,0.7896301,34.0,1782508138.304896,202
25.031097,25.01635,0.42631844,0.74586827,40.0,1782508138.5170631,204
25.021126,25.007359,0.25698462,0.7891563,20.0,1782508138.80908,207
25.036106,25.03046,0.062769435,0.52792287,38.0,1782508138.80908,207
25.036037,25.022858,0.40788484,0.7024026,16.0,1782508138.9026115,208
25.020943,25.01096,0.3486232,0.6147973,42.0,1782508139.4033978,213
25.015942,25.005297,0.31485972,0.65825844,33.0,1782508139.5078657,214
25.045946,25.037018,0.26157388,0.61541253,30.0,1782508139.6092913,215
25.046106,25.03941,0.23760629,0.52813405,10.0,1782508139.6092913,215
25.04614,25.039415,0.31957835,0.4844923,50.0,1782508140.1007683,220
25.026035,25.012861,0.40772083,0.7021216,35.0,1782508140.3003614,222
25.050945,25.040949,0.3490367,0.61553556,43.0,1782508140.9034,228
25.031109,25.027391,0.16875029,0.3969663,37.0,1782508141.110566,230
25.006098,24.994453,0.16416353,0.74512225,37.0,1782508142.7123773,246
25.035944,25.028234,0.08674442,0.6151664,37.0,1782508144.115085,260
25.016108,25.008438,0.32462132,0.5275005,22.0,1782508145.7044652,276
