cloud_index,point_count
0,44
1,21
2,12
3,11
4,6
5,3
6,3
7,1
8,5
9,3
10,5
11,6
13,1
14,1
15,4
16,1
20,1
23,1
25,3
27,1
29,2
32,1
34,2
35,1
36,1
39,2
40,1
42,1
47,1
50,1
64,1
65,1
79,1
81,1
85,1
92,1
93,1
102,1
116,3
117,1
120,2
132,1
133,1
134,2
139,1
146,1
148,1
155,1
175,1
187,1
188,1
191,1
192,1
203,1
224,1
245,1
250,2
252,1
259,2
260,1
294,5
