cloud_index,point_count
0,43
1,30
2,24
3,14
4,11
5,8
6,4
7,4
8,4
9,10
10,7
11,9
12,7
13,3
15,2
16,4
17,1
18,3
19,5
20,1
21,3
22,1
23,4
24,2
25,4
26,5
27,1
28,2
29,2
30,1
31,1
33,2
34,1
37,3
38,2
39,2
40,1
41,2
43,1
44,3
45,1
47,1
52,2
53,1
58,1
59,2
67,1
68,2
70,1
75,1
82,1
85,2
90,2
93,2
97,1
105,2
108,1
117,2
128,2
131,1
136,1
157,2
158,1
175,1
219,1
269,1
284,2
