cloud_index,point_count
0,32
1,24
2,18
3,8
4,10
5,6
6,10
7,7
8,8
9,3
10,4
11,1
12,3
13,4
14,2
15,4
16,1
18,5
19,3
20,4
21,1
22,2
23,2
24,2
25,1
26,3
27,3
30,2
31,3
32,1
33,1
34,1
35,2
36,1
37,1
41,4
42,1
44,1
46,1
49,1
52,2
55,2
56,1
58,1
62,1
63,4
64,3
70,1
72,1
76,1
78,2
79,1
81,1
82,3
85,1
86,1
89,1
101,1
102,1
106,1
115,3
116,1
118,1
122,1
126,1
142,1
152,1
163,1
171,1
172,1
175,1
191,1
197,3
212,2
215,1
221,1
235,1
238,1
240,1
261,1
269,1
289,1
290,1
