calculated_range,x,y,z,reflectance,return_index,last_return_index,sensor_id,azimuth,elevation,depth,line_index,frame_index,detector_site_id,scan_checkpoint,existence_probability_percent,data_qualifier,blockage_level,timestamp,cloud_index
25.032469,25.018959,-0.30847692,0.76228464,0.7732544,1,1,0,-0.012329102,0.030456543,25.03247,24,36,0,0,255,2,0,1782507200.318677,0
25.03003,25.015825,-0.3603603,0.7622103,0.72299194,1,1,0,-0.014404297,0.030456543,25.03003,24,36,0,0,255,2,0,1782507200.318677,0
25.034912,25.019012,-0.46580082,0.76083165,1.0783997,1,1,0,-0.018615723,0.030395508,25.034912,24,36,0,0,255,2,0,1782507200.318677,0
25.029049,25.012102,-0.5191245,0.7606536,0.71258545,1,1,0,-0.020751953,0.030395508,25.029053,24,36,0,0,255,2,0,1782507200.318677,0
25.031982,25.0139,-0.5710952,0.76074266,1.342804,1,1,0,-0.022827148,0.030395508,25.031982,24,36,0,0,255,2,0,1782507200.318677,0
25.028074,25.008759,-0.6229055,0.76062393,0.9162903,1,1,0,-0.024902344,0.030395508,25.028076,24,36,0,0,255,2,0,1782507200.318677,0
25.034178,25.026602,-0.30551568,0.5347471,0.70391846,1,1,0,-0.012207031,0.021362305,25.03418,26,36,0,0,255,2,0,1782507200.318677,0
25.032469,25.024206,-0.3574257,0.5347106,0.7550659,1,1,0,-0.014282227,0.021362305,25.03247,26,36,0,0,255,2,0,1782507200.318677,0
25.032715,25.023653,-0.40935895,0.53471583,0.85562134,1,1,0,-0.016357422,0.021362305,25.032715,26,36,0,0,255,2,0,1782507200.318677,0
25.031006,25.021015,-0.46278274,0.5346793,0.82528687,1,1,0,-0.018493652,0.021362305,25.031006,26,36,0,0,255,2,0,1782507200.318677,0
25.033934,25.022928,-0.5147654,0.5347419,0.8955078,1,1,0,-0.020568848,0.021362305,25.033936,26,36,0,0,255,2,0,1782507200.318677,0
25.032469,25.020342,-0.56665856,0.5347106,0.8009949,1,1,0,-0.022644043,0.021362305,25.03247,26,36,0,0,255,2,0,1782507200.318677,0
25.03003,25.016668,-0.6200468,0.53313106,0.83654785,1,1,0,-0.024780273,0.02130127,25.03003,26,36,0,0,255,2,0,1782507200.318677,0
25.030762,25.019005,-0.31458658,0.6996213,0.82580566,1,1,0,-0.012573242,0.027954102,25.030762,27,36,1,0,255,2,0,1782507200.318677,0
25.025146,25.012686,-0.36642295,0.6994644,0.78985596,1,1,0,-0.0146484375,0.027954102,25.025146,27,36,1,0,255,2,0,1782507200.318677,0
25.019287,25.00599,-0.41975665,0.6993006,0.8742981,1,1,0,-0.016784668,0.027954102,25.019287,27,36,1,0,255,2,0,1782507200.318677,0
25.030762,25.016575,-0.47186515,0.6980941,0.8340149,1,1,0,-0.018859863,0.027893066,25.030762,27,36,1,0,255,2,0,1782507200.318677,0
25.031734,25.016516,-0.52379876,0.69812137,0.91000366,1,1,0,-0.020935059,0.027893066,25.031738,27,36,1,0,255,2,0,1782507200.318677,0
25.021727,25.005337,-0.5770077,0.69784224,0.67276,1,1,0,-0.023071289,0.027893066,25.021729,27,36,1,0,255,2,0,1782507200.318677,0
25.025145,25.007502,-0.6289833,0.69793755,0.8710022,1,1,0,-0.025146484,0.027893066,25.025146,27,36,1,0,255,2,0,1782507200.318677,0
25.030762,25.024418,-0.31465465,0.4674663,0.86483765,1,1,0,-0.012573242,0.018676758,25.030762,29,36,1,0,255,2,0,1782507200.318677,0
25.031738,25.024687,-0.36659878,0.46748453,0.8196411,1,1,0,-0.0146484375,0.018676758,25.031738,29,36,1,0,255,2,0,1782507200.318677,0
25.027346,25.019482,-0.4184556,0.46740246,0.7569885,1,1,0,-0.016723633,0.018676758,25.027344,29,36,1,0,255,2,0,1782507200.318677,0
25.031738,25.02292,-0.47198486,0.46748453,0.9038696,1,1,0,-0.018859863,0.018676758,25.031738,29,36,1,0,255,2,0,1782507200.318677,0
25.02954,25.01969,-0.5238652,0.4674435,0.8565979,1,1,0,-0.020935059,0.018676758,25.029541,29,36,1,0,255,2,0,1782507200.318677,0
25.023924,25.012938,-0.5756557,0.46733862,0.7210388,1,1,0,-0.023010254,0.018676758,25.023926,29,36,1,0,255,2,0,1782507200.318677,0
