calculated_range,x,y,z,reflectance,return_index,last_return_index,sensor_id,azimuth,elevation,depth,line_index,frame_index,detector_site_id,scan_checkpoint,existence_probability_percent,data_qualifier,blockage_level,timestamp,cloud_index
25.019775,25.008196,0.534314,0.5420731,0.8520813,1,1,0,0.021362305,0.02166748,25.019775,26,46,0,0,255,2,0,1782511604.4829302,0
25.031252,25.020721,0.48263723,0.5423217,0.84262085,1,1,0,0.01928711,0.02166748,25.03125,26,46,0,0,255,2,0,1782511604.4829302,0
25.025146,25.015566,0.4306083,0.5421895,0.65625,1,1,0,0.017211914,0.02166748,25.025146,26,46,0,0,255,2,0,1782511604.4829302,0
25.019773,25.011091,0.3770879,0.5405463,0.6910095,1,1,0,0.015075684,0.021606445,25.019775,26,46,0,0,255,2,0,1782511604.4829302,0
25.015627,25.007673,0.32513028,0.54045665,0.7724304,1,1,0,0.013000488,0.021606445,25.015625,26,46,0,0,255,2,0,1782511604.4829302,0
25.02124,25.013906,0.27329513,0.54057795,0.75424194,1,1,0,0.010925293,0.021606445,25.02124,26,46,0,0,255,2,0,1782511604.4829302,0
25.019773,25.012968,0.21984622,0.5405463,0.717865,1,1,0,0.0087890625,0.021606445,25.019775,26,46,0,0,255,2,0,1782511604.4829302,0
25.019531,25.013128,0.16793734,0.54054105,0.8546753,1,1,0,0.006713867,0.021606445,25.019531,26,46,0,0,255,2,0,1782511604.4829302,0
25.02417,25.01654,0.53449225,0.31004497,0.658844,1,1,0,0.021362305,0.012390137,25.02417,28,46,0,0,255,2,0,1782511604.4829302,0
25.03198,25.025433,0.48120013,0.31014177,0.6926575,1,1,0,0.019226074,0.012390137,25.031982,28,46,0,0,255,2,0,1782511604.4829302,0
25.020994,25.015394,0.4290781,0.31000564,0.8650818,1,1,0,0.017150879,0.012390137,25.020996,28,46,0,0,255,2,0,1782511604.4829302,0
25.020264,25.015524,0.37562752,0.30999658,0.7741394,1,1,0,0.015014648,0.012390137,25.020264,28,46,0,0,255,2,0,1782511604.4829302,0
25.021729,25.017733,0.32373384,0.30848762,0.8390808,1,1,0,0.012939453,0.012329102,25.021729,28,46,0,0,255,2,0,1782511604.4829302,0
25.019531,25.016153,0.27179265,0.30846053,0.9802551,1,1,0,0.010864258,0.012329102,25.019531,28,46,0,0,255,2,0,1782511604.4829302,0
25.019775,25.01692,0.21835391,0.30846354,0.8607483,1,1,0,0.008728027,0.012329102,25.019775,28,46,0,0,255,2,0,1782511604.4829302,0
25.020996,25.018541,0.16644661,0.3084786,0.9031677,1,1,0,0.006652832,0.012329102,25.020996,28,46,0,0,255,2,0,1782511604.4829302,0
25.030762,25.020796,0.5238884,0.47357625,0.7713623,1,1,0,0.020935059,0.018920898,25.030762,29,46,1,0,255,2,0,1782511604.4829302,0
25.020262,25.011335,0.47176632,0.47337762,0.8825073,1,1,0,0.018859863,0.018920898,25.020264,29,46,1,0,255,2,0,1782511604.4829302,0
25.030762,25.022781,0.4185108,0.47357625,0.807312,1,1,0,0.016723633,0.018920898,25.030762,29,46,1,0,255,2,0,1782511604.4829302,0
25.02295,25.015787,0.3664684,0.47342843,0.67684937,1,1,0,0.0146484375,0.018920898,25.02295,29,46,1,0,255,2,0,1782511604.4829302,0
25.016846,25.010391,0.31447825,0.47331294,0.7121582,1,1,0,0.012573242,0.018920898,25.016846,29,46,1,0,255,2,0,1782511604.4829302,0
25.006592,25.000753,0.26094264,0.47311896,0.81811523,1,1,0,0.010437012,0.018920898,25.006592,29,46,1,0,255,2,0,1782511604.4829302,0
25.007566,25.002216,0.20906882,0.47313744,0.7801819,1,1,0,0.008361816,0.018920898,25.007568,29,46,1,0,255,2,0,1782511604.4829302,0
25.025145,25.01852,0.5268961,0.23216355,0.67892456,1,1,0,0.021057129,0.009277344,25.025146,31,46,1,0,255,2,0,1782511604.4829302,0
25.014648,25.009066,0.47477746,0.23206615,0.703949,1,1,0,0.018981934,0.009277344,25.014648,31,46,1,0,255,2,0,1782511604.4829302,0
25.019289,25.014662,0.42142943,0.23210919,0.72753906,1,1,0,0.016845703,0.009277344,25.019287,31,46,1,0,255,2,0,1782511604.4829302,0
25.014648,25.010845,0.36944973,0.23206615,0.7675781,1,1,0,0.014770508,0.009277344,25.014648,31,46,1,0,255,2,0,1782511604.4829302,0
25.01587,25.01279,0.31756225,0.2305507,0.75115967,1,1,0,0.0126953125,0.009216309,25.01587,31,46,1,0,255,2,0,1782511604.4829302,0
25.009764,25.007309,0.26406404,0.23049445,0.8673096,1,1,0,0.010559082,0.009216309,25.009766,31,46,1,0,255,2,0,1782511604.4829302,0
25.008787,25.006826,0.21216018,0.23048545,0.85092163,1,1,0,0.008483887,0.009216309,25.00879,31,46,1,0,255,2,0,1782511604.4829302,0
25.026125,25.018013,0.5345237,0.34672534,0.7663269,1,1,0,0.021362305,0.0138549805,25.026123,60,46,0,0,255,2,0,1782511604.4829302,0
25.02124,25.014143,0.48251033,0.34971175,1.053833,1,1,0,0.01928711,0.013977051,25.02124,60,46,0,0,255,2,0,1782511604.4829302,0
25.02124,25.015026,0.430599,0.35429284,0.7905884,1,1,0,0.017211914,0.014160156,25.02124,60,46,0,0,255,2,0,1782511604.4829302,0
25.007812,25.00242,0.37695715,0.3571551,0.6494446,1,1,0,0.015075684,0.014282227,25.007812,60,46,0,0,255,2,0,1782511604.4829302,0
25.020508,25.015776,0.32523564,0.36191732,0.75942993,1,1,0,0.013000488,0.014465332,25.020508,60,46,0,0,255,2,0,1782511604.4829302,0
25.019773,25.01562,0.27331385,0.3649606,0.74642944,1,1,0,0.010925293,0.014587402,25.019775,60,46,0,0,255,2,0,1782511604.4829302,0
25.006836,25.003143,0.21975985,0.36935022,1.068573,1,1,0,0.0087890625,0.014770508,25.006836,60,46,0,0,255,2,0,1782511604.4829302,0
25.015627,25.01229,0.1679317,0.37253338,0.75942993,1,1,0,0.006713867,0.014892578,25.015625,60,46,0,0,255,2,0,1782511604.4829302,0
25.027344,25.015516,0.52530533,0.56209034,0.6460571,1,1,0,0.020996094,0.022460938,25.027344,61,46,1,0,255,2,0,1782511604.4829302,0
25.013918,25.003027,0.47313622,0.5663678,0.6152344,1,1,0,0.018920898,0.022644043,25.013916,61,46,1,0,255,2,0,1782511604.4829302,0
25.01831,25.008305,0.4197955,0.5695205,0.59469604,1,2,0,0.016784668,0.022766113,25.01831,61,46,1,0,255,2,0,1782511604.4829302,0
25.006834,24.997545,0.36772722,0.573837,0.442688,1,2,0,0.014709473,0.022949219,25.006836,61,46,1,0,255,2,0,1782511604.4829302,0
25.033447,25.02186,0.5346059,0.5423693,0.8868408,1,1,0,0.021362305,0.02166748,25.033447,26,47,0,0,255,2,0,1782511604.5832596,1
25.019531,25.009035,0.48088482,0.5420678,0.89190674,1,1,0,0.019226074,0.02166748,25.019531,26,47,0,0,255,2,0,1782511604.5832596,1
25.015625,25.006107,0.4289188,0.54045665,0.67282104,1,1,0,0.017150879,0.021606445,25.015625,26,47,0,0,255,2,0,1782511604.5832596,1
25.009764,25.001108,0.37541106,0.54033005,0.9369507,1,1,0,0.015014648,0.021606445,25.009766,26,47,0,0,255,2,0,1782511604.5832596,1
25.019289,25.011354,0.32365128,0.54053575,0.68322754,1,1,0,0.012939453,0.021606445,25.019287,26,47,0,0,255,2,0,1782511604.5832596,1
25.019531,25.012215,0.27174985,0.54054105,1.0053406,1,1,0,0.010864258,0.021606445,25.019531,26,47,0,0,255,2,0,1782511604.5832596,1
25.01001,25.00322,0.21823432,0.54033536,1.0183411,1,1,0,0.008728027,0.021606445,25.01001,26,47,0,0,255,2,0,1782511604.5832596,1
25.016603,25.01021,0.16639118,0.54047775,0.95166016,1,1,0,0.006652832,0.021606445,25.016602,26,47,0,0,255,2,0,1782511604.5832596,1
25.031006,25.023375,0.5346383,0.31012967,0.6475525,1,1,0,0.021362305,0.012390137,25.031006,28,47,0,0,255,2,0,1782511604.5832596,1
25.019775,25.013231,0.4809655,0.30999053,0.75942993,1,1,0,0.019226074,0.012390137,25.019775,28,47,0,0,255,2,0,1782511604.5832596,1
25.01831,25.01271,0.42903206,0.30997238,1.1326599,1,1,0,0.017150879,0.012390137,25.01831,28,47,0,0,255,2,0,1782511604.5832596,1
25.015625,25.010885,0.37555787,0.3099391,0.74298096,1,1,0,0.015014648,0.012390137,25.015625,28,47,0,0,255,2,0,1782511604.5832596,1
25.020754,25.016737,0.32372096,0.31000262,0.709198,1,1,0,0.012939453,0.012390137,25.020752,28,47,0,0,255,2,0,1782511604.5832596,1
25.019775,25.016378,0.2717951,0.30999053,0.8434143,1,1,0,0.010864258,0.012390137,25.019775,28,47,0,0,255,2,0,1782511604.5832596,1
25.010254,25.0078,0.16637515,0.30834615,1.04953,1,1,0,0.006652832,0.012329102,25.010254,28,47,0,0,255,2,0,1782511604.5832596,1
25.025146,25.015154,0.5237703,0.47499713,0.7127991,1,1,0,0.020935059,0.018981934,25.025146,29,47,1,0,255,2,0,1782511604.5832596,1
25.032957,25.023996,0.47200513,0.47514543,0.9202881,1,1,0,0.018859863,0.018981934,25.032959,29,47,1,0,255,2,0,1782511604.5832596,1
25.014648,25.006674,0.4182414,0.4732714,0.78604126,1,1,0,0.016723633,0.018920898,25.014648,29,47,1,0,255,2,0,1782511604.5832596,1
25.01831,25.011148,0.36640045,0.47334066,0.6378479,1,1,0,0.0146484375,0.018920898,25.01831,29,47,1,0,255,2,0,1782511604.5832596,1
25.02295,25.017107,0.26111335,0.47342843,0.6645508,1,1,0,0.010437012,0.018920898,25.02295,29,47,1,0,255,2,0,1782511604.5832596,1
25.01367,25.00832,0.20911986,0.47325292,0.7090759,1,1,0,0.008361816,0.018920898,25.013672,29,47,1,0,255,2,0,1782511604.5832596,1
25.020264,25.013735,0.52221316,0.23211825,0.9656067,1,1,0,0.020874023,0.009277344,25.020264,31,47,1,0,255,2,0,1782511604.5832596,1
25.014648,25.009153,0.47019818,0.23206615,0.89071655,1,1,0,0.018798828,0.009277344,25.014648,31,47,1,0,255,2,0,1782511604.5832596,1
25.01587,25.01132,0.41679215,0.23207748,0.7234497,1,1,0,0.016662598,0.009277344,25.01587,31,47,1,0,255,2,0,1782511604.5832596,1
25.013674,25.009935,0.3648559,0.2320571,0.80862427,1,1,0,0.014587402,0.009277344,25.013672,31,47,1,0,255,2,0,1782511604.5832596,1
25.005371,25.002352,0.31285092,0.23045395,0.85705566,1,1,0,0.012512207,0.009216309,25.005371,31,47,1,0,255,2,0,1782511604.5832596,1
25.010986,25.008577,0.25949773,0.2305057,0.93704224,1,1,0,0.010375977,0.009216309,25.010986,31,47,1,0,255,2,0,1782511604.5832596,1
25.009764,25.007841,0.2075894,0.23049445,0.90011597,1,1,0,0.008300781,0.009216309,25.009766,31,47,1,0,255,2,0,1782511604.5832596,1
25.029053,25.020962,0.5345867,0.34523842,0.86776733,1,1,0,0.021362305,0.013793945,25.029053,60,47,0,0,255,2,0,1782511604.5832596,1
25.020996,25.013922,0.48250604,0.34818134,0.7724304,1,1,0,0.01928711,0.013916016,25.020996,60,47,0,0,255,2,0,1782511604.5832596,1
25.031494,25.025324,0.42924842,0.35291037,0.72299194,1,1,0,0.017150879,0.014099121,25.031494,60,47,0,0,255,2,0,1782511604.5832596,1
25.031738,25.026361,0.3773181,0.35596913,0.7585144,1,1,0,0.015075684,0.014221191,25.031738,60,47,0,0,255,2,0,1782511604.5832596,1
25.019777,25.015087,0.3236996,0.36037982,0.7932129,1,1,0,0.012939453,0.014404297,25.019775,60,47,0,0,255,2,0,1782511604.5832596,1
25.021484,25.017368,0.27180585,0.36345848,1.0391235,1,1,0,0.010864258,0.014526367,25.021484,60,47,0,0,255,2,0,1782511604.5832596,1
25.019531,25.015858,0.21987161,0.36801082,0.75942993,1,1,0,0.0087890625,0.014709473,25.019531,60,47,0,0,255,2,0,1782511604.5832596,1
25.019775,25.01647,0.16643283,0.37106827,0.7628784,1,1,0,0.006652832,0.014831543,25.019775,60,47,0,0,255,2,0,1782511604.5832596,1
25.019285,25.007496,0.52513695,0.5603827,0.96765137,1,1,0,0.020996094,0.022399902,25.019287,61,47,1,0,255,2,0,1782511604.5832596,1
25.014648,25.003822,0.4716246,0.56485796,0.8229675,1,1,0,0.018859863,0.022583008,25.014648,61,47,1,0,255,2,0,1782511604.5832596,1
25.01831,25.008339,0.41979608,0.5679939,0.6368103,1,3,0,0.016784668,0.022705078,25.01831,61,47,1,0,255,2,0,1782511604.5832596,1
25.031496,25.019943,0.5330371,0.542327,0.8807678,1,1,0,0.02130127,0.02166748,25.031494,26,48,0,0,255,2,0,1782511604.6823165,2
25.027098,25.017576,0.42911553,0.54070455,0.84869385,1,1,0,0.017150879,0.021606445,25.0271,26,48,0,0,255,2,0,1782511604.6823165,2
25.02124,25.01258,0.37558332,0.54057795,0.9949646,1,1,0,0.015014648,0.021606445,25.02124,26,48,0,0,255,2,0,1782511604.6823165,2
25.016603,25.00867,0.32361656,0.54047775,0.7854004,1,1,0,0.012939453,0.021606445,25.016602,26,48,0,0,255,2,0,1782511604.6823165,2
25.017336,25.010036,0.27019948,0.5404936,0.89190674,1,1,0,0.010803223,0.021606445,25.017334,26,48,0,0,255,2,0,1782511604.6823165,2
25.020996,25.014202,0.21833019,0.5405727,0.8390808,1,1,0,0.008728027,0.021606445,25.020996,26,48,0,0,255,2,0,1782511604.6823165,2
25.031492,25.02386,0.53464866,0.31013572,0.72906494,1,1,0,0.021362305,0.012390137,25.031494,28,48,0,0,255,2,0,1782511604.6823165,2
25.03125,25.024702,0.48118606,0.31013268,0.72906494,1,1,0,0.019226074,0.012390137,25.03125,28,48,0,0,255,2,0,1782511604.6823165,2
25.0166,25.011002,0.42900276,0.3099512,0.8434143,1,1,0,0.017150879,0.012390137,25.016602,28,48,0,0,255,2,0,1782511604.6823165,2
25.019285,25.014523,0.37713963,0.30998448,0.74472046,1,1,0,0.015075684,0.012390137,25.019287,28,48,0,0,255,2,0,1782511604.6823165,2
25.009768,25.005774,0.32357907,0.30834013,0.75424194,1,1,0,0.012939453,0.012329102,25.009766,28,48,0,0,255,2,0,1782511604.6823165,2
25.019775,25.016397,0.2717953,0.30846354,1.051239,1,1,0,0.010864258,0.012329102,25.019775,28,48,0,0,255,2,0,1782511604.6823165,2
25.008547,25.006092,0.16636379,0.30832508,1.0391235,1,1,0,0.006652832,0.012329102,25.008545,28,48,0,0,255,2,0,1782511604.6823165,2
25.019287,25.009327,0.5236482,0.47335914,0.7572937,1,1,0,0.020935059,0.018920898,25.019287,29,48,1,0,255,2,0,1782511604.6823165,2
25.023928,25.014997,0.4718354,0.4734469,0.6635132,1,1,0,0.018859863,0.018920898,25.023926,29,48,1,0,255,2,0,1782511604.6823165,2
25.030764,25.022757,0.4200381,0.47357625,0.8422241,1,1,0,0.016784668,0.018920898,25.030762,29,48,1,0,255,2,0,1782511604.6823165,2
25.016844,25.009684,0.366379,0.47331294,0.67211914,1,1,0,0.0146484375,0.018920898,25.016846,29,48,1,0,255,2,0,1782511604.6823165,2
25.018064,25.01161,0.3144936,0.47333604,0.76345825,1,1,0,0.012573242,0.018920898,25.018066,29,48,1,0,255,2,0,1782511604.6823165,2
25.00537,24.999533,0.2609299,0.47309586,0.7709656,1,1,0,0.010437012,0.018920898,25.005371,29,48,1,0,255,2,0,1782511604.6823165,2
25.016844,25.011492,0.20914638,0.47331294,0.66085815,1,1,0,0.008361816,0.018920898,25.016846,29,48,1,0,255,2,0,1782511604.6823165,2
25.022459,25.0159,0.5237859,0.23213863,1.0169067,1,1,0,0.020935059,0.009277344,25.02246,31,48,1,0,255,2,0,1782511604.6823165,2
25.013674,25.008148,0.47170618,0.2320571,0.7593689,1,1,0,0.018859863,0.009277344,25.013672,31,48,1,0,255,2,0,1782511604.6823165,2
25.014648,25.010075,0.41829827,0.23206615,0.67111206,1,1,0,0.016723633,0.009277344,25.014648,31,48,1,0,255,2,0,1782511604.6823165,2
25.021484,25.017723,0.36649677,0.23212957,0.8229675,1,1,0,0.0146484375,0.009277344,25.021484,31,48,1,0,255,2,0,1782511604.6823165,2
25.005371,25.00232,0.31437677,0.2319801,0.63153076,1,1,0,0.012573242,0.009277344,25.005371,31,48,1,0,255,2,0,1782511604.6823165,2
24.999998,24.997576,0.26090947,0.23040445,1.0263062,1,1,0,0.010437012,0.009216309,25.0,31,48,1,0,255,2,0,1782511604.6823165,2
