calculated_range,x,y,z,reflectance,return_index,last_return_index,sensor_id,azimuth,elevation,depth,line_index,frame_index,detector_site_id,scan_checkpoint,existence_probability_percent,data_qualifier,blockage_level,timestamp,cloud_index
25.031252,25.025381,-0.09775589,0.53315705,0.6475525,1,1,0,-0.00390625,0.02130127,25.03125,26,165,0,0,255,2,0,1782503398.8468595,0
25.032227,25.0261,-0.14969404,0.53317785,0.7793274,1,1,0,-0.0059814453,0.02130127,25.032227,26,165,0,0,255,2,0,1782503398.8468595,0
25.03125,25.02476,-0.20161985,0.53315705,0.7862549,1,1,0,-0.008056641,0.02130127,25.03125,26,165,0,0,255,2,0,1782503398.8468595,0
25.027098,25.02012,-0.2550357,0.53306866,0.8027344,1,1,0,-0.010192871,0.02130127,25.0271,26,165,0,0,255,2,0,1782503398.8468595,0
25.032715,25.025152,-0.30702564,0.5331883,0.82873535,1,1,0,-0.012268066,0.02130127,25.032715,26,165,0,0,255,2,0,1782503398.8468595,0
25.032715,25.024462,-0.35895702,0.5331883,0.96484375,1,1,0,-0.014343262,0.02130127,25.032715,26,165,0,0,255,2,0,1782503398.8468595,0
25.032715,25.023638,-0.41241422,0.5331883,0.86602783,1,1,0,-0.016479492,0.02130127,25.032715,26,165,0,0,255,2,0,1782503398.8468595,0
25.025146,25.023134,-0.0962198,0.30242056,0.68569946,1,1,0,-0.0038452148,0.012084961,25.025146,28,165,0,0,255,2,0,1782503398.8468595,0
25.03003,25.02778,-0.14817646,0.30095196,0.83828735,1,1,0,-0.00592041,0.012023926,25.03003,28,165,0,0,255,2,0,1782503398.8468595,0
25.0271,25.02449,-0.20009021,0.30091673,0.6622925,1,1,0,-0.0079956055,0.012023926,25.0271,28,165,0,0,255,2,0,1782503398.8468595,0
25.03247,25.029377,-0.2536022,0.3009813,0.7810669,1,1,0,-0.010131836,0.012023926,25.03247,28,165,0,0,255,2,0,1782503398.8468595,0
25.027098,25.023424,-0.3054769,0.30091673,0.8894348,1,1,0,-0.012207031,0.012023926,25.0271,28,165,0,0,255,2,0,1782503398.8468595,0
25.032959,25.028597,-0.3574884,0.30098718,0.9076233,1,1,0,-0.014282227,0.012023926,25.032959,28,165,0,0,255,2,0,1782503398.8468595,0
25.032469,25.027287,-0.41094637,0.3009813,0.8088074,1,1,0,-0.016418457,0.012023926,25.03247,28,165,0,0,255,2,0,1782503398.8468595,0
25.020752,25.016195,-0.105354466,0.46575248,0.61831665,1,1,0,-0.004211426,0.018615723,25.020752,29,165,1,0,255,2,0,1782503398.8468595,0
25.025145,25.020315,-0.15729532,0.4658343,0.7600708,1,1,0,-0.006286621,0.018615723,25.025146,29,165,1,0,255,2,0,1782503398.8468595,0
25.027344,25.02212,-0.21076258,0.46587518,0.7241211,1,1,0,-0.008422852,0.018615723,25.027344,29,165,1,0,255,2,0,1782503398.8468595,0
25.027344,25.021627,-0.26268786,0.46587518,0.75390625,1,1,0,-0.010498047,0.018615723,25.027344,29,165,1,0,255,2,0,1782503398.8468595,0
25.02637,25.020054,-0.31459978,0.465857,0.7477417,1,1,0,-0.012573242,0.018615723,25.026367,29,165,1,0,255,2,0,1782503398.8468595,0
25.02539,25.018349,-0.36803323,0.46583885,1.1164551,1,1,0,-0.014709473,0.018615723,25.02539,29,165,1,0,255,2,0,1782503398.8468595,0
25.031738,25.023876,-0.4200569,0.465957,0.77545166,1,1,0,-0.016784668,0.018615723,25.031738,29,165,1,0,255,2,0,1782503398.8468595,0
25.020752,25.017435,-0.09772485,0.39551422,1.2045288,1,1,0,-0.00390625,0.015808105,25.020752,60,165,0,0,255,2,0,1782503398.8468595,0
25.03003,25.026405,-0.14969586,0.39871588,0.73599243,1,1,0,-0.0059814453,0.015930176,25.03003,60,165,0,0,255,2,0,1782503398.8468595,0
25.03198,25.027906,-0.20317289,0.40332994,0.7862549,1,1,0,-0.008117676,0.016113281,25.031982,60,165,0,0,255,2,0,1782503398.8468595,0
25.0271,25.022501,-0.25505996,0.4063059,0.82180786,1,1,0,-0.010192871,0.016235352,25.0271,60,165,0,0,255,2,0,1782503398.8468595,0
25.031248,25.025991,-0.30703595,0.41095603,0.7325134,1,1,0,-0.012268066,0.016418457,25.03125,60,165,0,0,255,2,0,1782503398.8468595,0
25.031248,25.025229,-0.36049578,0.41401118,0.7715454,1,1,0,-0.014404297,0.016540527,25.03125,60,165,0,0,255,2,0,1782503398.8468595,0
25.031006,25.024107,-0.41242194,0.41858983,0.7602539,1,1,0,-0.016479492,0.016723633,25.031006,60,165,0,0,255,2,0,1782503398.8468595,0
25.029541,25.022076,-0.106906496,0.60184866,0.7579956,1,1,0,-0.004272461,0.024047852,25.029541,61,165,1,0,255,2,0,1782503398.8468595,0
25.032957,25.025133,-0.16038056,0.6049858,0.75183105,1,1,0,-0.0064086914,0.024169922,25.032959,61,165,1,0,255,2,0,1782503398.8468595,0
25.031736,25.023415,-0.21230091,0.6095384,0.98706055,1,1,0,-0.008483887,0.024353027,25.031738,61,165,1,0,255,2,0,1782503398.8468595,0
25.026367,25.017477,-0.2641714,0.6124616,0.69125366,1,1,0,-0.010559082,0.024475098,25.026367,61,165,1,0,255,2,0,1782503398.8468595,0
25.026367,25.016743,-0.31761244,0.61704266,0.7333679,1,1,0,-0.0126953125,0.024658203,25.026367,61,165,1,0,255,2,0,1782503398.8468595,0
25.026367,25.015955,-0.36952522,0.62009674,0.80526733,1,1,0,-0.014770508,0.024780273,25.026367,61,165,1,0,255,2,0,1782503398.8468595,0
25.025146,25.0138,-0.42141488,0.6246473,0.85043335,1,1,0,-0.016845703,0.024963379,25.025146,61,165,1,0,255,2,0,1782503398.8468595,0
25.033205,25.027334,-0.097763516,0.53319865,0.6926575,1,1,0,-0.00390625,0.02130127,25.033203,26,166,0,0,255,2,0,1782503398.9473488,1
25.03125,25.025124,-0.1496882,0.53315705,0.7342529,1,1,0,-0.0059814453,0.02130127,25.03125,26,166,0,0,255,2,0,1782503398.9473488,1
25.031494,25.025003,-0.20162182,0.5331623,0.70999146,1,1,0,-0.008056641,0.02130127,25.031494,26,166,0,0,255,2,0,1782503398.9473488,1
25.03003,25.02305,-0.25506556,0.53313106,0.70132446,1,1,0,-0.010192871,0.02130127,25.03003,26,166,0,0,255,2,0,1782503398.9473488,1
25.032227,25.024664,-0.30701968,0.53317785,0.8928833,1,1,0,-0.012268066,0.02130127,25.032227,26,166,0,0,255,2,0,1782503398.9473488,1
25.031248,25.022974,-0.3604633,0.53315705,0.69003296,1,1,0,-0.014404297,0.02130127,25.03125,26,166,0,0,255,2,0,1782503398.9473488,1
25.031248,25.022173,-0.41239008,0.53315705,1.0844727,1,1,0,-0.016479492,0.02130127,25.03125,26,166,0,0,255,2,0,1782503398.9473488,1
25.031006,25.028994,-0.09624233,0.30249137,0.8105469,1,1,0,-0.0038452148,0.012084961,25.031006,28,166,0,0,255,2,0,1782503398.9473488,1
25.032959,25.030693,-0.1481937,0.30251497,1.0472107,1,1,0,-0.00592041,0.012084961,25.032959,28,166,0,0,255,2,0,1782503398.9473488,1
25.032227,25.029617,-0.20013121,0.3009784,0.7897339,1,1,0,-0.0079956055,0.012023926,25.032227,28,166,0,0,255,2,0,1782503398.9473488,1
25.031736,25.028063,-0.30553353,0.30097252,0.7749939,1,1,0,-0.012207031,0.012023926,25.031738,28,166,0,0,255,2,0,1782503398.9473488,1
25.021729,25.017368,-0.35732803,0.30085215,1.046051,1,1,0,-0.014282227,0.012023926,25.021729,28,166,0,0,255,2,0,1782503398.9473488,1
25.033201,25.028019,-0.41095838,0.30099013,1.0194702,1,1,0,-0.016418457,0.012023926,25.033203,28,166,0,0,255,2,0,1782503398.9473488,1
25.025146,25.02056,-0.10537285,0.46736142,0.7487488,1,1,0,-0.004211426,0.018676758,25.025146,29,166,1,0,255,2,0,1782503398.9473488,1
25.023928,25.018703,-0.2107338,0.46581158,0.6645508,1,1,0,-0.008422852,0.018615723,25.023926,29,166,1,0,255,2,0,1782503398.9473488,1
25.026367,25.020653,-0.26267764,0.465857,0.7693176,1,1,0,-0.010498047,0.018615723,25.026367,29,166,1,0,255,2,0,1782503398.9473488,1
25.025146,25.018833,-0.31458443,0.4658343,0.76623535,1,1,0,-0.012573242,0.018615723,25.025146,29,166,1,0,255,2,0,1782503398.9473488,1
25.034668,25.027622,-0.36816967,0.46601152,0.78985596,1,1,0,-0.014709473,0.018615723,25.034668,29,166,1,0,255,2,0,1782503398.9473488,1
25.027344,25.019482,-0.41998315,0.46587518,0.79293823,1,1,0,-0.016784668,0.018615723,25.027344,29,166,1,0,255,2,0,1782503398.9473488,1
25.032228,25.028944,-0.09471447,0.39416796,0.7489929,1,1,0,-0.0037841797,0.01574707,25.032227,60,166,0,0,255,2,0,1782503398.9473488,1
25.03247,25.028856,-0.14818282,0.39875478,0.82873535,1,1,0,-0.00592041,0.015930176,25.03247,60,166,0,0,255,2,0,1782503398.9473488,1
25.034182,25.030155,-0.20013551,0.40183756,0.72473145,1,1,0,-0.0079956055,0.016052246,25.03418,60,166,0,0,255,2,0,1782503398.9473488,1
25.03125,25.026667,-0.25357476,0.4063733,0.72125244,1,1,0,-0.010131836,0.016235352,25.03125,60,166,0,0,255,2,0,1782503398.9473488,1
25.03247,25.027258,-0.3055237,0.40944842,0.97525024,1,1,0,-0.012207031,0.016357422,25.03247,60,166,0,0,255,2,0,1782503398.9473488,1
25.035158,25.02918,-0.35749674,0.4140758,0.82006836,1,1,0,-0.014282227,0.016540527,25.035156,60,166,0,0,255,2,0,1782503398.9473488,1
25.03125,25.024403,-0.41089898,0.41706634,0.7879944,1,1,0,-0.016418457,0.016662598,25.03125,60,166,0,0,255,2,0,1782503398.9473488,1
25.027342,25.01992,-0.105370164,0.6002687,0.83813477,1,1,0,-0.004211426,0.023986816,25.027344,61,166,1,0,255,2,0,1782503398.9473488,1
