calculated_range,x,y,z,reflectance,return_index,last_return_index,sensor_id,azimuth,elevation,depth,line_index,frame_index,detector_site_id,scan_checkpoint,existence_probability_percent,data_qualifier,blockage_level,timestamp,cloud_index
25.03125,25.024649,-0.20314644,0.5377394,0.8044739,1,1,0,-0.008117676,0.021484375,25.03125,26,194,0,0,255,2,0,1782510723.2900488,1
25.031738,25.02466,-0.25508195,0.5377499,1.0194702,1,1,0,-0.010192871,0.021484375,25.031738,26,194,0,0,255,2,0,1782510723.2900488,1
25.03125,25.023603,-0.30853418,0.53621197,0.85562134,1,1,0,-0.012329102,0.02142334,25.03125,26,194,0,0,255,2,0,1782510723.2900488,1
25.028076,25.019737,-0.36041665,0.53614396,0.8070679,1,1,0,-0.014404297,0.02142334,25.028076,26,194,0,0,255,2,0,1782510723.2900488,1
25.031248,25.022106,-0.41238898,0.53621197,0.6865845,1,1,0,-0.016479492,0.02142334,25.03125,26,194,0,0,255,2,0,1782510723.2900488,1
25.02124,25.011164,-0.4656547,0.5359975,0.7680664,1,1,0,-0.018615723,0.02142334,25.02124,26,194,0,0,255,2,0,1782510723.2900488,1
25.020264,25.017998,-0.14506447,0.30388856,0.7819519,1,1,0,-0.00579834,0.012145996,25.020264,28,194,0,0,255,2,0,1782510723.2900488,1
25.023191,25.02056,-0.19853157,0.3039241,0.70739746,1,1,0,-0.00793457,0.012145996,25.023193,28,194,0,0,255,2,0,1782510723.2900488,1
25.03247,25.02937,-0.25054651,0.3040368,1.0324707,1,1,0,-0.010009766,0.012145996,25.03247,28,194,0,0,255,2,0,1782510723.2900488,1
25.02124,25.017567,-0.30387822,0.30237335,0.8607483,1,1,0,-0.012145996,0.012084961,25.02124,28,194,0,0,255,2,0,1782510723.2900488,1
25.031252,25.026892,-0.3559362,0.30249432,0.82702637,1,1,0,-0.014221191,0.012084961,25.03125,28,194,0,0,255,2,0,1782510723.2900488,1
25.021238,25.01609,-0.407708,0.30237335,0.88586426,1,1,0,-0.016296387,0.012084961,25.02124,28,194,0,0,255,2,0,1782510723.2900488,1
25.027102,25.02102,-0.46125516,0.30244416,0.70739746,1,1,0,-0.018432617,0.012084961,25.0271,28,194,0,0,255,2,0,1782510723.2900488,1
25.031252,25.02416,-0.5132627,0.30249432,0.82354736,1,1,0,-0.020507812,0.012084961,25.03125,28,194,0,0,255,2,0,1782510723.2900488,1
25.008055,25.003181,-0.15566146,0.46856835,0.71832275,1,1,0,-0.006225586,0.018737793,25.008057,29,194,1,0,255,2,0,1782510723.2900488,1
25.01587,25.010616,-0.20761244,0.46871474,0.8065491,1,1,0,-0.008300781,0.018737793,25.01587,29,194,1,0,255,2,0,1782510723.2900488,1
25.010986,25.005262,-0.2609897,0.46709698,0.9934082,1,1,0,-0.010437012,0.018676758,25.010986,29,194,1,0,255,2,0,1782510723.2900488,1
25.01465,25.00833,-0.3129257,0.46716538,0.68548584,1,1,0,-0.012512207,0.018676758,25.014648,29,194,1,0,255,2,0,1782510723.2900488,1
25.01465,25.007626,-0.36482218,0.46716538,0.72036743,1,1,0,-0.014587402,0.018676758,25.014648,29,194,1,0,255,2,0,1782510723.2900488,1
25.021484,25.013622,-0.4183576,0.46729302,0.88864136,1,1,0,-0.016723633,0.018676758,25.021484,29,194,1,0,255,2,0,1782510723.2900488,1
25.014648,25.005867,-0.4701364,0.46716538,0.68548584,1,1,0,-0.018798828,0.018676758,25.014648,29,194,1,0,255,2,0,1782510723.2900488,1
25.032469,25.028967,-0.14971118,0.39111644,1.0108032,1,1,0,-0.0059814453,0.015625,25.03247,60,194,0,0,255,2,0,1782510723.2900488,1
25.019775,25.015862,-0.20154816,0.3939719,0.7559509,1,1,0,-0.008056641,0.01574707,25.019775,60,194,0,0,255,2,0,1782510723.2900488,1
25.032715,25.028238,-0.25511843,0.39875868,0.6926575,1,1,0,-0.010192871,0.015930176,25.032715,60,194,0,0,255,2,0,1782510723.2900488,1
25.023436,25.018328,-0.30694193,0.40166512,0.89190674,1,1,0,-0.012268066,0.016052246,25.023438,60,194,0,0,255,2,0,1782510723.2900488,1
25.02075,25.014858,-0.36034638,0.40620285,0.81918335,1,1,0,-0.014404297,0.016235352,25.020752,60,194,0,0,255,2,0,1782510723.2900488,1
25.021729,25.014984,-0.4122716,0.4092727,0.81311035,1,1,0,-0.016479492,0.016357422,25.021729,60,194,0,0,255,2,0,1782510723.2900488,1
25.03125,25.023518,-0.46435684,0.41401118,0.87210083,1,1,0,-0.018554688,0.016540527,25.03125,60,194,0,0,255,2,0,1782510723.2900488,1
25.01587,25.008205,-0.15874562,0.5984671,0.76345825,1,1,0,-0.0063476562,0.023925781,25.01587,61,194,1,0,255,2,0,1782510723.2900488,1
25.026367,25.018194,-0.21225663,0.6032994,0.8565979,1,1,0,-0.008483887,0.024108887,25.026367,61,194,1,0,255,2,0,1782510723.2900488,1
25.01587,25.007132,-0.26406217,0.6060991,0.8414612,1,1,0,-0.010559082,0.024230957,25.01587,61,194,1,0,255,2,0,1782510723.2900488,1
25.015867,25.006397,-0.3174811,0.6106783,0.8229675,1,1,0,-0.0126953125,0.024414062,25.01587,61,194,1,0,255,2,0,1782510723.2900488,1
25.02246,25.0122,-0.36946976,0.6138928,0.8250427,1,1,0,-0.014770508,0.024536133,25.02246,61,194,1,0,255,2,0,1782510723.2900488,1
25.005367,24.994183,-0.4210844,0.61805075,0.8119507,1,1,0,-0.016845703,0.024719238,25.005371,61,194,1,0,255,2,0,1782510723.2900488,1
25.019285,25.00706,-0.47473937,0.6214479,0.85580444,1,1,0,-0.018981934,0.024841309,25.019287,61,194,1,0,255,2,0,1782510723.2900488,1
25.016602,25.01039,-0.1480735,0.53742474,0.9152832,1,1,0,-0.00592041,0.021484375,25.016602,26,195,0,0,255,2,0,1782510723.3891234,2
25.020264,25.013723,-0.20000413,0.5359766,0.90057373,1,1,0,-0.0079956055,0.02142334,25.020264,26,195,0,0,255,2,0,1782510723.3891234,2
25.022705,25.015678,-0.25346342,0.5360289,0.9222107,1,1,0,-0.010131836,0.02142334,25.022705,26,195,0,0,255,2,0,1782510723.3891234,2
25.019531,25.011927,-0.30533653,0.5359609,0.7871399,1,1,0,-0.012207031,0.02142334,25.019531,26,195,0,0,255,2,0,1782510723.3891234,2
25.031248,25.02293,-0.35893506,0.53621197,0.72125244,1,1,0,-0.014343262,0.02142334,25.03125,26,195,0,0,255,2,0,1782510723.3891234,2
25.03247,25.023354,-0.41088176,0.5362381,0.69869995,1,1,0,-0.016418457,0.02142334,25.03247,26,195,0,0,255,2,0,1782510723.3891234,2
25.019531,25.009512,-0.46256998,0.5359609,0.81658936,1,1,0,-0.018493652,0.02142334,25.019531,26,195,0,0,255,2,0,1782510723.3891234,2
25.0166,25.014317,-0.14809676,0.30384406,0.7672119,1,1,0,-0.00592041,0.012145996,25.016602,28,195,0,0,255,2,0,1782510723.3891234,2
25.016602,25.013956,-0.200006,0.30384406,0.7854004,1,1,0,-0.0079956055,0.012145996,25.016602,28,195,0,0,255,2,0,1782510723.3891234,2
25.031252,25.02812,-0.25358948,0.30402198,0.7680664,1,1,0,-0.010131836,0.012145996,25.03125,28,195,0,0,255,2,0,1782510723.3891234,2
25.019775,25.016085,-0.3053873,0.30235565,1.0148926,1,1,0,-0.012207031,0.012084961,25.019775,28,195,0,0,255,2,0,1782510723.3891234,2
25.02124,25.016861,-0.3573208,0.30237335,0.9343567,1,1,0,-0.014282227,0.012084961,25.02124,28,195,0,0,255,2,0,1782510723.3891234,2
25.019775,25.014576,-0.41073766,0.30235565,0.8607483,1,1,0,-0.016418457,0.012084961,25.019775,28,195,0,0,255,2,0,1782510723.3891234,2
25.031006,25.024899,-0.46285453,0.30249137,0.70999146,1,1,0,-0.018493652,0.012084961,25.031006,28,195,0,0,255,2,0,1782510723.3891234,2
25.012451,25.007566,-0.15721516,0.4686507,0.70599365,1,1,0,-0.006286621,0.018737793,25.012451,29,195,1,0,255,2,0,1782510723.3891234,2
25.027346,25.022064,-0.21076211,0.46892974,0.67788696,1,1,0,-0.008422852,0.018737793,25.027344,29,195,1,0,255,2,0,1782510723.3891234,2
25.011473,25.005733,-0.26252103,0.4671061,0.90423584,1,1,0,-0.010498047,0.018676758,25.011475,29,195,1,0,255,2,0,1782510723.3891234,2
25.01465,25.00831,-0.31445208,0.46716538,0.7593689,1,1,0,-0.012573242,0.018676758,25.014648,29,195,1,0,255,2,0,1782510723.3891234,2
25.023926,25.016855,-0.36801127,0.46733862,0.734375,1,1,0,-0.014709473,0.018676758,25.023926,29,195,1,0,255,2,0,1782510723.3891234,2
25.026125,25.018234,-0.4199622,0.46737966,0.9779358,1,1,0,-0.016784668,0.018676758,25.026123,29,195,1,0,255,2,0,1782510723.3891234,2
25.020264,25.01145,-0.4717685,0.46727023,0.7449951,1,1,0,-0.018859863,0.018676758,25.020264,29,195,1,0,255,2,0,1782510723.3891234,2
25.03125,25.02773,-0.14817616,0.39262497,0.9310303,1,1,0,-0.00592041,0.015686035,25.03125,60,195,0,0,255,2,0,1782510723.3891234,2
25.027102,25.023174,-0.2000797,0.39561456,0.70651245,1,1,0,-0.0079956055,0.015808105,25.0271,60,195,0,0,255,2,0,1782510723.3891234,2
25.032228,25.027742,-0.25358564,0.40027854,0.84695435,1,1,0,-0.010131836,0.015991211,25.032227,60,195,0,0,255,2,0,1782510723.3891234,2
25.031736,25.026623,-0.30551594,0.403326,0.83306885,1,1,0,-0.012207031,0.016113281,25.031738,60,195,0,0,255,2,0,1782510723.3891234,2
25.02124,25.015345,-0.35882625,0.40773776,0.81573486,1,1,0,-0.014343262,0.016296387,25.02124,60,195,0,0,255,2,0,1782510723.3891234,2
25.022705,25.01596,-0.41076037,0.41081575,0.88845825,1,1,0,-0.016418457,0.016418457,25.022705,60,195,0,0,255,2,0,1782510723.3891234,2
25.031982,25.024252,-0.46284258,0.41555095,1.0177307,1,1,0,-0.018493652,0.016601562,25.031982,60,195,0,0,255,2,0,1782510723.3891234,2
25.032959,25.024834,-0.21078543,0.60193086,0.8586731,1,1,0,-0.008422852,0.024047852,25.032959,61,195,1,0,255,2,0,1782510723.3891234,2
25.01587,25.007147,-0.26253587,0.6060991,0.7685852,1,1,0,-0.010498047,0.024230957,25.01587,61,195,1,0,255,2,0,1782510723.3891234,2
25.030762,25.021341,-0.3161434,0.6095146,0.81552124,1,1,0,-0.012634277,0.024353027,25.030762,61,195,1,0,255,2,0,1782510723.3891234,2
25.020262,25.010025,-0.3679108,0.6138389,0.80862427,1,1,0,-0.014709473,0.024536133,25.020264,61,195,1,0,255,2,0,1782510723.3891234,2
25.016846,25.005718,-0.4197521,0.61680794,0.79629517,1,1,0,-0.016784668,0.024658203,25.016846,61,195,1,0,255,2,0,1782510723.3891234,2
25.00879,24.996597,-0.47301453,0.62118715,0.83657837,1,1,0,-0.018920898,0.024841309,25.00879,61,195,1,0,255,2,0,1782510723.3891234,2
25.025145,25.018923,-0.1496511,0.53760827,0.84436035,1,1,0,-0.0059814453,0.021484375,25.025146,26,196,0,0,255,2,0,1782510723.4899817,3
25.01831,25.011757,-0.2015151,0.53593475,0.8520813,1,1,0,-0.008056641,0.02142334,25.01831,26,196,0,0,255,2,0,1782510723.4899817,3
25.031248,25.024204,-0.25507733,0.53621197,0.87210083,1,1,0,-0.010192871,0.02142334,25.03125,26,196,0,0,255,2,0,1782510723.4899817,3
25.021973,25.014349,-0.3068931,0.5360132,0.81137085,1,1,0,-0.012268066,0.02142334,25.021973,26,196,0,0,255,2,0,1782510723.4899817,3
25.020996,25.01266,-0.3603147,0.53599226,0.7758789,1,1,0,-0.014404297,0.02142334,25.020996,26,196,0,0,255,2,0,1782510723.4899817,3
25.02417,25.01503,-0.41227233,0.5360603,0.71951294,1,1,0,-0.016479492,0.02142334,25.02417,26,196,0,0,255,2,0,1782510723.4899817,3
25.015625,25.005579,-0.46402395,0.5358772,0.7689514,1,1,0,-0.018554688,0.02142334,25.015625,26,196,0,0,255,2,0,1782510723.4899817,3
25.031252,25.028948,-0.15123877,0.30402198,0.7715454,1,1,0,-0.0060424805,0.012145996,25.03125,28,196,0,0,255,2,0,1782510723.4899817,3
25.02905,25.02638,-0.20316051,0.30399528,0.7307739,1,1,0,-0.008117676,0.012145996,25.029053,28,196,0,0,255,2,0,1782510723.4899817,3
25.022215,25.019073,-0.25655222,0.30238515,0.7325134,1,1,0,-0.010253906,0.012084961,25.022217,28,196,0,0,255,2,0,1782510723.4899817,3
25.021484,25.017756,-0.30846208,0.3023763,0.88845825,1,1,0,-0.012329102,0.012084961,25.021484,28,196,0,0,255,2,0,1782510723.4899817,3
25.021729,25.017284,-0.36190856,0.30237925,0.9239502,1,1,0,-0.014465332,0.012084961,25.021729,28,196,0,0,255,2,0,1782510723.4899817,3
25.017334,25.012085,-0.4137508,0.30232614,0.96640015,1,1,0,-0.016540527,0.012084961,25.017334,28,196,0,0,255,2,0,1782510723.4899817,3
25.027102,25.020937,-0.46583664,0.30244416,0.70825195,1,1,0,-0.018615723,0.012084961,25.0271,28,196,0,0,255,2,0,1782510723.4899817,3
25.026367,25.02106,-0.21380821,0.46891144,0.68096924,1,1,0,-0.008544922,0.018737793,25.026367,29,196,1,0,255,2,0,1782510723.4899817,3
25.025148,25.018747,-0.31916514,0.46736142,0.7456665,1,1,0,-0.012756348,0.018676758,25.025146,29,196,1,0,255,2,0,1782510723.4899817,3
25.021484,25.013544,-0.42293778,0.46729302,0.9563904,1,1,0,-0.016906738,0.018676758,25.021484,29,196,1,0,255,2,0,1782510723.4899817,3
25.018066,25.009167,-0.47630635,0.4672292,0.71832275,1,1,0,-0.019042969,0.018676758,25.018066,29,196,1,0,255,2,0,1782510723.4899817,3
25.031738,25.028267,-0.14817934,0.38957736,0.93969727,1,1,0,-0.00592041,0.015563965,25.031738,60,196,0,0,255,2,0,1782510723.4899817,3
25.031008,25.027128,-0.20011131,0.39262116,0.7663269,1,1,0,-0.0079956055,0.015686035,25.031006,60,196,0,0,255,2,0,1782510723.4899817,3
25.031252,25.026815,-0.25357625,0.39720774,0.71258545,1,1,0,-0.010131836,0.01586914,25.03125,60,196,0,0,255,2,0,1782510723.4899817,3
25.02173,25.016666,-0.30539438,0.4001107,0.87979126,1,1,0,-0.012207031,0.015991211,25.021729,60,196,0,0,255,2,0,1782510723.4899817,3
25.032715,25.026888,-0.357464,0.40486938,0.7828064,1,1,0,-0.014282227,0.016174316,25.032715,60,196,0,0,255,2,0,1782510723.4899817,3
25.015625,25.008932,-0.41064495,0.40764627,0.8564148,1,1,0,-0.016418457,0.016296387,25.015625,60,196,0,0,255,2,0,1782510723.4899817,3
25.017334,25.009659,-0.4625727,0.41225433,0.7741394,1,1,0,-0.018493652,0.016479492,25.017334,60,196,0,0,255,2,0,1782510723.4899817,3
25.019285,25.010548,-0.5145107,0.4153402,0.87545776,1,1,0,-0.020568848,0.016601562,25.019287,60,196,0,0,255,2,0,1782510723.4899817,3
25.027342,25.019648,-0.15729113,0.6002687,0.7744446,1,1,0,-0.006286621,0.023986816,25.027344,61,196,1,0,255,2,0,1782510723.4899817,3
25.020264,25.012106,-0.21067823,0.6031523,0.9327698,1,1,0,-0.008422852,0.024108887,25.020264,61,196,1,0,255,2,0,1782510723.4899817,3
25.021484,25.012722,-0.26259437,0.6077619,0.8291321,1,1,0,-0.010498047,0.024291992,25.021484,61,196,1,0,255,2,0,1782510723.4899817,3
25.01587,25.006437,-0.31442854,0.6106783,0.7501221,1,1,0,-0.012573242,0.024414062,25.01587,61,196,1,0,255,2,0,1782510723.4899817,3
25.015871,25.005598,-0.36784565,0.61525744,0.7562866,1,1,0,-0.014709473,0.024597168,25.01587,61,196,1,0,255,2,0,1782510723.4899817,3
25.021484,25.010317,-0.41982928,0.61844903,0.83117676,1,1,0,-0.016784668,0.024719238,25.021484,61,196,1,0,255,2,0,1782510723.4899817,3
25.006592,24.994392,-0.47144672,0.6226584,0.8119507,1,1,0,-0.018859863,0.024902344,25.006592,61,196,1,0,255,2,0,1782510723.4899817,3
25.026123,25.019941,-0.14813004,0.5361021,0.7420654,1,1,0,-0.00592041,0.02142334,25.026123,26,197,0,0,255,2,0,1782510723.5896196,4
25.033205,25.026659,-0.20010756,0.5362538,0.9102478,1,1,0,-0.0079956055,0.02142334,25.033203,26,197,0,0,255,2,0,1782510723.5896196,4
25.028078,25.02105,-0.25351784,0.53614396,0.8122864,1,1,0,-0.010131836,0.02142334,25.028076,26,197,0,0,255,2,0,1782510723.5896196,4
25.0271,25.019493,-0.3054289,0.53612304,0.72906494,1,1,0,-0.012207031,0.02142334,25.0271,26,197,0,0,255,2,0,1782510723.5896196,4
25.019775,25.011461,-0.35877055,0.53596616,0.8321533,1,1,0,-0.014343262,0.02142334,25.019775,26,197,0,0,255,2,0,1782510723.5896196,4
25.029053,25.019938,-0.41082567,0.5361649,0.70043945,1,1,0,-0.016418457,0.02142334,25.029053,26,197,0,0,255,2,0,1782510723.5896196,4
25.019775,25.009756,-0.46257448,0.53596616,0.8624878,1,1,0,-0.018493652,0.02142334,25.019775,26,197,0,0,255,2,0,1782510723.5896196,4
25.031006,25.02872,-0.14818203,0.304019,0.81573486,1,1,0,-0.00592041,0.012145996,25.031006,28,197,0,0,255,2,0,1782510723.5896196,4
25.03125,25.028605,-0.20012312,0.30402198,0.7698059,1,1,0,-0.0079956055,0.012145996,25.03125,28,197,0,0,255,2,0,1782510723.5896196,4
25.021729,25.018614,-0.251966,0.30390635,1.085022,1,1,0,-0.010070801,0.012145996,25.021729,28,197,0,0,255,2,0,1782510723.5896196,4
25.012695,25.009005,-0.30530086,0.30227008,0.7871399,1,1,0,-0.012207031,0.012084961,25.012695,28,197,0,0,255,2,0,1782510723.5896196,4
25.029053,25.024673,-0.35743237,0.30246776,0.73773193,1,1,0,-0.014282227,0.012084961,25.029053,28,197,0,0,255,2,0,1782510723.5896196,4
25.012695,25.007498,-0.4106214,0.30227008,0.81918335,1,1,0,-0.016418457,0.012084961,25.012695,28,197,0,0,255,2,0,1782510723.5896196,4
25.03125,25.025143,-0.46285906,0.30249432,0.71865845,1,1,0,-0.018493652,0.012084961,25.03125,28,197,0,0,255,2,0,1782510723.5896196,4
25.03247,25.025349,-0.51481515,0.30250907,0.84695435,1,1,0,-0.020568848,0.012084961,25.03247,28,197,0,0,255,2,0,1782510723.5896196,4
25.025145,25.020258,-0.15729496,0.46888855,0.7693176,1,1,0,-0.006286621,0.018737793,25.025146,29,197,1,0,255,2,0,1782510723.5896196,4
25.027344,25.022076,-0.20923488,0.46892974,0.7744446,1,1,0,-0.008361816,0.018737793,25.027344,29,197,1,0,255,2,0,1782510723.5896196,4
25.019285,25.013515,-0.26260272,0.46877876,0.884552,1,1,0,-0.010498047,0.018737793,25.019287,29,197,1,0,255,2,0,1782510723.5896196,4
25.025146,25.018805,-0.31458408,0.46736142,0.6522217,1,1,0,-0.012573242,0.018676758,25.025146,29,197,1,0,255,2,0,1782510723.5896196,4
25.027346,25.020273,-0.36806154,0.46740246,0.71588135,1,1,0,-0.014709473,0.018676758,25.027344,29,197,1,0,255,2,0,1782510723.5896196,4
25.021486,25.013597,-0.41988435,0.46729302,0.9286804,1,1,0,-0.016784668,0.018676758,25.021484,29,197,1,0,255,2,0,1782510723.5896196,4
25.014648,25.005838,-0.47166264,0.46716538,0.6772766,1,1,0,-0.018859863,0.018676758,25.014648,29,197,1,0,255,2,0,1782510723.5896196,4
25.03125,25.027765,-0.14664873,0.39109737,0.83047485,1,1,0,-0.005859375,0.015625,25.03125,60,197,0,0,255,2,0,1782510723.5896196,4
25.02124,25.017326,-0.19850591,0.39552194,0.82702637,1,1,0,-0.00793457,0.015808105,25.02124,60,197,0,0,255,2,0,1782510723.5896196,4
25.03125,25.026804,-0.2520485,0.39873534,0.71691895,1,1,0,-0.010070801,0.015930176,25.03125,60,197,0,0,255,2,0,1782510723.5896196,4
25.0166,25.011507,-0.3038046,0.4030821,0.73950195,1,1,0,-0.012145996,0.016113281,25.016602,60,197,0,0,255,2,0,1782510723.5896196,4
25.027102,25.02125,-0.35738346,0.4063059,0.6779175,1,1,0,-0.014282227,0.016235352,25.0271,60,197,0,0,255,2,0,1782510723.5896196,4
25.032713,25.025991,-0.4093972,0.41098008,0.71432495,1,1,0,-0.016357422,0.016418457,25.032715,60,197,0,0,255,2,0,1782510723.5896196,4
25.031738,25.024063,-0.46131122,0.41401926,0.7568054,1,1,0,-0.018432617,0.016540527,25.031738,60,197,0,0,255,2,0,1782510723.5896196,4
25.020508,25.011717,-0.5145348,0.41841426,0.82092285,1,1,0,-0.020568848,0.016723633,25.020508,60,197,0,0,255,2,0,1782510723.5896196,4
25.026365,25.018682,-0.15575798,0.6002453,0.74053955,1,1,0,-0.006225586,0.023986816,25.026367,61,197,1,0,255,2,0,1782510723.5896196,4
25.021482,25.013336,-0.2091618,0.60318166,0.8968506,1,1,0,-0.008361816,0.024108887,25.021484,61,197,1,0,255,2,0,1782510723.5896196,4
25.01465,25.005907,-0.26099643,0.60759586,0.78912354,1,1,0,-0.010437012,0.024291992,25.014648,61,197,1,0,255,2,0,1782510723.5896196,4
25.026367,25.016932,-0.3145605,0.6109346,0.7251282,1,1,0,-0.012573242,0.024414062,25.026367,61,197,1,0,255,2,0,1782510723.5896196,4
25.027346,25.01709,-0.36648747,0.61553967,0.7374573,1,1,0,-0.0146484375,0.024597168,25.027344,61,197,1,0,255,2,0,1782510723.5896196,4
25.0249,25.013758,-0.41835988,0.6185335,1.0169067,1,1,0,-0.016723633,0.024719238,25.024902,61,197,1,0,255,2,0,1782510723.5896196,4
25.019285,25.007118,-0.47168678,0.6214479,0.80041504,1,1,0,-0.018859863,0.024841309,25.019287,61,197,1,0,255,2,0,1782510723.5896196,4
25.032469,25.026278,-0.1496951,0.5362381,0.7550659,1,1,0,-0.0059814453,0.02142334,25.03247,26,198,0,0,255,2,0,1782510723.6875253,5
