calculated_range,x,y,z,reflectance,return_index,last_return_index,sensor_id,azimuth,elevation,depth,line_index,frame_index,detector_site_id,scan_checkpoint,existence_probability_percent,data_qualifier,blockage_level,timestamp,cloud_index
25.030764,25.023634,0.36811098,0.4705213,0.87713623,1,1,0,0.014709473,0.018798828,25.030762,29,176,1,0,255,2,0,1782505550.331109,2
25.025146,25.018728,0.31611037,0.47041574,0.7713623,1,1,0,0.012634277,0.018798828,25.025146,29,176,1,0,255,2,0,1782505550.331109,2
25.031738,25.025936,0.2627331,0.47053966,0.81552124,1,1,0,0.010498047,0.018798828,25.031738,29,176,1,0,255,2,0,1782505550.331109,2
25.032225,25.02455,0.5759229,0.22917369,0.6425476,1,1,0,0.023010254,0.009155273,25.032227,31,176,1,0,255,2,0,1782505550.331109,2
25.031738,25.025236,0.52245325,0.22916922,0.7631531,1,1,0,0.020874023,0.009155273,25.031738,31,176,1,0,255,2,0,1782505550.331109,2
25.034424,25.028952,0.47057042,0.2291938,0.71347046,1,1,0,0.018798828,0.009155273,25.034424,31,176,1,0,255,2,0,1782505550.331109,2
25.028564,25.024015,0.41853145,0.22914016,0.92440796,1,1,0,0.016723633,0.009155273,25.028564,31,176,1,0,255,2,0,1782505550.331109,2
25.027344,25.023632,0.36505568,0.22912899,0.7456665,1,1,0,0.014587402,0.009155273,25.027344,31,176,1,0,255,2,0,1782505550.331109,2
25.026367,25.02336,0.31311378,0.22912005,0.8792114,1,1,0,0.012512207,0.009155273,25.026367,31,176,1,0,255,2,0,1782505550.331109,2
25.025146,25.022734,0.26117206,0.22910887,0.7374573,1,1,0,0.010437012,0.009155273,25.025146,31,176,1,0,255,2,0,1782505550.331109,2
25.032228,25.022894,0.5881096,0.34833762,0.6683655,1,1,0,0.023498535,0.013916016,25.032227,60,176,0,0,255,2,0,1782505550.331109,2
25.027098,25.018923,0.5345432,0.35132104,0.68917847,1,1,0,0.021362305,0.014038086,25.0271,60,176,0,0,255,2,0,1782505550.331109,2
25.029055,25.022018,0.48266223,0.34523842,0.7489929,1,1,0,0.01928711,0.013793945,25.029053,60,176,0,0,255,2,0,1782505550.331109,2
25.03418,25.028027,0.4308228,0.3498926,0.7455139,1,1,0,0.017211914,0.013977051,25.03418,60,176,0,0,255,2,0,1782505550.331109,2
25.030027,25.024696,0.377293,0.35288972,0.87384033,1,1,0,0.015075684,0.014099121,25.03003,60,176,0,0,255,2,0,1782505550.331109,2
25.032715,25.028048,0.32539517,0.35751075,0.7992859,1,1,0,0.013000488,0.014282227,25.032715,60,176,0,0,255,2,0,1782505550.331109,2
25.03247,25.028381,0.2734533,0.36056265,0.7342529,1,1,0,0.010925293,0.014404297,25.03247,60,176,0,0,255,2,0,1782505550.331109,2
25.031982,25.028353,0.21998143,0.36513865,0.8703613,1,1,0,0.0087890625,0.014587402,25.031982,60,176,0,0,255,2,0,1782505550.331109,2
25.023924,25.011126,0.57714134,0.5543788,0.67993164,1,1,0,0.023071289,0.022155762,25.023926,61,176,1,0,255,2,0,1782505550.331109,2
25.01831,25.00659,0.5251179,0.55730766,0.6881714,1,1,0,0.020996094,0.022277832,25.01831,61,176,1,0,255,2,0,1782505550.331109,2
25.03174,25.020947,0.47347528,0.56218904,1.0230103,1,1,0,0.018920898,0.022460938,25.031738,61,176,1,0,255,2,0,1782505550.331109,2
25.032959,25.02305,0.42004302,0.56527144,0.885376,1,1,0,0.016784668,0.022583008,25.032959,61,176,1,0,255,2,0,1782505550.331109,2
25.026367,25.017176,0.368016,0.5697039,0.9038696,1,1,0,0.014709473,0.022766113,25.026367,61,176,1,0,255,2,0,1782505550.331109,2
25.028563,25.02001,0.31612656,0.5728084,0.7127991,1,1,0,0.012634277,0.022888184,25.028564,61,176,1,0,255,2,0,1782505550.331109,2
25.027346,25.019306,0.26266348,0.5773618,0.8422241,1,1,0,0.010498047,0.023071289,25.027344,61,176,1,0,255,2,0,1782505550.331109,2
25.031008,25.018288,0.5880013,0.5392616,0.83828735,1,1,0,0.023498535,0.02154541,25.031006,26,177,0,0,255,2,0,1782505550.4293756,3
25.032227,25.020706,0.5345813,0.53928787,0.69869995,1,1,0,0.021362305,0.02154541,25.032227,26,177,0,0,255,2,0,1782505550.4293756,3
25.032228,25.021763,0.4826573,0.53928787,0.72473145,1,1,0,0.01928711,0.02154541,25.032227,26,177,0,0,255,2,0,1782505550.4293756,3
25.032717,25.0232,0.43073967,0.53929836,0.7619934,1,1,0,0.017211914,0.02154541,25.032715,26,177,0,0,255,2,0,1782505550.4293756,3
25.032227,25.023573,0.37727606,0.53928787,0.7550659,1,1,0,0.015075684,0.02154541,25.032227,26,177,0,0,255,2,0,1782505550.4293756,3
25.026123,25.0182,0.32526717,0.5391564,0.69784546,1,1,0,0.013000488,0.02154541,25.026123,26,177,0,0,255,2,0,1782505550.4293756,3
25.03125,25.02398,0.2734052,0.5377394,0.6250305,1,1,0,0.010925293,0.021484375,25.03125,26,177,0,0,255,2,0,1782505550.4293756,3
25.03003,25.023285,0.21993689,0.53771317,0.97177124,1,1,0,0.0087890625,0.021484375,25.03003,26,177,0,0,255,2,0,1782505550.4293756,3
25.03003,25.02129,0.58654386,0.30553475,0.7663269,1,1,0,0.0234375,0.012207031,25.03003,28,177,0,0,255,2,0,1782505550.4293756,3
25.025146,25.017572,0.5345143,0.30547515,0.6362915,1,1,0,0.021362305,0.012207031,25.025146,28,177,0,0,255,2,0,1782505550.4293756,3
25.027098,25.02058,0.4826345,0.305499,0.69525146,1,1,0,0.01928711,0.012207031,25.0271,28,177,0,0,255,2,0,1782505550.4293756,3
25.03125,25.025703,0.42925492,0.30554965,0.93969727,1,1,0,0.017150879,0.012207031,25.03125,28,177,0,0,255,2,0,1782505550.4293756,3
25.031248,25.026539,0.3773208,0.30554965,0.7975464,1,1,0,0.015075684,0.012207031,25.03125,28,177,0,0,255,2,0,1782505550.4293756,3
25.033205,25.029243,0.3238828,0.3055735,0.82528687,1,1,0,0.012939453,0.012207031,25.033203,28,177,0,0,255,2,0,1782505550.4293756,3
25.020264,25.016924,0.27180102,0.30541554,0.7975464,1,1,0,0.010864258,0.012207031,25.020264,28,177,0,0,255,2,0,1782505550.4293756,3
25.028076,25.025263,0.21995428,0.30398342,0.82873535,1,1,0,0.0087890625,0.012145996,25.028076,28,177,0,0,255,2,0,1782505550.4293756,3
25.025148,25.015211,0.5252989,0.47041574,0.75183105,1,1,0,0.020996094,0.018798828,25.025146,29,177,1,0,255,2,0,1782505550.4293756,3
25.025146,25.016275,0.47185948,0.47041574,0.7189636,1,1,0,0.018859863,0.018798828,25.025146,29,177,1,0,255,2,0,1782505550.4293756,3
25.018312,25.010397,0.41983062,0.4687605,0.6286011,1,1,0,0.016784668,0.018737793,25.01831,29,177,1,0,255,2,0,1782505550.4293756,3
25.026367,25.01929,0.36651972,0.46891144,0.868927,1,1,0,0.0146484375,0.018737793,25.026367,29,177,1,0,255,2,0,1782505550.4293756,3
25.023926,25.017555,0.31456834,0.4688657,0.87509155,1,1,0,0.012573242,0.018737793,25.023926,29,177,1,0,255,2,0,1782505550.4293756,3
25.029541,25.02377,0.26271036,0.4689709,0.76416016,1,1,0,0.010498047,0.018737793,25.029541,29,177,1,0,255,2,0,1782505550.4293756,3
25.025146,25.017508,0.5742331,0.22910887,0.7076721,1,1,0,0.022949219,0.009155273,25.025146,31,177,1,0,255,2,0,1782505550.4293756,3
25.034424,25.027922,0.5225093,0.2291938,0.7371216,1,1,0,0.020874023,0.009155273,25.034424,31,177,1,0,255,2,0,1782505550.4293756,3
25.030762,25.025291,0.47050157,0.22916028,0.9521179,1,1,0,0.018798828,0.009155273,25.030762,31,177,1,0,255,2,0,1782505550.4293756,3
25.032959,25.028435,0.41707733,0.2291804,0.980896,1,1,0,0.016662598,0.009155273,25.032959,31,177,1,0,255,2,0,1782505550.4293756,3
25.031738,25.028027,0.36511979,0.22916922,0.7970276,1,1,0,0.014587402,0.009155273,25.031738,31,177,1,0,255,2,0,1782505550.4293756,3
25.025146,25.022139,0.31309852,0.22910887,0.8812561,1,1,0,0.012512207,0.009155273,25.025146,31,177,1,0,255,2,0,1782505550.4293756,3
25.029541,25.027145,0.25969037,0.2291491,0.8483887,1,1,0,0.010375977,0.009155273,25.029541,31,177,1,0,255,2,0,1782505550.4293756,3
25.031248,25.021894,0.5880861,0.34985164,0.81573486,1,1,0,0.023498535,0.013977051,25.03125,60,177,0,0,255,2,0,1782505550.4293756,3
25.032225,25.023973,0.5361791,0.3544484,0.7680664,1,1,0,0.02142334,0.014160156,25.032227,60,177,0,0,255,2,0,1782505550.4293756,3
25.031254,25.024174,0.4827038,0.34832403,0.8088074,1,1,0,0.01928711,0.013916016,25.03125,60,177,0,0,255,2,0,1782505550.4293756,3
25.032957,25.026762,0.43080103,0.35293102,1.0653992,1,1,0,0.017211914,0.014099121,25.032959,60,177,0,0,255,2,0,1782505550.4293756,3
25.0271,25.021702,0.3787754,0.35590318,0.83306885,1,1,0,0.015136719,0.014221191,25.0271,60,177,0,0,255,2,0,1782505550.4293756,3
25.025146,25.020435,0.32529622,0.36045718,0.70739746,1,1,0,0.013000488,0.014404297,25.025146,60,177,0,0,255,2,0,1782505550.4293756,3
25.031982,25.027847,0.27344745,0.36361098,0.81747437,1,1,0,0.010925293,0.014526367,25.031982,60,177,0,0,255,2,0,1782505550.4293756,3
25.032715,25.029026,0.2215151,0.36820474,0.73773193,1,1,0,0.008850098,0.014709473,25.032715,60,177,0,0,255,2,0,1782505550.4293756,3
25.040037,25.027126,0.5790389,0.55779165,0.7103882,1,1,0,0.023132324,0.022277832,25.04004,61,177,1,0,255,2,0,1782505550.4293756,3
25.031738,25.019943,0.5253983,0.5606616,0.9552002,1,1,0,0.020996094,0.022399902,25.031738,61,177,1,0,255,2,0,1782505550.4293756,3
25.02295,25.01209,0.47330773,0.5650454,0.695343,1,1,0,0.018920898,0.022583008,25.02295,61,177,1,0,255,2,0,1782505550.4293756,3
25.029543,25.01954,0.4215116,0.56824887,0.8545532,1,1,0,0.016845703,0.022705078,25.029541,61,177,1,0,255,2,0,1782505550.4293756,3
25.031738,25.022474,0.36809394,0.572881,0.79293823,1,1,0,0.014709473,0.022888184,25.031738,61,177,1,0,255,2,0,1782505550.4293756,3
25.025145,25.016523,0.3160825,0.57578415,0.868927,1,1,0,0.012634277,0.023010254,25.025146,61,177,1,0,255,2,0,1782505550.4293756,3
25.03174,25.023613,0.26423618,0.58051807,0.9921875,1,1,0,0.010559082,0.02319336,25.031738,61,177,1,0,255,2,0,1782505550.4293756,3
25.031006,25.018322,0.58647436,0.5392616,0.7472534,1,1,0,0.0234375,0.02154541,25.031006,26,178,0,0,255,2,0,1782505550.5292168,4
25.029053,25.017534,0.5345135,0.5392195,1.3410645,1,1,0,0.021362305,0.02154541,25.029053,26,178,0,0,255,2,0,1782505550.5292168,4
