calculated_range,x,y,z,reflectance,return_index,last_return_index,sensor_id,azimuth,elevation,depth,line_index,frame_index,detector_site_id,scan_checkpoint,existence_probability_percent,data_qualifier,blockage_level,timestamp,cloud_index
25.031004,25.017141,0.3252534,0.7668212,0.631958,1,2,0,0.013000488,0.030639648,25.031006,24,154,0,0,255,2,0,1782507954.5136662,0
25.031982,25.01874,0.27334794,0.7668511,0.664917,1,1,0,0.010925293,0.030639648,25.031982,24,154,0,0,255,2,0,1782507954.5136662,0
25.026121,25.013409,0.2198501,0.7666716,0.71951294,1,2,0,0.0087890625,0.030639648,25.026123,24,154,0,0,255,2,0,1782507954.5136662,0
25.031248,25.018936,0.16797635,0.7668287,0.46551514,1,2,0,0.006713867,0.030639648,25.03125,24,154,0,0,255,2,0,1782507954.5136662,0
25.03296,25.02094,0.116064765,0.76688105,0.61376953,1,2,0,0.004638672,0.030639648,25.032959,24,154,0,0,255,2,0,1782507954.5136662,0
25.030027,25.018202,0.062606715,0.7667913,0.44470215,1,2,0,0.0025024414,0.030639648,25.03003,24,154,0,0,255,2,0,1782507954.5136662,0
25.032225,25.020473,0.010689901,0.7668586,0.7619934,1,2,0,0.0004272461,0.030639648,25.032227,24,154,0,0,255,2,0,1782507954.5136662,0
25.03247,25.024637,0.3207679,0.5377656,0.71691895,1,1,0,0.012817383,0.021484375,25.03247,26,154,0,0,255,2,0,1782507954.5136662,0
25.03247,25.025267,0.26730883,0.5377656,0.84002686,1,1,0,0.010681152,0.021484375,25.03247,26,154,0,0,255,2,0,1782507954.5136662,0
25.034424,25.02772,0.2153928,0.5378076,0.6718445,1,1,0,0.008605957,0.021484375,25.034424,26,154,0,0,255,2,0,1782507954.5136662,0
25.032715,25.026403,0.1634438,0.53777087,0.86343384,1,1,0,0.0065307617,0.021484375,25.032715,26,154,0,0,255,2,0,1782507954.5136662,0
25.031982,25.025963,0.10997809,0.53775513,0.71951294,1,1,0,0.0043945312,0.021484375,25.031982,26,154,0,0,255,2,0,1782507954.5136662,0
25.03125,25.025406,0.058042426,0.5377394,0.69003296,1,1,0,0.002319336,0.021484375,25.03125,26,154,0,0,255,2,0,1782507954.5136662,0
